Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2305,David Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,29,28,"2,430",27,9,11,20,9,0,0,5,0,0.33,0.41,0.74,0.33,0.74,Matches
2306,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,25,23,"2,077",23.1,1,2,3,1,0,0,2,1,0.04,0.09,0.13,0.04,0.13,Matches
2307,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23,1994,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2308,Thiago Silva,br BRA,DF,Paris Saint-Germain,fr Ligue 1,32,1984,25,24,"2,115",23.5,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
2309,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34,34,"3,060",34,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
2310,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2311,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,38,36,"2,998",33.3,14,4,18,14,0,0,3,0,0.42,0.12,0.54,0.42,0.54,Matches
2312,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21,1996,6,3,318,3.5,1,0,1,1,0,0,1,0,0.28,0,0.28,0.28,0.28,Matches
2313,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22,1995,9,6,555,6.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2314,David Simón,es ESP,DF,Las Palmas,es La Liga,28,1988,11,6,721,8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2315,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,28,27,"2,306",25.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2316,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2317,Josh Sims,eng ENG,MF,Southampton,eng Premier League,20,1997,6,1,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2318,Jerome Sinclair,eng ENG,FW,Watford,eng Premier League,20,1996,4,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2319,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,33,27,"2,193",24.4,10,3,13,10,0,1,5,1,0.41,0.12,0.53,0.41,0.53,Matches
2320,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,24,24,"2,057",22.9,1,1,2,1,0,0,9,1,0.04,0.04,0.09,0.04,0.09,Matches
2321,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,29,1988,5,4,435,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2322,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2323,Moussa Sissoko,fr FRA,MF,Tottenham Hotspur,eng Premier League,27,1989,33,15,"1,402",15.6,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,Matches
2324,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,22,1995,34,31,"2,517",28,4,10,14,4,0,0,2,0,0.14,0.36,0.5,0.14,0.5,Matches
2325,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2326,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,35,35,"3,049",33.9,4,1,5,4,0,0,8,0,0.12,0.03,0.15,0.12,0.15,Matches
2327,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2328,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22,1995,38,38,"3,420",38,4,0,4,4,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
2329,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,12,2,249,2.8,1,1,2,1,0,0,0,0,0.36,0.36,0.72,0.36,0.72,Matches
2330,Islam Slimani,dz ALG,FW,Newcastle United,eng Premier League,29,1988,4,1,132,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2331,Naïm Sliti,tn TUN,"MF,FW",Dijon,fr Ligue 1,25,1992,31,26,"2,290",25.4,7,6,13,5,2,2,2,0,0.28,0.24,0.51,0.2,0.43,Matches
2332,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,29,28,"2,536",28.2,4,0,4,4,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
2333,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1991,27,22,"2,071",23,1,3,4,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,Matches
2334,Tommy Smith,eng ENG,DF,Huddersfield Town,eng Premier League,25,1992,24,21,"1,904",21.2,0,1,1,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches
2335,Wesley Sneijder,nl NED,"MF,FW",Nice,fr Ligue 1,33,1984,5,4,399,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2336,Cédric Soares,pt POR,"DF,MF",Southampton,eng Premier League,25,1991,32,32,"2,794",31,0,3,3,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
2337,Ramadan Sobhi,eg EGY,MF,Stoke City,eng Premier League,20,1997,24,12,"1,238",13.8,2,0,2,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
2338,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,25,1992,28,15,"1,466",16.3,3,2,5,3,0,0,5,0,0.18,0.12,0.31,0.18,0.31,Matches
2339,Dominic Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,21,5,596,6.6,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
2340,Carlos Soler,es ESP,MF,Valencia,es La Liga,20,1997,33,27,"2,365",26.3,1,4,5,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches
2341,Somália,br BRA,"MF,FW",Toulouse,fr Ligue 1,28,1988,27,23,"2,002",22.2,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
2342,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,28,1988,30,30,"2,625",29.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2343,Kévin Soni,cm CMR,MF,Girona,es La Liga,19,1998,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2344,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29,29,"2,610",29,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2345,Oliver Sorg,de GER,"DF,MF",Hannover 96,de Bundesliga,27,1990,22,20,"1,687",18.7,0,1,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
2346,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,15,15,"1,264",14,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2347,Roberto Soriano,it ITA,MF,Villarreal,es La Liga,26,1991,22,11,"1,139",12.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2348,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2349,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2350,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2351,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,14,14,"1,192",13.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2352,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,14,3,511,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2353,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,22,19,"1,582",17.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
2354,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,29,27,"2,415",26.8,0,2,2,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
2355,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,26,25,"2,153",23.9,1,0,1,1,0,0,5,2,0.04,0,0.04,0.04,0.04,Matches
2356,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,1,0,32,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2357,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2358,Leonardo Spinazzola,it ITA,MF,Atalanta,it Serie A,24,1993,18,17,"1,503",16.7,0,3,3,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
2359,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,21,20,"1,798",20,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
2360,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,37,37,"3,202",35.6,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
2361,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,20,1997,26,10,870,9.7,3,0,3,3,0,0,1,0,0.31,0,0.31,0.31,0.31,Matches
2362,Kostas Stafylidis,gr GRE,"DF,MF",Augsburg,de Bundesliga,23,1993,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2363,Kostas Stafylidis,gr GRE,DF,Stoke City,eng Premier League,23,1993,5,4,335,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2364,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,26,1990,28,24,"2,197",24.4,0,2,2,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
2365,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,27,1989,19,17,"1,286",14.3,5,2,7,4,1,1,1,0,0.35,0.14,0.49,0.28,0.42,Matches
2366,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24,1993,6,1,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2367,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,22,1995,26,25,"2,210",24.6,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches
2368,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2369,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,18,1999,9,3,401,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2370,Renato Steffen,ch SUI,MF,Wolfsburg,de Bundesliga,25,1991,16,6,659,7.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2371,Marc Stendera,de GER,MF,Eintracht Frankfurt,de Bundesliga,21,1995,7,5,372,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2372,Pascal Stenzel,de GER,"MF,DF",Freiburg,de Bundesliga,21,1996,25,21,"1,941",21.6,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
2373,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,36,"3,240",36,0,3,3,0,0,0,6,0,0,0.08,0.08,0,0.08,Matches
2374,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,22,"1,980",22,2,0,2,2,0,0,6,1,0.09,0,0.09,0.09,0.09,Matches
2375,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,22,1995,22,6,713,7.9,5,0,5,5,0,0,1,0,0.63,0,0.63,0.63,0.63,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2376,Mariusz Stępiński,pl POL,FW,Nantes,fr Ligue 1,22,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2377,Raheem Sterling,eng ENG,"FW,MF",Manchester City,eng Premier League,22,1994,33,29,"2,586",28.7,18,11,29,17,1,1,5,2,0.63,0.38,1.01,0.59,0.97,Matches
2378,Ognjen Stijepović,me MNE,MF,Sampdoria,it Serie A,17,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2379,Lars Stindl,de GER,"FW,MF",Gladbach,de Bundesliga,28,1988,31,31,"2,727",30.3,6,3,9,6,0,0,5,0,0.2,0.1,0.3,0.2,0.3,Matches
2380,Valentin Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2381,Adrian Stoian,ro ROU,"MF,FW",Crotone,it Serie A,26,1991,32,26,"2,133",23.7,2,4,6,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,Matches
2382,John Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,18,16,"1,302",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2383,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2384,Ivan Strinić,hr CRO,DF,Sampdoria,it Serie A,30,1987,17,16,"1,251",13.9,0,2,2,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
2385,Tobias Strobl,de GER,MF,Gladbach,de Bundesliga,27,1990,4,1,115,1.3,0,1,1,0,0,0,0,0,0,0.78,0.78,0,0.78,Matches
2386,Kevin Strootman,nl NED,MF,Roma,it Serie A,27,1990,32,26,"2,258",25.1,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches
2387,Jens Stryger Larsen,dk DEN,"DF,MF",Udinese,it Serie A,26,1991,30,28,"2,531",28.1,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
2388,Cristhian Stuani,uy URU,FW,Girona,es La Liga,30,1986,33,32,"2,710",30.1,21,0,21,16,5,5,8,0,0.7,0,0.7,0.53,0.53,Matches
2389,Stefano Sturaro,it ITA,"MF,DF",Juventus,it Serie A,24,1993,12,7,613,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2390,Daniel Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,6,2,118,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2391,Daniel Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,9,5,431,4.8,2,1,3,2,0,0,0,0,0.42,0.21,0.63,0.42,0.63,Matches
2392,Damián Suárez,uy URU,DF,Getafe,es La Liga,29,1988,33,33,"2,877",32,1,4,5,1,0,0,14,1,0.03,0.13,0.16,0.03,0.16,Matches
2393,Denis Suárez,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,18,4,595,6.6,2,2,4,2,0,0,1,0,0.3,0.3,0.61,0.3,0.61,Matches
2394,Leonardo Suárez,ar ARG,"FW,MF",Villarreal,es La Liga,21,1996,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2395,Luis Suárez,uy URU,FW,Barcelona,es La Liga,30,1987,33,32,"2,899",32.2,25,12,37,24,1,1,9,0,0.78,0.37,1.15,0.75,1.12,Matches
2396,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,32,1984,34,34,"2,939",32.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2397,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,28,1988,4,3,271,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2398,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16,16,"1,440",16,2,1,3,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19,Matches
2399,Isaac Success,ng NGA,"MF,FW",Málaga,es La Liga,21,1996,9,7,492,5.5,0,1,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
2400,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21,1995,27,20,"1,926",21.4,2,1,3,2,0,0,1,0,0.09,0.05,0.14,0.09,0.14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2401,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,28,1989,25,21,"1,868",20.8,2,2,4,2,0,0,2,0,0.1,0.1,0.19,0.1,0.19,Matches
2402,Gilles Sunu,tg TOG,"MF,FW",Angers,fr Ligue 1,26,1991,20,5,655,7.3,1,0,1,1,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
2403,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,30,1986,25,20,"1,856",20.6,2,5,7,2,0,0,2,0,0.1,0.24,0.34,0.1,0.34,Matches
2404,Markel Susaeta,es ESP,MF,Athletic Club,es La Liga,29,1987,34,26,"2,264",25.2,3,2,5,3,0,0,2,0,0.12,0.08,0.2,0.12,0.2,Matches
2405,Suso,es ESP,"FW,MF",Milan,it Serie A,23,1993,35,33,"2,830",31.4,6,6,12,6,0,0,2,1,0.19,0.19,0.38,0.19,0.38,Matches
2406,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30,1987,14,13,"1,179",13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2407,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,3,2,256,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2408,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,fr Ligue 1,23,1994,25,17,"1,602",17.8,1,3,4,1,0,0,5,0,0.06,0.17,0.22,0.06,0.22,Matches
2409,Moussa Sylla,ml MLI,FW,Monaco,fr Ligue 1,17,1999,5,3,304,3.4,2,0,2,2,0,0,1,0,0.59,0,0.59,0.59,0.59,Matches
2410,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,18,8,896,10,5,1,6,5,0,0,2,0,0.5,0.1,0.6,0.5,0.6,Matches
2411,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,27,1990,17,17,"1,530",17,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2412,Alexander Søderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,29,1987,12,2,363,4,0,1,1,0,0,0,0,1,0,0.25,0.25,0,0.25,Matches
2413,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25,1992,28,24,"2,001",22.2,2,1,3,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,Matches
2414,Lasse Sørensen,dk DEN,MF,Stoke City,eng Premier League,17,1999,1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2415,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2416,Adel Taarabt,ma MAR,"FW,MF",Genoa,it Serie A,28,1989,22,18,"1,615",17.9,2,2,4,2,0,0,4,1,0.11,0.11,0.22,0.11,0.22,Matches
2417,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,15,12,"1,048",11.6,0,2,2,0,0,0,5,0,0,0.17,0.17,0,0.17,Matches
2418,Dušan Tadić,rs SRB,MF,Southampton,eng Premier League,28,1988,36,34,"2,791",31,6,3,9,5,1,1,4,0,0.19,0.1,0.29,0.16,0.26,Matches
2419,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21,1996,28,27,"2,427",27,0,2,2,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
2420,Ervin Taha,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2421,Mehdi Tahrat,dz ALG,MF,Angers,fr Ligue 1,27,1990,7,6,443,4.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2422,Saphir Taïder,dz ALG,MF,Bologna,it Serie A,25,1992,9,3,384,4.3,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
2423,Flavien Tait,fr FRA,MF,Angers,fr Ligue 1,24,1993,31,26,"2,235",24.8,4,3,7,4,0,0,4,1,0.16,0.12,0.28,0.16,0.28,Matches
2424,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,23,1994,26,19,"1,681",18.7,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
2425,Tana,es ESP,"MF,FW",Las Palmas,es La Liga,26,1990,24,16,"1,552",17.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2426,Oussama Tannane,ma MAR,"MF,FW",Las Palmas,es La Liga,23,1994,10,7,573,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2427,Oussama Tannane,ma MAR,FW,Saint-Étienne,fr Ligue 1,23,1994,6,2,207,2.3,0,1,1,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
2428,Matt Targett,eng ENG,DF,Southampton,eng Premier League,21,1995,2,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2429,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,24,1992,31,31,"2,790",31,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
2430,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2431,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,28,1988,26,23,"2,055",22.8,12,2,14,9,3,3,3,0,0.53,0.09,0.61,0.39,0.48,Matches
2432,Taleb Tawatha,il ISR,"MF,DF",Eintracht Frankfurt,de Bundesliga,25,1992,13,4,441,4.9,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
2433,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,23,1993,11,10,950,10.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2434,Jordan Tell,gp GLP,"FW,MF",Rennes,fr Ligue 1,20,1997,6,0,114,1.3,1,0,1,1,0,0,0,0,0.79,0,0.79,0.79,0.79,Matches
2435,Cristian Tello,es ESP,"FW,MF",Real Betis,es La Liga,25,1991,32,16,"1,693",18.8,4,3,7,4,0,0,2,0,0.21,0.16,0.37,0.21,0.37,Matches
2436,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2437,Simon Terodde,de GER,FW,Stuttgart,de Bundesliga,29,1988,15,10,955,10.6,2,1,3,2,0,1,2,0,0.19,0.09,0.28,0.19,0.28,Matches
2438,Simon Terodde,de GER,FW,Köln,de Bundesliga,29,1988,15,14,"1,160",12.9,5,0,5,4,1,1,2,0,0.39,0,0.39,0.31,0.31,Matches
2439,Marco Terrazzino,de GER,"MF,FW",Freiburg,de Bundesliga,26,1991,24,19,"1,489",16.5,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
2440,Martin Terrier,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20,1997,25,19,"1,672",18.6,3,3,6,3,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches
2441,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21,1995,22,16,"1,608",17.9,1,4,5,1,0,0,3,0,0.06,0.22,0.28,0.06,0.28,Matches
2442,Cedric Teuchert,de GER,"FW,MF",Schalke 04,de Bundesliga,20,1997,4,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2443,Florian Thauvin,fr FRA,MF,Marseille,fr Ligue 1,24,1993,35,35,"2,950",32.8,22,11,33,19,3,4,7,0,0.67,0.34,1.01,0.58,0.92,Matches
2444,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,25,24,"2,165",24.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2445,Cyril Théréau,fr FRA,FW,Udinese,it Serie A,34,1983,2,2,180,2,2,0,2,1,1,1,0,0,1,0,1,0.5,0.5,Matches
2446,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,it Serie A,34,1983,20,16,"1,112",12.4,5,2,7,2,3,3,2,0,0.4,0.16,0.57,0.16,0.32,Matches
2447,Vincent Thill,lu LUX,MF,Metz,fr Ligue 1,17,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2448,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29,1988,28,28,"2,470",27.4,2,0,2,2,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
2449,Adrien Thomasson,fr FRA,MF,Nantes,fr Ligue 1,23,1993,36,29,"2,578",28.6,5,3,8,5,0,0,4,0,0.17,0.1,0.28,0.17,0.28,Matches
2450,Erik Thommy,de GER,MF,Augsburg,de Bundesliga,22,1994,6,2,167,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2451,Erik Thommy,de GER,MF,Stuttgart,de Bundesliga,22,1994,14,14,980,10.9,2,4,6,2,0,0,0,0,0.18,0.37,0.55,0.18,0.55,Matches
2452,Marcus Thuram,fr FRA,"FW,MF",Guingamp,fr Ligue 1,19,1997,32,20,"1,929",21.4,3,1,4,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matches
2453,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,20,1997,27,18,"1,569",17.4,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
2454,David Timor,es ESP,"MF,DF",Girona,es La Liga,27,1989,17,10,925,10.3,2,0,2,2,0,0,8,0,0.19,0,0.19,0.19,0.19,Matches
2455,Jonathan Tinhan,bj BEN,"FW,MF",Troyes,fr Ligue 1,28,1989,5,0,73,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2456,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,16,14,"1,247",13.9,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
2457,Tito,es ESP,DF,Leganés,es La Liga,32,1985,9,6,610,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2458,Ola Toivonen,se SWE,"FW,MF",Toulouse,fr Ligue 1,31,1986,23,8,800,8.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
