Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
419,Nemanja Milunović,rs SRB,DF,rs Red Star,30,1989,6,2,0,0,1,5,0,0,11,8,,,0,Matches
420,Takumi Minamino,jp JPN,"MF,FW",at RB Salzburg,24,1995,5.6,0,0,0,10,3,3,6,2,3,,,0,Matches
421,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,24,1995,0.1,0,0,0,0,0,0,2,0,0,,,0,Matches
422,Aleksei Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,23,1995,4,0,0,0,10,1,2,8,4,4,,,0,Matches
423,Anton Miranchuk,ru RUS,MF,ru Loko Moscow,23,1995,1,0,0,0,3,2,0,1,0,3,,,0,Matches
424,Matej Mitrović,hr CRO,DF,be Club Brugge,25,1993,1,0,0,0,2,0,0,0,0,0,,,0,Matches
425,Luka Modrić,hr CRO,MF,es Real Madrid,33,1985,4.3,3,0,0,5,8,0,10,9,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Monchu,es ESP,MF,es Barcelona,19,1999,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
427,Emre Mor,tr TUR,FW,tr Galatasaray,22,1997,1.2,1,0,0,2,4,1,3,2,1,,,0,Matches
428,Júnior Moraes,ua UKR,FW,ua Shakhtar Donetsk,32,1987,5.8,1,0,0,15,16,6,1,2,1,,,0,Matches
429,Álvaro Morata,es ESP,FW,es Atlético Madrid,26,1992,5.4,2,0,0,12,14,10,6,4,4,,,0,Matches
430,Nikola Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,4.6,3,1,1,10,2,0,0,11,6,,,0,Matches
431,François Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1,0,0,0,2,0,0,2,1,2,,,0,Matches
432,Mason Mount,eng ENG,MF,eng Chelsea,20,1999,5,0,0,0,2,10,1,11,2,5,,,0,Matches
433,Lucas Moura,br BRA,"MF,FW",eng Tottenham Hotspur,26,1992,4.4,0,0,0,6,7,0,5,3,4,,,0,Matches
434,Nordi Mukiele,fr FRA,"DF,MF",de RB Leipzig,21,1997,7.8,1,0,0,7,7,3,32,11,12,,,0,Matches
435,Thomas Müller,de GER,MF,de Bayern Munich,29,1989,7.9,1,0,0,15,3,3,21,6,10,,,0,Matches
436,Simone Muratore,it ITA,MF,it Juventus,21,1998,0,0,0,0,0,0,0,0,0,0,,,0,Matches
437,Luis Muriel,co COL,FW,it Atalanta,28,1991,2.4,1,0,0,8,6,2,6,0,1,,,0,Matches
438,Fernando Muslera,uy URU,GK,tr Galatasaray,33,1986,6,2,0,0,0,1,0,0,1,0,,,0,Matches
439,Yvon Mvogo,ch SUI,GK,de RB Leipzig,25,1994,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
440,Enock Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,4.5,0,0,0,13,6,1,2,4,11,,,0,Matches
441,Joakim Mæhle,dk DEN,"DF,MF",be Genk,22,1997,6,0,0,0,1,10,0,19,9,11,,,0,Matches
442,Nacho,es ESP,DF,es Real Madrid,29,1990,0.5,0,0,0,0,0,0,3,1,2,,,0,Matches
443,Yuto Nagatomo,jp JPN,"DF,MF",tr Galatasaray,32,1986,5.8,1,0,0,8,2,0,14,8,3,,,0,Matches
444,Keylor Navas,cr CRC,GK,fr Paris Saint-Germain,32,1986,8.9,0,0,0,0,1,0,0,1,0,,,0,Matches
445,Tanguy Ndombele,fr FRA,MF,eng Tottenham Hotspur,22,1996,3.8,1,0,0,6,5,0,4,5,5,,,0,Matches
446,Dieumerci Ndongala,cd COD,MF,be Genk,28,1991,1.3,0,0,0,3,3,0,2,0,0,,,0,Matches
447,David Neres,br BRA,"MF,FW",nl Ajax,22,1997,2,0,0,0,2,3,1,1,2,1,,,0,Matches
448,Neto,br BRA,GK,es Barcelona,30,1989,1,0,0,0,0,0,0,0,0,0,,,0,Matches
449,Manuel Neuer,de GER,GK,de Bayern Munich,33,1986,11,1,0,0,0,1,0,0,0,0,,,0,Matches
450,Neymar,br BRA,"MF,FW",fr Paris Saint-Germain,27,1992,6.5,3,0,0,9,31,3,24,2,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Tanguy Nianzou,fr FRA,MF,fr Paris Saint-Germain,17,2002,0.8,0,0,0,1,1,0,0,2,2,,,0,Matches
452,Saúl Ñíguez,es ESP,"MF,FW",es Atlético Madrid,24,1994,9.3,2,0,0,10,5,1,3,12,9,,,0,Matches
453,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,21,1997,5.7,1,0,0,14,13,2,32,0,6,,,0,Matches
454,Casper de Norre,be BEL,"DF,MF",be Genk,22,1997,2.8,2,0,0,7,1,1,1,3,2,,,0,Matches
455,Steven Nzonzi,fr FRA,"MF,DF",tr Galatasaray,30,1988,4.3,4,0,0,8,1,0,0,2,4,,,0,Matches
456,Jan Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,1,0,0,0,2,0,0,0,0,,,0,Matches
457,Stephen Odey,ng NGA,FW,be Genk,21,1998,0.1,1,0,0,1,1,0,0,0,0,,,0,Matches
458,Álvaro Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,0,0,0,0,0,0,2,0,0,,,0,Matches
459,Álvaro Odriozola,es ESP,DF,es Real Madrid,23,1995,1,0,0,0,2,1,0,3,0,0,,,0,Matches
460,David Okereke,ng NGA,FW,be Club Brugge,21,1997,1.9,0,0,0,1,2,0,3,0,2,,,0,Matches
461,Masaya Okugawa,jp JPN,"FW,MF",at RB Salzburg,23,1996,0.8,0,0,0,2,0,0,0,0,2,,,0,Matches
462,Peter Olayinka,ng NGA,"MF,FW",cz Slavia Prague,23,1995,5.9,2,0,0,21,7,2,11,6,9,,,1,Matches
463,Marco Olivieri,it ITA,FW,it Juventus,20,1999,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
464,Dani Olmo,es ESP,"MF,FW",hr Dinamo Zagreb,21,1998,6,0,0,0,3,15,0,9,5,6,,,0,Matches
465,Dani Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,0,0,0,6,4,0,0,0,1,,,0,Matches
466,André Onana,cm CMR,GK,nl Ajax,23,1996,6,3,0,0,0,1,0,0,1,0,,,0,Matches
467,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,21,1997,4,1,0,0,3,2,1,0,4,8,,,0,Matches
468,Paul Onuachu,ng NGA,FW,be Genk,25,1994,2.4,0,0,0,10,5,3,0,0,2,,,0,Matches
469,Loïs Openda,be BEL,FW,be Club Brugge,19,2000,1.5,2,0,0,2,5,2,2,1,1,,,0,Matches
470,Willi Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,1,0,0,3,0,1,1,2,5,,,0,Matches
471,Divock Origi,be BEL,FW,eng Liverpool,24,1995,2.1,0,0,0,2,1,2,4,0,2,,,0,Matches
472,Mislav Oršić,hr CRO,"FW,MF",hr Dinamo Zagreb,26,1992,5.2,0,0,0,1,2,3,13,2,2,,,0,Matches
473,Victor Osimhen,ng NGA,FW,fr Lille,20,1998,5,1,0,0,14,5,13,2,2,0,,,0,Matches
474,Yordan Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,0,0,0,1,1,0,2,8,4,,,0,Matches
475,David Ospina,co COL,GK,it Napoli,30,1988,2,0,0,0,0,1,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Nicolás Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,1,0,0,6,1,2,0,5,9,,,0,Matches
477,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",eng Liverpool,25,1993,3.1,0,0,0,1,1,0,15,3,4,,,0,Matches
478,Şener Özbayraklı,tr TUR,DF,tr Galatasaray,29,1990,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
479,Magomed Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,2,0,0,7,3,0,2,15,10,,,0,Matches
480,Joseph Paintsil,gh GHA,MF,be Genk,21,1998,1.7,1,0,0,1,6,0,4,2,0,,,0,Matches
481,Emerson Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,1,0,0,6,1,0,10,2,1,,,0,Matches
482,Radovan Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,0,0,0,1,0,0,0,1,1,,,0,Matches
483,Leandro Paredes,ar ARG,MF,fr Paris Saint-Germain,25,1994,4.1,2,0,0,7,12,0,0,6,5,,,0,Matches
484,Daniel Parejo,es ESP,MF,es Valencia,30,1989,8,1,0,0,3,17,0,39,10,10,,,0,Matches
485,Thomas Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,1,0,0,8,7,0,6,13,19,,,1,Matches
486,Mario Pašalić,hr CRO,"MF,FW",it Atalanta,24,1995,7.7,1,0,0,7,5,0,5,4,5,,,0,Matches
487,Alan Patrick,br BRA,MF,ua Shakhtar Donetsk,28,1991,5.5,2,0,0,5,9,0,3,5,3,,,0,Matches
488,Paulinho,br BRA,"FW,MF",de Leverkusen,19,2000,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches
489,Gabriel Paulista,br BRA,DF,es Valencia,28,1990,6,1,1,0,3,9,0,0,12,5,,,0,Matches
490,Benjamin Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,0,0,0,4,3,0,15,11,8,,,0,Matches
491,Milan Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,0,0,0,5,3,2,0,0,1,,,0,Matches
492,Pedro,es ESP,"FW,MF",eng Chelsea,32,1987,1.1,0,0,0,3,2,0,7,0,1,,,0,Matches
493,Carles Pérez,es ESP,FW,es Barcelona,21,1998,0.9,0,0,0,0,1,1,0,0,1,,,0,Matches
494,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,25,1994,5,3,0,0,9,3,0,0,9,12,,,0,Matches
495,Ivan Perišić,hr CRO,"MF,FW",de Bayern Munich,30,1989,4.7,0,0,0,7,1,1,20,5,3,,,0,Matches
496,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,0,0,0,13,17,3,1,2,5,,,0,Matches
497,Njegoš Petrović,rs SRB,MF,rs Red Star,20,1999,3.4,2,0,0,7,2,0,1,4,6,,,0,Matches
498,Jérémy Pied,fr FRA,DF,fr Lille,30,1989,1,0,0,0,2,0,0,1,2,3,,,0,Matches
499,Gerard Piqué,es ESP,DF,es Barcelona,32,1987,7,3,0,0,5,2,0,0,12,4,,,0,Matches
500,Łukasz Piszczek,pl POL,DF,de Dortmund,34,1985,4,1,0,0,2,2,0,4,9,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Pizzi,pt POR,MF,pt Benfica,29,1989,4.5,1,0,0,1,8,1,22,2,2,,,0,Matches
502,Miralem Pjanić,ba BIH,MF,it Juventus,29,1990,7.3,0,0,0,5,10,0,26,17,5,,,0,Matches
503,Daniel Podence,pt POR,"MF,FW",gr Olympiacos,23,1995,5.1,2,0,0,7,5,1,13,2,4,,,0,Matches
504,Matteo Politano,it ITA,"FW,MF",it Napoli,25,1993,0.4,0,0,0,0,0,0,5,0,0,,,0,Matches
505,Matteo Politano,it ITA,"FW,MF",it Inter,25,1993,0.7,1,0,0,0,2,0,3,1,0,,,0,Matches
506,Marin Pongračić,hr CRO,DF,at RB Salzburg,21,1997,0.5,1,0,0,2,0,0,0,1,1,,,0,Matches
507,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,25,1994,6.4,2,0,0,10,6,0,3,1,5,,,0,Matches
508,Quincy Promes,nl NED,MF,nl Ajax,27,1992,4.7,2,0,0,5,2,4,21,1,4,,,0,Matches
509,Lukáš Provod,cz CZE,"FW,MF",cz Slavia Prague,22,1996,0.2,0,0,0,2,0,0,1,0,0,,,0,Matches
510,Christian Pulisic,us USA,FW,eng Chelsea,20,1998,3,0,0,0,0,4,1,7,0,4,,,0,Matches
511,Andriy Pyatov,ua UKR,GK,ua Shakhtar Donetsk,35,1984,6,1,0,0,1,2,0,0,0,0,,,0,Matches
512,Adrien Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,0,0,0,5,11,1,17,1,8,,,0,Matches
513,Rafael,br BRA,DF,fr Lyon,29,1990,0.8,0,0,0,1,2,0,4,1,2,,,0,Matches
514,Ivan Rakitić,hr CRO,MF,es Barcelona,31,1988,3.8,1,0,0,5,4,1,7,11,5,,,0,Matches
515,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5,3,0,0,5,4,0,1,8,4,,,0,Matches
516,André Ramalho,br BRA,DF,at RB Salzburg,27,1992,2,0,0,0,3,0,0,0,5,2,,,0,Matches
517,Sergio Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,0,1,0,4,1,0,1,10,3,,,0,Matches
518,Aaron Ramsey,wls WAL,"MF,FW",it Juventus,28,1990,2.2,0,0,0,2,3,0,3,0,1,,,0,Matches
519,Lazar Ranđelović,rs SRB,FW,gr Olympiacos,21,1997,1,0,0,0,1,4,0,1,0,2,,,0,Matches
520,Jeff Reine-Adélaïde,fr FRA,MF,fr Lyon,21,1998,3.6,0,0,0,3,11,0,7,0,3,,,0,Matches
521,Francisco Reis Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,0,0,0,1,0,0,0,6,5,,,0,Matches
522,Loïc Rémy,fr FRA,FW,fr Lille,32,1987,2.3,0,0,0,3,2,1,2,0,1,,,0,Matches
523,Panagiotis Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,0,0,0,3,1,0,0,2,6,,,0,Matches
524,Marco Reus,de GER,"FW,MF",de Dortmund,30,1989,4,0,0,0,8,5,2,2,1,7,,,0,Matches
525,Gio Reyna,us USA,MF,de Dortmund,16,2002,0.5,0,0,0,1,2,0,2,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Jander Ribeiro Santana,br BRA,DF,rs Red Star,31,1988,1.6,1,0,0,1,5,0,1,5,2,,,0,Matches
527,Federico Ricca,uy URU,"DF,MF",be Club Brugge,24,1994,3,1,0,0,6,1,0,7,3,7,,,0,Matches
528,Sergio Rico,es ESP,GK,fr Paris Saint-Germain,25,1993,2.1,0,0,0,0,0,0,0,0,0,,,0,Matches
529,Mats Rits,be BEL,MF,be Club Brugge,26,1993,4.4,1,0,0,7,5,0,6,3,2,,,0,Matches
530,Sergi Roberto,es ESP,"MF,DF",es Barcelona,27,1992,4.6,1,0,0,5,4,0,7,4,5,,,0,Matches
531,Andrew Robertson,sct SCO,DF,eng Liverpool,25,1994,7.2,2,0,0,7,1,0,38,8,9,,,0,Matches
532,Milan Rodić,rs SRB,DF,rs Red Star,28,1991,4.9,2,0,0,7,0,0,12,5,4,,,0,Matches
533,Rodri,es ESP,"MF,DF",eng Manchester City,23,1996,6.9,2,0,0,12,4,0,2,8,11,,,0,Matches
534,Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,0,0,0,8,12,1,8,5,2,,,0,Matches
535,James Rodríguez,co COL,MF,es Real Madrid,28,1991,0.9,0,0,0,0,0,0,2,0,0,,,0,Matches
536,Rodrygo,br BRA,"FW,MF",es Real Madrid,18,2001,3.7,0,0,0,2,4,0,11,3,4,,,0,Matches
537,Cristiano Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,0,0,0,8,10,11,11,4,0,,,0,Matches
538,Marten de Roon,nl NED,MF,it Atalanta,28,1991,8.5,3,0,0,20,4,0,1,14,14,,,0,Matches
539,Danny Rose,eng ENG,DF,eng Tottenham Hotspur,29,1990,4,0,0,0,7,10,0,4,6,7,,,0,Matches
540,Antonio Rüdiger,de GER,DF,eng Chelsea,26,1993,2,0,0,0,0,0,0,0,4,1,,,0,Matches
541,Daniele Rugani,it ITA,DF,it Juventus,25,1994,2,0,0,0,4,0,0,0,1,2,,,0,Matches
542,Mário Rui,pt POR,DF,it Napoli,28,1991,5.9,2,0,0,4,8,0,25,11,9,,,0,Matches
543,Fabián Ruiz Peña,es ESP,MF,it Napoli,23,1996,7.9,1,0,0,2,3,1,9,18,6,,,0,Matches
544,Maciej Rybus,pl POL,DF,ru Loko Moscow,29,1989,5,1,0,0,5,2,0,9,14,3,,,0,Matches
545,José Sá,pt POR,GK,gr Olympiacos,26,1993,6,0,0,0,0,0,0,0,1,0,,,0,Matches
546,Marcel Sabitzer,at AUT,MF,de RB Leipzig,25,1994,8.9,2,0,0,11,8,1,45,8,4,,,0,Matches
547,Mohamed Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,0,0,0,8,3,3,8,0,1,,,0,Matches
548,Andreas Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,0,0,0,0,0,0,0,0,2,,,0,Matches
549,Mbwana Samatta,tz TAN,"FW,MF",be Genk,26,1992,5.7,2,0,0,6,12,3,5,0,1,,,0,Matches
550,Renato Sanches,pt POR,MF,fr Lille,21,1997,1.4,1,0,0,3,2,0,7,3,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Alexis Sánchez,cl CHI,FW,it Inter,30,1988,0.7,1,0,0,1,1,1,0,2,0,,,0,Matches
552,Davinson Sánchez,co COL,DF,eng Tottenham Hotspur,23,1996,5,0,0,0,7,4,0,3,7,5,,,0,Matches
553,Jadon Sancho,eng ENG,"MF,FW",de Dortmund,19,2000,7.2,0,0,0,2,9,3,13,3,1,,,0,Matches
554,Alex Sandro,br BRA,DF,it Juventus,28,1991,6,0,0,0,3,11,0,38,10,6,,,0,Matches
555,Douglas Santos,br BRA,"DF,MF",ru Zenit,25,1994,5.6,2,1,1,4,2,0,23,10,10,,,0,Matches
556,Pablo Sarabia,es ESP,"FW,MF",fr Paris Saint-Germain,27,1992,4.5,0,0,0,8,10,3,13,1,3,,,0,Matches
557,Marcelo Saracchi,uy URU,"MF,DF",de RB Leipzig,21,1998,1.8,1,0,0,4,3,0,11,2,3,,,0,Matches
558,Stefan Savić,me MNE,DF,es Atlético Madrid,28,1991,4.3,0,0,0,2,0,0,0,3,4,,,0,Matches
559,Patrik Schick,cz CZE,FW,de RB Leipzig,23,1996,2.7,0,0,0,3,7,2,0,2,0,,,0,Matches
560,Marcel Schmelzer,de GER,DF,de Dortmund,31,1988,0,0,0,0,0,0,0,0,0,0,,,0,Matches
561,Siebe Schrijvers,be BEL,"FW,MF",be Club Brugge,23,1996,0.9,0,0,0,1,3,2,6,3,1,,,0,Matches
562,Nico Schulz,de GER,"MF,DF",de Dortmund,26,1993,2.5,0,0,0,2,2,0,5,1,0,,,0,Matches
563,Perr Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,0,0,0,0,0,0,0,2,0,,,0,Matches
564,Haris Seferović,ch SUI,FW,pt Benfica,27,1992,2.3,0,0,0,3,1,1,1,0,1,,,0,Matches
565,Nélson Semedo,pt POR,DF,es Barcelona,25,1993,7,2,0,0,11,11,2,7,9,11,,,0,Matches
566,Rúben Semedo,pt POR,DF,gr Olympiacos,25,1994,6,2,0,0,7,4,0,0,4,5,,,0,Matches
567,Stefano Sensi,it ITA,MF,it Inter,23,1995,2.1,0,0,0,4,8,0,9,2,0,,,0,Matches
568,Jean Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,1,0,0,5,8,0,17,2,8,,,0,Matches
569,Ryan Sessegnon,eng ENG,MF,eng Tottenham Hotspur,19,2000,2.2,1,0,0,1,1,2,3,3,1,,,0,Matches
570,Petr Ševčík,cz CZE,MF,cz Slavia Prague,25,1994,5,2,0,0,2,6,1,10,4,4,,,0,Matches
571,Xherdan Shaqiri,ch SUI,"FW,MF",eng Liverpool,27,1991,0,0,0,0,0,0,0,0,0,0,,,0,Matches
572,Oleg Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,1,0,0,2,2,0,7,3,2,,,0,Matches
573,Danylo Sikan,ua UKR,FW,ua Shakhtar Donetsk,18,2001,0,0,0,0,0,0,0,0,0,0,,,0,Matches
574,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,24,1994,4.8,1,0,0,3,2,2,11,2,3,,,0,Matches
575,David Silva,es ESP,MF,eng Manchester City,33,1986,1.4,0,0,0,2,0,1,0,3,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Rafa Silva,pt POR,"MF,FW",pt Benfica,26,1993,1.4,0,0,0,1,4,0,1,1,1,,,0,Matches
577,Thiago Silva,br BRA,DF,fr Paris Saint-Germain,34,1984,9,2,0,0,4,4,0,1,12,6,,,0,Matches
578,Daley Sinkgraven,nl NED,DF,de Leverkusen,24,1995,1.1,0,0,0,0,2,0,1,1,1,,,0,Matches
579,Moussa Sissoko,fr FRA,MF,eng Tottenham Hotspur,29,1989,4.7,0,0,0,5,1,0,1,4,5,,,0,Matches
580,Mario Šitum,hr CRO,"DF,FW",hr Dinamo Zagreb,27,1992,0,0,0,0,0,0,0,0,0,0,,,0,Matches
581,Oliver Skipp,eng ENG,MF,eng Tottenham Hotspur,18,2000,0.3,1,0,0,2,0,0,0,1,0,,,0,Matches
582,Milan Škoda,cz CZE,FW,cz Slavia Prague,33,1986,0.8,0,0,0,1,0,0,0,0,0,,,0,Matches
583,Milan Škriniar,sk SVK,DF,it Inter,24,1995,6,1,0,0,11,4,0,1,13,13,,,0,Matches
584,Igor Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,0,0,0,2,2,0,1,1,1,,,0,Matches
585,Fyodor Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,0,0,0,0,5,0,1,3,1,,,0,Matches
586,Eduard Sobol,ua UKR,"MF,DF",be Club Brugge,24,1995,2.9,1,0,0,2,1,0,8,2,8,,,0,Matches
587,Carlos Soler,es ESP,MF,es Valencia,22,1997,4.4,0,0,0,2,5,0,1,1,2,,,0,Matches
588,Manor Solomon,il ISR,MF,ua Shakhtar Donetsk,20,1999,1.5,0,0,0,0,3,0,5,1,0,,,0,Matches
589,Tomáš Souček,cz CZE,MF,cz Slavia Prague,24,1995,6,1,0,0,12,9,0,1,14,8,,,0,Matches
590,Adama Soumaoro,fr FRA,DF,fr Lille,27,1992,1,0,0,0,1,0,0,0,4,0,,,1,Matches
591,Boubakary Soumaré,fr FRA,MF,fr Lille,20,1999,5.8,0,0,0,1,8,0,1,12,4,,,0,Matches
592,Marco Sportiello,it ITA,GK,it Atalanta,27,1992,2,0,0,0,0,0,0,0,0,0,,,0,Matches
593,Nicolae Stanciu,ro ROU,"MF,FW",cz Slavia Prague,26,1993,5.1,1,0,0,2,9,0,30,1,2,,,0,Matches
594,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,0,0,0,0,0,0,0,0,0,,,0,Matches
595,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,29,1989,6,1,0,0,5,3,0,1,9,12,,,0,Matches
596,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,24,1994,6.7,0,0,0,5,16,3,8,7,3,,,0,Matches
597,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,23,1995,5.6,2,0,0,12,2,0,17,4,5,,,0,Matches
598,John Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,0,0,0,0,0,0,0,2,0,,,0,Matches
599,Luis Suárez,uy URU,FW,es Barcelona,32,1987,6.3,2,0,0,6,16,3,1,3,1,,,0,Matches
600,Niklas Süle,de GER,DF,de Bayern Munich,23,1995,3.7,1,0,0,3,1,0,0,4,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Aleksei Sutormin,ru RUS,"DF,FW",ru Zenit,25,1994,0.3,0,0,0,0,2,0,1,1,1,,,0,Matches
602,Wojciech Szczęsny,pl POL,GK,it Juventus,29,1990,7,0,0,0,0,0,0,0,0,0,,,0,Matches
603,Dominik Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,1,0,0,6,3,0,10,2,2,,,0,Matches
604,Adel Taarabt,ma MAR,MF,pt Benfica,30,1989,4,1,0,0,3,9,0,5,3,2,,,0,Matches
605,Dušan Tadić,rs SRB,"FW,MF",nl Ajax,30,1988,6,2,0,0,13,11,2,12,7,4,,,0,Matches
606,Nicolás Tagliafico,ar ARG,DF,nl Ajax,26,1992,6,2,0,0,9,10,0,13,17,13,,,0,Matches
607,Jonathan Tah,de GER,DF,de Leverkusen,23,1996,5,1,0,0,5,2,0,2,7,4,,,0,Matches
608,Taison,br BRA,MF,ua Shakhtar Donetsk,31,1988,5,0,0,0,4,16,2,2,3,2,,,0,Matches
609,Laco Takács,cz CZE,DF,cz Slavia Prague,23,1996,1,0,0,0,0,0,0,0,5,3,,,0,Matches
610,Adrien Tameze,cm CMR,"DF,MF",it Atalanta,25,1994,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
611,Japhet Tanganga,eng ENG,DF,eng Tottenham Hotspur,20,1999,1,1,0,0,1,2,0,0,0,0,,,0,Matches
612,Percy Tau,za RSA,FW,be Club Brugge,25,1994,2.6,0,0,0,8,4,5,7,2,1,,,0,Matches
613,David Tavares,cv CPV,MF,pt Benfica,20,1999,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
614,Tomás Tavares,pt POR,DF,pt Benfica,18,2001,5,0,0,0,3,5,0,15,3,7,,,0,Matches
615,Stanislav Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,0,0,0,1,2,2,3,0,0,,,0,Matches
616,Marc-André ter Stegen,de GER,GK,es Barcelona,27,1992,8,0,0,0,0,1,0,0,2,0,,,0,Matches
617,Martin Terrier,fr FRA,"MF,FW",fr Lyon,22,1997,2.7,0,0,0,6,6,1,3,3,5,,,0,Matches
618,Tetê,br BRA,MF,ua Shakhtar Donetsk,19,2000,1.7,0,0,0,1,1,1,8,1,0,,,0,Matches
619,Kenny Tete,nl NED,DF,fr Lyon,23,1995,1.6,0,0,0,2,4,0,4,2,2,,,0,Matches
620,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,3,0,0,9,3,0,6,10,4,,,0,Matches
621,Jean-Clair Todibo,fr FRA,DF,es Barcelona,19,1999,1,0,0,0,1,0,0,0,1,6,,,0,Matches
622,Karl Toko Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,0,0,0,2,1,0,4,0,1,,,0,Matches
623,Corentin Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,0,0,0,2,7,1,4,3,0,,,0,Matches
624,Rafael Tolói,it ITA,DF,it Atalanta,28,1990,7,4,0,0,13,5,0,3,10,7,,,0,Matches
625,Tomané,pt POR,FW,rs Red Star,26,1992,2.3,0,0,0,5,4,2,1,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Raúl de Tomás,es ESP,FW,pt Benfica,24,1994,1.4,0,0,0,5,3,1,1,0,0,,,0,Matches
