Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
411,João Mário Lopes,pt POR,DF,pt Porto,22,2000,3,0,3,1,33.3,1,0.33,0,0,0,0,Matches
412,Marquinhos,br BRA,DF,fr Paris Saint-Germain,28,1994,7.3,0,2,1,50,0.28,0.14,0,0,0,0,Matches
413,José Marsà,es ESP,DF,pt Sporting CP,20,2002,1.1,0,0,0,,0,0,,,0,0,Matches
414,Lautaro Martínez,ar ARG,FW,it Inter,24,1997,11.1,3,27,8,29.6,2.44,0.72,0.11,0.38,0,0,Matches
415,Toni Martínez,es ESP,FW,pt Porto,25,1997,1.3,0,4,0,0,3.19,0,0,,0,0,Matches
416,Clinton Mata,ao ANG,DF,be Club Brugge,29,1992,1.8,0,0,0,,0,0,,,0,0,Matches
417,Pape Matar Sarr,sn SEN,MF,eng Tottenham Hotspur,19,2002,1,0,3,1,33.3,3,1,0,0,0,0,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,30,1991,2.7,1,5,2,40,1.85,0.74,0.2,0.5,0,0,Matches
419,Rabbi Matondo,wls WAL,MF,sct Rangers,21,2000,1.1,0,1,1,100,0.93,0.93,0,0,0,0,Matches
420,Mykola Matviyenko,ua UKR,DF,ua Shakhtar Donetsk,26,1996,6,0,0,0,,0,0,,,0,0,Matches
421,Philipp Max,de GER,MF,de Eintracht Frankfurt,28,1993,1.3,0,0,0,,0,0,,,0,0,Matches
422,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,33,1989,4.8,4,15,8,53.3,3.1,1.66,0.27,0.5,0,0,Matches
423,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,24,1997,4.4,0,4,1,25,0.92,0.23,0,0,0,0,Matches
424,Kylian Mbappé,fr FRA,FW,fr Paris Saint-Germain,23,1998,7.2,7,26,15,57.7,3.59,2.07,0.23,0.4,1,1,Matches
425,Chancel Mbemba,cd COD,DF,fr Marseille,27,1994,4.5,2,4,2,50,0.89,0.44,0.5,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
426,James McCarthy,ie IRL,MF,sct Celtic,31,1990,0.1,0,0,0,,0,0,,,0,0,Matches
427,Allan McGregor,sct SCO,GK,sct Rangers,40,1982,5,0,0,0,,0,0,,,0,0,Matches
428,Callum McGregor,sct SCO,MF,sct Celtic,29,1993,2.4,0,2,0,0,0.83,0,0,,0,0,Matches
429,Weston McKennie,us USA,MF,it Juventus,23,1998,4,2,4,2,50,1,0.5,0.5,1,0,0,Matches
430,Jon McLaughlin,sct SCO,GK,sct Rangers,34,1987,1,0,0,0,,0,0,,,0,0,Matches
431,Brandon Mechele,be BEL,DF,be Club Brugge,29,1993,8,0,0,0,,0,0,,,0,0,Matches
432,Bjorn Meijer,nl NED,"DF,MF",be Club Brugge,19,2003,6.4,1,5,1,20,0.79,0.16,0.2,1,0,0,Matches
433,Raz Meir,il ISR,DF,il Maccabi Haifa,25,1996,0.9,0,0,0,,0,0,,,0,0,Matches
434,Arthur Melo,br BRA,MF,eng Liverpool,25,1996,0.2,0,1,0,0,6.43,0,0,,0,0,Matches
435,Memphis,nl NED,"FW,MF",es Barcelona,28,1994,0.2,0,0,0,,0,0,,,0,0,Matches
436,Sun Menachem,il ISR,DF,il Maccabi Haifa,28,1993,0.7,0,0,0,,0,0,,,0,0,Matches
437,Nuno Mendes,pt POR,"MF,DF",fr Paris Saint-Germain,20,2002,4.9,1,1,1,100,0.21,0.21,1,1,0,0,Matches
438,Edouard Mendy,sn SEN,GK,eng Chelsea,30,1992,1,0,0,0,,0,0,,,0,0,Matches
439,Ferland Mendy,fr FRA,DF,es Real Madrid,27,1995,3.9,0,1,0,0,0.26,0,0,,0,0,Matches
440,Alex Meret,it ITA,GK,it Napoli,25,1997,10,0,0,0,,0,0,,,0,0,Matches
441,Lionel Messi,ar ARG,"FW,MF",fr Paris Saint-Germain,35,1987,6.8,4,23,9,39.1,3.38,1.32,0.17,0.44,0,0,Matches
442,Junior Messias,br BRA,MF,it Milan,31,1991,3.5,1,6,2,33.3,1.71,0.57,0.17,0.5,0,0,Matches
443,Thomas Meunier,be BEL,DF,de Dortmund,30,1991,3.9,0,2,0,0,0.51,0,0,,0,0,Matches
444,Alexander Meyer,de GER,GK,de Dortmund,31,1991,4.5,0,0,0,,0,0,,,0,0,Matches
445,Simon Mignolet,be BEL,GK,be Club Brugge,34,1988,8,0,0,0,,0,0,,,0,0,Matches
446,Arkadiusz Milik,pl POL,FW,it Juventus,28,1994,3.8,2,8,5,62.5,2.13,1.33,0.25,0.4,0,0,Matches
447,Éder Militão,br BRA,DF,es Real Madrid,24,1998,8.3,1,4,1,25,0.48,0.12,0.25,1,0,0,Matches
448,James Milner,eng ENG,MF,eng Liverpool,36,1986,2.7,0,1,0,0,0.37,0,0,,0,0,Matches
449,Kim Min-jae,kr KOR,DF,it Napoli,25,1996,8.7,0,1,0,0,0.11,0,0,,0,0,Matches
450,Rafa Mir,es ESP,FW,es Sevilla,25,1997,1.7,1,8,3,37.5,4.62,1.73,0.13,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
451,Fabio Miretti,it ITA,"MF,FW",it Juventus,18,2003,2.4,0,4,0,0,1.7,0,0,,0,0,Matches
452,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28,1994,5.8,0,5,2,40,0.87,0.35,0,0,0,0,Matches
453,Henrikh Mkhitaryan,am ARM,MF,it Inter,33,1989,10.1,2,15,8,53.3,1.49,0.79,0.13,0.25,0,0,Matches
454,Anthony Modeste,fr FRA,FW,de Dortmund,34,1988,3.8,0,4,0,0,1.06,0,0,,0,0,Matches
455,Luka Modrić,hr CRO,MF,es Real Madrid,36,1985,8.3,2,7,3,42.9,0.85,0.36,0.14,0.33,1,1,Matches
456,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,26,1995,4,0,0,0,,0,0,,,0,0,Matches
457,Sadegh Moharrami,ir IRN,"DF,MF",hr Dinamo Zagreb,26,1996,4.5,0,1,1,100,0.22,0.22,0,0,0,0,Matches
458,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,24,1998,5.2,0,3,0,0,0.58,0,0,,0,0,Matches
459,Gonzalo Montiel,ar ARG,DF,es Sevilla,25,1997,2.5,1,1,1,100,0.4,0.4,1,1,0,0,Matches
460,Aaron Mooy,au AUS,MF,sct Celtic,31,1990,1.7,0,1,0,0,0.59,0,0,,0,0,Matches
461,Álvaro Morata,es ESP,FW,es Atlético Madrid,29,1992,3.3,0,4,2,50,1.22,0.61,0,0,0,0,Matches
462,Morato,br BRA,DF,pt Benfica,21,2001,1.2,0,0,0,,0,0,,,0,0,Matches
463,Alfredo Morelos,co COL,FW,sct Rangers,26,1996,2.8,0,6,2,33.3,2.11,0.7,0,0,0,0,Matches
464,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27,1995,3.7,0,2,0,0,0.54,0,0,,0,0,Matches
465,Jhon Mosquera,co COL,MF,cz Viktoria Plzeň,32,1990,4.8,0,9,1,11.1,1.88,0.21,0,0,0,0,Matches
466,Youssoufa Moukoko,de GER,FW,de Dortmund,17,2004,2.7,0,9,3,33.3,3.35,1.12,0,0,0,0,Matches
467,Mason Mount,eng ENG,MF,eng Chelsea,23,1999,4.9,0,14,4,28.6,2.86,0.82,0,0,0,0,Matches
468,Lucas Moura,br BRA,"MF,FW",eng Tottenham Hotspur,29,1992,1.9,0,0,0,,0,0,,,0,0,Matches
469,Mykhailo Mudryk,ua UKR,MF,eng Chelsea,21,2001,1,0,3,1,33.3,2.87,0.96,0,0,0,0,Matches
470,Mykhailo Mudryk,ua UKR,"MF,FW",ua Shakhtar Donetsk,21,2001,5.7,3,9,6,66.7,1.57,1.05,0.33,0.5,0,0,Matches
471,Paul Mukairu,ng NGA,"FW,MF",dk FC Copenhagen,22,2000,0.5,0,2,0,0,4.09,0,0,,0,0,Matches
472,Nordi Mukiele,fr FRA,MF,fr Paris Saint-Germain,24,1997,1.2,0,0,0,,0,0,,,0,0,Matches
473,Thomas Müller,de GER,MF,de Bayern Munich,32,1989,4.1,1,9,4,44.4,2.21,0.98,0.11,0.25,0,0,Matches
474,Petar Musa,hr CRO,FW,pt Benfica,24,1998,1.4,2,5,3,60,3.49,2.09,0.4,0.67,0,0,Matches
475,Jamal Musiala,de GER,MF,de Bayern Munich,19,2003,5.9,0,10,5,50,1.7,0.85,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
476,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar Donetsk,25,1997,4,0,5,0,0,1.25,0,0,,0,0,Matches
477,Obite N'Dicka,ci CIV,DF,de Eintracht Frankfurt,22,1999,8,0,3,0,0,0.37,0,0,,0,0,Matches
478,Nacho,es ESP,DF,es Real Madrid,32,1990,4.9,0,1,1,100,0.2,0.2,0,0,0,0,Matches
479,Jesús Navas,es ESP,"MF,DF",es Sevilla,36,1985,2.5,0,0,0,,0,0,,,0,0,Matches
480,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,19,2003,1.3,0,2,1,50,1.5,0.75,0,0,0,0,Matches
481,Tanguy Ndombele,fr FRA,MF,it Napoli,25,1996,4.1,1,8,3,37.5,1.93,0.72,0.13,0.33,0,0,Matches
482,David Neres,br BRA,"MF,FW",pt Benfica,25,1997,4.9,3,11,5,45.5,2.23,1.01,0.27,0.6,0,0,Matches
483,Luís Neto,pt POR,DF,pt Sporting CP,34,1988,0.4,0,1,0,0,2.31,0,0,,0,0,Matches
484,Manuel Neuer,de GER,GK,de Bayern Munich,36,1986,3,0,0,0,,0,0,,,0,0,Matches
485,João Neves,pt POR,MF,pt Benfica,17,2004,0.3,0,0,0,,0,0,,,0,0,Matches
486,Neymar,br BRA,"FW,MF",fr Paris Saint-Germain,30,1992,6,2,18,6,33.3,3.01,1,0.11,0.33,0,0,Matches
487,Tanguy Nianzou,fr FRA,DF,es Sevilla,20,2002,2,1,2,1,50,1,0.5,0.5,1,0,0,Matches
488,Casper Nielsen,dk DEN,"MF,FW",be Club Brugge,28,1994,7.2,0,8,1,12.5,1.12,0.14,0,0,0,0,Matches
489,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,27,1994,3.1,0,5,1,20,1.6,0.32,0,0,0,0,Matches
490,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,24,1997,6.2,3,15,8,53.3,2.4,1.28,0.2,0.38,0,0,Matches
491,Hugo Novoa,es ESP,"DF,MF",de RB Leipzig,19,2003,0,0,0,0,,0,0,,,0,0,Matches
492,Darwin Núñez,uy URU,FW,eng Liverpool,23,1999,4.4,4,22,14,63.6,4.96,3.16,0.18,0.29,0,0,Matches
493,Antonio Nusa,no NOR,"FW,MF",be Club Brugge,17,2005,0.6,1,1,1,100,1.58,1.58,1,1,0,0,Matches
494,Matt O'Riley,dk DEN,MF,sct Celtic,21,2000,5.3,0,16,5,31.3,2.99,0.94,0,0,0,0,Matches
495,Jan Oblak,si SVN,GK,es Atlético Madrid,29,1993,5,0,0,0,,0,0,,,0,0,Matches
496,Lucas Ocampos,ar ARG,"FW,MF",nl Ajax,28,1994,0.2,0,1,1,100,5.29,5.29,0,0,0,0,Matches
497,Oleh Ocheretko,ua UKR,MF,ua Shakhtar Donetsk,19,2003,0.2,0,1,0,0,6.43,0,0,,0,0,Matches
498,Denis Odoi,gh GHA,"DF,MF",be Club Brugge,34,1988,5.8,0,1,0,0,0.17,0,0,,0,0,Matches
499,Noah Okafor,ch SUI,FW,at RB Salzburg,22,2000,5.2,3,11,6,54.5,2.13,1.16,0.18,0.33,1,1,Matches
500,Mathías Olivera,uy URU,DF,it Napoli,24,1997,5.7,0,4,0,0,0.7,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,24,1998,0.7,0,2,0,0,2.77,0,0,,0,0,Matches
502,André Onana,cm CMR,GK,it Inter,26,1996,13,0,0,0,,0,0,,,0,0,Matches
503,Raphael Onyedika,ng NGA,MF,be Club Brugge,21,2001,6.3,0,7,0,0,1.11,0,0,,0,0,Matches
504,Willi Orban,hu HUN,DF,de RB Leipzig,29,1992,8,0,4,1,25,0.5,0.12,0,0,0,0,Matches
505,Divock Origi,be BEL,"FW,MF",it Milan,27,1995,1.7,0,6,2,33.3,3.51,1.17,0,0,0,0,Matches
506,Mislav Oršić,hr CRO,"FW,MF",hr Dinamo Zagreb,29,1992,5.4,2,13,3,23.1,2.39,0.55,0.15,0.67,0,0,Matches
507,Stefan Ortega,de GER,GK,eng Manchester City,29,1992,2,0,0,0,,0,0,,,0,0,Matches
508,Victor Osimhen,ng NGA,FW,it Napoli,23,1998,4.7,5,16,8,50,3.42,1.71,0.31,0.63,0,1,Matches
509,Nicolás Otamendi,ar ARG,DF,pt Benfica,34,1988,8.8,0,4,0,0,0.45,0,0,,0,0,Matches
510,Otávio,pt POR,MF,pt Porto,27,1995,5.8,0,5,2,40,0.86,0.34,0,0,0,0,Matches
511,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Liverpool,28,1993,0.2,0,0,0,,0,0,,,0,0,Matches
512,Salih Özcan,tr TUR,MF,de Dortmund,24,1998,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
513,Exequiel Palacios,ar ARG,MF,de Leverkusen,23,1998,1,0,0,0,,0,0,,,0,0,Matches
514,Cole Palmer,eng ENG,MF,eng Manchester City,20,2002,1.5,0,4,2,50,2.61,1.3,0,0,0,0,Matches
515,Antonios Papadopoulos,de GER,"DF,MF",de Dortmund,22,1999,0.1,0,0,0,,0,0,,,0,0,Matches
516,Leandro Paredes,ar ARG,MF,it Juventus,28,1994,3.9,0,3,0,0,0.76,0,0,,0,0,Matches
517,Felix Passlack,de GER,DF,de Dortmund,24,1998,1,0,0,0,,0,0,,,0,0,Matches
518,Remko Pasveer,nl NED,GK,nl Ajax,38,1983,6,0,0,0,,0,0,,,0,0,Matches
519,Paulinho,pt POR,"MF,FW",pt Sporting CP,29,1992,2.6,1,2,1,50,0.76,0.38,0.5,1,0,0,Matches
520,Paulinho,br BRA,"FW,MF",de Leverkusen,22,2000,0.5,0,2,2,100,3.67,3.67,0,0,0,0,Matches
521,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26,1996,6.6,2,6,3,50,0.91,0.46,0.33,0.67,0,0,Matches
522,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21,2001,6,0,3,1,33.3,0.5,0.17,0,0,0,0,Matches
523,Dimitri Payet,fr FRA,MF,fr Marseille,35,1987,0.9,0,2,0,0,2.34,0,0,,0,0,Matches
524,Pedri,es ESP,"MF,FW",es Barcelona,19,2002,4.5,0,6,4,66.7,1.35,0.9,0,0,0,0,Matches
525,Luca Pellegrini,it ITA,MF,de Eintracht Frankfurt,23,1999,2.2,0,3,0,0,1.34,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Iñaki Peña,es ESP,GK,es Barcelona,23,1999,1,0,0,0,,0,0,,,0,0,Matches
527,Pepe,pt POR,DF,pt Porto,39,1983,4,0,1,0,0,0.25,0,0,,0,0,Matches
528,Pepê,br BRA,"DF,MF",pt Porto,25,1997,7.6,0,5,2,40,0.66,0.26,0,0,0,0,Matches
529,Danilo Pereira,pt POR,"DF,MF",fr Paris Saint-Germain,30,1991,5,0,1,1,100,0.2,0.2,0,0,0,0,Matches
530,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28,1994,6,0,0,0,,0,0,,,0,0,Matches
531,Mattia Perin,it ITA,GK,it Juventus,29,1992,2,0,0,0,,0,0,,,0,0,Matches
532,Ivan Perišić,hr CRO,MF,eng Tottenham Hotspur,33,1989,6.4,0,2,0,0,0.31,0,0,,0,0,Matches
533,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32,1990,5.5,0,1,1,100,0.18,0.18,0,0,0,0,Matches
534,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,27,1994,5.4,1,2,1,50,0.37,0.18,0.5,1,0,0,Matches
535,Ivan Petryak,ua UKR,MF,ua Shakhtar Donetsk,28,1994,2,0,3,0,0,1.5,0,0,,0,0,Matches
536,Kalvin Phillips,eng ENG,"DF,MF",eng Manchester City,26,1995,0.5,0,0,0,,0,0,,,0,0,Matches
537,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,27,1995,5.3,0,5,2,40,0.94,0.37,0,0,0,0,Matches
538,Václav Pilař,cz CZE,MF,cz Viktoria Plzeň,33,1988,1.4,0,5,2,40,3.66,1.46,0,0,0,0,Matches
539,Rodrigo Pinho,br BRA,FW,pt Benfica,31,1991,0.2,0,0,0,,0,0,,,0,0,Matches
540,Gerard Piqué,es ESP,DF,es Barcelona,35,1987,2.9,0,1,1,100,0.35,0.35,0,0,0,0,Matches
541,Tommaso Pobega,it ITA,MF,it Milan,23,1999,1.8,1,6,2,33.3,3.31,1.1,0.17,0.5,0,0,Matches
542,Suf Podgoreanu,il ISR,MF,il Maccabi Haifa,20,2002,0.1,0,0,0,,0,0,,,0,0,Matches
543,Matteo Politano,it ITA,"FW,MF",it Napoli,28,1993,4.5,1,13,4,30.8,2.9,0.89,0,0,1,1,Matches
544,Pedro Porro,es ESP,MF,pt Sporting CP,22,1999,4.4,0,4,2,50,0.92,0.46,0,0,0,0,Matches
545,Pedro Porro,es ESP,"DF,MF",eng Tottenham Hotspur,22,1999,0.4,0,2,0,0,4.74,0,0,,0,0,Matches
546,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,28,1994,0.8,0,0,0,,0,0,,,0,0,Matches
547,Christian Pulisic,us USA,MF,eng Chelsea,23,1998,1.3,0,1,0,0,0.8,0,0,,0,0,Matches
548,Adrien Rabiot,fr FRA,MF,it Juventus,27,1995,5,2,4,2,50,0.81,0.4,0.5,1,0,0,Matches
549,Ivan Rakitić,hr CRO,MF,es Sevilla,34,1988,4.6,0,5,0,0,1.08,0,0,,0,0,Matches
550,Gonçalo Ramos,pt POR,FW,pt Benfica,21,2001,7.9,3,24,12,50,3.03,1.52,0.13,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Sergio Ramos,es ESP,DF,fr Paris Saint-Germain,36,1986,8,0,6,2,33.3,0.75,0.25,0,0,0,0,Matches
552,Calvin Ramsay,sct SCO,DF,eng Liverpool,19,2003,0,0,0,0,,0,0,,,0,0,Matches
553,Raphinha,br BRA,FW,es Barcelona,25,1996,3.3,0,10,0,0,3.06,0,0,,0,0,Matches
554,Giacomo Raspadori,it ITA,FW,it Napoli,22,2000,2.8,4,10,5,50,3.6,1.8,0.4,0.8,0,0,Matches
555,David Raum,de GER,DF,de RB Leipzig,24,1998,5.9,0,0,0,,0,0,,,0,0,Matches
556,Ante Rebić,hr CRO,MF,it Milan,28,1993,2.8,0,6,0,0,2.17,0,0,,0,0,Matches
557,Matheus Reis,br BRA,"DF,MF",pt Sporting CP,27,1995,5.7,0,1,0,0,0.18,0,0,,0,0,Matches
558,Karim Rekik,nl NED,DF,es Sevilla,27,1994,1,0,0,0,,0,0,,,0,0,Matches
559,Devyne Rensch,nl NED,DF,nl Ajax,19,2003,3.2,0,2,1,50,0.63,0.31,0,0,0,0,Matches
560,Marco Reus,de GER,"MF,FW",de Dortmund,33,1989,2.9,1,6,2,33.3,2.06,0.69,0.17,0.5,0,0,Matches
561,Gio Reyna,us USA,"MF,FW",de Dortmund,19,2002,4.3,0,3,1,33.3,0.7,0.23,0,0,0,0,Matches
562,Richarlison,br BRA,"MF,FW",eng Tottenham Hotspur,25,1997,4.1,2,10,3,30,2.47,0.74,0.2,0.67,0,0,Matches
563,Stefan Ristovski,mk MKD,"DF,MF",hr Dinamo Zagreb,30,1992,4.1,0,2,1,50,0.49,0.24,0,0,0,0,Matches
564,Mats Rits,be BEL,MF,be Club Brugge,29,1993,0.2,0,0,0,,0,0,,,0,0,Matches
565,Sergi Roberto,es ESP,DF,es Barcelona,30,1992,2.3,0,4,2,50,1.75,0.87,0,0,0,0,Matches
566,Andrew Robertson,sct SCO,DF,eng Liverpool,28,1994,4.2,0,2,0,0,0.48,0,0,,0,0,Matches
567,Rochinha,pt POR,"FW,MF",pt Sporting CP,27,1995,0.2,0,0,0,,0,0,,,0,0,Matches
568,Sebastian Rode,de GER,MF,de Eintracht Frankfurt,31,1990,3.3,0,3,1,33.3,0.9,0.3,0,0,0,0,Matches
569,Rodri,es ESP,"MF,DF",eng Manchester City,26,1996,11.1,2,17,4,23.5,1.54,0.36,0.12,0.5,0,0,Matches
570,Rodrygo,br BRA,FW,es Real Madrid,21,2001,9.1,5,25,12,48,2.75,1.32,0.12,0.25,2,2,Matches
571,Cristian Romero,ar ARG,DF,eng Tottenham Hotspur,24,1998,6.6,0,2,1,50,0.3,0.15,0,0,0,0,Matches
572,Valentin Rongier,fr FRA,MF,fr Marseille,27,1994,5.2,0,4,1,25,0.76,0.19,0,0,0,0,Matches
573,Tom Rothe,de GER,DF,de Dortmund,17,2004,0.7,0,0,0,,0,0,,,0,0,Matches
574,Amir Rrahmani,xk KVX,DF,it Napoli,28,1994,6.8,0,3,1,33.3,0.44,0.15,0,0,0,0,Matches
575,Antonio Rüdiger,de GER,DF,es Real Madrid,29,1993,7.5,1,6,1,16.7,0.8,0.13,0.17,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Daniele Rugani,it ITA,DF,it Juventus,28,1994,1,0,2,1,50,2,1,0,0,0,0,Matches
577,Mário Rui,pt POR,DF,it Napoli,31,1991,4.3,0,6,1,16.7,1.4,0.23,0,0,0,0,Matches
578,Fabián Ruiz Peña,es ESP,MF,fr Paris Saint-Germain,26,1996,2.6,0,5,0,0,1.89,0,0,,0,0,Matches
579,Nikita Rukavytsya,au AUS,"FW,MF",il Maccabi Haifa,35,1987,0.5,0,2,1,50,3.83,1.91,0,0,0,0,Matches
580,Mathew Ryan,au AUS,GK,dk FC Copenhagen,30,1992,2,0,0,0,,0,0,,,0,0,Matches
581,Julian Ryerson,no NOR,"DF,MF",de Dortmund,24,1997,0.2,0,0,0,,0,0,,,0,0,Matches
582,Marcel Sabitzer,at AUT,MF,de Bayern Munich,28,1994,3.1,0,10,3,30,3.21,0.96,0,0,0,0,Matches
583,Alexis Saelemaekers,be BEL,"MF,FW",it Milan,23,1999,4.1,2,6,4,66.7,1.46,0.97,0.33,0.5,0,0,Matches
584,Fashion Sakala,zm ZAM,MF,sct Rangers,25,1997,2.6,0,7,1,14.3,2.68,0.38,0,0,0,0,Matches
585,Mohamed Salah,eg EGY,"FW,MF",eng Liverpool,30,1992,6.9,8,23,13,56.5,3.32,1.87,0.3,0.54,1,1,Matches
586,Kike Salas,es ESP,DF,es Sevilla,20,2002,2,0,1,0,0,0.5,0,0,,0,0,Matches
587,Renato Sanches,pt POR,MF,fr Paris Saint-Germain,24,1997,1.6,0,0,0,,0,0,,,0,0,Matches
588,Alexis Sánchez,cl CHI,FW,fr Marseille,33,1988,4.6,2,16,6,37.5,3.44,1.29,0.13,0.33,0,0,Matches
589,Davinson Sánchez,co COL,DF,eng Tottenham Hotspur,26,1996,0.2,0,0,0,,0,0,,,0,0,Matches
590,Cisse Sandra,be BEL,MF,be Club Brugge,18,2003,0.1,0,0,0,,0,0,,,0,0,Matches
591,Alex Sandro,br BRA,DF,it Juventus,31,1991,2.7,0,1,0,0,0.38,0,0,,0,0,Matches
592,James Sands,us USA,"DF,MF",sct Rangers,22,2000,3.6,0,1,0,0,0.28,0,0,,0,0,Matches
593,Leroy Sané,de GER,MF,de Bayern Munich,26,1996,6.1,4,18,9,50,2.93,1.47,0.22,0.44,0,0,Matches
594,Nuno Santos,pt POR,MF,pt Sporting CP,27,1995,3.3,1,3,1,33.3,0.92,0.31,0.33,1,0,0,Matches
595,Zaidu Sanusi,ng NGA,DF,pt Porto,25,1997,6.5,1,5,2,40,0.77,0.31,0.2,0.5,0,0,Matches
596,Alvaro Sanz,es ESP,MF,es Barcelona,21,2001,0.2,0,0,0,,0,0,,,0,0,Matches
597,Pablo Sarabia,es ESP,FW,fr Paris Saint-Germain,30,1992,1,0,3,1,33.3,2.97,0.99,0,0,0,0,Matches
598,Stefan Savić,me MNE,DF,es Atlético Madrid,31,1991,3,0,0,0,,0,0,,,0,0,Matches
599,Patrik Schick,cz CZE,FW,de Leverkusen,26,1996,5,0,16,4,25,3.23,0.81,0,0,0,1,Matches
600,Andreas Schjelderup,no NOR,"FW,MF",pt Benfica,18,2004,0,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Xaver Schlager,at AUT,MF,de RB Leipzig,24,1997,6.5,0,2,0,0,0.31,0,0,,0,0,Matches
602,Nico Schlotterbeck,de GER,DF,de Dortmund,22,1999,6.2,0,2,0,0,0.32,0,0,,0,0,Matches
603,Abdoulaye Seck,sn SEN,DF,il Maccabi Haifa,30,1992,4.4,2,4,2,50,0.91,0.45,0.5,1,0,0,Matches
604,Nicolas Seiwald,at AUT,MF,at RB Salzburg,21,2001,6,1,6,3,50,1,0.5,0.17,0.33,0,0,Matches
605,Benjamin Šeško,si SVN,FW,at RB Salzburg,19,2003,3.7,0,13,5,38.5,3.55,1.36,0,0,0,0,Matches
606,Ryan Sessegnon,eng ENG,MF,eng Tottenham Hotspur,22,2000,1.7,0,1,1,100,0.58,0.58,0,0,0,0,Matches
607,Maryan Shved,ua UKR,"FW,MF",ua Shakhtar Donetsk,25,1997,2.1,2,7,3,42.9,3.37,1.44,0.29,0.67,0,0,Matches
608,Danylo Sikan,ua UKR,FW,ua Shakhtar Donetsk,21,2001,1.2,0,2,0,0,1.73,0,0,,0,0,Matches
609,André Silva,pt POR,FW,de RB Leipzig,26,1995,5.9,3,15,7,46.7,2.53,1.18,0.2,0.43,0,0,Matches
610,António Silva,pt POR,DF,pt Benfica,18,2003,9.9,2,4,3,75,0.4,0.3,0.5,0.67,0,0,Matches
611,Bernardo Silva,pt POR,"MF,FW",eng Manchester City,27,1994,10.1,3,8,5,62.5,0.79,0.49,0.38,0.6,0,0,Matches
612,Rafa Silva,pt POR,"MF,FW",pt Benfica,29,1993,9.1,5,28,12,42.9,3.08,1.32,0.18,0.42,0,0,Matches
613,Thiago Silva,br BRA,DF,eng Chelsea,37,1984,7.1,0,7,3,42.9,0.98,0.42,0,0,0,0,Matches
614,Mohamed Simakan,fr FRA,DF,de RB Leipzig,22,2000,5.7,1,2,1,50,0.35,0.18,0.5,1,0,0,Matches
615,Giovanni Simeone,ar ARG,FW,it Napoli,27,1995,2.9,4,15,9,60,5.13,3.08,0.27,0.44,0,0,Matches
616,Roko Simic,hr CRO,FW,at RB Salzburg,18,2003,0.2,0,0,0,,0,0,,,0,0,Matches
