Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1,Tammy Abraham,eng ENG,FW,eng Chelsea,21,1997,6.3,3,21,9,42.9,3.34,1.43,0.14,0.33,0,0,Matches
2,Tyler Adams,us USA,MF,de RB Leipzig,20,1999,0.9,1,2,1,50,2.2,1.1,0.5,1,0,0,Matches
3,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,28,1991,5.7,1,2,1,50,0.35,0.17,0.5,1,0,0,Matches
4,Adrián,es ESP,GK,eng Liverpool,32,1987,3.3,0,0,0,,0,0,,,0,0,Matches
5,Sergio Agüero,ar ARG,FW,eng Manchester City,31,1988,2.2,2,9,6,66.7,4.13,2.76,0.11,0.17,1,1,Matches
6,Manuel Akanji,ch SUI,DF,de Dortmund,24,1995,5.8,0,3,0,0,0.52,0,0,,0,0,Matches
7,David Alaba,at AUT,DF,de Bayern Munich,27,1992,7.5,0,5,1,20,0.67,0.13,0,0,0,0,Matches
8,Lucas Alario,ar ARG,FW,de Leverkusen,26,1992,2.4,0,9,2,22.2,3.79,0.84,0,0,0,0,Matches
9,Jordi Alba,es ESP,DF,es Barcelona,30,1989,3.9,0,1,0,0,0.25,0,0,,0,0,Matches
10,Paco Alcácer,es ESP,FW,de Dortmund,25,1993,1.3,0,4,0,0,3.19,0,0,,0,0,Matches
11,Thiago Alcántara,es ESP,MF,de Bayern Munich,28,1991,9.1,0,7,1,14.3,0.77,0.11,0,0,0,0,Matches
12,Toby Alderweireld,be BEL,DF,eng Tottenham Hotspur,30,1989,6,0,0,0,,0,0,,,0,0,Matches
13,Carles Aleñá,es ESP,MF,es Barcelona,21,1998,1,0,0,0,,0,0,,,0,0,Matches
14,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,20,1998,6.5,0,6,1,16.7,0.93,0.15,0,0,0,0,Matches
15,Alisson,br BRA,GK,eng Liverpool,26,1992,5,0,0,0,,0,0,,,0,0,Matches
16,Allan,br BRA,MF,it Napoli,28,1991,4.9,0,2,0,0,0.4,0,0,,0,0,Matches
17,Dele Alli,eng ENG,"MF,FW",eng Tottenham Hotspur,23,1996,5.7,1,7,4,57.1,1.22,0.7,0.14,0.25,0,0,Matches
18,André Almeida,pt POR,DF,pt Benfica,28,1990,1,0,0,0,,0,0,,,0,0,Matches
19,Marcos Alonso,es ESP,"MF,DF",eng Chelsea,28,1990,4.4,0,12,5,41.7,2.72,1.13,0,0,0,0,Matches
20,Éder Álvarez Balanta,co COL,MF,be Club Brugge,26,1993,3.2,0,2,0,0,0.63,0,0,,0,0,Matches
21,Edson Álvarez,mx MEX,MF,nl Ajax,21,1997,4.2,1,6,2,33.3,1.43,0.48,0.17,0.5,0,0,Matches
22,Nadiem Amiri,de GER,MF,de Leverkusen,22,1996,2.6,0,7,2,28.6,2.65,0.76,0,0,0,0,Matches
23,Ethan Ampadu,wls WAL,DF,de RB Leipzig,18,2000,2,0,0,0,,0,0,,,0,0,Matches
24,Joachim Andersen,dk DEN,DF,fr Lyon,23,1996,4.4,1,1,1,100,0.23,0.23,1,1,0,0,Matches
25,Florin Andone,ro ROU,FW,tr Galatasaray,26,1993,1.8,0,8,2,25,4.44,1.11,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
26,Benjamin André,fr FRA,MF,fr Lille,28,1990,4.5,0,9,2,22.2,2.01,0.45,0,0,0,0,Matches
27,Miguel Ángel Guerrero,es ESP,FW,gr Olympiacos,29,1990,3.5,0,9,1,11.1,2.56,0.28,0,0,0,0,Matches
28,Angeliño,es ESP,"MF,DF",de RB Leipzig,22,1997,4,0,3,2,66.7,0.75,0.5,0,0,0,0,Matches
29,Angeliño,es ESP,DF,eng Manchester City,22,1997,1,0,1,0,0,1,0,0,,0,0,Matches
30,Marcos Antônio,br BRA,MF,ua Shakhtar Donetsk,19,2000,0.3,0,0,0,,0,0,,,0,0,Matches
31,Houssem Aouar,dz ALG,"MF,FW",fr Lyon,21,1998,7.9,1,9,5,55.6,1.14,0.63,0.11,0.2,0,0,Matches
32,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,32,1987,3.1,3,5,3,60,1.62,0.97,0.4,0.67,1,1,Matches
33,Charles Aránguiz,cl CHI,MF,de Leverkusen,30,1989,4.6,0,5,0,0,1.09,0,0,,0,0,Matches
34,Luiz Araújo,br BRA,"MF,FW",fr Lille,23,1996,3.1,0,9,4,44.4,2.92,1.3,0,0,0,0,Matches
35,Alphonse Areola,fr FRA,GK,es Real Madrid,26,1993,1.5,0,0,0,,0,0,,,0,0,Matches
36,Santiago Arias,co COL,DF,es Atlético Madrid,27,1992,2,0,1,0,0,0.5,0,0,,0,0,Matches
37,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,24,1994,6,0,0,0,,0,0,,,0,0,Matches
38,Kwadwo Asamoah,gh GHA,MF,it Inter,30,1988,2.9,0,0,0,,0,0,,,0,0,Matches
39,Marco Asensio,es ESP,"FW,MF",es Real Madrid,23,1996,0.3,0,0,0,,0,0,,,0,0,Matches
40,Majeed Ashimeru,gh GHA,MF,at RB Salzburg,21,1997,0.7,0,0,0,,0,0,,,0,0,Matches
41,Iyayi Atiemwen,ng NGA,MF,hr Dinamo Zagreb,23,1996,0.1,0,0,0,,0,0,,,0,0,Matches
42,Serge Aurier,ci CIV,"DF,MF",eng Tottenham Hotspur,26,1992,5,1,1,1,100,0.2,0.2,1,1,0,0,Matches
43,Sardar Azmoun,ir IRN,FW,ru Zenit,24,1995,5.1,2,14,7,50,2.73,1.36,0.14,0.29,0,0,Matches
44,César Azpilicueta,es ESP,"DF,MF",eng Chelsea,29,1989,6.8,2,4,2,50,0.59,0.29,0.5,1,0,0,Matches
45,Ryan Babel,nl NED,FW,tr Galatasaray,32,1986,3.7,0,4,1,25,1.08,0.27,0,0,0,0,Matches
46,Leon Bailey,jm JAM,MF,de Leverkusen,21,1997,1.3,0,1,0,0,0.78,0,0,,0,0,Matches
47,Gareth Bale,wls WAL,FW,es Real Madrid,30,1989,1.3,0,6,0,0,4.66,0,0,,0,0,Matches
48,Leonardo Balerdi,ar ARG,DF,de Dortmund,20,1999,0.1,0,0,0,,0,0,,,0,0,Matches
49,Jonathan Bamba,ci CIV,MF,fr Lille,23,1996,3.1,0,8,1,12.5,2.55,0.32,0,0,0,0,Matches
50,Nicolò Barella,it ITA,MF,it Inter,22,1997,3.2,1,5,1,20,1.55,0.31,0.2,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
51,Dmitri Barinov,ru RUS,MF,ru Loko Moscow,22,1996,5,1,6,1,16.7,1.2,0.2,0.17,1,0,0,Matches
52,Ross Barkley,eng ENG,"MF,FW",eng Chelsea,25,1993,1.8,0,3,0,0,1.68,0,0,,0,1,Matches
53,Wílmar Barrios,co COL,MF,ru Zenit,25,1993,6,0,2,0,0,0.33,0,0,,0,0,Matches
54,Musa Barrow,gm GAM,"FW,MF",it Atalanta,20,1998,0,0,0,0,,0,0,,,0,0,Matches
55,Michy Batshuayi,be BEL,FW,eng Chelsea,25,1993,1,1,10,5,50,10.23,5.11,0.1,0.2,0,0,Matches
56,Julian Baumgartlinger,at AUT,MF,de Leverkusen,31,1988,3.8,0,2,0,0,0.52,0,0,,0,0,Matches
57,Ömer Bayram,tr TUR,"MF,FW",tr Galatasaray,28,1991,2.8,0,4,1,25,1.43,0.36,0,0,0,0,Matches
58,Donny van de Beek,nl NED,MF,nl Ajax,22,1997,5,2,8,4,50,1.61,0.81,0.25,0.5,0,0,Matches
59,Younès Belhanda,ma MAR,MF,tr Galatasaray,29,1990,3.4,0,5,1,20,1.49,0.3,0,0,0,0,Matches
60,Karim Bellarabi,de GER,MF,de Leverkusen,29,1990,4.6,0,11,2,18.2,2.41,0.44,0,0,0,0,Matches
61,Lars Bender,de GER,DF,de Leverkusen,30,1989,3,0,0,0,,0,0,,,0,0,Matches
62,Sven Bender,de GER,DF,de Leverkusen,30,1989,6,1,3,2,66.7,0.5,0.33,0.33,0.5,0,0,Matches
63,Rodrigo Bentancur,uy URU,MF,it Juventus,22,1997,4.7,0,1,0,0,0.21,0,0,,0,0,Matches
64,Karim Benzema,fr FRA,FW,es Real Madrid,31,1987,7.2,5,31,14,45.2,4.33,1.96,0.16,0.36,0,0,Matches
65,Yassine Benzia,dz ALG,MF,gr Olympiacos,24,1994,0.9,0,1,0,0,1.14,0,0,,0,0,Matches
66,Sander Berge,no NOR,MF,be Genk,21,1998,6,0,4,2,50,0.67,0.33,0,0,0,0,Matches
67,Steven Bergwijn,nl NED,MF,eng Tottenham Hotspur,21,1997,1,0,3,1,33.3,3,1,0,0,0,0,Matches
68,Federico Bernardeschi,it ITA,MF,it Juventus,25,1994,2.9,1,5,3,60,1.71,1.03,0.2,0.33,0,0,Matches
69,Juan Bernat,es ESP,DF,fr Paris Saint-Germain,26,1993,9.7,2,4,2,50,0.41,0.21,0.5,1,0,0,Matches
70,Antoine Bernede,fr FRA,MF,at RB Salzburg,20,1999,1,0,0,0,,0,0,,,0,0,Matches
71,Cristiano Biraghi,it ITA,MF,it Inter,26,1992,2.4,0,1,1,100,0.41,0.41,0,0,0,0,Matches
72,Daley Blind,nl NED,"DF,MF",nl Ajax,29,1990,4.7,0,2,1,50,0.42,0.21,0,0,0,0,Matches
73,Richmond Boakye,gh GHA,FW,rs Red Star,26,1993,2.1,1,6,1,16.7,2.84,0.47,0.17,1,0,0,Matches
74,Jérôme Boateng,de GER,DF,de Bayern Munich,30,1988,6.4,0,0,0,,0,0,,,0,0,Matches
75,Serhiy Bolbat,ua UKR,DF,ua Shakhtar Donetsk,26,1993,2.7,0,1,0,0,0.37,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
76,Theo Bongonda,cd COD,MF,be Genk,23,1995,2.9,0,5,1,20,1.74,0.35,0,0,0,0,Matches
77,Leonardo Bonucci,it ITA,DF,it Juventus,32,1987,7,0,2,0,0,0.29,0,0,,0,0,Matches
78,Neto Borges,br BRA,"DF,MF",be Genk,22,1996,0.1,0,0,0,,0,0,,,0,0,Matches
79,Jan Bořil,cz CZE,DF,cz Slavia Prague,28,1991,6,1,5,1,20,0.83,0.17,0.2,1,0,0,Matches
80,Milan Borjan,ca CAN,GK,rs Red Star,31,1987,6,0,0,0,,0,0,,,0,0,Matches
81,Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,26,1993,5.3,0,3,0,0,0.56,0,0,,0,0,Matches
82,Domagoj Bradarić,hr CRO,"MF,DF",fr Lille,19,1999,3,0,0,0,,0,0,,,0,0,Matches
83,Julian Brandt,de GER,"MF,FW",de Dortmund,23,1996,5.4,2,11,4,36.4,2.02,0.73,0.18,0.5,0,0,Matches
84,Claudio Bravo,cl CHI,GK,eng Manchester City,36,1983,1.4,0,0,0,,0,0,,,0,0,Matches
85,Marcelo Brozović,hr CRO,MF,it Inter,26,1992,5.8,0,5,1,20,0.87,0.17,0,0,0,0,Matches
86,Jacob Bruun Larsen,dk DEN,"FW,MF",de Dortmund,20,1998,0.2,0,0,0,,0,0,,,0,0,Matches
87,Gianluigi Buffon,it ITA,GK,it Juventus,41,1978,1,0,0,0,,0,0,,,0,0,Matches
88,Mick van Buren,nl NED,FW,cz Slavia Prague,26,1992,0.5,0,2,0,0,3.83,0,0,,0,0,Matches
89,Roman Bürki,ch SUI,GK,de Dortmund,28,1990,8,0,0,0,,0,0,,,0,0,Matches
90,Sergio Busquets,es ESP,MF,es Barcelona,31,1988,5.6,0,1,0,0,0.18,0,0,,0,0,Matches
91,Adem Büyük,tr TUR,FW,tr Galatasaray,31,1987,1,1,3,1,33.3,2.9,0.97,0.33,1,0,0,Matches
92,Willy Caballero,ar ARG,GK,eng Chelsea,37,1981,2,0,0,0,,0,0,,,0,0,Matches
93,Mattia Caldara,it ITA,DF,it Atalanta,25,1994,2.8,0,1,0,0,0.35,0,0,,0,0,Matches
94,José Callejón,es ESP,"MF,FW",it Napoli,32,1987,6.3,0,8,2,25,1.27,0.32,0,0,0,0,Matches
95,Mohamed Camara,gn GUI,MF,gr Olympiacos,22,1997,4.6,0,10,1,10,2.17,0.22,0,0,0,0,Matches
96,Emre Can,de GER,MF,de Dortmund,25,1994,2,0,1,0,0,0.51,0,0,,0,0,Matches
97,José Cañas,es ESP,MF,rs Red Star,32,1987,3.5,0,1,1,100,0.29,0.29,0,0,0,0,Matches
98,João Cancelo,pt POR,"DF,MF",eng Manchester City,25,1994,6.3,0,4,2,50,0.63,0.32,0,0,0,0,Matches
99,Antonio Candreva,it ITA,MF,it Inter,32,1987,4.3,1,5,1,20,1.16,0.23,0.2,1,0,0,Matches
100,Maxence Caqueret,fr FRA,MF,fr Lyon,19,2000,3,0,1,0,0,0.33,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
101,Yannick Carrasco,be BEL,MF,es Atlético Madrid,25,1993,1,0,4,1,25,4,1,0,0,0,0,Matches
102,Dani Carvajal,es ESP,DF,es Real Madrid,27,1992,6.9,0,4,4,100,0.58,0.58,0,0,0,0,Matches
103,Casemiro,br BRA,MF,es Real Madrid,27,1992,7.7,1,12,5,41.7,1.57,0.65,0.08,0.2,0,0,Matches
104,Timothy Castagne,be BEL,MF,it Atalanta,23,1995,4.4,1,3,2,66.7,0.69,0.46,0.33,0.5,0,0,Matches
105,Edinson Cavani,uy URU,FW,fr Paris Saint-Germain,32,1987,1.5,1,3,2,66.7,2.05,1.36,0,0,1,1,Matches
106,Zeki Çelik,tr TUR,"DF,MF",fr Lille,22,1997,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
107,Murilo Cerqueira,br BRA,"MF,DF",ru Loko Moscow,22,1997,4.1,0,0,0,,0,0,,,0,0,Matches
108,Franco Cervi,ar ARG,MF,pt Benfica,25,1994,4.4,1,4,2,50,0.92,0.46,0.25,0.5,0,0,Matches
109,Rayan Cherki,fr FRA,"FW,MF",fr Lyon,15,2003,0.4,0,1,0,0,2.65,0,0,,0,0,Matches
110,Denis Cheryshev,ru RUS,MF,es Valencia,28,1990,2.9,2,7,5,71.4,2.4,1.71,0.29,0.4,0,0,Matches
111,Chiquinho,pt POR,"FW,MF",pt Benfica,24,1995,3,0,9,1,11.1,3,0.33,0,0,0,0,Matches
112,Andreas Christensen,dk DEN,DF,eng Chelsea,23,1996,4,0,1,0,0,0.25,0,0,,0,0,Matches
113,Jasper Cillessen,nl NED,GK,es Valencia,30,1989,6,0,0,0,,0,0,,,0,0,Matches
114,Kingsley Coman,fr FRA,"MF,FW",de Bayern Munich,23,1996,6.1,3,18,7,38.9,2.95,1.15,0.17,0.43,0,0,Matches
115,Dion Cools,my MAS,"DF,MF",be Club Brugge,23,1996,0,0,0,0,,0,0,,,0,0,Matches
116,Francis Coquelin,fr FRA,"MF,DF",es Valencia,28,1991,4.8,0,0,0,,0,0,,,0,0,Matches
117,Vedran Ćorluka,hr CRO,DF,ru Loko Moscow,33,1986,5.8,0,1,0,0,0.17,0,0,,0,0,Matches
118,Maxwel Cornet,ci CIV,MF,fr Lyon,22,1996,6.1,1,6,1,16.7,0.99,0.16,0.17,1,0,0,Matches
119,Carlos Coronel,py PAR,GK,at RB Salzburg,22,1996,2.6,0,0,0,,0,0,,,0,0,Matches
120,Ángel Correa,ar ARG,"FW,MF",es Atlético Madrid,24,1995,4.9,0,8,3,37.5,1.62,0.61,0,0,0,0,Matches
121,Thierry Correia,pt POR,DF,es Valencia,20,1999,0.2,0,0,0,,0,0,,,0,0,Matches
122,Diego Costa,es ESP,FW,es Atlético Madrid,30,1988,5.1,0,5,0,0,0.99,0,0,,0,0,Matches
123,Douglas Costa,br BRA,"FW,MF",it Juventus,28,1990,0.2,1,1,1,100,4.29,4.29,1,1,0,0,Matches
124,Jaume Costa,es ESP,DF,es Valencia,31,1988,2.7,0,2,0,0,0.73,0,0,,0,0,Matches
125,Gaëtan Coucke,be BEL,GK,be Genk,20,1998,5,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
126,Vladimír Coufal,cz CZE,DF,cz Slavia Prague,26,1992,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
127,Thibaut Courtois,be BEL,GK,es Real Madrid,27,1992,6.5,0,0,0,,0,0,,,0,0,Matches
128,Philippe Coutinho,br BRA,"MF,FW",de Bayern Munich,27,1992,5.8,3,34,11,32.4,5.9,1.91,0.09,0.27,0,0,Matches
129,Juan Cuadrado,co COL,"DF,FW",it Juventus,31,1988,5.5,1,2,1,50,0.36,0.18,0.5,1,0,0,Matches
130,Carlos Cuesta,co COL,"DF,MF",be Genk,20,1999,4,0,0,0,,0,0,,,0,0,Matches
131,Matheus Cunha,br BRA,"FW,MF",de RB Leipzig,20,1999,0.9,0,7,0,0,7.78,0,0,,0,0,Matches
132,Danilo D'Ambrosio,it ITA,"MF,DF",it Inter,30,1988,2,0,6,2,33.3,2.93,0.98,0,0,0,0,Matches
133,Jacopo Da Riva,it ITA,MF,it Atalanta,18,2000,0.1,0,0,0,,0,0,,,0,0,Matches
134,Colin Dagba,fr FRA,DF,fr Paris Saint-Germain,20,1998,1,0,1,0,0,1,0,0,,0,0,Matches
135,Mahmoud Dahoud,de GER,MF,de Dortmund,23,1996,0.3,0,0,0,,0,0,,,0,0,Matches
136,Patson Daka,zm ZAM,"FW,MF",at RB Salzburg,20,1998,2.7,1,11,4,36.4,4.11,1.49,0.09,0.25,0,0,Matches
137,Danilo,br BRA,DF,it Juventus,28,1991,5.2,0,2,0,0,0.38,0,0,,0,0,Matches
138,Alphonso Davies,ca CAN,DF,de Bayern Munich,18,2000,7.9,0,8,0,0,1.01,0,0,,0,0,Matches
139,Ben Davies,wls WAL,DF,eng Tottenham Hotspur,26,1993,3,0,0,0,,0,0,,,0,0,Matches
140,Kevin De Bruyne,be BEL,MF,eng Manchester City,28,1991,6.3,2,16,6,37.5,2.52,0.95,0.06,0.17,1,1,Matches
141,Charles De Ketelaere,be BEL,MF,be Club Brugge,18,2001,1.4,0,2,0,0,1.42,0,0,,0,0,Matches
142,Mattia De Sciglio,it ITA,DF,it Juventus,26,1992,2,0,0,0,,0,0,,,0,0,Matches
143,Miloš Degenek,au AUS,DF,rs Red Star,25,1994,6,0,1,0,0,0.17,0,0,,0,0,Matches
144,Thomas Delaney,dk DEN,MF,de Dortmund,27,1991,2.7,0,0,0,,0,0,,,0,0,Matches
145,Simon Deli,ci CIV,DF,be Club Brugge,27,1991,6,0,5,0,0,0.83,0,0,,0,0,Matches
146,Moussa Dembélé,fr FRA,FW,fr Lyon,23,1996,6.9,2,13,3,23.1,1.87,0.43,0.15,0.67,0,0,Matches
147,Ousmane Dembélé,fr FRA,"MF,FW",es Barcelona,22,1997,1.5,0,4,1,25,2.65,0.66,0,0,0,0,Matches
148,Merih Demiral,tr TUR,DF,it Juventus,21,1998,1,0,0,0,,0,0,,,0,0,Matches
149,Kerem Demirbay,de GER,MF,de Leverkusen,26,1993,4.1,0,11,1,9.1,2.66,0.24,0,0,0,0,Matches
150,Diego Demme,de GER,MF,de RB Leipzig,27,1991,4.1,1,4,1,25,0.99,0.25,0.25,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
151,Diego Demme,de GER,MF,it Napoli,27,1991,1.4,0,0,0,,0,0,,,0,0,Matches
152,Jason Denayer,be BEL,"DF,MF",fr Lyon,24,1995,8.7,0,2,0,0,0.23,0,0,,0,0,Matches
153,Emmanuel Dennis,ng NGA,"FW,MF",be Club Brugge,21,1997,5,2,16,7,43.8,3.17,1.39,0.13,0.29,0,0,Matches
154,Dentinho,br BRA,"FW,MF",ua Shakhtar Donetsk,30,1989,0.2,0,0,0,,0,0,,,0,0,Matches
155,Sergiño Dest,us USA,DF,nl Ajax,18,2000,4.5,0,3,1,33.3,0.67,0.22,0,0,0,0,Matches
156,Sébastien Dewaest,be BEL,DF,be Genk,28,1991,4,0,3,1,33.3,0.75,0.25,0,0,0,0,Matches
157,Giovanni Di Lorenzo,it ITA,"DF,MF",it Napoli,25,1993,8,0,4,0,0,0.5,0,0,,0,0,Matches
158,Ángel Di María,ar ARG,"FW,MF",fr Paris Saint-Germain,31,1988,8.3,3,20,10,50,2.42,1.21,0.15,0.3,0,0,Matches
159,Moussa Diaby,fr FRA,MF,de Leverkusen,20,1999,2,0,6,2,33.3,3,1,0,0,0,0,Matches
160,Mbaye Diagne,sn SEN,FW,be Club Brugge,27,1991,0.5,0,2,1,50,4.29,2.14,0,0,0,1,Matches
161,Mouctar Diakhaby,gn GUI,DF,es Valencia,22,1996,3.4,0,0,0,,0,0,,,0,0,Matches
162,Abdou Diallo,sn SEN,DF,fr Paris Saint-Germain,23,1996,1.2,0,0,0,,0,0,,,0,0,Matches
163,Rúben Dias,pt POR,DF,pt Benfica,22,1997,6,0,1,0,0,0.17,0,0,,0,0,Matches
164,Krépin Diatta,sn SEN,"MF,FW",be Club Brugge,20,1999,4.8,1,5,1,20,1.03,0.21,0.2,1,0,0,Matches
165,Brahim Díaz,ma MAR,"FW,MF",es Real Madrid,19,1999,0.2,0,0,0,,0,0,,,0,0,Matches
166,Eric Dier,eng ENG,"MF,DF",eng Tottenham Hotspur,25,1994,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
167,Emir Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6,0,2,1,50,0.33,0.17,0,0,0,0,Matches
168,Tiago Djaló,pt POR,DF,fr Lille,19,2000,3,0,0,0,,0,0,,,0,0,Matches
169,Berat Djimsiti,al ALB,DF,it Atalanta,26,1993,5.7,0,6,0,0,1.06,0,0,,0,0,Matches
170,Dodô,br BRA,DF,ua Shakhtar Donetsk,20,1998,3.1,1,2,1,50,0.64,0.32,0.5,1,0,0,Matches
171,Jaume Doménech,es ESP,GK,es Valencia,28,1990,2,0,0,0,,0,0,,,0,0,Matches
172,Ryan Donk,sr SUR,DF,tr Galatasaray,33,1986,4,0,1,0,0,0.25,0,0,,0,0,Matches
173,Aleksandar Dragović,at AUT,DF,de Leverkusen,28,1991,1,0,0,0,,0,0,,,0,0,Matches
174,Julian Draxler,de GER,"FW,MF",fr Paris Saint-Germain,25,1993,0.8,0,2,0,0,2.57,0,0,,0,0,Matches
175,Sebastián Driussi,ar ARG,MF,ru Zenit,23,1996,4,0,11,1,9.1,2.73,0.25,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
176,Leo Dubois,fr FRA,"MF,DF",fr Lyon,24,1994,8.4,0,7,3,42.9,0.83,0.36,0,0,0,0,Matches
177,Paulo Dybala,ar ARG,FW,it Juventus,25,1993,3.5,3,13,5,38.5,3.76,1.45,0.23,0.6,0,0,Matches
178,Artem Dzyuba,ru RUS,FW,ru Zenit,30,1988,6,2,7,3,42.9,1.17,0.5,0.29,0.67,0,0,Matches
179,Éder,pt POR,FW,ru Loko Moscow,31,1987,3.8,0,3,1,33.3,0.79,0.26,0,0,0,0,Matches
180,Ederson,br BRA,GK,eng Manchester City,25,1993,7.5,0,0,0,,0,0,,,0,0,Matches
181,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,0,0,0,0,,0,0,,,0,0,Matches
182,Omar Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,5.1,0,3,1,33.3,0.58,0.19,0,0,0,0,Matches
183,Elif Elmas,mk MKD,MF,it Napoli,19,1999,1.2,0,0,0,,0,0,,,0,0,Matches
184,Christian Eriksen,dk DEN,MF,eng Tottenham Hotspur,27,1992,3.3,1,8,5,62.5,2.42,1.51,0.13,0.2,0,0,Matches
185,Aleksandr Erokhin,ru RUS,MF,ru Zenit,29,1989,1.8,0,1,0,0,0.54,0,0,,0,0,Matches
186,Sebastiano Esposito,it ITA,"FW,MF",it Inter,17,2002,0.6,0,0,0,,0,0,,,0,0,Matches
187,Fabinho,br BRA,MF,eng Liverpool,25,1993,5.4,0,6,2,33.3,1.12,0.37,0,0,0,0,Matches
188,Malachi Fagan-Walcott,eng ENG,DF,eng Tottenham Hotspur,17,2002,0,0,0,0,,0,0,,,0,0,Matches
189,Radamel Falcao,co COL,FW,tr Galatasaray,33,1986,2.3,0,4,0,0,1.72,0,0,,0,0,Matches
190,Patrick Farkas,at AUT,"DF,MF",at RB Salzburg,26,1992,0.1,0,1,0,0,12.86,0,0,,0,0,Matches
191,Ansu Fati,es ESP,FW,es Barcelona,16,2002,1.3,1,2,1,50,1.57,0.78,0.5,1,0,0,Matches
192,Sofiane Feghouli,dz ALG,FW,tr Galatasaray,29,1989,3.8,0,4,1,25,1.05,0.26,0,0,0,0,Matches
193,Ljubomir Fejsa,rs SRB,MF,pt Benfica,30,1988,1.7,0,0,0,,0,0,,,0,0,Matches
194,Felipe,br BRA,DF,es Atlético Madrid,30,1989,7.3,1,4,2,50,0.54,0.27,0.25,0.5,0,0,Matches
195,João Félix,pt POR,"FW,MF",es Atlético Madrid,19,1999,4.7,3,19,9,47.4,4.02,1.91,0.05,0.11,2,2,Matches
196,Gedson Fernandes,pt POR,MF,pt Benfica,20,1999,1.5,0,4,0,0,2.67,0,0,,0,0,Matches
197,Gedson Fernandes,pt POR,MF,eng Tottenham Hotspur,20,1999,0.8,0,2,1,50,2.43,1.22,0,0,0,0,Matches
198,Fernandinho,br BRA,DF,eng Manchester City,34,1985,7.3,0,2,0,0,0.28,0,0,,0,0,Matches
199,Roberto Firmino,br BRA,FW,eng Liverpool,27,1991,7,1,14,5,35.7,2.01,0.72,0.07,0.2,0,0,Matches
200,Junior Firpo,do DOM,"DF,MF",es Barcelona,22,1996,3,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Alessandro Florenzi,it ITA,"DF,FW",es Valencia,28,1991,0.1,0,0,0,,0,0,,,0,0,Matches
202,Phil Foden,eng ENG,"MF,FW",eng Manchester City,19,2000,2.8,2,7,2,28.6,2.49,0.71,0.29,1,0,0,Matches
203,José Fonte,pt POR,DF,fr Lille,35,1983,4,0,0,0,,0,0,,,0,0,Matches
204,Emil Forsberg,se SWE,MF,de RB Leipzig,27,1991,5.8,4,20,11,55,3.45,1.9,0.1,0.18,2,2,Matches
205,Juan Foyth,ar ARG,DF,eng Tottenham Hotspur,21,1998,2.2,0,0,0,,0,0,,,0,0,Matches
206,Remo Freuler,ch SUI,MF,it Atalanta,27,1992,7.4,1,6,2,33.3,0.81,0.27,0.17,0.5,0,0,Matches
207,Michal Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,1.9,0,2,0,0,1.04,0,0,,0,0,Matches
208,Gabriel,br BRA,MF,pt Benfica,25,1993,4.9,0,8,2,25,1.64,0.41,0,0,0,0,Matches
209,Gianluca Gaetano,it ITA,MF,it Napoli,19,2000,0.2,0,0,0,,0,0,,,0,0,Matches
