Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
460,Lucas Ocampos,ar ARG,"FW,MF",fr Monaco,20,1994,3.1,0,0,,4,,,,,,,,,Matches
461,Angelo Ogbonna,it ITA,DF,it Juventus,26,1988,0.9,0,0,,1,,,,,,,,,Matches
462,Nélson Oliveira,pt POR,FW,pt Benfica,22,1991,0.2,0,0,,2,,,,,,,,,Matches
463,Paulo Oliveira,pt POR,DF,pt Sporting CP,22,1992,4.3,1,0,,5,,,,,,,,,Matches
464,Robin Olsen,se SWE,GK,se Malmö,24,1990,6,1,0,,0,,,,,,,,,Matches
465,Ivan Ordets,ua UKR,DF,ua Shakhtar Donetsk,22,1992,1,0,0,,0,,,,,,,,,Matches
466,Oscar,br BRA,"FW,MF",eng Chelsea,22,1991,3.8,1,0,,3,,,,,,,,,Matches
467,David Ospina,co COL,GK,eng Arsenal,25,1988,2.3,0,0,,0,,,,,,,,,Matches
468,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Arsenal,20,1993,4.4,0,0,,7,,,,,,,,,Matches
469,Furkan Özçal,tr TUR,MF,tr Galatasaray,23,1990,0,0,0,,0,,,,,,,,,Matches
470,Mesut Özil,de GER,MF,eng Arsenal,25,1988,3.5,2,0,,1,,,,,,,,,Matches
471,Yasin Öztekin,tr TUR,MF,tr Galatasaray,27,1987,0.9,0,0,,1,,,,,,,,,Matches
472,Levin Öztunalı,de GER,"FW,MF",de Leverkusen,18,1996,0.2,1,0,,2,,,,,,,,,Matches
473,Simone Padoin,it ITA,"DF,MF",it Juventus,30,1984,1.3,0,0,,2,,,,,,,,,Matches
474,Dzyanis Palyakow,by BLR,DF,by BATE Borisov,23,1991,4,1,0,,2,,,,,,,,,Matches
475,Kirill Panchenko,ru RUS,"FW,MF",ru CSKA Moscow,24,1989,0.3,0,0,,0,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Goran Pandev,mk MKD,FW,tr Galatasaray,31,1983,2.3,0,0,,2,,,,,,,,,Matches
477,Kyriakos Papadopoulos,gr GRE,"DF,MF",de Leverkusen,22,1992,1.5,2,0,,2,,,,,,,,,Matches
478,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,26,1988,5.5,0,0,,8,,,,,,,,,Matches
479,Anastasios Papazoglou,gr GRE,"DF,MF",cy APOEL FC,25,1988,1,0,0,,0,,,,,,,,,Matches
480,Urko Pardo,cy CYP,GK,cy APOEL FC,31,1983,6,0,0,,0,,,,,,,,,Matches
481,Javier Pastore,ar ARG,MF,fr Paris Saint-Germain,25,1989,7.6,0,0,,9,,,,,,,,,Matches
482,Rui Patrício,pt POR,GK,pt Sporting CP,26,1988,6,0,0,,0,,,,,,,,,Matches
483,Pedro,es ESP,"FW,MF",es Barcelona,27,1987,4.4,2,0,,7,,,,,,,,,Matches
484,Pepe,pt POR,"DF,MF",es Real Madrid,31,1983,6,2,0,,4,,,,,,,,,Matches
485,Simone Pepe,it ITA,"FW,MF",it Juventus,30,1983,0.1,0,0,,0,,,,,,,,,Matches
486,Maxi Pereira,uy URU,DF,pt Benfica,30,1984,4.5,1,0,,6,,,,,,,,,Matches
487,Ricardo Pereira,pt POR,"DF,FW",pt Porto,20,1993,1.6,1,0,,3,,,,,,,,,Matches
488,Roberto Pereyra,ar ARG,"FW,MF",it Juventus,23,1991,4.3,2,0,,7,,,,,,,,,Matches
489,Enzo Pérez,ar ARG,MF,pt Benfica,28,1986,4.8,2,0,,7,,,,,,,,,Matches
490,Gerard Piqué,es ESP,DF,es Barcelona,27,1987,11,2,0,,11,,,,,,,,,Matches
491,Andrea Pirlo,it ITA,MF,it Juventus,35,1979,8.7,0,0,,7,,,,,,,,,Matches
492,Łukasz Piszczek,pl POL,"DF,MF",de Dortmund,29,1985,4.4,1,0,,1,,,,,,,,,Matches
493,Claudio Pizarro,pe PER,FW,de Bayern Munich,35,1978,0.1,0,0,,0,,,,,,,,,Matches
494,Pizzi,pt POR,"FW,MF",pt Benfica,24,1989,1,0,0,,0,,,,,,,,,Matches
495,Miralem Pjanić,ba BIH,MF,it Roma,24,1990,4.3,0,0,,3,,,,,,,,,Matches
496,Felix Platte,de GER,FW,de Schalke 04,18,1996,0.6,0,0,,1,,,,,,,,,Matches
497,Lukas Podolski,de GER,"FW,MF",eng Arsenal,29,1985,1.4,1,0,,2,,,,,,,,,Matches
498,Paul Pogba,fr FRA,MF,it Juventus,21,1993,9.3,3,0,,20,,,,,,,,,Matches
499,Dennis Praet,be BEL,MF,be Anderlecht,20,1994,5.8,0,0,,7,,,,,,,,,Matches
500,Silvio Proto,be BEL,GK,be Anderlecht,31,1983,5,0,0,,0,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Andriy Pyatov,ua UKR,GK,ua Shakhtar Donetsk,30,1984,8,0,0,,0,,,,,,,,,Matches
502,Ricardo Quaresma,pt POR,"FW,MF",pt Porto,30,1983,5.2,1,0,,7,,,,,,,,,Matches
503,Juan Quintero,co COL,"FW,MF",pt Porto,21,1993,1.9,0,0,,2,,,,,,,,,Matches
504,Juninho Quixadá,br BRA,FW,bg Ludogorets Razgrad,28,1985,0.4,0,0,,1,,,,,,,,,Matches
505,Adrien Rabiot,fr FRA,MF,fr Paris Saint-Germain,19,1995,2.1,0,0,,8,,,,,,,,,Matches
506,Rafinha,br BRA,DF,de Bayern Munich,28,1985,9.2,2,0,,13,,,,,,,,,Matches
507,Rafinha,br BRA,MF,es Barcelona,21,1993,1.3,0,1,,2,,,,,,,,,Matches
508,Andrea Raggi,it ITA,DF,fr Monaco,30,1984,7.8,1,0,,5,,,,,,,,,Matches
509,Aleksander Rajčević,si SVN,DF,si NK Maribor,27,1986,6,0,0,,2,,,,,,,,,Matches
510,Erdal Rakip,mk MKD,MF,se Malmö,18,1996,0.2,0,0,,0,,,,,,,,,Matches
511,Ivan Rakitić,hr CRO,MF,es Barcelona,26,1988,9.8,2,0,,10,,,,,,,,,Matches
512,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar Donetsk,24,1989,8,1,0,,11,,,,,,,,,Matches
513,Ramires,br BRA,MF,eng Chelsea,27,1987,3.5,1,0,,5,,,,,,,,,Matches
514,Sandro Ramírez,es ESP,"FW,MF",es Barcelona,19,1995,0.6,0,0,,0,,,,,,,,,Matches
515,Adrián Ramos,co COL,FW,de Dortmund,28,1986,1.1,0,0,,3,,,,,,,,,Matches
516,Sergio Ramos,es ESP,DF,es Real Madrid,28,1986,7.7,4,0,,17,,,,,,,,,Matches
517,Aaron Ramsey,wls WAL,MF,eng Arsenal,23,1990,4.5,0,0,,5,,,,,,,,,Matches
518,Stefan Reinartz,de GER,"DF,MF",de Leverkusen,25,1989,2.2,0,0,,1,,,,,,,,,Matches
519,Loïc Rémy,fr FRA,FW,eng Chelsea,27,1987,0.7,0,0,,2,,,,,,,,,Matches
520,Marco Reus,de GER,"FW,MF",de Dortmund,25,1989,3.8,1,0,,5,,,,,,,,,Matches
521,Diego Reyes,mx MEX,"DF,MF",pt Porto,21,1992,0.4,0,0,,1,,,,,,,,,Matches
522,Ricardo van Rhijn,nl NED,DF,nl Ajax,23,1991,6,1,0,,15,,,,,,,,,Matches
523,Franck Ribéry,fr FRA,"FW,MF",de Bayern Munich,31,1983,4.3,0,0,,12,,,,,,,,,Matches
524,Ricardinho,br BRA,DF,se Malmö,29,1984,5,0,0,,7,,,,,,,,,Matches
525,Mikel Rico,es ESP,MF,es Athletic Club,29,1984,5.3,2,0,,12,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Jaïro Riedewald,nl NED,"DF,MF",nl Ajax,17,1996,0.8,1,0,,3,,,,,,,,,Matches
527,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,30,1984,4.8,0,0,,4,,,,,,,,,Matches
528,Roberto,es ESP,GK,gr Olympiacos,28,1986,6,0,0,,0,,,,,,,,,Matches
529,Sergi Roberto,es ESP,"DF,MF",es Barcelona,22,1992,1.3,0,0,,0,,,,,,,,,Matches
530,Sebastian Rode,de GER,MF,de Bayern Munich,23,1990,3,2,0,,5,,,,,,,,,Matches
531,Vitali Rodionov,by BLR,FW,by BATE Borisov,30,1983,2.8,0,0,,5,,,,,,,,,Matches
532,Cristian Rodríguez,uy URU,MF,es Atlético Madrid,28,1985,0.4,1,0,,1,,,,,,,,,Matches
533,James Rodríguez,co COL,"FW,MF",es Real Madrid,23,1991,7.8,3,0,,6,,,,,,,,,Matches
534,Davy Roef,be BEL,GK,be Anderlecht,20,1994,1,0,0,,0,,,,,,,,,Matches
535,Simon Rolfes,de GER,MF,de Leverkusen,32,1982,1.8,0,0,,1,,,,,,,,,Matches
536,Rômulo,it ITA,"DF,MF",it Juventus,27,1987,0,0,0,,0,,,,,,,,,Matches
537,Cristiano Ronaldo,pt POR,"FW,MF",es Real Madrid,29,1985,11.8,1,0,,10,,,,,,,,,Matches
538,Salomón Rondón,ve VEN,FW,ru Zenit,24,1989,4.8,1,0,,6,,,,,,,,,Matches
539,Oriol Rosell,es ESP,MF,pt Sporting CP,22,1992,0.1,0,0,,1,,,,,,,,,Matches
540,Markus Rosenberg,se SWE,FW,se Malmö,31,1982,5.6,2,0,,10,,,,,,,,,Matches
541,Tomáš Rosický,cz CZE,MF,eng Arsenal,33,1980,0.4,0,0,,3,,,,,,,,,Matches
542,Aleksandr Ryazantsev,ru RUS,MF,ru Zenit,27,1986,1,0,0,,5,,,,,,,,,Matches
543,Behrang Safari,se SWE,DF,ch Basel,29,1985,6.1,1,0,,5,,,,,,,,,Matches
544,Bacary Sagna,fr FRA,DF,eng Manchester City,31,1983,2.9,0,0,,1,,,,,,,,,Matches
545,Nuri Şahin,tr TUR,MF,de Dortmund,25,1988,2,0,0,,0,,,,,,,,,Matches
546,Mamadou Sakho,fr FRA,DF,eng Liverpool,24,1990,1,0,0,,1,,,,,,,,,Matches
547,Mohamed Salah,eg EGY,"FW,MF",eng Chelsea,22,1992,0.8,0,0,,0,,,,,,,,,Matches
548,Sintayehu Sallalich,il ISR,MF,si NK Maribor,23,1991,3.2,0,0,,3,,,,,,,,,Matches
549,Eduardo Salvio,ar ARG,"FW,MF",pt Benfica,24,1990,5,2,0,,3,,,,,,,,,Matches
550,Sidney Sam,de GER,"FW,MF",de Schalke 04,26,1988,1.2,0,0,,0,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Andreas Samaris,gr GRE,MF,pt Benfica,25,1989,2.6,3,0,,9,,,,,,,,,Matches
552,Sergi Samper,es ESP,MF,es Barcelona,19,1995,1,0,0,,4,,,,,,,,,Matches
553,Walter Samuel,ar ARG,DF,ch Basel,36,1978,2.7,3,1,,9,,,,,,,,,Matches
554,Mikel San José,es ESP,"DF,MF",es Athletic Club,25,1989,4.5,1,0,,7,,,,,,,,,Matches
555,Alexis Sánchez,cl CHI,"FW,MF",eng Arsenal,25,1988,6.7,1,0,,7,,,,,,,,,Matches
556,Alex Sandro,br BRA,"DF,MF",pt Porto,23,1991,9,3,0,,22,,,,,,,,,Matches
557,Leroy Sané,de GER,"FW,MF",de Schalke 04,18,1996,0.7,0,0,,0,,,,,,,,,Matches
558,Yaya Sanogo,fr FRA,FW,eng Arsenal,21,1993,1.9,0,0,,7,,,,,,,,,Matches
559,Felipe Santana,br BRA,DF,de Schalke 04,28,1986,1,0,0,,0,,,,,,,,,Matches
560,Veysel Sarı,tr TUR,"DF,MF",tr Galatasaray,26,1988,1.8,0,0,,1,,,,,,,,,Matches
561,Mouhamadou-Naby Sarr,fr FRA,DF,pt Sporting CP,20,1993,3.6,1,0,,3,,,,,,,,,Matches
562,Fabian Schär,ch SUI,DF,ch Basel,22,1991,6.6,3,0,,10,,,,,,,,,Matches
563,Marcel Schmelzer,de GER,DF,de Dortmund,26,1988,5.2,0,0,,1,,,,,,,,,Matches
564,Lasse Schöne,dk DEN,MF,nl Ajax,28,1986,5.6,0,0,,3,,,,,,,,,Matches
565,André Schürrle,de GER,"FW,MF",eng Chelsea,23,1990,2.1,0,0,,3,,,,,,,,,Matches
566,Bastian Schweinsteiger,de GER,"DF,MF",de Bayern Munich,29,1984,5.1,1,0,,9,,,,,,,,,Matches
567,Thulani Serero,za RSA,"FW,MF",nl Ajax,24,1990,4.7,1,0,,1,,,,,,,,,Matches
568,Mário Sérgio,pt POR,DF,cy APOEL FC,33,1981,6,0,0,,3,,,,,,,,,Matches
569,Xherdan Shaqiri,ch SUI,"FW,MF",de Bayern Munich,22,1991,0.5,0,0,,0,,,,,,,,,Matches
570,Oleg Shatov,ru RUS,"FW,MF",ru Zenit,24,1990,3.5,1,0,,3,,,,,,,,,Matches
571,Georgi Shchennikov,ru RUS,"DF,MF",ru CSKA Moscow,23,1991,4.5,1,0,,2,,,,,,,,,Matches
572,Cillian Sheridan,ie IRL,FW,cy APOEL FC,25,1989,4.7,0,0,,3,,,,,,,,,Matches
573,Vyacheslav Shevchuk,ua UKR,DF,ua Shakhtar Donetsk,35,1979,5.7,0,0,,4,,,,,,,,,Matches
574,Mikalay Signevich,by BLR,FW,by BATE Borisov,22,1992,3.3,0,0,,7,,,,,,,,,Matches
575,Kolbeinn Sigþórsson,is ISL,FW,nl Ajax,24,1990,3.2,1,0,,9,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Adrien Silva,pt POR,MF,pt Sporting CP,25,1989,5.9,1,0,,12,,,,,,,,,Matches
577,Bernardo Silva,pt POR,"FW,MF",fr Monaco,19,1994,2.2,1,0,,2,,,,,,,,,Matches
578,David Silva,es ESP,"FW,MF",eng Manchester City,28,1986,5,1,0,,3,,,,,,,,,Matches
579,Jonathan Silva,ar ARG,"DF,MF",pt Sporting CP,20,1994,3,1,0,,6,,,,,,,,,Matches
580,Lucas Silva,br BRA,MF,es Real Madrid,21,1993,1,0,0,,2,,,,,,,,,Matches
581,Thiago Silva,br BRA,DF,fr Paris Saint-Germain,29,1984,5.6,0,0,,8,,,,,,,,,Matches
582,Giovanni Sio,ci CIV,"FW,MF",ch Basel,25,1989,0,0,0,,0,,,,,,,,,Matches
583,Dimitris Siovas,gr GRE,"DF,MF",gr Olympiacos,25,1988,0,0,0,,0,,,,,,,,,Matches
584,Guilherme Siqueira,br BRA,"DF,MF",es Atlético Madrid,28,1986,4.4,1,0,,6,,,,,,,,,Matches
585,Salvatore Sirigu,it ITA,GK,fr Paris Saint-Germain,27,1987,10.3,0,0,,0,,,,,,,,,Matches
586,Maicon Sisenando,br BRA,DF,it Roma,33,1981,2.9,1,0,,3,,,,,,,,,Matches
587,Łukasz Skorupski,pl POL,GK,it Roma,23,1991,2,0,0,,0,,,,,,,,,Matches
588,Martin Škrtel,sk SVK,DF,eng Liverpool,29,1984,5,1,0,,5,,,,,,,,,Matches
589,Islam Slimani,dz ALG,FW,pt Sporting CP,26,1988,5.1,0,0,,6,,,,,,,,,Matches
590,Igor Smolnikov,ru RUS,"DF,MF",ru Zenit,25,1988,1.7,0,0,,3,,,,,,,,,Matches
591,Wesley Sneijder,nl NED,MF,tr Galatasaray,30,1984,6,1,0,,2,,,,,,,,,Matches
592,Cédric Soares,pt POR,"DF,MF",pt Sporting CP,22,1991,5,3,0,,9,,,,,,,,,Matches
593,Dominic Solanke,eng ENG,FW,eng Chelsea,16,1997,0.2,0,0,,0,,,,,,,,,Matches
594,Artem Soroko,by BLR,GK,by BATE Borisov,22,1992,1,0,0,,0,,,,,,,,,Matches
595,Pieros Sotiriou,cy CYP,"FW,MF",cy APOEL FC,21,1993,0.3,0,0,,0,,,,,,,,,Matches
596,Emir Spahić,ba BIH,DF,de Leverkusen,33,1980,8,3,0,,15,,,,,,,,,Matches
597,Darijo Srna,hr CRO,"DF,MF",ua Shakhtar Donetsk,32,1982,7,4,0,,5,,,,,,,,,Matches
598,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,24,1989,7,3,0,,12,,,,,,,,,Matches
599,Raheem Sterling,eng ENG,"FW,MF",eng Liverpool,19,1994,5.1,1,0,,12,,,,,,,,,Matches
600,Petar Stojanović,si SVN,"DF,MF",si NK Maribor,18,1995,4.8,2,0,,8,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Vladislav Stoyanov,bg BUL,GK,bg Ludogorets Razgrad,27,1987,5,0,0,,0,,,,,,,,,Matches
602,Marco Streller,ch SUI,FW,ch Basel,33,1981,4.3,0,0,,6,,,,,,,,,Matches
603,Kevin Strootman,nl NED,MF,it Roma,24,1990,0.1,0,0,,0,,,,,,,,,Matches
604,Stefano Sturaro,it ITA,MF,it Juventus,21,1993,0.7,0,0,,3,,,,,,,,,Matches
605,Luis Suárez,uy URU,FW,es Barcelona,27,1987,9.2,1,0,,7,,,,,,,,,Matches
606,Mario Suárez,es ESP,MF,es Atlético Madrid,27,1987,6.7,3,0,,11,,,,,,,,,Matches
607,Matías Suárez,ar ARG,"FW,MF",be Anderlecht,26,1988,1.7,1,0,,4,,,,,,,,,Matches
608,Danijel Subašić,hr CRO,GK,fr Monaco,29,1984,10,0,0,,0,,,,,,,,,Matches
609,Neven Subotić,rs SRB,DF,de Dortmund,25,1988,7,1,0,,4,,,,,,,,,Matches
610,Marek Suchý,cz CZE,DF,ch Basel,26,1988,7,3,0,,10,,,,,,,,,Matches
611,Marko Šuler,si SVN,DF,si NK Maribor,31,1983,2,0,0,,1,,,,,,,,,Matches
612,Markel Susaeta,es ESP,MF,es Athletic Club,26,1987,4,2,0,,4,,,,,,,,,Matches
613,Wojciech Szczęsny,pl POL,GK,eng Arsenal,24,1990,3.7,0,1,,0,,,,,,,,,Matches
614,Taison,br BRA,"FW,MF",ua Shakhtar Donetsk,26,1988,5.1,1,0,,8,,,,,,,,,Matches
615,Talisca,br BRA,"FW,MF",pt Benfica,20,1994,3.6,0,0,,12,,,,,,,,,Matches
616,Marcos Tavares,br BRA,FW,si NK Maribor,30,1984,5.7,2,0,,14,,,,,,,,,Matches
617,Alex Teixeira,br BRA,"FW,MF",ua Shakhtar Donetsk,24,1990,7.8,0,0,,2,,,,,,,,,Matches
618,João Teixeira,pt POR,MF,pt Benfica,20,1994,0,0,0,,1,,,,,,,,,Matches
619,Alex Telles,br BRA,DF,tr Galatasaray,21,1992,4.6,0,0,,8,,,,,,,,,Matches
620,Cristian Tello,es ESP,"FW,MF",pt Porto,22,1991,4.9,0,0,,0,,,,,,,,,Matches
621,Marc-André ter Stegen,de GER,GK,es Barcelona,22,1992,13,0,0,,0,,,,,,,,,Matches
622,John Terry,eng ENG,DF,eng Chelsea,33,1980,7.3,1,0,,8,,,,,,,,,Matches
623,Georgi Terziev,bg BUL,DF,bg Ludogorets Razgrad,22,1992,4,0,0,,5,,,,,,,,,Matches
624,Carlos Tevez,ar ARG,"FW,MF",it Juventus,30,1984,12.8,4,0,,10,,,,,,,,,Matches
625,Simon Thern,se SWE,"FW,MF",se Malmö,21,1992,0.2,0,0,,0,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Youri Tielemans,be BEL,MF,be Anderlecht,17,1997,5.2,0,0,,9,,,,,,,,,Matches
627,Anton Tinnerholm,se SWE,"DF,MF",se Malmö,23,1991,5.9,0,0,,6,,,,,,,,,Matches
628,Ömer Toprak,tr TUR,DF,de Leverkusen,25,1989,7.1,2,1,,15,,,,,,,,,Matches
629,Gaizka Toquero,es ESP,"FW,MF",es Athletic Club,29,1984,0.1,1,0,,1,,,,,,,,,Matches
630,Vasilis Torosidis,gr GRE,"DF,MF",it Roma,29,1985,3,1,0,,3,,,,,,,,,Matches
631,Fernando Torres,es ESP,FW,es Atlético Madrid,30,1984,0.8,2,0,,3,,,,,,,,,Matches
632,Óliver Torres,es ESP,MF,pt Porto,19,1994,5.8,2,0,,6,,,,,,,,,Matches
633,Zoran Tošić,rs SRB,"FW,MF",ru CSKA Moscow,27,1987,2.6,0,0,,1,,,,,,,,,Matches
634,Francesco Totti,it ITA,"FW,MF",it Roma,37,1976,4.1,0,0,,4,,,,,,,,,Matches
635,Jérémy Toulalan,fr FRA,"DF,MF",fr Monaco,30,1983,7.5,3,0,,13,,,,,,,,,Matches
636,Almamy Touré,ml MLI,DF,fr Monaco,18,1996,1,0,0,,0,,,,,,,,,Matches
637,Kolo Touré,ci CIV,DF,eng Liverpool,33,1981,2,0,0,,0,,,,,,,,,Matches
638,Yaya Touré,ci CIV,MF,eng Manchester City,31,1983,4.7,1,1,,13,,,,,,,,,Matches
639,Lacina Traoré,ci CIV,FW,fr Monaco,24,1990,0.8,1,0,,3,,,,,,,,,Matches
640,Nemanja Tubić,rs SRB,DF,by BATE Borisov,30,1984,2.5,0,0,,1,,,,,,,,,Matches
641,Arda Turan,tr TUR,"FW,MF",es Atlético Madrid,27,1987,9.2,0,1,,17,,,,,,,,,Matches
642,Atsuto Uchida,jp JPN,DF,de Schalke 04,26,1988,5.6,0,0,,9,,,,,,,,,Matches
643,Tomáš Vaclík,cz CZE,GK,ch Basel,25,1989,8,0,0,,0,,,,,,,,,Matches
644,Alyaksandr Valadzko,by BLR,MF,by BATE Borisov,28,1986,4.7,0,0,,3,,,,,,,,,Matches
645,Maksim Valadzko,by BLR,"DF,MF",by BATE Borisov,21,1992,4.2,0,0,,3,,,,,,,,,Matches
646,Anthony Vanden Borre,be BEL,"DF,MF",be Anderlecht,26,1987,4,1,0,,7,,,,,,,,,Matches
647,Raphaël Varane,fr FRA,"DF,MF",es Real Madrid,21,1993,11.3,0,0,,6,,,,,,,,,Matches
648,Joël Veltman,nl NED,DF,nl Ajax,22,1992,4.8,2,1,,9,,,,,,,,,Matches
649,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,21,1992,6.1,3,0,,17,,,,,,,,,Matches
650,Arturo Vidal,cl CHI,MF,it Juventus,27,1987,11.6,4,0,,35,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Nick Viergever,nl NED,DF,nl Ajax,24,1989,4.4,1,0,,12,,,,,,,,,Matches
652,Borja Viguera,es ESP,FW,es Athletic Club,27,1987,1.2,1,0,,5,,,,,,,,,Matches
653,Mitja Viler,si SVN,DF,si NK Maribor,27,1986,4.6,2,0,,1,,,,,,,,,Matches
654,Vinicius,br BRA,MF,cy APOEL FC,28,1986,5.8,2,0,,10,,,,,,,,,Matches
655,Dare Vršič,si SVN,MF,si NK Maribor,29,1984,2.7,0,0,,1,,,,,,,,,Matches
656,Theo Walcott,eng ENG,"FW,MF",eng Arsenal,25,1989,0.5,0,0,,1,,,,,,,,,Matches
657,Wallace,br BRA,DF,fr Monaco,19,1994,3,0,0,,2,,,,,,,,,Matches
658,Wanderson,bg BUL,"FW,MF",bg Ludogorets Razgrad,26,1988,0.8,0,0,,1,,,,,,,,,Matches
659,Roman Weidenfeller,de GER,GK,de Dortmund,33,1980,7,0,0,,0,,,,,,,,,Matches
660,Mitchell Weiser,de GER,"DF,MF",de Bayern Munich,20,1994,0.2,0,0,,0,,,,,,,,,Matches
661,Danny Welbeck,eng ENG,"FW,MF",eng Arsenal,23,1990,5.6,1,0,,5,,,,,,,,,Matches
662,Timon Wellenreuther,de GER,GK,de Schalke 04,18,1995,2,0,0,,0,,,,,,,,,Matches
663,Wendell,br BRA,"DF,MF",de Leverkusen,21,1993,5.2,3,1,,11,,,,,,,,,Matches
664,Pontus Wernbloom,se SWE,"FW,MF",ru CSKA Moscow,28,1986,2,1,0,,4,,,,,,,,,Matches
665,Willian,br BRA,"FW,MF",eng Chelsea,25,1988,5.4,1,0,,4,,,,,,,,,Matches
666,Jack Wilshere,eng ENG,MF,eng Arsenal,22,1992,2.1,1,0,,6,,,,,,,,,Matches
667,Axel Witsel,be BEL,"DF,MF",ru Zenit,25,1989,4.9,1,0,,12,,,,,,,,,Matches
668,Xavi,es ESP,MF,es Barcelona,34,1980,3.7,0,0,,5,,,,,,,,,Matches
669,Taulant Xhaka,al ALB,"DF,MF",ch Basel,23,1991,7,2,0,,4,,,,,,,,,Matches
670,Evgeniy Yablonskiy,by BLR,MF,by BATE Borisov,19,1995,4.5,2,0,,11,,,,,,,,,Matches
671,Andriy Yakovlyev,ua UKR,MF,by BATE Borisov,25,1989,1,0,0,,1,,,,,,,,,Matches
672,Mapou Yanga-Mbiwa,fr FRA,DF,it Roma,25,1989,4.2,1,0,,10,,,,,,,,,Matches
673,Dmitry Yefremov,ru RUS,"FW,MF",ru CSKA Moscow,19,1995,0.8,0,0,,2,,,,,,,,,Matches
674,Burak Yılmaz,tr TUR,FW,tr Galatasaray,29,1985,4.6,0,0,,6,,,,,,,,,Matches
675,Hamza Younés,tn TUN,FW,bg Ludogorets Razgrad,28,1986,0.9,0,0,,3,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Pablo Zabaleta,ar ARG,"DF,MF",eng Manchester City,29,1985,5.2,2,0,,13,,,,,,,,,Matches
677,Luka Zahović,si SVN,FW,si NK Maribor,18,1995,2.1,0,0,,2,,,,,,,,,Matches
678,Gedion Zelalem,us USA,MF,eng Arsenal,17,1997,0.5,0,0,,1,,,,,,,,,Matches
679,Niki Zimling,dk DEN,MF,nl Ajax,29,1985,1.3,0,0,,2,,,,,,,,,Matches
680,Richairo Živković,cw CUW,FW,nl Ajax,17,1996,0.1,0,0,,0,,,,,,,,,Matches
681,Kurt Zouma,fr FRA,DF,eng Chelsea,19,1994,3.4,0,0,,0,,,,,,,,,Matches
682,Luca Zuffi,ch SUI,MF,ch Basel,24,1990,5.9,0,0,,4,,,,,,,,,Matches
