Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
341,Jonas Hofmann,de GER,MF,de Leverkusen,32,1992,4,1,132,1.5,0,1,1,0,0,0,0,0,0,0.68,0.68,0,0.68,Matches
342,Emil Holm,se SWE,DF,it Bologna,24,2000,4,3,231,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
343,Tomi Horvat,si SVN,MF,at Sturm Graz,25,1999,7,2,194,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
344,Arbër Hoxha,al ALB,MF,hr Dinamo Zagreb,25,1998,5,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
345,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,34,1989,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
346,Yang Hyunjun,kr KOR,FW,sct Celtic,22,2002,6,1,157,1.7,0,1,1,0,0,0,0,0,0,0.57,0.57,0,0.57,Matches
347,Arijon Ibrahimović,de GER,MF,de Bayern Munich,18,2005,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Adam Idah,ie IRL,FW,sct Celtic,23,2001,10,3,341,3.8,3,0,3,3,0,0,0,0,0.79,0,0.79,0.79,0.79,Matches
349,Danylo Ihnatenko,ua UKR,MF,sk Slovan Bratislava,27,1997,5,4,329,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
350,George Ilenikhena,ng NGA,FW,fr Monaco,17,2006,6,0,113,1.3,2,0,2,2,0,0,0,0,1.59,0,1.59,1.59,1.59,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Luka Ilić,rs SRB,MF,rs Red Star,25,1999,5,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
352,Marko Ilić,rs SRB,GK,rs Red Star,26,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
353,Samuel Iling-Junior,eng ENG,MF,it Bologna,20,2003,8,3,349,3.9,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
354,Kastriot Imeri,ch SUI,MF,ch Young Boys,24,2000,5,5,305,3.4,1,0,1,1,0,0,1,0,0.3,0,0.3,0.3,0.3,Matches
355,Hwang In-beom,kr KOR,MF,nl Feyenoord,27,1996,7,7,568,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
356,Gonçalo Inácio,pt POR,DF,pt Sporting CP,22,2001,7,6,486,5.4,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
357,Ismaily,br BRA,DF,fr Lille,34,1990,4,3,226,2.5,0,1,1,0,0,0,0,0,0,0.4,0.4,0,0.4,Matches
358,Franco Israel,uy URU,GK,pt Sporting CP,24,2000,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
359,Hiroki Ito,jp JPN,DF,de Bayern Munich,25,1999,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
360,Cedric Itten,ch SUI,FW,ch Young Boys,27,1996,7,2,234,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
361,Mirko Ivanić,me MNE,MF,rs Red Star,30,1993,5,3,347,3.9,1,1,2,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,Matches
362,Luka Ivanušec,hr CRO,MF,nl Feyenoord,25,1998,4,2,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
363,Leon Jakirovic,hr CRO,FW,hr Dinamo Zagreb,16,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
364,Ardon Jashari,ch SUI,MF,be Club Brugge,22,2002,11,11,949,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
365,Seedy Jatta,no NOR,"FW,MF",at Sturm Graz,21,2003,8,5,381,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
366,Gabriel Jesus,br BRA,"FW,MF",eng Arsenal,27,1997,5,3,258,2.9,0,1,1,0,0,0,1,0,0,0.35,0.35,0,0.35,Matches
367,Alistair Johnston,ca CAN,DF,sct Celtic,25,1998,10,10,836,9.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
368,Max Johnston,sct SCO,DF,at Sturm Graz,20,2003,5,3,348,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
369,Curtis Jones,eng ENG,MF,eng Liverpool,23,2001,8,4,351,3.9,0,2,2,0,0,0,0,0,0,0.51,0.51,0,0.51,Matches
370,Frenkie de Jong,nl NED,MF,es Barcelona,27,1997,13,8,804,8.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
371,Luuk de Jong,nl NED,FW,nl PSV,33,1990,12,10,904,10,2,1,3,2,0,0,2,0,0.2,0.1,0.3,0.2,0.3,Matches
372,Jorginho,it ITA,MF,eng Arsenal,32,1991,6,3,324,3.6,1,0,1,0,1,1,0,0,0.28,0,0.28,0,0,Matches
373,Jota,pt POR,FW,sct Celtic,25,1999,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
374,Diogo Jota,pt POR,FW,eng Liverpool,27,1996,4,3,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
375,Juanpe,es ESP,DF,es Girona,33,1991,5,4,391,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Mauro Júnior,br BRA,"DF,MF",nl PSV,25,1999,10,9,828,9.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
377,Vinicius Júnior,br BRA,FW,es Real Madrid,24,2000,12,12,"1,103",12.3,8,2,10,7,1,2,4,0,0.65,0.16,0.82,0.57,0.73,Matches
378,Ferran Jutglà,es ESP,FW,be Club Brugge,25,1999,12,11,847,9.4,2,1,3,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,Matches
379,Issa Kaboré,bf BFA,DF,pt Benfica,23,2001,2,1,99,1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
380,Lukas Kačavenda,hr CRO,"MF,FW",hr Dinamo Zagreb,21,2003,6,2,217,2.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
381,Kaan Kairinen,fi FIN,MF,cz Sparta Prague,25,1998,8,8,712,7.9,2,0,2,2,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
382,Pierre Kalulu,fr FRA,DF,it Juventus,24,2000,8,8,645,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
383,Boubacar Kamara,fr FRA,"MF,DF",eng Aston Villa,24,1999,10,8,702,7.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
384,Kevin Kampl,si SVN,MF,de RB Leipzig,33,1990,5,2,263,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
385,Harry Kane,eng ENG,FW,de Bayern Munich,31,1993,13,13,"1,119",12.4,11,2,13,7,4,4,1,0,0.88,0.16,1.05,0.56,0.72,Matches
386,Lee Kang-in,kr KOR,FW,fr Paris Saint-Germain,23,2001,11,4,468,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
387,Guélor Kanga,ga GAB,MF,rs Red Star,33,1990,5,1,143,1.6,1,0,1,1,0,0,0,0,0.63,0,0.63,0.63,0.63,Matches
388,Atakan Karazor,tr TUR,MF,de Stuttgart,27,1996,7,7,553,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
389,Rick Karsdorp,nl NED,DF,nl PSV,29,1995,7,4,333,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
390,Guram Kashia,ge GEO,DF,sk Slovan Bratislava,37,1987,8,8,708,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
391,Aleksandar Katai,rs SRB,"FW,MF",rs Red Star,33,1991,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
392,Silas Katompa,cd COD,"MF,DF",rs Red Star,25,1998,8,8,618,6.9,2,0,2,2,0,0,1,0,0.29,0,0.29,0.29,0.29,Matches
393,Takumu Kawamura,jp JPN,MF,at RB Salzburg,24,1999,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
394,Thilo Kehrer,de GER,DF,fr Monaco,27,1996,10,10,855,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches
395,Yannik Keitel,de GER,MF,de Stuttgart,24,2000,4,1,145,1.6,1,0,1,1,0,0,1,0,0.62,0,0.62,0.62,0.62,Matches
396,Caoimhín Kelleher,ie IRL,GK,eng Liverpool,25,1998,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
397,Marvin Keller,ch SUI,GK,ch Young Boys,22,2002,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
398,Lloyd Kelly,eng ENG,DF,it Juventus,25,1998,2,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
399,Kevin,br BRA,MF,ua Shakhtar Donetsk,21,2003,7,5,459,5.1,2,0,2,2,0,0,1,0,0.39,0,0.39,0.39,0.39,Matches
400,Daniil Khudiakov,ru RUS,GK,at Sturm Graz,20,2004,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Abdukodir Khusanov,uz UZB,DF,eng Manchester City,20,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
402,Joshua Kimmich,de GER,MF,de Bayern Munich,29,1995,14,14,"1,260",14,0,4,4,0,0,0,1,0,0,0.29,0.29,0,0.29,Matches
403,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,28,1995,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
404,Otar Kiteishvili,ge GEO,"FW,MF",at Sturm Graz,28,1996,7,7,615,6.8,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
405,Jakub Kiwior,pl POL,DF,eng Arsenal,24,2000,10,8,772,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
406,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,21,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
407,Lukas Klostermann,de GER,"DF,MF",de RB Leipzig,28,1996,3,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
408,Gregor Kobel,ch SUI,GK,de Dortmund,26,1997,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
409,Philipp Köhn,ch SUI,GK,fr Monaco,26,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
410,Orkun Kökçü,tr TUR,MF,pt Benfica,23,2000,12,12,987,11,4,0,4,3,1,1,2,0,0.36,0,0.36,0.27,0.27,Matches
411,Koke,es ESP,MF,es Atlético Madrid,32,1992,7,4,403,4.5,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
412,Sead Kolašinac,ba BIH,DF,it Atalanta,31,1993,9,9,633,7,1,1,2,1,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
413,Randal Kolo Muani,fr FRA,FW,it Juventus,25,1998,2,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
414,Randal Kolo Muani,fr FRA,"FW,MF",fr Paris Saint-Germain,25,1998,4,0,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
415,Ibrahima Konaté,fr FRA,DF,eng Liverpool,25,1999,7,7,647,7.2,1,0,1,1,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
416,Karim Konaté,ci CIV,FW,at RB Salzburg,20,2004,5,4,318,3.5,2,0,2,2,0,1,0,0,0.57,0,0.57,0.57,0.57,Matches
417,Yukhym Konoplia,ua UKR,DF,ua Shakhtar Donetsk,24,1999,7,5,465,5.2,0,2,2,0,0,0,1,0,0,0.39,0.39,0,0.39,Matches
418,Ezri Konsa,eng ENG,DF,eng Aston Villa,26,1997,11,11,990,11,1,0,1,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches
419,Teun Koopmeiners,nl NED,MF,it Juventus,26,1998,9,7,654,7.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
420,Odilon Kossounou,ci CIV,DF,it Atalanta,23,2001,4,2,267,3,0,2,2,0,0,0,1,0,0,0.67,0.67,0,0.67,Matches
421,Jules Koundé,fr FRA,DF,es Barcelona,25,1998,13,13,"1,104",12.3,0,3,3,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
422,Moussa Kounfolo Yeo,ml MLI,"FW,MF",at RB Salzburg,20,2004,6,5,340,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
423,Mateo Kovačić,hr CRO,MF,eng Manchester City,30,1994,6,3,308,3.4,1,0,1,1,0,0,1,0,0.29,0,0.29,0.29,0.29,Matches
424,Matej Kovar,cz CZE,GK,de Leverkusen,24,2000,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
425,Ermal Krasniqi,xk KVX,FW,cz Sparta Prague,25,1998,7,1,160,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Ladislav Krejčí,cz CZE,DF,es Girona,25,1999,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
427,Rade Krunić,ba BIH,MF,rs Red Star,30,1993,8,8,664,7.4,1,2,3,1,0,0,2,0,0.14,0.27,0.41,0.14,0.41,Matches
428,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar Donetsk,23,2000,8,7,672,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
429,Juraj Kucka,sk SVK,MF,sk Slovan Bratislava,37,1987,3,3,249,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
430,Nicolas-Gerrit Kühn,de GER,FW,sct Celtic,24,2000,10,10,784,8.7,3,1,4,3,0,0,1,0,0.34,0.11,0.46,0.34,0.46,Matches
431,Wessel Kuhn,nl NED,DF,nl PSV,17,2006,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
432,Sandro Kulenović,hr CRO,FW,hr Dinamo Zagreb,24,1999,7,5,496,5.5,3,0,3,3,0,0,2,0,0.54,0,0.54,0.54,0.54,Matches
433,Khvicha Kvaratskhelia,ge GEO,FW,fr Paris Saint-Germain,23,2001,9,8,733,8.1,3,2,5,3,0,0,1,0,0.37,0.25,0.61,0.37,0.61,Matches
434,Younes Lachaab,fr FRA,MF,fr Lille,19,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
435,Qazim Laçi,al ALB,MF,cz Sparta Prague,28,1996,8,7,601,6.7,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
436,Konrad Laimer,at AUT,DF,de Bayern Munich,27,1997,11,10,779,8.7,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches
437,Kenny Lala,mg MAD,DF,fr Brest,32,1991,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
438,Mohamed Lamine Bayo,gn GUI,FW,fr Lille,26,1998,3,2,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
439,Tygo Land,nl NED,MF,nl PSV,18,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
440,Noa Lang,nl NED,"MF,FW",nl PSV,25,1999,10,8,682,7.6,2,2,4,1,1,1,1,0,0.26,0.26,0.53,0.13,0.4,Matches
441,Sandro Lauper,ch SUI,"MF,DF",ch Young Boys,27,1996,7,6,518,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
442,Dimitri Lavalée,be BEL,DF,at Sturm Graz,27,1997,7,7,626,7,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
443,Julien Le Cardinal,fr FRA,DF,fr Brest,26,1997,4,3,256,2.8,1,0,1,1,0,0,4,0,0.35,0,0.35,0.35,0.35,Matches
444,Robin Le Normand,es ESP,DF,es Atlético Madrid,27,1996,5,2,231,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
445,Rafael Leão,pt POR,"MF,FW",it Milan,25,1999,10,9,793,8.8,3,1,4,3,0,0,2,0,0.34,0.11,0.45,0.34,0.45,Matches
446,Richy Ledezma,mx MEX,DF,nl PSV,23,2000,11,6,574,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
447,Pierre Lees-Melou,fr FRA,MF,fr Brest,31,1993,5,4,373,4.1,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
448,Thomas Lemar,fr FRA,MF,es Atlético Madrid,28,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
449,Clément Lenglet,fr FRA,DF,es Atlético Madrid,29,1995,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
450,Robert Lewandowski,pl POL,FW,es Barcelona,35,1988,13,12,975,10.8,11,0,11,8,3,3,0,0,1.02,0,1.02,0.74,0.74,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Jamie Leweling,de GER,MF,de Stuttgart,23,2001,5,5,409,4.5,2,1,3,2,0,0,0,0,0.44,0.22,0.66,0.44,0.66,Matches
452,Rico Lewis,eng ENG,DF,eng Manchester City,19,2004,9,6,640,7.1,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
453,Myles Lewis-Skelly,eng ENG,DF,eng Arsenal,17,2006,10,7,565,6.3,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
454,Samuel Lino,br BRA,MF,es Atlético Madrid,24,1999,10,4,412,4.6,0,3,3,0,0,0,0,0,0,0.66,0.66,0,0.66,Matches
455,Marcos Llorente,es ESP,"DF,MF",es Atlético Madrid,29,1995,8,8,692,7.7,2,4,6,2,0,0,1,0,0.26,0.52,0.78,0.26,0.78,Matches
456,Manuel Locatelli,it ITA,MF,it Juventus,26,1998,9,7,670,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
457,Ruben Loftus-Cheek,eng ENG,MF,it Milan,28,1996,6,4,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
458,Ademola Lookman,ng NGA,"FW,MF",it Atalanta,26,1997,7,5,479,5.3,5,1,6,5,0,1,0,0,0.94,0.19,1.13,0.94,1.13,Matches
459,David López,es ESP,DF,es Girona,34,1989,5,4,368,4.1,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
460,Fermin López,es ESP,MF,es Barcelona,21,2003,11,4,453,5,1,3,4,1,0,0,1,0,0.2,0.6,0.79,0.2,0.79,Matches
461,Pau López,es ESP,GK,es Girona,29,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
462,Jordan Lotomba,ch SUI,DF,nl Feyenoord,25,1998,5,4,280,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
463,Hirving Lozano,mx MEX,"FW,MF",nl PSV,29,1995,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
464,Jhon Lucumí,co COL,DF,it Bologna,26,1998,7,6,530,5.9,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
465,Florentino Luís,pt POR,MF,pt Benfica,24,1999,9,9,713,7.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
466,Douglas Luiz,br BRA,MF,it Juventus,26,1998,6,3,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
467,Castello Lukeba,fr FRA,DF,de RB Leipzig,21,2002,5,4,379,4.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
468,Andriy Lunin,ua UKR,GK,es Real Madrid,25,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
469,Babis Lykogiannis,gr GRE,DF,it Bologna,30,1993,5,4,369,4.1,0,1,1,0,0,0,3,0,0,0.24,0.24,0,0.24,Matches
470,Ian Maatsen,nl NED,DF,eng Aston Villa,22,2002,10,3,380,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
471,Alexis Mac Allister,ar ARG,MF,eng Liverpool,25,1998,8,7,674,7.5,2,0,2,2,0,0,5,0,0.27,0,0.27,0.27,0.27,Matches
472,Daizen Maeda,jp JPN,FW,sct Celtic,26,1997,9,9,758,8.4,4,0,4,4,0,0,1,1,0.47,0,0.47,0.47,0.47,Matches
473,Gabriel Magalhães,br BRA,DF,eng Arsenal,26,1997,9,9,803,8.9,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
474,Soungoutou Magassa,fr FRA,MF,fr Monaco,20,2003,7,2,287,3.2,1,0,1,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
475,Hugo Magnetti,fr FRA,MF,fr Brest,26,1998,10,8,696,7.7,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Mike Maignan,fr FRA,GK,it Milan,29,1995,10,10,860,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
477,Radosław Majecki,pl POL,GK,fr Monaco,24,1999,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
478,Róbert Mak,sk SVK,"FW,MF",sk Slovan Bratislava,33,1991,7,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
479,Andrija Maksimović,rs SRB,MF,rs Red Star,17,2007,7,6,414,4.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
480,Tyrell Malacia,nl NED,DF,nl PSV,24,1999,3,2,223,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
481,Jarzinho Malanga,de GER,MF,de Stuttgart,18,2006,3,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
482,Donyell Malen,nl NED,"FW,MF",de Dortmund,25,1999,5,3,237,2.6,2,1,3,2,0,0,1,0,0.76,0.38,1.14,0.76,1.14,Matches
483,Darian Males,ch SUI,MF,ch Young Boys,23,2001,7,3,283,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
484,Arjan Malic,ba BIH,DF,at Sturm Graz,18,2005,3,2,184,2,1,0,1,1,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
485,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,30,1994,6,3,367,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
486,Aïssa Mandi,dz ALG,DF,fr Lille,32,1991,5,4,319,3.5,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
487,Nino Marcelli,sk SVK,MF,sk Slovan Bratislava,19,2005,8,3,331,3.7,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
488,José María Giménez,uy URU,DF,es Atlético Madrid,29,1995,8,8,750,8.3,1,0,1,1,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
489,Omar Marmoush,eg EGY,FW,eng Manchester City,25,1999,2,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
490,Marquinhos,br BRA,DF,fr Paris Saint-Germain,30,1994,16,16,"1,439",16,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
491,Gerard Martín,es ESP,DF,es Barcelona,22,2002,8,5,446,5,0,3,3,0,0,0,0,0,0,0.61,0.61,0,0.61,Matches
492,Iván Martín,es ESP,MF,es Girona,25,1999,7,5,330,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
493,Jonas Martin,fr FRA,"DF,MF",fr Brest,34,1990,5,0,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
494,Gabriel Martinelli,br BRA,"FW,MF",eng Arsenal,23,2001,13,11,934,10.4,2,1,3,2,0,0,2,0,0.19,0.1,0.29,0.19,0.29,Matches
495,Arnau Martinez,es ESP,"DF,MF",es Girona,21,2003,5,5,414,4.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
496,Emiliano Martínez,ar ARG,GK,eng Aston Villa,31,1992,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Iñigo Martínez,es ESP,DF,es Barcelona,33,1991,11,11,954,10.6,2,1,3,2,0,0,3,0,0.19,0.09,0.28,0.19,0.28,Matches
498,Josep Martinez,es ESP,GK,it Inter,26,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
499,Lautaro Martínez,ar ARG,FW,it Inter,26,1997,14,10,853,9.5,9,0,9,8,1,1,2,0,0.95,0,0.95,0.84,0.84,Matches
500,Eliot Matazo,be BEL,MF,fr Monaco,22,2002,3,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Mykola Matviyenko,ua UKR,DF,ua Shakhtar Donetsk,28,1996,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
502,Christian Mawissa,fr FRA,DF,fr Monaco,19,2005,6,4,294,3.3,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
503,Senny Mayulu,fr FRA,MF,fr Paris Saint-Germain,18,2006,4,0,50,0.6,2,0,2,2,0,0,0,0,3.6,0,3.6,3.6,3.6,Matches
504,Samuel Mbangula,be BEL,MF,it Juventus,20,2004,7,2,226,2.5,1,0,1,1,0,0,0,0,0.4,0,0.4,0.4,0.4,Matches
505,Ethan Mbappé,fr FRA,MF,fr Lille,17,2006,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
506,Kylian Mbappé,fr FRA,FW,es Real Madrid,25,1998,14,13,"1,127",12.5,7,1,8,7,0,1,0,0,0.56,0.08,0.64,0.56,0.64,Matches
507,Nathanael Mbuku,cd COD,MF,hr Dinamo Zagreb,22,2002,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
508,James Mcatee,eng ENG,MF,eng Manchester City,21,2002,5,0,110,1.2,1,0,1,1,0,0,1,0,0.82,0,0.82,0.82,0.82,Matches
509,James McConnell,eng ENG,MF,eng Liverpool,19,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
510,Luke McCowan,sct SCO,"FW,MF",sct Celtic,26,1997,3,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
511,John McGinn,sct SCO,MF,eng Aston Villa,29,1994,10,9,734,8.2,3,2,5,3,0,0,1,0,0.37,0.25,0.61,0.37,0.61,Matches
