Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
203,Fernandinho,br BRA,"MF,DF",eng Manchester City,32,1985,7.6,2,0,0,16,4,0,2,15,10,0,1,0,Matches
204,Fernando,br BRA,MF,ru Spartak Moscow,25,1992,6,2,0,0,10,3,0,6,13,7,0,0,0,Matches
205,Facundo Ferreyra,ar ARG,FW,ua Shakhtar Donetsk,26,1991,7.8,3,0,0,17,6,8,0,2,2,0,0,0,Matches
206,Diogo Figueiras,pt POR,"DF,MF",gr Olympiacos,26,1991,4,3,0,0,4,5,0,9,15,2,0,0,0,Matches
207,Tobias Figueiredo,pt POR,DF,pt Sporting CP,23,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Roberto Firmino,br BRA,FW,eng Liverpool,25,1991,11.7,2,0,0,16,13,3,10,5,19,1,0,0,Matches
209,Alessandro Florenzi,it ITA,"DF,MF",it Roma,26,1991,7.9,2,0,0,5,5,1,34,17,10,0,0,0,Matches
210,Phil Foden,eng ENG,MF,eng Manchester City,17,2000,2.2,0,0,0,2,2,0,6,0,1,0,0,0,Matches
211,James Forrest,sct SCO,"MF,FW",sct Celtic,26,1991,3.4,0,0,0,1,11,1,6,3,1,0,0,0,Matches
212,Emil Forsberg,se SWE,MF,de RB Leipzig,25,1991,4.6,0,0,0,6,10,0,26,1,4,0,0,0,Matches
213,Hernâni Fortes,pt POR,"FW,MF",pt Porto,25,1991,0.2,0,0,0,1,0,0,0,0,0,0,0,0,Matches
214,Kostas Fortounis,gr GRE,"MF,FW",gr Olympiacos,24,1992,2.7,0,0,0,2,6,1,18,0,2,0,0,0,Matches
215,Juan Foyth,ar ARG,DF,eng Tottenham Hotspur,19,1998,1,0,0,0,4,0,0,0,1,2,0,0,0,Matches
216,Alexander Fransson,se SWE,MF,ch Basel,23,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
217,Fred,br BRA,MF,ua Shakhtar Donetsk,24,1993,8,2,0,0,9,11,0,1,9,18,0,0,0,Matches
218,Fabian Frei,ch SUI,"MF,DF",ch Basel,28,1989,2,0,0,0,2,0,0,0,8,1,0,0,0,Matches
219,Marco Friedl,at AUT,DF,de Bayern Munich,19,1998,1,0,0,0,0,2,0,1,3,1,0,0,0,Matches
220,Gabi,es ESP,MF,es Atlético Madrid,34,1983,3.9,0,0,0,7,1,0,12,2,2,0,0,0,Matches
221,Nicolás Gaitán,ar ARG,MF,es Atlético Madrid,29,1988,1.4,0,0,0,2,1,0,8,6,2,0,0,0,Matches
222,Cristian Gamboa,cr CRC,DF,sct Celtic,27,1989,1,0,0,0,0,0,0,1,3,2,0,0,0,Matches
223,Kévin Gameiro,fr FRA,FW,es Atlético Madrid,30,1987,1.8,0,0,0,2,3,2,0,2,0,0,0,0,Matches
224,Ganso,br BRA,MF,es Sevilla,27,1989,0.3,0,0,0,0,0,0,0,0,1,0,0,0,Matches
225,Gara Garayev,az AZE,MF,az Qarabağ,24,1992,5.8,1,0,0,5,4,0,2,9,10,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,David de Gea,es ESP,GK,eng Manchester Utd,26,1990,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Johannes Geis,de GER,DF,es Sevilla,23,1993,1,0,0,0,0,0,0,0,0,2,0,0,0,Matches
228,Anthony Georgiou,cy CYP,"DF,MF",eng Tottenham Hotspur,20,1997,0.1,0,0,,0,,,,,,,,,Matches
229,Pieter Gerkens,be BEL,"FW,MF",be Anderlecht,21,1995,4.5,0,0,0,4,3,5,9,3,5,0,0,0,Matches
230,Gerson,br BRA,FW,it Roma,20,1997,2.4,0,0,0,7,11,1,2,2,7,0,0,0,Matches
231,Rachid Ghezzal,dz ALG,MF,fr Monaco,25,1992,1.6,0,1,0,3,4,0,9,3,1,0,0,0,Matches
232,Faouzi Ghoulam,dz ALG,DF,it Napoli,26,1991,3.3,0,0,0,5,6,1,45,11,3,1,1,0,Matches
233,Guillaume Gillet,be BEL,MF,gr Olympiacos,33,1984,2.8,0,0,0,5,5,0,1,8,8,0,0,0,Matches
234,Olivier Giroud,fr FRA,FW,eng Chelsea,30,1986,0.7,1,0,0,2,1,4,0,0,0,0,0,0,Matches
235,Kamil Glik,pl POL,DF,fr Monaco,29,1988,6,0,0,0,4,8,0,1,3,10,0,0,0,Matches
236,Denis Glushakov,ru RUS,MF,ru Spartak Moscow,30,1987,3.7,1,0,0,0,3,0,1,6,4,0,0,0,Matches
237,Diego Godín,uy URU,DF,es Atlético Madrid,31,1986,4,0,0,0,2,8,0,0,11,6,0,0,0,Matches
238,Aleksandr Golovin,ru RUS,MF,ru CSKA Moscow,21,1996,6,2,0,0,11,11,0,13,11,12,0,0,0,Matches
239,André Gomes,pt POR,MF,es Barcelona,24,1993,1.9,1,0,0,3,3,0,2,3,5,0,0,0,Matches
240,Joe Gomez,eng ENG,DF,eng Liverpool,20,1997,4.1,1,2,1,6,3,0,9,15,10,0,0,0,Matches
241,Maxime Gonalons,fr FRA,MF,it Roma,28,1989,3.4,1,0,0,7,2,0,1,10,7,0,0,0,Matches
242,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,20,1997,3,1,0,0,2,6,0,6,0,0,0,0,0,Matches
243,Gökhan Gönül,tr TUR,DF,tr Beşiktaş,32,1985,3.2,1,0,0,4,1,2,7,11,11,0,0,1,Matches
244,Craig Gordon,sct SCO,GK,sct Celtic,34,1982,6,0,0,0,0,0,0,0,1,0,0,0,0,Matches
245,Astemir Gordyushenko,ru RUS,MF,ru CSKA Moscow,20,1997,0.3,0,0,0,3,0,0,0,0,2,0,0,0,Matches
246,Mario Götze,de GER,MF,de Dortmund,25,1992,4.1,0,0,0,3,5,1,21,2,6,0,0,0,Matches
247,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,26,1991,5.9,1,0,0,2,8,7,11,2,4,0,0,0,Matches
248,Leigh Griffiths,sct SCO,FW,sct Celtic,26,1990,2.8,0,0,0,2,1,6,17,1,2,0,0,0,Matches
249,Álex Grimaldo,es ESP,DF,pt Benfica,21,1995,3.6,0,0,0,0,4,0,9,5,3,0,0,0,Matches
250,Marko Grujić,rs SRB,MF,eng Liverpool,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Raúl Gudiño,mx MEX,GK,cy APOEL FC,21,1996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Raphaël Guerreiro,pt POR,"MF,DF",de Dortmund,23,1993,2.8,0,0,0,2,2,0,10,4,0,0,0,0,Matches
253,Wilde-Donald Guerrier,ht HAI,"MF,FW",az Qarabağ,28,1989,3.9,1,0,0,7,13,1,13,3,7,0,0,0,Matches
254,Péter Gulácsi,hu HUN,GK,de RB Leipzig,27,1990,6,0,0,0,0,1,0,0,0,0,0,0,0,Matches
255,İlkay Gündoğan,de GER,MF,eng Manchester City,26,1990,5.6,2,0,0,3,11,0,6,8,11,0,0,0,Matches
256,Badavi Guseynov,az AZE,DF,az Qarabağ,26,1991,3,1,0,0,1,0,0,0,12,8,0,0,0,Matches
257,Achraf Hakimi,ma MAR,DF,es Real Madrid,18,1998,2,0,0,0,0,2,0,14,1,3,0,0,0,Matches
258,Marcel Halstenberg,de GER,DF,de RB Leipzig,25,1991,5.2,2,0,0,6,5,0,9,9,15,0,0,0,Matches
259,Marek Hamšík,sk SVK,MF,it Napoli,30,1987,5.2,0,0,0,3,3,2,4,5,7,0,0,0,Matches
260,Jasmin Handanović,si SVN,GK,si NK Maribor,39,1978,6,0,0,0,0,1,0,0,1,0,0,0,0,Matches
261,Sofiane Hanni,dz ALG,"MF,FW",be Anderlecht,26,1990,5.2,0,0,0,4,6,2,12,9,4,0,0,0,Matches
262,Ridgeciano Haps,sr SUR,DF,nl Feyenoord,24,1993,4,0,0,0,2,11,0,3,13,8,0,0,0,Matches
263,Hamdi Harbaoui,tn TUN,FW,be Anderlecht,32,1985,0.2,0,0,0,0,1,2,0,1,0,0,0,0,Matches
264,Eden Hazard,be BEL,"FW,MF",eng Chelsea,26,1991,6.8,0,0,0,5,13,4,13,1,2,0,0,0,Matches
265,Jordan Henderson,eng ENG,MF,eng Liverpool,27,1990,9.6,3,0,0,14,3,0,11,23,22,0,0,0,Matches
266,Pedro Henrique,br BRA,MF,az Qarabağ,27,1990,3.1,1,1,0,15,8,1,9,1,5,0,0,0,Matches
267,Lucas Hernández,fr FRA,DF,es Atlético Madrid,21,1996,3,1,0,0,5,5,0,0,6,1,1,0,0,Matches
268,Theo Hernández,fr FRA,DF,es Real Madrid,19,1997,1.5,0,0,0,3,2,0,10,2,2,0,0,0,Matches
269,Ander Herrera,es ESP,MF,eng Manchester Utd,27,1989,4.2,0,0,0,3,5,0,5,11,10,0,0,0,Matches
270,Héctor Herrera,mx MEX,MF,pt Porto,27,1990,5.9,1,0,0,15,6,0,3,9,14,0,0,0,Matches
271,Son Heung-min,kr KOR,"MF,FW",eng Tottenham Hotspur,25,1992,4.7,0,0,0,3,6,6,4,1,6,0,0,0,Matches
272,Gonzalo Higuaín,ar ARG,FW,it Juventus,29,1987,9.2,1,0,0,6,16,9,2,4,5,0,0,0,Matches
273,Dino Hotić,ba BIH,MF,si NK Maribor,22,1995,1.7,1,0,0,4,2,0,2,2,2,0,0,0,Matches
274,Mats Hummels,de GER,DF,de Bayern Munich,28,1988,7.5,1,0,0,8,3,1,0,10,12,0,0,0,Matches
275,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,34,1983,6.3,1,0,0,3,14,0,0,14,11,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Elseid Hysaj,al ALB,DF,it Napoli,23,1994,5.8,0,0,0,5,9,1,11,17,10,0,0,0,Matches
277,Zlatan Ibrahimović,se SWE,FW,eng Manchester Utd,35,1981,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
278,Sergei Ignashevich,ru RUS,DF,ru CSKA Moscow,38,1979,3.5,0,0,0,2,0,0,2,12,2,0,0,0,Matches
279,Stefan Ilsanker,at AUT,"DF,MF",de RB Leipzig,28,1989,2.9,0,2,1,7,5,0,1,13,8,0,0,0,Matches
280,Danny Ings,eng ENG,FW,eng Liverpool,25,1992,0.6,0,0,0,0,1,1,0,1,2,0,0,0,Matches
281,Andrés Iniesta,es ESP,MF,es Barcelona,33,1984,6.9,0,0,0,3,19,1,1,9,8,0,0,0,Matches
282,Lorenzo Insigne,it ITA,FW,it Napoli,26,1991,4.3,1,0,0,3,6,5,16,11,1,0,0,0,Matches
283,Alexander Isak,se SWE,FW,de Dortmund,17,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,Matches
284,Isco,es ESP,"MF,FW",es Real Madrid,25,1992,8.2,1,0,0,5,17,6,30,3,11,0,0,0,Matches
285,Ismaily,br BRA,DF,ua Shakhtar Donetsk,27,1990,7.7,1,0,0,5,9,0,22,15,11,0,0,0,Matches
286,Afran Ismayilov,az AZE,"MF,FW",az Qarabağ,28,1988,0.8,0,0,0,1,1,2,4,2,6,0,0,0,Matches
287,Cedric Itten,ch SUI,"FW,MF",ch Basel,20,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
288,Jardel,br BRA,DF,pt Benfica,31,1986,4,0,0,0,2,4,0,1,11,3,0,0,1,Matches
289,Jemerson,br BRA,DF,fr Monaco,24,1992,6,2,0,0,5,0,4,1,15,5,0,0,1,Matches
290,Gabriel Jesus,br BRA,FW,eng Manchester City,20,1997,6.9,2,0,0,9,9,9,1,7,8,1,0,0,Matches
291,Juan Jesus,br BRA,DF,it Roma,26,1991,5.7,2,0,0,6,5,0,2,6,7,0,0,0,Matches
292,Raúl Jiménez,mx MEX,FW,pt Benfica,26,1991,3.4,0,0,0,6,7,3,5,4,1,0,0,0,Matches
293,Jonas,br BRA,FW,pt Benfica,33,1984,3.2,0,0,0,1,6,1,1,0,2,0,0,0,Matches
294,Brad Jones,au AUS,GK,nl Feyenoord,35,1982,5,1,0,0,0,1,0,0,0,0,0,0,0,Matches
295,Jorge,br BRA,DF,fr Monaco,21,1996,4,2,0,0,4,6,0,7,10,9,0,1,0,Matches
296,Jorginho,it ITA,MF,it Napoli,25,1991,1.8,0,0,0,1,3,0,0,12,8,0,0,0,Matches
297,Stevan Jovetić,me MNE,"FW,MF",fr Monaco,27,1989,0.7,0,0,0,2,2,0,1,0,0,0,0,0,Matches
298,Juanfran,es ESP,DF,es Atlético Madrid,32,1985,3,0,0,0,5,4,1,10,7,8,0,0,0,Matches
299,Nicolai Jørgensen,dk DEN,FW,nl Feyenoord,26,1991,2.9,0,0,0,5,2,2,1,0,2,0,0,0,Matches
300,Marwan Kabha,il ISR,MF,si NK Maribor,26,1991,5.8,0,0,0,5,11,0,1,8,16,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Shinji Kagawa,jp JPN,"MF,FW",de Dortmund,28,1989,4.5,0,0,0,1,4,2,13,2,3,0,0,0,Matches
302,Dominik Kaiser,de GER,MF,de RB Leipzig,28,1988,0.2,0,0,0,0,0,0,2,0,0,0,0,0,Matches
303,Kevin Kampl,si SVN,MF,de RB Leipzig,26,1990,4.6,0,0,0,8,2,0,11,8,5,0,0,0,Matches
304,Harry Kane,eng ENG,FW,eng Tottenham Hotspur,24,1993,6.6,0,0,0,8,10,2,4,3,2,0,0,0,Matches
305,N'Golo Kanté,fr FRA,MF,eng Chelsea,26,1991,5.5,0,0,0,7,2,0,1,18,18,0,0,0,Matches
306,Stefanos Kapino,gr GRE,GK,gr Olympiacos,23,1994,1,0,0,0,0,0,0,0,1,0,0,0,0,Matches
307,Loris Karius,de GER,GK,eng Liverpool,24,1993,13,0,0,0,0,0,0,0,1,0,0,0,0,Matches
308,Naby Keïta,gn GUI,MF,de RB Leipzig,22,1995,4.7,1,0,0,13,6,0,4,14,11,0,0,0,Matches
309,Sami Khedira,de GER,"MF,FW",it Juventus,30,1987,7,0,0,0,5,5,2,1,5,7,0,0,0,Matches
310,Davit Khocholava,ge GEO,DF,ua Shakhtar Donetsk,24,1993,1.2,1,0,0,1,0,0,0,1,0,0,0,0,Matches
311,Khetag Khosonov,ru RUS,MF,ru CSKA Moscow,19,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
312,Joshua Kimmich,de GER,DF,de Bayern Munich,22,1995,10,2,0,0,6,7,3,91,12,10,0,0,0,Matches
313,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,21,1995,2.2,0,0,0,2,1,0,0,1,1,0,0,0,Matches
314,Simon Kjær,dk DEN,DF,es Sevilla,28,1989,6,0,0,0,3,1,0,0,13,5,0,0,0,Matches
315,Ragnar Klavan,ee EST,DF,eng Liverpool,31,1985,3.3,0,0,0,3,2,0,0,4,1,0,1,0,Matches
316,Lukas Klostermann,de GER,DF,de RB Leipzig,21,1996,5.1,0,0,0,3,1,3,7,10,8,0,0,0,Matches
317,Koke,es ESP,MF,es Atlético Madrid,25,1992,3.7,0,0,0,4,2,0,17,2,4,0,0,0,Matches
318,Aleksandar Kolarov,rs SRB,"DF,MF",it Roma,31,1985,12,1,0,0,14,18,1,90,19,14,0,0,0,Matches
319,Dmitri Kombarov,ru RUS,"DF,MF",ru Spartak Moscow,30,1987,4,0,0,0,5,1,0,20,8,4,0,0,0,Matches
320,Vincent Kompany,be BEL,DF,eng Manchester City,31,1986,2,0,0,0,0,1,0,0,3,1,0,0,0,Matches
321,Terence Kongolo,nl NED,DF,fr Monaco,23,1994,1,0,0,0,0,0,0,2,1,4,0,0,0,Matches
322,Eboue Kouassi,ci CIV,MF,sct Celtic,19,1997,0.2,0,0,0,0,1,0,0,0,0,0,0,0,Matches
323,Kalidou Koulibaly,sn SEN,DF,it Napoli,26,1991,5,3,0,0,9,2,0,1,13,9,0,0,0,Matches
324,Leonardo Koutris,gr GRE,DF,gr Olympiacos,22,1995,5,2,0,0,5,10,0,24,9,13,0,0,0,Matches
325,Mateo Kovačić,hr CRO,MF,es Real Madrid,23,1994,2.9,2,0,0,7,2,0,1,6,4,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Viktor Kovalenko,ua UKR,MF,ua Shakhtar Donetsk,21,1996,0.5,1,0,0,1,1,0,0,0,0,0,0,0,Matches
327,Martin Kramarič,si SVN,MF,si NK Maribor,19,1997,1.1,0,0,0,1,3,0,0,3,1,0,0,0,Matches
328,Michiel Kramer,nl NED,FW,nl Feyenoord,28,1988,0.9,1,0,0,2,0,3,0,2,2,0,0,0,Matches
329,Michael Krohn-Dehli,dk DEN,MF,es Sevilla,34,1983,1.6,0,0,0,0,1,0,4,3,1,0,0,0,Matches
330,Toni Kroos,de GER,MF,es Real Madrid,27,1990,10.6,0,0,0,10,17,2,50,8,13,2,0,0,Matches
331,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar Donetsk,26,1991,0.5,0,0,0,0,0,0,0,2,0,0,0,0,Matches
332,Konstantin Kuchayev,ru RUS,"MF,FW",ru CSKA Moscow,19,1998,2.5,0,0,0,5,4,0,0,3,4,0,0,0,Matches
333,Sven Kums,be BEL,"MF,DF",be Anderlecht,29,1988,3.8,0,1,0,7,2,1,4,7,5,0,1,0,Matches
334,Layvin Kurzawa,fr FRA,DF,fr Paris Saint-Germain,24,1992,6,0,0,0,6,1,0,9,5,5,0,0,0,Matches
335,Ilya Kutepov,ru RUS,DF,ru Spartak Moscow,24,1993,3,1,0,0,3,2,0,0,11,9,0,0,0,Matches
336,Léo Lacroix,ch SUI,DF,ch Basel,25,1992,2,1,0,0,1,0,0,0,5,2,0,0,0,Matches
337,Roberto Lago,es ESP,DF,cy APOEL FC,31,1985,5,0,0,0,8,5,0,12,12,15,0,1,0,Matches
338,Konrad Laimer,at AUT,"DF,MF",de RB Leipzig,20,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Adam Lallana,eng ENG,FW,eng Liverpool,29,1988,1.7,0,0,0,1,4,2,1,1,1,0,0,0,Matches
340,Érik Lamela,ar ARG,MF,eng Tottenham Hotspur,25,1992,1.2,0,0,0,1,2,0,6,1,1,0,0,0,Matches
341,Michael Lang,ch SUI,MF,ch Basel,26,1991,8,1,0,0,9,2,6,24,16,7,0,0,0,Matches
342,Aymeric Laporte,es ESP,DF,eng Manchester City,23,1994,3,0,0,0,0,0,0,8,2,9,0,0,0,Matches
343,Sam Larsson,se SWE,FW,nl Feyenoord,24,1993,1.7,0,0,0,1,1,0,6,5,2,0,0,0,Matches
344,Miguel Layún,mx MEX,DF,pt Porto,29,1988,1.2,0,0,0,0,1,1,9,4,3,0,0,0,Matches
345,Thomas Lemar,fr FRA,MF,fr Monaco,21,1995,2,0,0,0,1,1,0,13,2,1,0,0,0,Matches
346,Clément Lenglet,fr FRA,DF,es Sevilla,22,1995,9,0,0,0,13,6,1,1,18,13,0,0,0,Matches
347,Jeremain Lens,nl NED,MF,tr Beşiktaş,29,1987,1.7,1,0,0,6,3,1,3,1,1,1,0,0,Matches
348,Robert Lewandowski,pl POL,FW,de Bayern Munich,28,1988,10.6,2,0,0,10,19,7,9,3,6,1,0,0,Matches
349,Stephan Lichtsteiner,ch SUI,"DF,MF",it Juventus,33,1984,1.1,1,0,0,2,1,0,2,1,0,0,0,0,Matches
350,Victor Lindelöf,se SWE,DF,eng Manchester Utd,23,1994,5,0,0,0,6,1,0,0,6,4,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Jesse Lingard,eng ENG,"MF,FW",eng Manchester Utd,24,1992,2.7,2,0,0,8,4,1,3,0,4,0,0,0,Matches
352,Fernando Llorente,es ESP,FW,eng Tottenham Hotspur,32,1985,2.5,0,0,0,11,1,0,1,0,0,0,0,0,Matches
353,Marcos Llorente,es ESP,"DF,MF",es Real Madrid,22,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
354,Hugo Lloris,fr FRA,GK,eng Tottenham Hotspur,30,1986,7,0,0,0,0,0,0,0,1,0,0,0,0,Matches
355,Giovani Lo Celso,ar ARG,MF,fr Paris Saint-Germain,21,1996,1.7,1,0,0,5,2,0,0,0,2,0,1,0,Matches
356,Rony Lopes,pt POR,MF,fr Monaco,21,1995,3.3,1,0,0,6,3,1,16,3,2,0,0,0,Matches
357,Lisandro López,ar ARG,DF,pt Benfica,27,1989,2,0,0,0,0,2,0,0,4,5,0,0,0,Matches
358,Vágner Love,br BRA,FW,tr Beşiktaş,33,1984,1.5,0,0,0,1,4,0,2,0,1,0,0,0,Matches
359,Dejan Lovren,hr CRO,DF,eng Liverpool,28,1989,11.7,2,0,0,7,5,0,1,20,13,0,1,0,Matches
360,Filipe Luís,br BRA,DF,es Atlético Madrid,31,1985,6,1,0,0,9,5,0,23,12,14,0,0,0,Matches
361,Zé Luís,cv CPV,FW,ru Spartak Moscow,26,1991,1.8,0,0,0,2,5,1,1,0,0,0,0,0,Matches
362,Luisão,br BRA,DF,pt Benfica,36,1981,4,1,2,1,4,2,0,0,8,3,0,0,0,Matches
363,David Luiz,br BRA,"DF,MF",eng Chelsea,30,1987,3.6,1,0,0,5,4,0,0,8,6,0,1,0,Matches
364,Romelu Lukaku,be BEL,FW,eng Manchester Utd,24,1993,7.8,0,0,0,8,6,3,8,0,2,0,0,0,Matches
365,Mikael Lustig,se SWE,DF,sct Celtic,30,1986,5.1,0,0,0,3,7,0,1,21,13,0,0,1,Matches
366,Christian Maggio,it ITA,DF,it Napoli,35,1982,2.6,2,0,0,6,2,0,8,2,5,0,0,0,Matches
367,Abdul Majeed Waris,gh GHA,MF,pt Porto,25,1991,1.1,0,0,0,2,4,1,0,2,1,0,0,0,Matches
368,Andreas Makris,cy CYP,"FW,MF",cy APOEL FC,21,1995,0.3,0,0,0,0,0,0,0,2,0,0,0,0,Matches
369,Nikola Maksimović,rs SRB,DF,it Napoli,25,1991,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
370,Tyrell Malacia,nl NED,DF,nl Feyenoord,17,1999,1,0,0,0,3,0,0,3,1,1,0,0,0,Matches
371,Mario Mandžukić,hr CRO,"MF,FW",it Juventus,31,1986,5.1,2,0,0,11,9,2,6,5,5,0,0,0,Matches
372,Sadio Mané,sn SEN,FW,eng Liverpool,25,1992,10.4,2,0,0,16,26,10,16,10,11,1,0,0,Matches
373,Eliaquim Mangala,fr FRA,DF,eng Manchester City,26,1991,2,1,0,0,1,1,0,0,5,1,0,0,0,Matches
374,Kostas Manolas,gr GRE,DF,it Roma,26,1991,10.2,3,0,0,3,2,0,0,11,8,0,0,1,Matches
375,Iván Marcano,es ESP,DF,pt Porto,30,1987,7,0,0,0,3,3,0,0,12,6,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Marcelo,br BRA,DF,es Real Madrid,29,1988,10.6,1,0,0,8,14,0,58,14,11,0,0,0,Matches
377,Claudio Marchisio,it ITA,MF,it Juventus,31,1986,0.2,0,0,0,0,0,0,0,0,1,0,0,0,Matches
378,Moussa Marega,ml MLI,"MF,FW",pt Porto,26,1991,4.9,0,0,0,4,5,1,10,4,3,0,0,0,Matches
379,José María Giménez,uy URU,DF,es Atlético Madrid,22,1995,3,0,0,0,4,2,0,2,5,8,0,0,0,Matches
380,Marko Marin,de GER,"MF,FW",gr Olympiacos,28,1989,1.5,0,0,0,3,10,0,9,2,2,0,0,0,Matches
381,Marlos,ua UKR,MF,ua Shakhtar Donetsk,29,1988,7.4,0,0,0,8,20,2,20,3,5,0,0,0,Matches
382,Marquinhos,br BRA,DF,fr Paris Saint-Germain,23,1994,8,1,0,0,3,3,1,0,10,7,0,0,0,Matches
383,Anthony Martial,fr FRA,"MF,FW",eng Manchester Utd,21,1995,3.8,0,0,0,3,5,1,12,1,2,0,0,0,Matches
384,Javi Martínez,es ESP,"MF,DF",de Bayern Munich,28,1988,8.2,0,0,0,15,6,0,2,21,9,0,0,0,Matches
385,Gelson Martins,pt POR,MF,pt Sporting CP,22,1995,5.1,2,0,0,6,9,3,14,5,6,0,0,0,Matches
386,Javier Mascherano,ar ARG,DF,es Barcelona,33,1984,1.5,0,0,0,2,0,0,0,1,1,0,0,0,Matches
387,Juan Mata,es ESP,"MF,FW",eng Manchester Utd,29,1988,4.6,0,0,0,7,3,2,21,6,5,0,0,0,Matches
388,Jérémy Mathieu,fr FRA,DF,pt Sporting CP,33,1983,4.9,0,0,0,4,2,0,0,8,4,0,0,1,Matches
389,Nemanja Matić,rs SRB,MF,eng Manchester Utd,28,1988,6.3,0,0,0,4,3,0,5,13,12,0,0,0,Matches
390,Joël Matip,cm CMR,DF,eng Liverpool,25,1991,5.2,0,0,0,4,2,0,0,17,7,0,0,0,Matches
391,Blaise Matuidi,fr FRA,MF,it Juventus,30,1987,5.5,0,0,0,12,6,2,8,10,5,0,0,0,Matches
392,Borja Mayoral,es ESP,FW,es Real Madrid,20,1997,1.6,0,0,0,1,0,1,0,0,1,0,0,0,Matches
393,Kylian Mbappé,fr FRA,FW,fr Paris Saint-Germain,18,1998,7.3,1,0,0,3,7,6,11,5,3,0,0,0,Matches
394,Kara Mbodji,sn SEN,DF,be Anderlecht,27,1989,4.3,0,0,0,2,5,1,1,6,5,0,0,0,Matches
395,Callum McGregor,sct SCO,MF,sct Celtic,24,1993,3.3,0,0,0,3,6,1,1,9,5,0,0,0,Matches
396,Scott McTominay,sct SCO,MF,eng Manchester Utd,20,1996,2.3,1,0,0,5,3,0,1,6,1,0,0,0,Matches
397,Gary Medel,cl CHI,"MF,DF",tr Beşiktaş,29,1987,4.8,1,0,0,7,3,0,0,9,3,0,0,0,Matches
398,Maksim Medvedev,az AZE,DF,az Qarabağ,27,1989,5.8,1,0,0,3,3,0,4,10,16,0,0,1,Matches
399,Soualiho Meïté,fr FRA,MF,fr Monaco,23,1994,0.7,0,0,0,1,1,0,0,2,1,0,0,0,Matches
400,Lorenzo Melgarejo,py PAR,MF,ru Spartak Moscow,26,1990,2.3,0,0,0,0,3,2,3,1,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Benjamin Mendy,fr FRA,DF,eng Manchester City,23,1994,1,0,0,0,0,0,0,4,0,0,0,0,0,Matches
402,Gabriel Mercado,ar ARG,DF,es Sevilla,30,1987,7.7,3,0,0,9,9,0,17,13,16,0,0,0,Matches
403,Giorgos Merkis,cy CYP,DF,cy APOEL FC,33,1984,2,0,0,0,1,2,0,0,3,3,0,0,0,Matches
404,Dries Mertens,be BEL,FW,it Napoli,30,1987,5.3,3,0,0,7,9,12,4,4,6,2,0,0,Matches
405,Jasmin Mešanović,ba BIH,FW,si NK Maribor,25,1992,1.1,0,0,0,0,2,0,0,0,0,0,0,0,Matches
