Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
635,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,28,1988,13.9,1,0,0,23,13,2,29,18,10,0,2,0,Matches
636,Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,27,1988,34.2,4,0,0,69,26,4,29,53,62,0,1,0,Matches
637,Mathieu Debuchy,fr FRA,DF,Arsenal,eng Premier League,31,1985,0.2,0,0,0,0,0,0,0,1,0,0,0,0,Matches
638,Troy Deeney,eng ENG,FW,Watford,eng Premier League,28,1988,32.7,7,0,0,42,28,20,16,18,16,0,0,1,Matches
639,Jermain Defoe,eng ENG,FW,Sunderland,eng Premier League,33,1982,36.9,1,0,0,25,30,36,19,4,14,1,0,0,Matches
640,Steven Defour,be BEL,MF,Burnley,eng Premier League,28,1988,11.9,1,0,0,14,8,2,70,33,16,0,0,0,Matches
641,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,25,1991,21.7,1,0,0,32,29,16,3,7,15,2,0,0,Matches
642,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,20,1995,2.7,2,0,0,3,2,0,0,4,1,0,0,0,Matches
643,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,35,1981,22.4,8,0,0,25,14,1,5,43,22,0,1,0,Matches
644,Thomas Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,24,1991,10.2,3,0,0,26,16,0,2,30,16,0,0,0,Matches
645,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,30,1986,29.3,3,0,0,35,37,2,52,42,53,2,0,0,Matches
646,Paul Delecroix,fr FRA,GK,Lorient,fr Ligue 1,27,1988,7,1,0,0,0,2,0,0,2,1,0,1,0,Matches
647,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,22,1994,8.6,0,0,0,8,5,0,16,14,16,0,0,0,Matches
648,Andy Delort,dz ALG,FW,Toulouse,fr Ligue 1,24,1991,13.5,0,0,0,28,18,7,19,1,7,0,0,0,Matches
649,Fabian Delph,eng ENG,MF,Manchester City,eng Premier League,26,1989,2.5,1,0,0,6,5,0,1,7,4,0,0,0,Matches
650,Mousa Dembélé,be BEL,MF,Tottenham Hotspur,eng Premier League,29,1987,22.8,5,0,0,43,21,0,3,26,55,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Ousmane Dembélé,fr FRA,"MF,FW",Dortmund,de Bundesliga,19,1997,22.6,7,0,0,23,62,5,98,22,22,0,0,0,Matches
652,Martín Demichelis,ar ARG,DF,Málaga,es La Liga,35,1980,7.5,3,0,0,6,6,0,1,13,8,0,0,0,Matches
653,Martín Demichelis,ar ARG,DF,Espanyol,es La Liga,35,1980,1.1,0,0,0,0,1,0,1,6,1,0,0,0,Matches
654,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,23,1993,24.1,4,0,0,49,35,2,84,44,33,0,0,0,Matches
655,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,24,1991,31.9,4,0,0,78,73,1,30,100,90,0,1,0,Matches
656,Jason Denayer,be BEL,"MF,DF",Sunderland,eng Premier League,21,1995,20.9,2,0,0,18,9,1,10,36,26,0,1,1,Matches
657,Fabio Depaoli,it ITA,"MF,DF",Chievo,it Serie A,19,1997,5,3,1,1,10,11,0,17,16,13,0,0,0,Matches
658,Quentin Depehi,fr FRA,FW,Toulouse,fr Ligue 1,19,1997,0.1,0,0,,1,,,,,,,,,Matches
659,Mathieu Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,24,1991,12.5,5,0,0,23,14,0,25,17,21,0,1,0,Matches
660,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,23,1992,7.4,1,0,0,13,9,0,0,19,8,0,1,0,Matches
661,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,29,1987,13.2,4,1,0,11,20,0,14,17,26,0,0,0,Matches
662,Mattia Destro,it ITA,FW,Bologna,it Serie A,25,1991,27.4,4,0,0,43,44,31,8,5,17,1,0,0,Matches
663,Gerard Deulofeu,es ESP,"FW,MF",Everton,eng Premier League,22,1994,5.1,1,0,0,2,3,10,37,4,5,0,0,0,Matches
664,Gerard Deulofeu,es ESP,"FW,MF",Milan,it Serie A,22,1994,16.2,4,0,0,17,22,12,73,11,13,0,0,0,Matches
665,Deyverson,br BRA,FW,Alavés,es La Liga,25,1991,28.7,14,0,0,50,66,27,6,23,30,1,1,0,Matches
666,Federico Di Francesco,it ITA,"FW,MF",Bologna,it Serie A,22,1994,12.1,3,1,0,25,27,8,33,7,11,0,0,0,Matches
667,Davide Di Gennaro,it ITA,"MF,FW",Cagliari,it Serie A,28,1988,15.9,6,1,1,15,47,0,95,25,24,0,0,0,Matches
668,Ángel Di María,ar ARG,FW,Paris Saint-Germain,fr Ligue 1,28,1988,22.6,1,1,0,16,28,14,251,16,14,0,0,0,Matches
669,Nunzio Di Roberto,it ITA,FW,Crotone,it Serie A,30,1985,0.1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
670,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,27,1989,3.6,2,0,0,10,13,4,5,3,5,0,0,0,Matches
671,Issiar Dia,sn SEN,FW,Nancy,fr Ligue 1,29,1987,22.2,3,0,0,22,49,16,45,16,10,0,1,0,Matches
672,Cheick Diabaté,ml MLI,FW,Metz,fr Ligue 1,28,1988,11.7,2,0,0,37,19,25,4,3,5,1,0,0,Matches
673,Abou Diaby,fr FRA,MF,Marseille,fr Ligue 1,30,1986,1.4,1,0,0,2,2,0,0,2,0,0,0,0,Matches
674,Fallou Diagne,sn SEN,DF,Werder Bremen,de Bundesliga,26,1989,1.5,0,0,0,0,1,0,0,4,1,0,0,0,Matches
675,Fallou Diagne,sn SEN,MF,Metz,fr Ligue 1,26,1989,11.1,3,1,0,19,7,1,6,24,9,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Modou Diagne,sn SEN,DF,Nancy,fr Ligue 1,22,1994,20.5,1,1,0,13,7,2,0,49,23,0,0,0,Matches
677,Adama Diakhaby,fr FRA,MF,Rennes,fr Ligue 1,20,1996,8.1,2,0,0,4,16,2,16,9,13,0,0,0,Matches
678,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,19,1996,21.4,5,0,0,19,16,2,1,37,23,2,0,0,Matches
679,Abdou Diallo,sn SEN,DF,Monaco,fr Ligue 1,20,1996,4.3,0,0,0,7,3,1,1,13,8,0,1,0,Matches
680,Habib Diallo,sn SEN,"FW,MF",Metz,fr Ligue 1,21,1995,9.2,0,0,0,14,10,8,5,3,4,1,0,0,Matches
681,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,30,1986,19.4,9,1,1,54,43,14,4,35,27,0,2,1,Matches
682,Sadio Diallo,gn GUI,"MF,FW",Bastia,fr Ligue 1,25,1990,15.7,3,0,0,21,47,3,23,19,12,0,0,0,Matches
683,Alessandro Diamanti,it ITA,"FW,MF",Palermo,it Serie A,33,1983,18.9,8,1,0,37,76,10,135,8,25,0,0,0,Matches
684,Alou Diarra,fr FRA,MF,Nancy,fr Ligue 1,35,1981,14.3,7,0,0,33,12,1,1,36,32,0,2,0,Matches
685,Lassana Diarra,fr FRA,MF,Marseille,fr Ligue 1,31,1985,8.1,2,0,0,12,9,0,0,11,22,0,0,0,Matches
686,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,19,1997,11.6,1,0,0,13,11,0,1,24,18,0,0,0,Matches
687,Marcelo Díaz,cl CHI,MF,Celta Vigo,es La Liga,29,1986,18.3,5,0,0,25,13,0,23,33,19,0,0,0,Matches
688,Víctor Díaz,es ESP,DF,Leganés,es La Liga,28,1988,20.1,6,0,0,42,15,0,63,52,43,0,1,0,Matches
689,Daniel Didavi,de GER,MF,Wolfsburg,de Bundesliga,26,1990,11,0,0,0,23,29,4,19,12,5,1,0,0,Matches
690,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,20,1995,32,0,0,0,0,6,0,0,1,2,0,0,0,Matches
691,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,33,1983,23.8,6,0,0,38,30,2,97,38,43,0,0,0,Matches
692,Famara Diedhiou,sn SEN,FW,Angers,fr Ligue 1,23,1992,25.2,6,0,0,46,34,16,15,11,11,1,0,0,Matches
693,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,26,1989,19.8,7,1,1,23,18,1,56,34,37,0,1,0,Matches
694,Eric Dier,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,22,1994,33.8,6,0,0,25,19,3,20,37,34,0,0,0,Matches
695,Didier Digard,fr FRA,MF,Osasuna,es La Liga,30,1986,2.1,1,0,0,4,2,0,0,4,6,0,0,0,Matches
696,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,23,1993,13,3,0,0,19,10,4,35,23,19,0,0,0,Matches
697,Kevin Diks,id IDN,DF,Fiorentina,it Serie A,19,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
698,Federico Dimarco,it ITA,DF,Empoli,it Serie A,18,1997,7.2,2,0,0,9,4,0,51,11,11,0,0,0,Matches
699,Adama Diomande,no NOR,"FW,MF",Hull City,eng Premier League,26,1990,13,1,0,0,20,16,10,4,8,22,0,0,0,Matches
700,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,23,1992,8.8,3,0,0,10,5,0,6,23,17,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Lois Diony,fr FRA,FW,Dijon,fr Ligue 1,23,1992,31.2,2,1,0,47,54,22,77,4,14,0,0,0,Matches
702,Issa Diop,ma MAR,DF,Toulouse,fr Ligue 1,19,1997,30,9,0,0,24,23,1,1,54,37,0,1,0,Matches
703,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,30,1986,10.1,6,0,0,33,13,0,2,21,15,0,0,0,Matches
704,Assane Dioussé,sn SEN,MF,Empoli,it Serie A,18,1997,26.8,13,0,0,52,23,0,6,62,37,0,2,0,Matches
705,Nabil Dirar,ma MAR,"MF,DF",Monaco,fr Ligue 1,30,1986,9.7,2,0,0,18,8,0,58,9,18,0,0,0,Matches
706,Koffi Djidji,ci CIV,"DF,MF",Nantes,fr Ligue 1,23,1992,27.7,7,0,0,37,10,2,2,61,41,0,2,0,Matches
707,Alexander Djiku,gh GHA,DF,Bastia,fr Ligue 1,21,1994,20.6,2,2,0,24,23,1,14,71,36,0,1,0,Matches
708,Papy Djilobodji,sn SEN,DF,Sunderland,eng Premier League,27,1988,17.5,6,1,1,22,16,2,5,54,18,0,0,0,Matches
709,Johan Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,29,1987,12.7,6,0,0,23,3,0,0,32,16,0,0,0,Matches
710,Dodô,br BRA,DF,Sampdoria,it Serie A,24,1992,4.5,0,0,0,0,2,1,7,7,2,0,0,0,Matches
711,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,23,1993,5,0,0,0,2,3,0,10,12,5,0,0,0,Matches
712,Jaume Doménech,es ESP,GK,Valencia,es La Liga,25,1990,3,0,0,0,0,1,0,0,0,1,0,0,0,Matches
713,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,26,1990,31.1,4,0,0,29,41,2,67,87,73,1,0,0,Matches
714,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,25,1991,25.5,4,0,0,50,41,8,32,20,20,1,0,0,Matches
715,Anastasios Donis,gr GRE,"FW,MF",Nice,fr Ligue 1,19,1996,5.1,1,0,0,10,5,6,7,4,6,0,0,0,Matches
716,Ryan Donk,sr SUR,"MF,DF",Real Betis,es La Liga,30,1986,9.5,3,0,0,14,10,0,2,24,16,0,0,0,Matches
717,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,17,1999,38,2,0,0,0,3,0,0,2,0,0,1,0,Matches
718,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,20,1996,9.8,2,0,0,6,8,0,9,15,8,0,0,0,Matches
719,Férébory Doré,cg CGO,FW,Angers,fr Ligue 1,27,1989,2,0,0,0,4,3,0,0,0,3,0,0,0,Matches
720,Dória,br BRA,DF,Marseille,fr Ligue 1,21,1994,15.2,4,0,0,18,7,1,4,33,15,0,0,0,Matches
721,Jonathan dos Santos,mx MEX,MF,Villarreal,es La Liga,26,1990,24.6,4,0,0,33,19,5,57,38,37,0,0,0,Matches
722,Mauro dos Santos,ar ARG,DF,Eibar,es La Liga,27,1989,8.5,1,0,0,6,5,0,1,18,9,0,0,0,Matches
723,Bas Dost,nl NED,FW,Wolfsburg,de Bundesliga,27,1989,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,23,1993,15.1,4,0,0,12,5,0,6,22,13,0,0,0,Matches
725,Douglas,br BRA,"DF,MF",Sporting Gijón,es La Liga,25,1990,19.1,6,0,0,23,33,1,95,31,35,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Cheick Doukouré,ci CIV,MF,Metz,fr Ligue 1,23,1992,25.1,8,2,1,43,11,1,11,65,69,0,0,0,Matches
727,Tongo Doumbia,ml MLI,MF,Toulouse,fr Ligue 1,26,1989,5.3,2,0,0,12,3,0,6,8,15,0,0,0,Matches
728,Stewart Downing,eng ENG,"MF,FW",Middlesbrough,eng Premier League,32,1984,24.6,1,0,0,9,14,6,165,34,20,0,0,0,Matches
729,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,25,1991,14,1,0,0,14,13,1,0,32,8,0,0,0,Matches
730,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,18,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
731,Boukary Dramé,sn SEN,"MF,DF",Atalanta,it Serie A,31,1985,7.1,1,0,0,5,8,0,27,13,16,0,0,0,Matches
732,Julian Draxler,de GER,"MF,FW",Wolfsburg,de Bundesliga,22,1993,11.7,0,0,0,17,11,4,32,9,7,0,0,0,Matches
733,Julian Draxler,de GER,FW,Paris Saint-Germain,fr Ligue 1,22,1993,11.2,2,0,0,9,12,4,25,12,7,1,0,0,Matches
734,Matthieu Dreyer,fr FRA,GK,Caen,fr Ligue 1,27,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,Matches
735,Danny Drinkwater,eng ENG,MF,Leicester City,eng Premier League,26,1990,27.4,6,0,0,46,10,1,28,42,58,0,0,0,Matches
736,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,23,1992,3.1,0,0,0,6,1,0,2,3,4,0,0,0,Matches
737,Jaroslav Drobný,cz CZE,GK,Werder Bremen,de Bundesliga,36,1979,9.4,0,1,0,0,2,0,0,0,0,0,1,0,Matches
738,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,27,1989,12.5,4,0,0,8,2,2,0,23,10,0,0,0,Matches
739,Rubén Duarte,es ESP,DF,Espanyol,es La Liga,20,1995,1.1,1,0,0,0,0,0,1,8,2,0,0,0,Matches
740,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,21,1994,34.8,2,0,0,22,25,0,160,65,59,1,0,1,Matches
741,Duda,pt POR,MF,Málaga,es La Liga,36,1980,4.3,3,0,0,8,17,1,56,6,6,0,0,0,Matches
742,Ondrej Duda,sk SVK,"FW,MF",Hertha BSC,de Bundesliga,21,1994,0.8,0,0,0,2,1,0,2,1,2,0,0,0,Matches
743,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,23,1993,14.8,4,0,0,30,16,1,47,14,28,1,0,0,Matches
744,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,23,1993,16,1,0,0,0,5,0,0,4,0,0,0,0,Matches
745,Erik Durm,de GER,"MF,DF",Dortmund,de Bundesliga,24,1992,10.8,1,0,0,10,14,2,23,19,20,0,0,0,Matches
746,Jimmy Durmaz,se SWE,MF,Toulouse,fr Ligue 1,27,1989,16.9,5,0,0,25,27,3,73,17,13,0,0,0,Matches
747,Riza Durmisi,dk DEN,DF,Real Betis,es La Liga,22,1994,26.5,4,0,0,23,33,2,161,31,33,0,0,0,Matches
748,Noë Dussenne,be BEL,DF,Crotone,it Serie A,24,1992,5.2,3,1,1,15,7,0,3,15,12,0,1,0,Matches
749,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,22,1993,23.8,2,0,0,22,52,12,117,19,12,0,0,0,Matches
750,Nathan Dyer,eng ENG,"MF,FW",Swansea City,eng Premier League,28,1987,2.4,0,0,0,4,7,0,6,3,4,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Edin Džeko,ba BIH,FW,Roma,it Serie A,30,1986,33.9,4,0,0,52,51,28,22,12,11,4,0,0,Matches
752,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,30,1986,28.7,10,1,0,34,85,2,28,40,49,0,0,0,Matches
753,Elderson Echiéjilé,ng NGA,DF,Sporting Gijón,es La Liga,28,1988,2.2,0,0,0,5,4,0,4,5,1,0,0,0,Matches
754,Edenílson,br BRA,"MF,FW",Genoa,it Serie A,26,1989,10,4,1,1,14,10,0,75,20,13,0,0,0,Matches
755,Éder,pt POR,FW,Lille,fr Ligue 1,28,1987,27.4,3,0,0,57,53,22,27,6,8,2,0,0,Matches
756,Éder,it ITA,"FW,MF",Inter,it Serie A,29,1986,16.5,3,0,0,29,33,4,41,9,19,0,0,0,Matches
757,Odsonne Édouard,fr FRA,"FW,MF",Toulouse,fr Ligue 1,18,1998,6.4,0,0,0,2,8,2,6,4,4,0,0,0,Matches
758,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,19,1996,9.9,2,0,0,7,12,1,1,30,16,0,2,0,Matches
759,Ovie Ejaria,eng ENG,MF,Liverpool,eng Premier League,18,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
760,Albin Ekdal,se SWE,"MF,DF",Hamburger SV,de Bundesliga,27,1989,13.9,4,1,1,28,28,1,1,40,13,0,1,0,Matches
761,Omar Elabdellaoui,no NOR,"DF,MF",Hull City,eng Premier League,24,1991,6.8,0,0,0,2,3,0,15,10,4,0,0,0,Matches
762,Andrew Eleftheriou,eng ENG,DF,Watford,eng Premier League,18,1997,0.6,0,0,0,0,0,0,1,2,1,0,0,0,Matches
763,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,eng Premier League,28,1987,28,3,1,0,22,15,1,124,51,36,0,1,1,Matches
764,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,24,1992,7.7,1,0,0,10,5,0,8,8,14,0,0,0,Matches
765,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,22,1994,5.1,0,1,0,5,1,0,6,12,7,0,1,0,Matches
766,Gorka Elustondo,es ESP,DF,Athletic Club,es La Liga,29,1987,1.2,0,0,0,0,1,0,5,4,4,0,0,0,Matches
767,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,19,1996,23.4,4,0,0,21,26,0,19,74,39,0,0,0,Matches
768,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,22,1993,8.8,4,0,0,9,6,0,0,9,7,0,0,0,Matches
769,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,19,1997,3.8,0,0,0,7,8,7,6,6,7,0,0,0,Matches
770,Youssef En-Nesyri,ma MAR,FW,Málaga,es La Liga,19,1997,3.7,2,0,0,10,2,5,10,2,4,0,0,0,Matches
771,Sergi Enrich,es ESP,FW,Eibar,es La Liga,26,1990,31.4,4,0,0,61,49,38,35,10,24,1,0,0,Matches
772,Juanan Entrena,es ESP,MF,Granada,es La Liga,20,1996,1.1,0,0,0,1,2,0,4,0,2,0,0,0,Matches
773,Vincent Enyeama,ng NGA,GK,Lille,fr Ligue 1,33,1982,31.7,4,0,0,0,5,0,1,4,1,0,1,0,Matches
774,Mirko Eramo,it ITA,MF,Sampdoria,it Serie A,27,1989,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
775,Kermit Erasmus,za RSA,FW,Rennes,fr Ligue 1,26,1990,1.9,0,0,0,1,3,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
776,Javier Eraso,es ESP,MF,Athletic Club,es La Liga,26,1990,4.2,2,0,0,12,3,4,17,6,5,0,0,0,Matches
777,Mevlüt Erdinç,tr TUR,FW,Metz,fr Ligue 1,29,1987,15.6,1,0,0,9,10,18,7,3,5,0,0,0,Matches
778,Christian Eriksen,dk DEN,MF,Tottenham Hotspur,eng Premier League,24,1992,35.1,0,0,0,20,27,2,246,25,35,0,0,0,Matches
779,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,23,1993,22.4,9,1,0,49,22,2,8,42,43,1,0,0,Matches
780,Sergio Escudero,es ESP,"DF,MF",Sevilla,es La Liga,26,1989,25.4,7,0,0,29,42,2,72,52,49,0,0,0,Matches
781,Bernardo Espinosa,co COL,DF,Middlesbrough,eng Premier League,27,1989,10.8,2,0,0,17,7,1,2,21,17,0,1,0,Matches
782,Cristian Espinoza,ar ARG,MF,Alavés,es La Liga,21,1995,1.8,1,0,0,4,4,0,10,2,2,0,0,0,Matches
783,Michael Esser,de GER,GK,Darmstadt 98,de Bundesliga,28,1987,27.6,3,0,0,0,6,0,0,0,0,0,0,0,Matches
784,Alexander Esswein,de GER,MF,Hertha BSC,de Bundesliga,26,1990,14.7,4,0,0,21,25,2,38,33,18,0,0,0,Matches
785,Pervis Estupiñán,ec ECU,DF,Granada,es La Liga,18,1998,2,1,0,0,2,4,0,1,6,7,0,1,0,Matches
786,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,29,1987,26.7,9,0,0,27,26,0,201,37,39,0,0,0,Matches
787,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,28,1987,7.9,2,0,0,5,4,0,1,15,13,0,1,0,Matches
788,Lucas Evangelista,br BRA,MF,Udinese,it Serie A,21,1995,2.3,1,0,0,6,8,0,9,3,6,0,0,0,Matches
789,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,28,1988,29.3,8,0,0,30,27,0,9,82,26,0,0,0,Matches
790,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,35,1981,9.6,3,0,0,17,13,3,21,17,19,0,0,0,Matches
791,Patrice Evra,fr FRA,"DF,MF",Juventus,it Serie A,35,1981,2.8,0,0,0,5,1,0,7,3,4,0,0,0,Matches
792,Ewandro,br BRA,"FW,MF",Udinese,it Serie A,20,1996,0.7,0,0,0,2,0,0,1,0,2,0,0,0,Matches
793,Edu Expósito,es ESP,MF,Dep La Coruña,es La Liga,19,1996,0.5,0,0,0,2,0,0,0,0,1,0,0,0,Matches
794,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,20,1996,1.8,0,0,0,6,0,1,0,0,0,0,0,0,Matches
795,Valentin Eysseric,fr FRA,"FW,MF",Nice,fr Ligue 1,24,1992,23.1,4,0,0,22,44,1,23,12,29,1,0,0,Matches
796,Marco Fabián,mx MEX,"MF,FW",Eintracht Frankfurt,de Bundesliga,27,1989,22.8,10,0,0,46,63,3,60,51,31,0,0,0,Matches
797,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,31,1985,37,1,0,0,0,4,0,0,1,2,0,1,0,Matches
798,Fabinho,br BRA,MF,Monaco,fr Ligue 1,22,1993,34.1,8,0,0,67,68,0,13,56,77,1,1,0,Matches
799,Fábio,br BRA,DF,Middlesbrough,eng Premier League,26,1990,20.5,8,0,0,29,21,4,71,37,51,0,0,0,Matches
800,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,29,1987,14.9,8,0,0,23,18,0,85,14,27,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
801,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,27,1988,34,3,0,0,0,12,0,0,2,1,0,1,0,Matches
802,Fayçal Fajr,ma MAR,MF,Dep La Coruña,es La Liga,27,1988,13.4,3,1,1,21,22,2,105,7,22,0,0,0,Matches
803,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,30,1986,21.4,2,0,0,27,26,12,4,10,12,1,0,0,Matches
804,Diego Falcinelli,it ITA,FW,Crotone,it Serie A,25,1991,34.7,7,0,0,78,84,46,19,18,23,1,0,0,Matches
805,Diego Falcinelli,it ITA,"FW,MF",Sassuolo,it Serie A,25,1991,0.2,0,0,0,0,1,0,0,0,0,0,0,0,Matches
806,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,24,1992,34.3,7,0,0,38,32,0,5,98,15,1,0,0,Matches
807,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,26,1990,28,2,0,0,20,22,20,95,33,27,1,0,0,Matches
808,Rod Fanni,fr FRA,DF,Marseille,fr Ligue 1,34,1981,26.6,7,0,0,27,7,1,4,60,28,0,0,0,Matches
809,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,23,1993,3.9,1,0,0,9,9,0,7,7,15,0,0,0,Matches
810,Davide Faraoni,it ITA,DF,Udinese,it Serie A,24,1991,3.7,2,0,0,8,1,0,13,6,16,0,1,0,Matches
811,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,26,1990,13,4,0,0,20,15,7,31,12,11,2,0,0,Matches
812,Federico Fazio,ar ARG,DF,Roma,it Serie A,29,1987,34.6,3,0,0,25,20,1,3,103,46,0,0,0,Matches
813,Nicolò Fazzi,it ITA,"DF,MF",Crotone,it Serie A,21,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
814,Zouhair Feddal,ma MAR,DF,Alavés,es La Liga,27,1989,24.9,8,2,2,30,11,1,4,64,19,0,0,0,Matches
815,Adam Federici,au AUS,GK,Bournemouth,eng Premier League,31,1985,2,1,0,0,0,0,0,0,0,0,0,0,0,Matches
816,Artem Fedetskyi,ua UKR,DF,Darmstadt 98,de Bundesliga,31,1985,12.3,4,0,0,19,8,0,16,19,22,0,1,0,Matches
817,Sofiane Feghouli,dz ALG,"MF,FW",West Ham United,eng Premier League,26,1989,11.6,1,1,0,11,18,2,64,14,13,0,1,0,Matches
818,Nabil Fekir,fr FRA,"MF,FW",Lyon,fr Ligue 1,23,1993,24.5,5,1,0,53,60,24,120,2,17,2,0,0,Matches
819,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,28,1987,17.8,9,1,0,41,20,3,4,30,41,0,2,0,Matches
820,Kiko Femenía,es ESP,DF,Alavés,es La Liga,25,1991,27.8,5,0,0,17,23,6,66,45,41,0,0,0,Matches
821,Leroy Fer,nl NED,MF,Swansea City,eng Premier League,26,1990,26.7,9,0,0,48,50,1,15,23,41,0,0,0,Matches
822,Julien Féret,fr FRA,MF,Caen,fr Ligue 1,34,1982,34.6,1,0,0,17,38,0,135,62,42,1,0,0,Matches
