Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1378,Layvin Kurzawa,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,23,1992,18,18,"1,527",17,2,2,4,2,0,0,3,0,0.12,0.12,0.24,0.12,0.24,Matches
1379,Zdravko Kuzmanović,rs SRB,MF,Málaga,es La Liga,28,1987,4,3,214,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1380,Han Kwang-song,kp PRK,FW,Cagliari,it Serie A,17,1998,5,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0,1.41,1.41,1.41,Matches
1381,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,19,1997,7,4,430,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1382,Gaëtan Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,22,1994,36,21,"2,033",22.6,6,5,11,6,0,0,3,0,0.27,0.22,0.49,0.27,0.49,Matches
1383,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,25,1991,30,28,"2,405",26.7,28,3,31,18,10,12,3,0,1.05,0.11,1.16,0.67,0.79,Matches
1384,Léo Lacroix,ch SUI,DF,Saint-Étienne,fr Ligue 1,24,1992,20,18,"1,681",18.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1385,Alban Lafont,ci CIV,GK,Toulouse,fr Ligue 1,17,1999,36,36,"3,240",36,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1386,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,26,1989,26,24,"2,149",23.9,2,1,3,2,0,0,6,0,0.08,0.04,0.13,0.08,0.13,Matches
1387,Philipp Lahm,de GER,DF,Bayern Munich,de Bundesliga,32,1983,26,24,"2,085",23.2,1,2,3,1,0,0,1,0,0.04,0.09,0.13,0.04,0.13,Matches
1388,Adam Lallana,eng ENG,"MF,FW",Liverpool,eng Premier League,28,1988,31,27,"2,336",26,8,6,14,8,0,0,3,0,0.31,0.23,0.54,0.31,0.54,Matches
1389,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,26,1989,21,20,"1,883",20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1390,Rickie Lambert,eng ENG,FW,West Brom,eng Premier League,34,1982,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1391,Érik Lamela,ar ARG,MF,Tottenham Hotspur,eng Premier League,24,1992,9,6,594,6.6,1,3,4,1,0,1,1,0,0.15,0.45,0.61,0.15,0.61,Matches
1392,Ádám Lang,hu HUN,DF,Dijon,fr Ligue 1,23,1993,19,18,"1,625",18.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1393,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,28,1988,27,26,"2,310",25.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1394,Manuel Lanzini,ar ARG,MF,West Ham United,eng Premier League,23,1993,35,31,"2,706",30.1,8,2,10,6,2,2,9,0,0.27,0.07,0.33,0.2,0.27,Matches
1395,Gianluca Lapadula,pe PER,FW,Milan,it Serie A,26,1990,27,12,"1,262",14,8,3,11,6,2,2,3,0,0.57,0.21,0.78,0.43,0.64,Matches
1396,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,22,1994,33,33,"2,864",31.8,2,0,2,2,0,0,10,0,0.06,0,0.06,0.06,0.06,Matches
1397,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,32,1984,36,36,"3,203",35.6,2,1,3,2,0,0,9,1,0.06,0.03,0.08,0.06,0.08,Matches
1398,Sebastian Larsson,se SWE,MF,Sunderland,eng Premier League,31,1985,21,17,"1,469",16.3,0,1,1,0,0,0,4,1,0,0.06,0.06,0,0.06,Matches
1399,Miguel de las Cuevas,es ESP,MF,Osasuna,es La Liga,30,1986,28,20,"1,796",20,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
1400,Paul Lasne,fr FRA,MF,Montpellier,fr Ligue 1,27,1989,24,16,"1,485",16.5,3,2,5,3,0,0,1,0,0.18,0.12,0.3,0.18,0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Pierre-Michel Lasogga,de GER,FW,Hamburger SV,de Bundesliga,24,1991,20,5,549,6.1,1,0,1,1,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
1402,Toni Lato,es ESP,DF,Valencia,es La Liga,18,1997,8,4,483,5.4,0,1,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
1403,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,26,1989,21,18,"1,576",17.5,4,1,5,4,0,0,6,0,0.23,0.06,0.29,0.23,0.29,Matches
1404,Laure,es ESP,DF,Dep La Coruña,es La Liga,31,1985,7,4,427,4.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1405,Vincent Laurini,fr FRA,DF,Empoli,it Serie A,27,1989,24,24,"1,910",21.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1406,Wesley Lautoa,nc NCL,"MF,DF",Lorient,fr Ligue 1,28,1987,21,18,"1,507",16.7,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
1407,Diego Laxalt,uy URU,MF,Genoa,it Serie A,23,1993,36,36,"3,135",34.8,1,4,5,1,0,0,5,0,0.03,0.11,0.14,0.03,0.14,Matches
1408,Darko Lazović,rs SRB,"MF,FW",Genoa,it Serie A,25,1990,33,30,"2,450",27.2,2,4,6,2,0,0,5,1,0.07,0.15,0.22,0.07,0.22,Matches
1409,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,26,1990,10,2,306,3.4,3,0,3,3,0,0,0,0,0.88,0,0.88,0.88,0.88,Matches
1410,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,26,1989,38,37,"3,336",37.1,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
1411,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,26,1989,10,8,707,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1412,James Lea Siliki,cm CMR,"FW,MF",Rennes,fr Ligue 1,20,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1413,Grant Leadbitter,eng ENG,MF,Middlesbrough,eng Premier League,30,1986,13,7,710,7.9,1,0,1,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
1414,Jordan Leborgne,gp GLP,DF,Caen,fr Ligue 1,20,1995,6,2,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1415,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,30,1985,34,34,"3,017",33.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1416,Mathew Leckie,au AUS,"MF,FW",Ingolstadt,de Bundesliga,25,1991,30,25,"2,084",23.2,0,2,2,0,0,0,4,2,0,0.09,0.09,0,0.09,Matches
1417,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,25,1991,31,31,"2,790",31,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1418,Joe Ledley,wls WAL,MF,Crystal Palace,eng Premier League,29,1987,18,13,"1,160",12.9,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
1419,Pierre Lees-Melou,fr FRA,"MF,FW",Dijon,fr Ligue 1,23,1993,32,30,"2,484",27.6,7,3,10,7,0,0,3,0,0.25,0.11,0.36,0.25,0.36,Matches
1420,Matthias Lehmann,de GER,MF,Köln,de Bundesliga,33,1983,21,21,"1,820",20.2,0,2,2,0,0,0,7,0,0,0.1,0.1,0,0.1,Matches
1421,Robert Leipertz,de GER,"FW,MF",Ingolstadt,de Bundesliga,23,1993,6,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1422,Moritz Leitner,de GER,MF,Augsburg,de Bundesliga,23,1992,6,2,240,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1423,Moritz Leitner,de GER,MF,Lazio,it Serie A,23,1992,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1424,Lucas Leiva,br BRA,"MF,DF",Liverpool,eng Premier League,29,1987,24,12,"1,112",12.4,0,2,2,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
1425,Florian Lejeune,fr FRA,DF,Eibar,es La Liga,25,1991,34,33,"2,970",33,1,1,2,1,0,0,7,1,0.03,0.03,0.06,0.03,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Kevin Lejeune,fr FRA,MF,Metz,fr Ligue 1,31,1985,14,8,636,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1427,Jonathan Leko,eng ENG,"FW,MF",West Brom,eng Premier League,17,1999,9,0,181,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches
1428,Iñigo Lekue,es ESP,"MF,DF",Athletic Club,es La Liga,23,1993,25,17,"1,575",17.5,2,1,3,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
1429,Thomas Lemar,fr FRA,MF,Monaco,fr Ligue 1,20,1995,34,28,"2,610",29,9,11,20,9,0,0,1,0,0.31,0.38,0.69,0.31,0.69,Matches
1430,Mario Lemina,ga GAB,MF,Juventus,it Serie A,22,1993,19,8,906,10.1,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
1431,Fabien Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1987,16,9,780,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1432,Álvaro Lemos,es ESP,"DF,MF",Celta Vigo,es La Liga,23,1993,5,5,438,4.9,1,0,1,1,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
1433,Mauricio Lemos,uy URU,DF,Las Palmas,es La Liga,20,1995,23,21,"1,852",20.6,5,0,5,5,0,0,6,0,0.24,0,0.24,0.24,0.24,Matches
1434,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,21,1995,17,15,"1,358",15.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1435,Clément Lenglet,fr FRA,DF,Nancy,fr Ligue 1,21,1995,18,18,"1,620",18,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1436,Ermir Lenjani,al ALB,"DF,FW",Rennes,fr Ligue 1,26,1989,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1437,Aaron Lennon,eng ENG,"MF,FW",Everton,eng Premier League,29,1987,11,6,509,5.7,0,1,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
1438,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,24,1992,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1439,Jeremain Lens,nl NED,"FW,MF",Sunderland,eng Premier League,28,1987,2,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1440,Pedro León,es ESP,MF,Eibar,es La Liga,29,1986,37,34,"3,004",33.4,10,5,15,9,1,3,6,0,0.3,0.15,0.45,0.27,0.42,Matches
1441,Sergio León,es ESP,FW,Osasuna,es La Liga,27,1989,33,27,"2,393",26.6,10,0,10,9,1,1,4,0,0.38,0,0.38,0.34,0.34,Matches
1442,Benjamin Leroy,fr FRA,GK,Dijon,fr Ligue 1,27,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1443,Joleon Lescott,eng ENG,DF,Sunderland,eng Premier League,33,1982,2,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1444,Filip Lesniak,sk SVK,MF,Tottenham Hotspur,eng Premier League,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1445,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,25,1990,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1446,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,23,1993,9,9,663,7.4,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1447,Tobias Levels,de GER,DF,Ingolstadt,de Bundesliga,29,1986,10,8,721,8,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
1448,Dorian Lévêque,fr FRA,DF,Guingamp,fr Ligue 1,26,1989,2,2,165,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1449,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,27,1988,33,31,"2,775",30.8,30,5,35,25,5,5,5,0,0.97,0.16,1.14,0.81,0.97,Matches
1450,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,31,1985,25,25,"2,113",23.5,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1451,Stefan Lex,de GER,MF,Ingolstadt,de Bundesliga,26,1989,13,2,333,3.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1452,Aaron Leya Iseka,be BEL,"MF,FW",Marseille,fr Ligue 1,18,1997,8,3,260,2.9,0,1,1,0,0,0,0,0,0,0.35,0.35,0,0.35,Matches
1453,Dario Lezcano,py PAR,FW,Ingolstadt,de Bundesliga,26,1990,33,27,"2,507",27.9,6,3,9,6,0,1,4,0,0.22,0.11,0.32,0.22,0.32,Matches
1454,Luca Lezzerini,it ITA,GK,Fiorentina,it Serie A,21,1995,1,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1455,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,it Serie A,32,1984,26,22,"1,866",20.7,1,2,3,1,0,0,5,0,0.05,0.1,0.14,0.05,0.14,Matches
1456,Lillo,es ESP,DF,Sporting Gijón,es La Liga,27,1989,25,24,"2,136",23.7,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
1457,Lucas Lima,br BRA,DF,Nantes,fr Ligue 1,24,1991,38,38,"3,382",37.6,1,2,3,0,1,2,6,1,0.03,0.05,0.08,0,0.05,Matches
1458,Heinz Lindner,at AUT,GK,Eintracht Frankfurt,de Bundesliga,26,1990,2,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1459,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,21,1995,35,27,"2,384",26.5,1,4,5,1,0,0,5,0,0.04,0.15,0.19,0.04,0.19,Matches
1460,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,23,1992,25,18,"1,360",15.1,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches
1461,Pol Lirola,es ESP,DF,Sassuolo,it Serie A,18,1997,22,17,"1,548",17.2,0,3,3,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
1462,Marko Livaja,hr CRO,FW,Las Palmas,es La Liga,22,1993,25,16,"1,444",16,5,3,8,5,0,0,12,1,0.31,0.19,0.5,0.31,0.5,Matches
1463,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,26,1989,16,15,"1,301",14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1464,Jake Livermore,eng ENG,"MF,DF",Hull City,eng Premier League,26,1989,21,20,"1,670",18.6,1,0,1,1,0,0,3,1,0.05,0,0.05,0.05,0.05,Matches
1465,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,25,1991,13,13,"1,170",13,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1466,Adem Ljajić,rs SRB,"FW,MF",Torino,it Serie A,24,1991,33,30,"2,513",27.9,10,8,18,9,1,2,5,0,0.36,0.29,0.64,0.32,0.61,Matches
1467,Diego Llorente,es ESP,"DF,MF",Málaga,es La Liga,22,1993,25,23,"2,028",22.5,2,0,2,2,0,0,2,1,0.09,0,0.09,0.09,0.09,Matches
1468,Fernando Llorente,es ESP,FW,Swansea City,eng Premier League,31,1985,33,28,"2,442",27.1,15,1,16,15,0,0,2,0,0.55,0.04,0.59,0.55,0.59,Matches
1469,Marcos Llorente,es ESP,MF,Alavés,es La Liga,21,1995,32,31,"2,806",31.2,0,2,2,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
1470,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,29,1986,34,34,"3,004",33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1471,Alexandre Llovet,fr FRA,FW,Montpellier,fr Ligue 1,18,1997,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1472,Giovani Lo Celso,ar ARG,MF,Paris Saint-Germain,fr Ligue 1,20,1996,4,1,82,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1473,Simone Lo Faso,it ITA,MF,Palermo,it Serie A,18,1998,10,1,255,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1474,Manuel Locatelli,it ITA,MF,Milan,it Serie A,18,1998,25,17,"1,694",18.8,2,0,2,2,0,0,7,0,0.11,0,0.11,0.11,0.11,Matches
1475,Francesco Lodi,it ITA,MF,Udinese,it Serie A,32,1984,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1476,Raoul Loé,cm CMR,MF,Osasuna,es La Liga,27,1989,7,6,570,6.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1477,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,20,1996,6,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1478,David Lombán,es ESP,DF,Granada,es La Liga,29,1987,21,20,"1,841",20.5,2,0,2,2,0,0,6,0,0.1,0,0.1,0.1,0.1,Matches
1479,Cristiano Lombardi,it ITA,FW,Lazio,it Serie A,20,1995,18,3,437,4.9,1,0,1,1,0,0,4,0,0.21,0,0.21,0.21,0.21,Matches
1480,Kevin Long,ie IRL,DF,Burnley,eng Premier League,25,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1481,Shane Long,ie IRL,FW,Southampton,eng Premier League,29,1987,32,10,"1,261",14,3,2,5,3,0,1,2,0,0.21,0.14,0.36,0.21,0.36,Matches
1482,Ademola Lookman,ng NGA,FW,Everton,eng Premier League,18,1997,8,3,289,3.2,1,0,1,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
1483,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,25,1990,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1484,Hélder Lopes,pt POR,DF,Las Palmas,es La Liga,27,1989,15,13,"1,224",13.6,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
1485,Rony Lopes,pt POR,"MF,FW",Lille,fr Ligue 1,20,1995,25,22,"1,861",20.7,4,4,8,4,0,0,2,0,0.19,0.19,0.39,0.19,0.39,Matches
1486,Adrián López,es ESP,"FW,MF",Villarreal,es La Liga,28,1988,15,7,677,7.5,2,1,3,2,0,0,0,0,0.27,0.13,0.4,0.27,0.4,Matches
1487,David López,es ESP,"DF,MF",Espanyol,es La Liga,26,1989,36,36,"3,240",36,3,2,5,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches
1488,Diego López,es ESP,GK,Espanyol,es La Liga,34,1981,35,35,"3,112",34.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1489,Isma López,es ESP,"DF,MF",Sporting Gijón,es La Liga,26,1990,27,19,"1,732",19.2,0,3,3,0,0,1,5,0,0,0.16,0.16,0,0.16,Matches
1490,Javi López,es ESP,DF,Espanyol,es La Liga,30,1986,19,17,"1,522",16.9,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
1491,Maxi López,ar ARG,FW,Torino,it Serie A,32,1984,16,2,440,4.9,2,0,2,2,0,0,2,0,0.41,0,0.41,0.41,0.41,Matches
1492,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,18,1997,30,26,"2,173",24.1,3,7,10,3,0,0,4,0,0.12,0.29,0.41,0.12,0.41,Matches
1493,Unai López,es ESP,MF,Leganés,es La Liga,20,1995,23,12,"1,167",13,2,0,2,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
1494,Alberto Lora,es ESP,DF,Sporting Gijón,es La Liga,29,1987,7,4,378,4.2,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1495,Jonas Lössl,dk DEN,GK,Mainz 05,de Bundesliga,27,1989,27,27,"2,430",27,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1496,Jordan Lotiès,fr FRA,DF,Dijon,fr Ligue 1,31,1984,24,23,"2,046",22.7,2,0,2,2,0,0,6,1,0.09,0,0.09,0.09,0.09,Matches
1497,Jeff Louis,ht HAI,"MF,FW",Caen,fr Ligue 1,23,1992,5,3,230,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1498,Donald Love,sct SCO,DF,Sunderland,eng Premier League,21,1994,12,6,611,6.8,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
1499,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,27,1989,29,29,"2,553",28.4,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches
1500,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,27,1989,36,36,"3,240",36,0,2,2,0,0,0,9,0,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1501,Luciano,br BRA,FW,Leganés,es La Liga,23,1993,25,11,"1,177",13.1,4,2,6,3,1,1,3,0,0.31,0.15,0.46,0.23,0.38,Matches
1502,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,30,1985,34,34,"3,006",33.4,3,6,9,3,0,0,5,0,0.09,0.18,0.27,0.09,0.27,Matches
1503,José Luis Gayà,es ESP,DF,Valencia,es La Liga,21,1995,27,24,"2,089",23.2,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
1504,Luisinho,pt POR,"DF,MF",Dep La Coruña,es La Liga,31,1985,26,20,"1,907",21.2,0,2,2,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
1505,David Luiz,br BRA,DF,Chelsea,eng Premier League,29,1987,33,33,"2,954",32.8,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
1506,David Luiz,br BRA,DF,Paris Saint-Germain,fr Ligue 1,29,1987,3,3,241,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1507,Jordan Lukaku,be BEL,"MF,DF",Lazio,it Serie A,22,1994,16,8,851,9.5,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
1508,Romelu Lukaku,be BEL,FW,Everton,eng Premier League,23,1993,37,36,"3,266",36.3,25,6,31,24,1,1,3,0,0.69,0.17,0.85,0.66,0.83,Matches
1509,Dodi Lukebakio,be BEL,"FW,MF",Toulouse,fr Ligue 1,18,1997,5,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1510,Saša Lukić,rs SRB,MF,Torino,it Serie A,19,1996,14,7,777,8.6,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1511,Senad Lulić,ba BIH,"MF,FW",Lazio,it Serie A,30,1986,31,29,"2,486",27.6,3,9,12,3,0,0,9,1,0.11,0.33,0.43,0.11,0.43,Matches
1512,Antonio Luna,es ESP,DF,Eibar,es La Liga,25,1991,26,24,"2,115",23.5,1,5,6,1,0,0,3,0,0.04,0.21,0.26,0.04,0.26,Matches
1513,Arnaud Lusamba,cd COD,"FW,MF",Nice,fr Ligue 1,19,1997,6,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1514,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,28,1988,19,17,"1,500",16.7,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
1515,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1516,Germán Lux,ar ARG,GK,Dep La Coruña,es La Liga,34,1982,25,25,"2,204",24.5,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1517,Cheikh M'Bengue,sn SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28,1988,15,15,"1,179",13.1,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
1518,Massimo Maccarone,it ITA,FW,Empoli,it Serie A,36,1979,28,17,"1,508",16.8,5,2,7,3,2,2,3,1,0.3,0.12,0.42,0.18,0.3,Matches
1519,Zinédine Machach,fr FRA,MF,Marseille,fr Ligue 1,20,1996,10,4,417,4.6,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1520,Darwin Machís,ve VEN,"MF,FW",Leganés,es La Liga,23,1993,27,10,"1,058",11.8,1,3,4,1,0,0,1,0,0.09,0.26,0.34,0.09,0.34,Matches
1521,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,18,1997,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1522,Christian Maggio,it ITA,DF,Napoli,it Serie A,34,1982,7,4,394,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1523,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,31,1984,15,14,"1,193",13.3,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
1524,Harry Maguire,eng ENG,DF,Hull City,eng Premier League,23,1993,29,25,"2,307",25.6,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches
1525,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,17,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1526,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,25,1991,36,33,"2,825",31.4,6,4,10,3,3,5,4,0,0.19,0.13,0.32,0.1,0.22,Matches
1527,Raffaele Maiello,it ITA,MF,Empoli,it Serie A,25,1991,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1528,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,17,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1529,Domenico Maietta,it ITA,DF,Bologna,it Serie A,33,1982,29,29,"2,373",26.4,0,1,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
1530,Habib Maïga,ci CIV,"DF,MF",Saint-Étienne,fr Ligue 1,20,1996,5,4,295,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1531,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,7,6,566,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
