Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1534,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,11,11,829,9.2,0,1,1,0,0,0,1,2,0,0.11,0.11,0,0.11,Matches
1535,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,17,17,"1,503",16.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1536,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,15,15,"1,296",14.4,1,2,3,1,0,0,2,0,0.07,0.14,0.21,0.07,0.21,Matches
1537,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,25,1994,19,11,"1,143",12.7,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
1538,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,23,21,"1,897",21.1,0,1,1,0,0,0,5,0,0,0.05,0.05,0,0.05,Matches
1539,Óscar de Marcos,es ESP,"MF,DF",Athletic Club,es La Liga,30,1989,13,6,541,6,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
1540,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1541,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1542,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,2,2,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1543,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,21,19,"1,755",19.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1544,Mariano,do DOM,FW,Real Madrid,es La Liga,25,1993,5,0,45,0.5,1,0,1,1,0,0,1,0,2,0,2,2,2,Matches
1545,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,20,15,"1,513",16.8,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1546,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,27,1991,8,1,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1547,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1548,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,12,9,852,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1549,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1550,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,20,20,"1,753",19.5,2,0,2,2,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1551,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,23,21,"1,818",20.2,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
1552,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,de Bundesliga,20,1999,5,0,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1553,Gonzalo Maroni,ar ARG,MF,Sampdoria,it Serie A,20,1999,5,1,181,2,0,1,1,0,0,1,0,0,0,0.5,0.5,0,0.5,Matches
1554,Marquinhos,br BRA,"MF,DF",Paris Saint-Germain,fr Ligue 1,25,1994,19,15,"1,476",16.4,3,1,4,3,0,0,1,0,0.18,0.06,0.24,0.18,0.24,Matches
1555,Bruno Martella,it ITA,"DF,MF",Brescia,it Serie A,26,1992,24,13,"1,270",14.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1556,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,36,26,"2,267",25.2,11,1,12,7,4,4,6,1,0.44,0.04,0.48,0.28,0.32,Matches
1557,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,32,31,"2,624",29.2,17,6,23,17,0,1,1,0,0.58,0.21,0.79,0.58,0.79,Matches
1558,Aarón Martín,es ESP,"DF,MF",Mainz 05,de Bundesliga,22,1997,22,21,"1,792",19.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1559,Daniel Martín,es ESP,GK,Real Betis,es La Liga,21,1998,6,5,531,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1560,David Martin,eng ENG,GK,West Ham United,eng Premier League,33,1986,5,4,436,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1561,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,3,1,113,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,3,3,247,2.7,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1563,Josh Martin,eng ENG,MF,Norwich City,eng Premier League,17,2001,5,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1564,Gabriel Martinelli,br BRA,MF,Arsenal,eng Premier League,18,2001,14,6,663,7.4,3,0,3,3,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches
1565,Álex Martínez,es ESP,"DF,MF",Granada,es La Liga,28,1990,1,0,15,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1566,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,9,8,771,8.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,33,"2,970",33,1,1,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches
1568,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1569,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,1988,16,6,675,7.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1570,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,20,13,"1,191",13.2,0,1,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
1571,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,35,29,"2,452",27.2,14,3,17,12,2,3,8,1,0.51,0.11,0.62,0.44,0.55,Matches
1572,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,5,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1573,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,26,"2,339",26,2,1,3,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12,Matches
1574,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,24,1995,21,20,"1,674",18.6,4,1,5,4,0,0,3,1,0.22,0.05,0.27,0.22,0.27,Matches
1575,Adam Marušić,me MNE,MF,Lazio,it Serie A,26,1992,15,10,942,10.5,2,1,3,2,0,0,3,0,0.19,0.1,0.29,0.19,0.29,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1576,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,26,1993,23,23,"2,026",22.5,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
1577,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,15,15,"1,324",14.7,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,7,7,543,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1579,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,26,20,"1,821",20.2,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
1580,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,35,"3,150",35,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1581,Arthur Masuaku,cd COD,"DF,MF",West Ham United,eng Premier League,25,1993,17,10,937,10.4,0,1,1,0,0,0,6,1,0,0.1,0.1,0,0.1,Matches
1582,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,34,33,"2,747",30.5,11,3,14,8,3,4,14,0,0.36,0.1,0.46,0.26,0.36,Matches
1583,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,31,1988,19,8,758,8.4,0,2,2,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
1584,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,31,28,"2,548",28.3,0,1,1,0,0,0,10,1,0,0.04,0.04,0,0.04,Matches
1585,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,18,12,"1,053",11.7,3,1,4,2,1,1,2,1,0.26,0.09,0.34,0.17,0.26,Matches
1586,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,21,18,"1,581",17.6,0,2,2,0,0,0,3,0,0,0.11,0.11,0,0.11,Matches
1587,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,9,8,703,7.8,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
1588,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,20,14,"1,162",12.9,2,0,2,2,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
1589,Alessandro Matri,it ITA,FW,Brescia,it Serie A,34,1984,8,0,89,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1590,Federico Mattiello,it ITA,MF,Cagliari,it Serie A,24,1995,18,9,930,10.3,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,35,23,"2,237",24.9,0,2,2,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
1592,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,37,30,"2,766",30.7,10,3,13,9,1,2,3,0,0.33,0.1,0.42,0.29,0.39,Matches
1593,Stephy Mavididi,eng ENG,"MF,FW",Dijon,fr Ligue 1,21,1998,24,16,"1,391",15.5,5,1,6,5,0,0,0,0,0.32,0.06,0.39,0.32,0.39,Matches
1594,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,25,1993,31,31,"2,706",30.1,8,6,14,7,1,1,5,0,0.27,0.2,0.47,0.23,0.43,Matches
1595,Alexandru Maxim,ro ROU,"FW,MF",Mainz 05,de Bundesliga,29,1990,5,0,117,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1596,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris Saint-Germain,fr Ligue 1,30,1989,9,5,451,5,3,1,4,3,0,0,0,0,0.6,0.2,0.8,0.6,0.8,Matches
1597,Kévin Mayi,ga GAB,"FW,MF",Brest,fr Ligue 1,26,1993,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1598,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,34,24,"2,140",23.8,8,2,10,8,0,0,2,0,0.34,0.08,0.42,0.34,0.42,Matches
1599,Luca Mazzitelli,it ITA,"DF,MF",Sassuolo,it Serie A,23,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1600,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,20,18,"1,696",18.8,3,1,4,3,0,0,4,0,0.16,0.05,0.21,0.16,0.21,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1601,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,20,1998,20,17,"1,513",16.8,18,5,23,18,0,0,0,0,1.07,0.3,1.37,1.07,1.37,Matches
1602,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,20,16,"1,507",16.7,0,3,3,0,0,0,5,0,0,0.18,0.18,0,0.18,Matches
1603,Loïc Mbe Soh,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,18,2001,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1604,Isaac Mbenza,be BEL,MF,Amiens,fr Ligue 1,23,1996,3,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1605,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,2,1,141,1.6,1,0,1,1,0,0,0,0,0.64,0,0.64,0.64,0.64,Matches
1606,Nathanael Mbuku,cd COD,"MF,FW",Reims,fr Ligue 1,17,2002,11,3,395,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1607,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,37,37,"3,090",34.3,0,3,3,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
1608,Oliver McBurnie,sct SCO,FW,Sheffield United,eng Premier League,23,1996,36,24,"2,113",23.5,6,0,6,6,0,0,4,0,0.26,0,0.26,0.26,0.26,Matches
1609,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,28,"2,520",28,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1610,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,33,16,"1,680",18.7,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
1611,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,28,27,"2,312",25.7,3,3,6,3,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches
1612,David McGoldrick,ie IRL,FW,Sheffield United,eng Premier League,31,1987,28,22,"1,815",20.2,2,2,4,2,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
1613,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,2,1,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1614,Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,28,24,"2,074",23,3,0,3,3,0,0,8,0,0.13,0,0.13,0.13,0.13,Matches
1615,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,37,32,"2,968",33,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches
1616,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,38,38,"3,338",37.1,2,6,8,2,0,0,5,0,0.05,0.16,0.22,0.05,0.22,Matches
1617,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,27,20,"1,772",19.7,4,1,5,4,0,0,2,0,0.2,0.05,0.25,0.2,0.25,Matches
1618,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,14,8,768,8.5,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
1619,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,23,22,"1,784",19.8,0,0,0,0,0,0,10,1,0,0,0,0,0,Matches
1620,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,32,"2,880",32,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches
1621,Joshua Mees,de GER,MF,Union Berlin,de Bundesliga,23,1996,15,1,325,3.6,0,1,1,0,0,0,1,0,0,0.28,0.28,0,0.28,Matches
1622,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,21,14,"1,200",13.3,2,2,4,2,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
1623,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,33,23,"2,201",24.5,0,2,2,0,0,0,5,0,0,0.08,0.08,0,0.08,Matches
1624,Farid El Melali,dz ALG,MF,Angers,fr Ligue 1,22,1997,8,4,306,3.4,3,0,3,3,0,0,0,0,0.88,0,0.88,0.88,0.88,Matches
1625,Óscar Melendo,es ESP,MF,Espanyol,es La Liga,21,1997,24,12,"1,115",12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1626,Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,25,14,"1,236",13.7,2,1,3,1,1,1,4,0,0.15,0.07,0.22,0.07,0.15,Matches
1627,Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,21,14,"1,182",13.1,3,3,6,3,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches
1628,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,13,12,"1,018",11.3,9,2,11,8,1,1,0,0,0.8,0.18,0.97,0.71,0.88,Matches
1629,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,16,16,"1,376",15.3,1,0,1,1,0,0,10,1,0.07,0,0.07,0.07,0.07,Matches
1630,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,22,21,"1,812",20.1,0,6,6,0,0,0,4,1,0,0.3,0.3,0,0.3,Matches
1631,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,31,15,"1,477",16.4,0,2,2,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
1632,Édgar Méndez,es ESP,MF,Alavés,es La Liga,29,1990,16,10,864,9.6,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
1633,Stiven Mendoza,co COL,MF,Amiens,fr Ligue 1,27,1992,15,12,"1,101",12.2,5,0,5,5,0,0,2,0,0.41,0,0.41,0.41,0.41,Matches
1634,Alexandre Mendy,gw GNB,FW,Brest,fr Ligue 1,25,1994,20,9,899,10,3,1,4,3,0,1,3,0,0.3,0.1,0.4,0.3,0.4,Matches
1635,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,19,18,"1,492",16.6,0,2,2,0,0,0,3,0,0,0.12,0.12,0,0.12,Matches
1636,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24,24,"2,160",24,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1637,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,25,19,"1,809",20.1,1,3,4,1,0,0,8,1,0.05,0.15,0.2,0.05,0.2,Matches
1638,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,7,4,291,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1639,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,18,16,"1,441",16,1,0,1,1,0,0,7,1,0.06,0,0.06,0.06,0.06,Matches
1640,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,12,10,912,10.1,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
1641,Levent Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,5,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1642,Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,11,5,619,6.9,1,0,1,1,0,0,4,1,0.15,0,0.15,0.15,0.15,Matches
1643,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,22,21,"1,951",21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1644,Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,23,12,"1,161",12.9,0,1,1,0,0,0,9,1,0,0.08,0.08,0,0.08,Matches
1645,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,36,35,"3,139",34.9,5,1,6,5,0,0,9,0,0.14,0.03,0.17,0.14,0.17,Matches
1646,Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1647,Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,6,2,257,2.9,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
1648,Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,31,18,"1,689",18.8,9,7,16,9,0,0,5,0,0.48,0.37,0.85,0.48,0.85,Matches
1649,Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,29,22,"2,012",22.4,1,3,4,1,0,0,11,0,0.04,0.13,0.18,0.04,0.18,Matches
1650,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,32,1987,33,32,"2,880",32,25,21,46,20,5,5,4,0,0.78,0.66,1.44,0.62,1.28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1651,Thomas Meunier,be BEL,DF,Paris Saint-Germain,fr Ligue 1,27,1991,16,14,"1,242",13.8,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
1652,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,19,16,"1,488",16.5,0,2,2,0,0,0,5,0,0,0.12,0.12,0,0.12,Matches
1653,Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,23,1995,17,6,655,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1654,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,1,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1655,Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,29,27,"2,178",24.2,1,2,3,0,1,1,6,0,0.04,0.08,0.12,0,0.08,Matches
1656,Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,29,13,"1,376",15.3,5,1,6,5,0,0,7,0,0.33,0.07,0.39,0.33,0.39,Matches
1657,Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,7,2,232,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1658,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,24,23,"2,056",22.8,1,0,1,1,0,0,8,1,0.04,0,0.04,0.04,0.04,Matches
1659,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,18,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1660,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,37,36,"3,258",36.2,5,0,5,5,0,0,9,0,0.14,0,0.14,0.14,0.14,Matches
1661,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,26,19,"1,747",19.4,11,0,11,11,0,0,5,0,0.57,0,0.57,0.57,0.57,Matches
1662,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,37,35,"3,029",33.7,7,4,11,7,0,0,9,0,0.21,0.12,0.33,0.21,0.33,Matches
1663,Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,15,10,"1,022",11.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1664,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,31,28,"2,513",27.9,3,1,4,1,2,2,12,0,0.11,0.04,0.14,0.04,0.07,Matches
1665,Vincenzo Millico,it ITA,FW,Torino,it Serie A,18,2000,11,0,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1666,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,33,1986,22,9,937,10.4,2,2,4,0,2,2,4,0,0.19,0.19,0.38,0,0.19,Matches
1667,Santi Mina,es ESP,"FW,MF",Celta Vigo,es La Liga,23,1995,34,21,"1,944",21.6,6,3,9,6,0,0,4,0,0.28,0.14,0.42,0.28,0.42,Matches
1668,Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,29,25,"2,284",25.4,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,Matches
1669,Takumi Minamino,jp JPN,FW,Liverpool,eng Premier League,24,1995,10,2,249,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1670,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,33,33,"2,902",32.2,2,2,4,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,Matches
1671,Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,32,27,"2,432",27,0,3,3,0,0,0,4,1,0,0.11,0.11,0,0.11,Matches
1672,Juan Miranda,es ESP,"DF,MF",Schalke 04,de Bundesliga,19,2000,11,8,781,8.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1673,Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1674,Simone Missiroli,it ITA,MF,SPAL,it Serie A,33,1986,34,31,"2,798",31.1,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
1675,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,4,2,195,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1676,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,23,23,"2,053",22.8,1,1,2,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,Matches
1677,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,22,1997,26,19,"1,887",21,1,3,4,1,0,0,4,0,0.05,0.14,0.19,0.05,0.19,Matches
1678,Henrikh Mkhitaryan,am ARM,MF,Arsenal,eng Premier League,30,1989,3,1,112,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1679,Henrikh Mkhitaryan,am ARM,MF,Roma,it Serie A,30,1989,22,16,"1,530",17,9,5,14,9,0,0,5,0,0.53,0.29,0.82,0.53,0.82,Matches
1680,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,31,1988,27,11,"1,138",12.6,4,1,5,4,0,0,1,0,0.32,0.08,0.4,0.32,0.4,Matches
1681,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,33,1985,31,22,"1,996",22.2,3,7,10,3,0,0,7,1,0.14,0.32,0.45,0.14,0.45,Matches
1682,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,1,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1683,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22,22,"1,979",22,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1684,Jorge Molina,es ESP,FW,Getafe,es La Liga,37,1982,34,23,"1,886",21,5,3,8,3,2,2,6,1,0.24,0.14,0.38,0.14,0.29,Matches
1685,Florent Mollet,fr FRA,"MF,FW",Montpellier,fr Ligue 1,27,1991,25,19,"1,684",18.7,6,3,9,6,0,0,5,0,0.32,0.16,0.48,0.32,0.48,Matches
1686,Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,21,1998,27,15,"1,496",16.6,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
1687,Gabriele Moncini,it ITA,FW,SPAL,it Serie A,23,1996,4,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
