Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
583,Antoine Conte,gn GUI,DF,Reims,fr Ligue 1,20,1994,29,29,"2,535",28.2,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
584,Diego Contento,de GER,DF,Bordeaux,fr Ligue 1,24,1990,25,23,"1,983",22,0,3,3,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches
585,Daniele Conti,it ITA,MF,Cagliari,it Serie A,35,1979,18,17,"1,492",16.6,1,0,1,1,0,0,12,1,0.06,0,0.06,0.06,0.06,Matches
586,Duje Čop,hr CRO,FW,Cagliari,it Serie A,24,1990,16,9,812,9,4,0,4,4,0,0,1,0,0.44,0,0.44,0.44,0.44,Matches
587,Manuel Coppola,it ITA,MF,Cesena,it Serie A,32,1982,11,10,863,9.6,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
588,Francis Coquelin,fr FRA,"DF,MF",Arsenal,eng Premier League,23,1991,22,19,"1,661",18.5,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
589,Sébastien Corchia,fr FRA,"DF,MF",Lille,fr Ligue 1,23,1990,31,29,"2,505",27.8,1,1,2,1,0,0,5,2,0.04,0.04,0.07,0.04,0.07,Matches
590,Jhon Córdoba,co COL,FW,Granada,es La Liga,21,1993,26,16,"1,409",15.7,4,0,4,4,0,0,7,0,0.26,0,0.26,0.26,0.26,Matches
591,Benjamin Corgnet,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1987,24,15,"1,185",13.2,0,3,3,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
592,Jack Cork,eng ENG,"DF,MF",Southampton,eng Premier League,25,1989,12,5,481,5.3,2,0,2,2,0,0,0,0,0.37,0,0.37,0.37,0.37,Matches
593,Jack Cork,eng ENG,"DF,MF",Swansea City,eng Premier League,25,1989,15,15,"1,324",14.7,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
594,Maxwel Cornet,ci CIV,"DF,FW",Lyon,fr Ligue 1,17,1996,4,1,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
595,Ferran Corominas,es ESP,"FW,MF",Elche,es La Liga,31,1983,34,14,"1,214",13.5,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
596,Corona,es ESP,MF,Almería,es La Liga,33,1981,31,23,"2,025",22.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
597,Joaquín Correa,ar ARG,"FW,MF",Sampdoria,it Serie A,19,1994,6,2,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
598,Andrea Cossu,it ITA,MF,Cagliari,it Serie A,34,1980,22,19,"1,591",17.7,2,2,4,1,1,2,6,1,0.11,0.11,0.23,0.06,0.17,Matches
599,Andrea Costa,it ITA,"DF,MF",Parma,it Serie A,28,1986,22,20,"1,795",19.9,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
600,Diego Costa,es ESP,FW,Chelsea,eng Premier League,25,1988,26,24,"2,068",23,20,3,23,19,1,1,8,0,0.87,0.13,1,0.83,0.96,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Hélder Costa,ao ANG,"FW,MF",Dep La Coruña,es La Liga,20,1994,6,0,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
602,Jaume Costa,es ESP,DF,Villarreal,es La Liga,26,1988,29,28,"2,427",27,1,0,1,1,0,0,9,1,0.04,0,0.04,0.04,0.04,Matches
603,Tino Costa,ar ARG,MF,Genoa,it Serie A,29,1985,6,2,231,2.6,2,1,3,2,0,0,4,0,0.78,0.39,1.17,0.78,1.17,Matches
604,David Costas,es ESP,DF,Celta Vigo,es La Liga,19,1995,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
605,Benoît Costil,fr FRA,GK,Rennes,fr Ligue 1,27,1987,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Adamo Coulibaly,fr FRA,FW,Lens,fr Ligue 1,32,1981,33,28,"2,458",27.3,4,1,5,3,1,2,4,0,0.15,0.04,0.18,0.11,0.15,Matches
607,Gaëtan Courtet,fr FRA,FW,Reims,fr Ligue 1,25,1989,17,3,551,6.1,2,0,2,2,0,0,1,0,0.33,0,0.33,0.33,0.33,Matches
608,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,22,1992,32,32,"2,813",31.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
609,Mathieu Coutadeur,fr FRA,MF,Lorient,fr Ligue 1,28,1986,11,8,711,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
610,Philippe Coutinho,br BRA,"FW,MF",Liverpool,eng Premier League,22,1992,35,32,"2,792",31,5,5,10,5,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches
611,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,20,1994,14,14,"1,260",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
612,Aaron Cresswell,eng ENG,"DF,MF",West Ham United,eng Premier League,24,1989,38,38,"3,420",38,2,4,6,2,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches
613,Lorenzo Crisetig,it ITA,MF,Cagliari,it Serie A,21,1993,28,26,"2,225",24.7,0,1,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
614,Enzo Crivelli,fr FRA,FW,Bordeaux,fr Ligue 1,19,1995,11,1,246,2.7,1,1,2,1,0,0,1,0,0.37,0.37,0.73,0.37,0.73,Matches
615,Daniele Croce,it ITA,MF,Empoli,it Serie A,31,1982,37,35,"2,963",32.9,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches
616,Peter Crouch,eng ENG,FW,Stoke City,eng Premier League,33,1981,33,17,"1,685",18.7,8,2,10,8,0,0,4,0,0.43,0.11,0.53,0.43,0.53,Matches
617,Juan Cuadrado,co COL,"DF,FW",Fiorentina,it Serie A,26,1988,17,17,"1,441",16,4,4,8,4,0,0,5,0,0.25,0.25,0.5,0.25,0.5,Matches
618,Juan Cuadrado,co COL,"DF,FW",Chelsea,eng Premier League,26,1988,12,4,315,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
619,Isaac Cuenca,es ESP,"FW,MF",Dep La Coruña,es La Liga,23,1991,27,14,"1,456",16.2,2,2,4,1,1,1,1,0,0.12,0.12,0.25,0.06,0.19,Matches
620,Julián Cuesta,es ESP,GK,Almería,es La Liga,23,1991,15,15,"1,350",15,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
621,Darío Cvitanich,ar ARG,FW,Nice,fr Ligue 1,30,1984,9,5,484,5.4,3,0,3,3,0,0,0,0,0.56,0,0.56,0.56,0.56,Matches
622,Wylan Cyprien,fr FRA,MF,Lens,fr Ligue 1,19,1995,33,27,"2,186",24.3,2,2,4,2,0,0,9,0,0.08,0.08,0.16,0.08,0.16,Matches
623,Marco D'Alessandro,it ITA,"FW,MF",Atalanta,it Serie A,23,1991,25,9,982,10.9,0,1,1,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
624,Sessi D'Almeida,bj BEN,MF,Bordeaux,fr Ligue 1,18,1995,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
625,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,25,1988,23,19,"1,681",18.7,0,2,2,0,0,0,7,0,0,0.11,0.11,0,0.11,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
626,Damien Da Silva,fr FRA,"DF,MF",Caen,fr Ligue 1,26,1988,35,35,"3,077",34.2,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches
627,Bryan Dabo,bf BFA,MF,Montpellier,fr Ligue 1,22,1992,21,20,"1,819",20.2,2,2,4,2,0,0,5,0,0.1,0.1,0.2,0.1,0.2,Matches
628,Mouhamadou Dabo,fr FRA,DF,Lyon,fr Ligue 1,27,1986,13,13,"1,016",11.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
629,Mahmoud Dahoud,de GER,MF,Gladbach,de Bundesliga,18,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
630,Dario Dainelli,it ITA,DF,Chievo,it Serie A,35,1979,30,28,"2,443",27.1,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
631,Felipe dal Belo,br BRA,DF,Inter,it Serie A,30,1984,4,3,187,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
632,Felipe dal Belo,br BRA,DF,Parma,it Serie A,30,1984,11,11,928,10.3,1,0,1,1,0,0,4,2,0.1,0,0.1,0.1,0.1,Matches
633,Nicola Dalmonte,it ITA,"FW,MF",Cesena,it Serie A,16,1997,4,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
634,Teerasil Dangda,th THA,FW,Almería,es La Liga,26,1988,6,0,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
635,Gaël Danic,fr FRA,MF,Bastia,fr Ligue 1,32,1981,15,14,"1,084",12,1,4,5,1,0,0,2,0,0.08,0.33,0.42,0.08,0.42,Matches
636,Gaël Danic,fr FRA,MF,Lyon,fr Ligue 1,32,1981,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
637,Guillermo Daniel Rodríguez,uy URU,DF,Hellas Verona,it Serie A,30,1984,13,11,"1,046",11.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
638,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,27,1987,34,34,"2,920",32.4,2,3,5,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,Matches
639,Dante,br BRA,DF,Bayern Munich,de Bundesliga,30,1983,27,21,"2,001",22.2,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
640,Romain Danzé,fr FRA,"DF,MF",Rennes,fr Ligue 1,28,1986,31,29,"2,662",29.6,0,2,2,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
641,Fabio Daprelà,ch SUI,"DF,MF",Palermo,it Serie A,23,1991,22,11,"1,058",11.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
642,Sergi Darder,es ESP,MF,Málaga,es La Liga,20,1993,34,33,"2,743",30.5,4,0,4,4,0,0,10,1,0.13,0,0.13,0.13,0.13,Matches
643,Vladimír Darida,cz CZE,MF,Freiburg,de Bundesliga,23,1990,31,27,"2,420",26.9,6,1,7,1,5,6,3,1,0.22,0.04,0.26,0.04,0.07,Matches
644,Matteo Darmian,it ITA,"DF,MF",Torino,it Serie A,24,1989,33,28,"2,568",28.5,2,1,3,2,0,0,2,0,0.07,0.04,0.11,0.07,0.11,Matches
645,Jason Davidson,au AUS,"DF,MF",West Brom,eng Premier League,23,1991,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
646,Ben Davies,wls WAL,"DF,MF",Tottenham Hotspur,eng Premier League,21,1993,14,9,895,9.9,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
647,Curtis Davies,sl SLE,DF,Hull City,eng Premier League,29,1985,21,21,"1,812",20.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
648,Kelvin Davis,eng ENG,GK,Southampton,eng Premier League,37,1976,7,6,617,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
649,Steven Davis,nir NIR,MF,Southampton,eng Premier League,29,1985,35,32,"2,637",29.3,0,2,2,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
650,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,24,1990,29,29,"2,590",28.8,2,0,2,2,0,0,6,0,0.07,0,0.07,0.07,0.07,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Michael Dawson,eng ENG,DF,Hull City,eng Premier League,30,1983,28,28,"2,432",27,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
652,Kevin De Bruyne,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,1991,34,34,"3,047",33.9,10,20,30,10,0,0,3,0,0.3,0.59,0.89,0.3,0.89,Matches
653,Paolo De Ceglie,it ITA,DF,Juventus,it Serie A,27,1986,2,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
654,Paolo De Ceglie,it ITA,DF,Parma,it Serie A,27,1986,11,11,746,8.3,3,0,3,3,0,0,3,0,0.36,0,0.36,0.36,0.36,Matches
655,Giuseppe De Feudis,it ITA,MF,Cesena,it Serie A,31,1983,25,23,"1,906",21.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
656,Ritchie De Laet,be BEL,DF,Leicester City,eng Premier League,25,1988,26,20,"1,883",20.9,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
657,Sebastien De Maio,fr FRA,DF,Genoa,it Serie A,27,1987,33,31,"2,789",31,1,1,2,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,Matches
658,Rodrigo De Paul,ar ARG,"FW,MF",Valencia,es La Liga,20,1994,25,6,743,8.3,1,4,5,1,0,0,3,1,0.12,0.48,0.61,0.12,0.61,Matches
659,Daniele De Rossi,it ITA,"DF,MF",Roma,it Serie A,31,1983,26,25,"2,148",23.9,2,0,2,2,0,0,12,1,0.08,0,0.08,0.08,0.08,Matches
660,Morgan De Sanctis,it ITA,GK,Roma,it Serie A,37,1977,35,35,"3,150",35,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
661,Mattia De Sciglio,it ITA,"DF,MF",Milan,it Serie A,21,1992,17,16,"1,308",14.5,0,0,0,0,0,0,4,2,0,0,0,0,0,Matches
662,Lorenzo De Silvestri,it ITA,"DF,MF",Sampdoria,it Serie A,26,1988,33,33,"2,928",32.5,4,3,7,4,0,0,8,0,0.12,0.09,0.22,0.12,0.22,Matches
663,Lucas Deaux,fr FRA,MF,Nantes,fr Ligue 1,25,1988,34,23,"2,104",23.4,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
664,Mathieu Debuchy,fr FRA,DF,Arsenal,eng Premier League,29,1985,10,10,805,8.9,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
665,Jermain Defoe,eng ENG,FW,Sunderland,eng Premier League,31,1982,17,17,"1,451",16.1,4,0,4,4,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
666,Grégoire Defrel,mq MTQ,"FW,MF",Cesena,it Serie A,23,1991,34,31,"2,695",29.9,9,5,14,9,0,0,7,0,0.3,0.17,0.47,0.3,0.47,Matches
667,Deivid,es ESP,"DF,MF",Córdoba,es La Liga,25,1989,21,21,"1,797",20,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
668,Cristiano Del Grosso,it ITA,DF,Atalanta,it Serie A,31,1983,13,9,721,8,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
669,Manu del Moral,es ESP,FW,Eibar,es La Liga,30,1984,28,21,"1,678",18.6,3,1,4,3,0,0,2,0,0.16,0.05,0.21,0.16,0.21,Matches
670,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,33,1981,29,28,"2,433",27,0,0,0,0,0,0,8,2,0,0,0,0,0,Matches
671,Jonathan Delaplace,fr FRA,"DF,MF",Lille,fr Ligue 1,28,1986,21,12,"1,194",13.3,2,0,2,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
672,Francesco Della Rocca,it ITA,MF,Palermo,it Serie A,26,1987,5,1,157,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
673,Joris Delle,fr FRA,GK,Nice,fr Ligue 1,24,1990,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
674,Fabian Delph,eng ENG,"DF,MF",Aston Villa,eng Premier League,24,1989,28,27,"2,434",27,0,3,3,0,0,0,1,1,0,0.11,0.11,0,0.11,Matches
675,Mousa Dembélé,be BEL,MF,Tottenham Hotspur,eng Premier League,27,1987,26,10,"1,146",12.7,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Guy Demel,ci CIV,"DF,MF",West Ham United,eng Premier League,33,1981,6,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
677,Martín Demichelis,ar ARG,"DF,MF",Manchester City,eng Premier League,33,1980,31,28,"2,562",28.5,1,0,1,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
678,Johannes van den Bergh,de GER,"DF,MF",Hertha BSC,de Bundesliga,27,1986,6,4,379,4.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
679,Germán Denis,ar ARG,FW,Atalanta,it Serie A,32,1981,32,27,"2,303",25.6,8,0,8,5,3,4,4,0,0.31,0,0.31,0.2,0.2,Matches
680,Mathieu Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,22,1991,31,23,"2,080",23.1,0,1,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches
681,Rafael van der Vaart,nl NED,MF,Hamburger SV,de Bundesliga,31,1983,24,22,"1,632",18.1,4,1,5,1,3,3,10,0,0.22,0.06,0.28,0.06,0.11,Matches
682,Gregory van der Wiel,nl NED,DF,Paris Saint-Germain,fr Ligue 1,26,1988,25,22,"2,004",22.3,1,3,4,1,0,0,3,1,0.04,0.13,0.18,0.04,0.18,Matches
683,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,27,1987,28,21,"1,911",21.2,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
684,Mattia Destro,it ITA,FW,Roma,it Serie A,23,1991,16,8,824,9.2,5,0,5,5,0,0,3,0,0.55,0,0.55,0.55,0.55,Matches
685,Mattia Destro,it ITA,FW,Milan,it Serie A,23,1991,15,11,838,9.3,3,0,3,3,0,0,2,0,0.32,0,0.32,0.32,0.32,Matches
686,Gerard Deulofeu,es ESP,"FW,MF",Sevilla,es La Liga,20,1994,17,10,782,8.7,1,4,5,1,0,0,0,0,0.12,0.46,0.58,0.12,0.58,Matches
687,Antoine Devaux,fr FRA,"DF,MF",Reims,fr Ligue 1,29,1985,28,27,"2,296",25.5,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
688,Deyverson,br BRA,FW,Köln,de Bundesliga,23,1991,8,4,336,3.7,1,0,1,1,0,0,4,0,0.27,0,0.27,0.27,0.27,Matches
689,Jean Deza,pe PER,"FW,MF",Montpellier,fr Ligue 1,21,1993,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
690,Ángel Di María,ar ARG,"FW,MF",Manchester Utd,eng Premier League,26,1988,27,20,"1,639",18.2,3,10,13,3,0,0,1,0,0.16,0.55,0.71,0.16,0.71,Matches
691,Davide Di Molfetta,it ITA,"FW,MF",Milan,it Serie A,18,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
692,Antonio Di Natale,it ITA,FW,Udinese,it Serie A,36,1977,33,27,"2,372",26.4,14,6,20,13,1,1,4,0,0.53,0.23,0.76,0.49,0.72,Matches
693,Franco Di Santo,ar ARG,FW,Werder Bremen,de Bundesliga,25,1989,26,26,"2,293",25.5,13,2,15,9,4,5,8,0,0.51,0.08,0.59,0.35,0.43,Matches
694,Cheick Diabaté,ml MLI,FW,Bordeaux,fr Ligue 1,26,1988,15,13,"1,076",12,8,2,10,6,2,2,2,1,0.67,0.17,0.84,0.5,0.67,Matches
695,Abdoulay Diaby,ml MLI,"FW,MF",Lille,fr Ligue 1,23,1991,3,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
696,Fallou Diagne,sn SEN,DF,Rennes,fr Ligue 1,24,1989,15,13,"1,173",13,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
697,Drissa Diakité,ml MLI,"DF,MF",Bastia,fr Ligue 1,29,1985,22,22,"1,816",20.2,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
698,Modibo Diakité,fr FRA,DF,Dep La Coruña,es La Liga,27,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
699,Modibo Diakité,fr FRA,DF,Cagliari,it Serie A,27,1987,9,8,716,8,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
700,Abdou Diallo,sn SEN,DF,Monaco,fr Ligue 1,18,1996,5,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Mustapha Diallo,sn SEN,"FW,MF",Guingamp,fr Ligue 1,28,1986,32,20,"1,811",20.1,1,1,2,1,0,0,7,1,0.05,0.05,0.1,0.05,0.1,Matches
702,Sadio Diallo,gn GUI,"FW,MF",Lorient,fr Ligue 1,23,1990,9,4,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
703,Alessandro Diamanti,it ITA,"FW,MF",Fiorentina,it Serie A,31,1983,11,9,670,7.4,2,0,2,2,0,1,4,0,0.27,0,0.27,0.27,0.27,Matches
704,Mohamed Diamé,sn SEN,MF,West Ham United,eng Premier League,27,1987,3,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
705,Mohamed Diamé,sn SEN,MF,Hull City,eng Premier League,27,1987,12,10,877,9.7,4,0,4,4,0,0,2,0,0.41,0,0.41,0.41,0.41,Matches
706,Baba Diawara,sn SEN,FW,Getafe,es La Liga,26,1988,21,5,585,6.5,1,1,2,1,0,0,2,0,0.15,0.15,0.31,0.15,0.31,Matches
707,Souleymane Diawara,sn SEN,DF,Nice,fr Ligue 1,35,1978,14,12,"1,071",11.9,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
708,Júnior Díaz,cr CRC,"DF,MF",Mainz 05,de Bundesliga,30,1983,19,17,"1,432",15.9,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches
709,Marcelo Díaz,cl CHI,MF,Hamburger SV,de Bundesliga,27,1986,6,4,378,4.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
710,Daniel Didavi,de GER,"FW,MF",Stuttgart,de Bundesliga,24,1990,11,9,738,8.2,4,0,4,4,0,0,3,0,0.49,0,0.49,0.49,0.49,Matches
711,Étienne Didot,fr FRA,MF,Toulouse,fr Ligue 1,31,1983,20,16,"1,269",14.1,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
712,Serey Die,ci CIV,MF,Stuttgart,de Bundesliga,29,1984,13,12,974,10.8,0,2,2,0,0,0,5,0,0,0.18,0.18,0,0.18,Matches
713,Diego,br BRA,"DF,MF",Reims,fr Ligue 1,26,1988,31,28,"2,368",26.3,4,8,12,4,0,0,3,0,0.15,0.3,0.46,0.15,0.46,Matches
714,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,de Bundesliga,24,1989,21,19,"1,629",18.1,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
715,Eric Dier,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,20,1994,28,25,"2,293",25.5,2,2,4,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
716,Didier Digard,fr FRA,MF,Nice,fr Ligue 1,28,1986,14,9,851,9.5,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches
717,Lucas Digne,fr FRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,21,1993,15,14,"1,271",14.1,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
718,Federico Dimarco,it ITA,"DF,MF",Inter,it Serie A,16,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
719,Stole Dimitrievski,mk MKD,GK,Granada,es La Liga,20,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
720,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,fr Ligue 1,21,1992,20,12,"1,090",12.1,0,0,0,0,0,0,8,2,0,0,0,0,0,Matches
721,Papakouli Diop,sn SEN,MF,Levante,es La Liga,28,1986,19,18,"1,538",17.1,0,1,1,0,0,0,7,0,0,0.06,0.06,0,0.06,Matches
722,Nabil Dirar,ma MAR,"DF,MF",Monaco,fr Ligue 1,28,1986,27,13,"1,276",14.2,2,2,4,2,0,0,3,1,0.14,0.14,0.28,0.14,0.28,Matches
723,Sylvain Distin,fr FRA,DF,Everton,eng Premier League,36,1977,13,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Brice Dja Djédjé,ci CIV,"DF,MF",Marseille,fr Ligue 1,23,1990,33,33,"2,670",29.7,0,4,4,0,0,0,6,0,0,0.13,0.13,0,0.13,Matches
725,Constant Djakpa,ci CIV,DF,Eintracht Frankfurt,de Bundesliga,27,1986,6,5,437,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,21,1992,5,4,361,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
727,David Djigla,bj BEN,"FW,MF",Bordeaux,fr Ligue 1,18,1995,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
728,Alexander Djiku,gh GHA,"DF,MF",Bastia,fr Ligue 1,19,1994,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
729,Papy Djilobodji,sn SEN,DF,Nantes,fr Ligue 1,25,1988,31,30,"2,716",30.2,0,0,0,0,0,0,11,0,0,0,0,0,0,Matches
730,Johan Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,27,1987,32,32,"2,804",31.2,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
731,Dodô,br BRA,DF,Inter,it Serie A,22,1992,20,16,"1,375",15.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
732,Álvaro Domínguez,es ESP,DF,Gladbach,de Bundesliga,25,1989,24,23,"2,115",23.5,0,3,3,0,0,0,3,0,0,0.13,0.13,0,0.13,Matches
733,Juan Domínguez,es ESP,MF,Dep La Coruña,es La Liga,24,1990,22,13,"1,256",14,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
734,Maurizio Domizzi,it ITA,DF,Udinese,it Serie A,34,1980,11,10,802,8.9,0,0,0,0,0,0,3,2,0,0,0,0,0,Matches
735,Giulio Donati,it ITA,DF,Leverkusen,de Bundesliga,24,1990,8,4,407,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
736,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,23,1991,12,7,586,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
737,Isaac Donkor,gh GHA,DF,Inter,it Serie A,18,1995,2,1,115,1.3,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
