Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
154,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,de Bundesliga,20,1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
155,Kaan Ayhan,tr TUR,MF,Eintracht Frankfurt,de Bundesliga,20,1994,2,1,79,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
156,Floyd Ayité,tg TOG,"FW,MF",Bastia,fr Ligue 1,26,1988,32,30,"2,626",29.2,8,3,11,7,1,1,2,1,0.27,0.1,0.38,0.24,0.34,Matches
157,Karim Azamoum,fr FRA,"MF,FW",Troyes,fr Ligue 1,25,1990,14,9,756,8.4,2,1,3,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches
158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,25,1989,37,36,"3,199",35.5,2,3,5,2,0,0,7,0,0.06,0.08,0.14,0.06,0.14,Matches
159,Ismail Azzaoui,be BEL,"FW,MF",Wolfsburg,de Bundesliga,17,1998,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Ludovic Baal,gf GUF,"MF,DF",Rennes,fr Ligue 1,29,1986,22,18,"1,520",16.9,0,3,3,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
161,Khouma Babacar,sn SEN,FW,Fiorentina,it Serie A,22,1993,18,11,802,8.9,5,1,6,4,1,1,2,0,0.56,0.11,0.67,0.45,0.56,Matches
162,Jean-Sylvain Babin,mq MTQ,DF,Granada,es La Liga,28,1986,25,25,"2,235",24.8,3,0,3,3,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
163,Maxime Baca,fr FRA,DF,Guingamp,fr Ligue 1,32,1983,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
164,Carlos Bacca,co COL,FW,Milan,it Serie A,28,1986,38,36,"3,156",35.1,18,2,20,16,2,2,2,0,0.51,0.06,0.57,0.46,0.51,Matches
165,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,eng Premier League,23,1991,31,27,"2,417",26.9,1,0,1,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
166,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,26,1989,27,25,"2,129",23.7,1,1,2,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,Matches
167,Holger Badstuber,de GER,DF,Bayern Munich,de Bundesliga,26,1989,7,5,471,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Raúl Baena,es ESP,MF,Rayo Vallecano,es La Liga,26,1989,24,22,"1,836",20.4,1,1,2,1,0,0,12,1,0.05,0.05,0.1,0.05,0.1,Matches
169,Jean-Christophe Bahebeck,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,22,1993,16,11,837,9.3,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
170,Farès Bahlouli,fr FRA,MF,Monaco,fr Ligue 1,20,1995,8,2,180,2,1,0,1,1,0,0,1,0,0.5,0,0.5,0.5,0.5,Matches
171,Nabil Bahoui,se SWE,MF,Hamburger SV,de Bundesliga,24,1991,6,2,212,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
172,Mike-Steven Bähre,de GER,MF,Hannover 96,de Bundesliga,19,1995,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,31,1984,28,28,"2,324",25.8,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches
174,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,21,1994,25,25,"2,019",22.4,0,0,0,0,0,0,11,1,0,0,0,0,0,Matches
175,Leighton Baines,eng ENG,DF,Everton,eng Premier League,30,1984,18,16,"1,479",16.4,2,1,3,1,1,1,0,0,0.12,0.06,0.18,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Cédric Bakambu,cd COD,FW,Villarreal,es La Liga,24,1991,34,21,"1,859",20.7,12,3,15,12,0,0,4,0,0.58,0.15,0.73,0.58,0.73,Matches
177,Djamel Bakar,km COM,FW,Montpellier,fr Ligue 1,26,1989,6,2,203,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,20,1994,19,14,"1,364",15.2,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
179,Zakaria Bakkali,be BEL,"MF,FW",Valencia,es La Liga,19,1996,16,4,566,6.3,1,3,4,1,0,0,1,0,0.16,0.48,0.64,0.16,0.64,Matches
180,Keita Baldé,sn SEN,FW,Lazio,it Serie A,20,1995,31,15,"1,777",19.7,4,2,6,4,0,0,5,0,0.2,0.1,0.3,0.2,0.3,Matches
181,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,26,1989,23,21,"1,733",19.3,19,10,29,19,0,0,3,0,0.99,0.52,1.51,0.99,1.51,Matches
182,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,27,1988,34,33,"2,905",32.3,0,3,3,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
183,Florent Balmont,fr FRA,MF,Lille,fr Ligue 1,35,1980,28,25,"1,922",21.4,0,1,1,0,0,0,5,0,0,0.05,0.05,0,0.05,Matches
184,Norbert Balogh,hu HUN,FW,Palermo,it Serie A,19,1996,4,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
185,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,27,1988,21,17,"1,513",16.8,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
186,Mario Balotelli,it ITA,FW,Milan,it Serie A,24,1990,20,8,837,9.3,1,1,2,1,0,1,6,0,0.11,0.11,0.22,0.11,0.22,Matches
187,Jonathan Bamba,ci CIV,"FW,MF",Saint-Étienne,fr Ligue 1,19,1996,5,4,293,3.3,1,0,1,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
188,Patrick Bamford,eng ENG,FW,Norwich City,eng Premier League,21,1993,7,2,238,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
189,Patrick Bamford,eng ENG,"FW,MF",Crystal Palace,eng Premier League,21,1993,6,0,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
190,Yacine Bammou,ma MAR,"MF,FW",Nantes,fr Ligue 1,23,1991,32,17,"1,520",16.9,4,2,6,4,0,0,6,1,0.24,0.12,0.36,0.24,0.36,Matches
191,Éver Banega,ar ARG,MF,Sevilla,es La Liga,27,1988,25,20,"1,718",19.1,5,2,7,4,1,1,8,1,0.26,0.1,0.37,0.21,0.31,Matches
192,Lass Bangoura,gn GUI,"FW,MF",Reims,fr Ligue 1,23,1992,10,3,420,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
193,Lass Bangoura,gn GUI,MF,Rayo Vallecano,es La Liga,23,1992,16,7,805,8.9,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
194,Léo Baptistão,br BRA,FW,Villarreal,es La Liga,22,1992,26,12,"1,266",14.1,3,1,4,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,Matches
195,Federico Barba,it ITA,DF,Stuttgart,de Bundesliga,21,1993,2,2,139,1.5,1,0,1,1,0,0,0,0,0.65,0,0.65,0.65,0.65,Matches
196,Federico Barba,it ITA,DF,Empoli,it Serie A,21,1993,10,10,889,9.9,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
197,Danilo Barbosa,br BRA,MF,Valencia,es La Liga,19,1996,19,16,"1,362",15.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
198,Mariano Barbosa,ar ARG,GK,Villarreal,es La Liga,31,1984,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,23,1992,2,2,119,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
200,Phil Bardsley,sct SCO,DF,Stoke City,eng Premier League,30,1985,11,9,817,9.1,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,26,1989,14,14,"1,183",13.1,0,1,1,0,0,0,2,1,0,0.08,0.08,0,0.08,Matches
202,Ross Barkley,eng ENG,MF,Everton,eng Premier League,21,1993,38,36,"3,075",34.2,8,8,16,6,2,2,4,0,0.23,0.23,0.47,0.18,0.41,Matches
203,Abdelaziz Barrada,ma MAR,MF,Marseille,fr Ligue 1,26,1989,24,17,"1,443",16,1,6,7,1,0,1,5,2,0.06,0.37,0.44,0.06,0.44,Matches
204,Antonio Barragán,es ESP,DF,Valencia,es La Liga,28,1987,24,19,"1,658",18.4,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
205,David Barral,es ESP,FW,Granada,es La Liga,32,1983,14,3,371,4.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
206,Iñigo Barrenetxea,es ESP,MF,Eibar,es La Liga,21,1994,2,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Álex Barrera,es ESP,MF,Sporting Gijón,es La Liga,24,1991,5,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,31,1984,30,26,"2,162",24,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
209,Modou Barrow,gm GAM,"MF,FW",Swansea City,eng Premier League,22,1992,22,6,791,8.8,1,2,3,1,0,0,0,0,0.11,0.23,0.34,0.11,0.34,Matches
210,Gareth Barry,eng ENG,MF,Everton,eng Premier League,34,1981,33,32,"2,836",31.5,0,1,1,0,0,0,7,1,0,0.03,0.03,0,0.03,Matches
211,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,28,1987,30,22,"2,068",23,8,1,9,8,0,0,7,1,0.35,0.04,0.39,0.35,0.39,Matches
212,Maxime Barthelmé,fr FRA,MF,Lorient,fr Ligue 1,26,1988,24,16,"1,261",14,0,5,5,0,0,0,1,0,0,0.36,0.36,0,0.36,Matches
213,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,24,1991,5,3,286,3.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
214,Marc Bartra,es ESP,DF,Barcelona,es La Liga,24,1991,13,4,503,5.6,2,1,3,2,0,0,0,0,0.36,0.18,0.54,0.36,0.54,Matches
215,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,34,1981,31,31,"2,737",30.4,1,0,1,1,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches
216,Marko Baša,me MNE,DF,Lille,fr Ligue 1,32,1982,15,15,"1,331",14.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,23,1992,35,25,"2,264",25.2,4,3,7,4,0,0,6,0,0.16,0.12,0.28,0.16,0.28,Matches
218,Davide Bassi,it ITA,GK,Atalanta,it Serie A,30,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
219,Sébastien Bassong,cm CMR,DF,Norwich City,eng Premier League,29,1986,32,30,"2,790",31,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
220,Dušan Basta,rs SRB,DF,Lazio,it Serie A,30,1984,23,21,"1,815",20.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
221,Borja Bastón,es ESP,FW,Eibar,es La Liga,22,1992,36,29,"2,571",28.6,18,3,21,15,3,3,3,0,0.63,0.11,0.74,0.53,0.63,Matches
222,Michy Batshuayi,be BEL,FW,Marseille,fr Ligue 1,21,1993,36,32,"2,935",32.6,17,9,26,15,2,2,8,0,0.52,0.28,0.8,0.46,0.74,Matches
223,Robert Bauer,de GER,DF,Ingolstadt,de Bundesliga,20,1995,24,18,"1,680",18.7,1,1,2,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches
224,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,25,1990,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
225,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,19,1996,19,17,"1,547",17.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Julian Baumgartlinger,at AUT,MF,Mainz 05,de Bundesliga,27,1988,31,30,"2,717",30.2,2,1,3,2,0,0,7,0,0.07,0.03,0.1,0.07,0.1,Matches
227,Alexander Baumjohann,de GER,MF,Hertha BSC,de Bundesliga,28,1987,24,1,453,5,1,2,3,0,1,1,0,0,0.2,0.4,0.6,0,0.4,Matches
228,Éric Bauthéac,fr FRA,"FW,MF",Lille,fr Ligue 1,27,1987,28,25,"2,163",24,2,1,3,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,Matches
229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,20,1995,4,1,118,1.3,1,0,1,1,0,0,2,0,0.76,0,0.76,0.76,0.76,Matches
230,Moustapha Bayal Sall,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1985,28,27,"2,358",26.2,3,0,3,3,0,0,10,1,0.11,0,0.11,0.11,0.11,Matches
231,Paul Baysse,fr FRA,DF,Nice,fr Ligue 1,27,1988,30,29,"2,585",28.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
232,Noah Joel Sarenren Bazee,ng NGA,"MF,DF",Hannover 96,de Bundesliga,18,1996,5,5,378,4.2,0,3,3,0,0,0,1,0,0,0.71,0.71,0,0.71,Matches
233,Hervé Bazile,ht HAI,"MF,FW",Caen,fr Ligue 1,25,1990,25,11,"1,078",12,0,3,3,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
234,Claudio Beauvue,gp GLP,FW,Lyon,fr Ligue 1,27,1988,19,15,"1,279",14.2,5,2,7,4,1,1,0,0,0.35,0.14,0.49,0.28,0.42,Matches
235,Claudio Beauvue,gp GLP,"MF,FW",Celta Vigo,es La Liga,27,1988,10,6,506,5.6,1,0,1,1,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
236,Bebé,cv CPV,MF,Rayo Vallecano,es La Liga,25,1990,34,27,"2,237",24.9,3,7,10,3,0,0,3,0,0.12,0.28,0.4,0.12,0.4,Matches
237,Uffe Bech,dk DEN,"MF,FW",Hannover 96,de Bundesliga,22,1993,11,8,683,7.6,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
238,Henri Bedimo,cm CMR,DF,Lyon,fr Ligue 1,31,1984,18,14,"1,226",13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Alejandro Bedoya,us USA,MF,Nantes,fr Ligue 1,28,1987,28,22,"2,056",22.8,3,3,6,3,0,0,3,1,0.13,0.13,0.26,0.13,0.26,Matches
240,Roy Beerens,nl NED,MF,Hertha BSC,de Bundesliga,27,1987,2,2,110,1.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
241,Asmir Begović,ba BIH,GK,Chelsea,eng Premier League,28,1987,17,15,"1,399",15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Julien Bègue,re REU,MF,Guingamp,fr Ligue 1,21,1993,3,0,46,0.5,0,1,1,0,0,0,1,0,0,1.96,1.96,0,1.96,Matches
243,Valon Behrami,ch SUI,MF,Watford,eng Premier League,30,1985,21,14,"1,279",14.2,0,1,1,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
244,Maximilian Beister,de GER,"FW,MF",Mainz 05,de Bundesliga,24,1990,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
245,Vid Belec,si SVN,GK,Carpi,it Serie A,25,1990,30,30,"2,700",30,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
246,Younès Belhanda,ma MAR,MF,Schalke 04,de Bundesliga,25,1990,15,8,814,9,2,1,3,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches
247,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,23,1991,30,29,"2,635",29.3,1,2,3,1,0,0,3,0,0.03,0.07,0.1,0.03,0.1,Matches
248,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,25,1990,33,31,"2,595",28.8,6,11,17,6,0,0,5,0,0.21,0.38,0.59,0.21,0.59,Matches
249,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,20,1995,36,36,"3,240",36,1,5,6,1,0,0,3,0,0.03,0.14,0.17,0.03,0.17,Matches
250,Gianpaolo Bellini,it ITA,DF,Atalanta,it Serie A,35,1980,15,11,946,10.5,1,0,1,0,1,1,4,0,0.1,0,0.1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,François Bellugou,fr FRA,"MF,DF",Lorient,fr Ligue 1,28,1987,33,27,"2,298",25.5,0,1,1,0,0,0,6,1,0,0.04,0.04,0,0.04,Matches
252,Andrea Belotti,it ITA,FW,Torino,it Serie A,21,1993,35,31,"2,588",28.8,12,4,16,8,4,4,4,0,0.42,0.14,0.56,0.28,0.42,Matches
253,Hatem Ben Arfa,fr FRA,"FW,MF",Nice,fr Ligue 1,28,1987,34,33,"2,825",31.4,17,6,23,12,5,5,2,0,0.54,0.19,0.73,0.38,0.57,Matches
254,Chaouki Ben Saada,tn TUN,"MF,FW",Troyes,fr Ligue 1,31,1984,18,8,816,9.1,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
255,Wissam Ben Yedder,fr FRA,FW,Toulouse,fr Ligue 1,24,1990,35,34,"2,882",32,17,5,22,15,2,3,2,0,0.53,0.16,0.69,0.47,0.62,Matches
256,Syam Ben Youssef,tn TUN,DF,Caen,fr Ligue 1,26,1989,18,16,"1,478",16.4,3,1,4,3,0,0,3,1,0.18,0.06,0.24,0.18,0.24,Matches
257,Änis Ben-Hatira,tn TUN,MF,Eintracht Frankfurt,de Bundesliga,27,1988,9,7,604,6.7,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3,Matches
258,Diego Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,31,1983,21,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
259,Youssef Benali,ma MAR,"FW,MF",Toulouse,fr Ligue 1,20,1995,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
260,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,28,1987,4,0,68,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
261,Marco Benassi,it ITA,MF,Torino,it Serie A,20,1994,32,21,"1,910",21.2,3,2,5,3,0,0,7,0,0.14,0.09,0.24,0.14,0.24,Matches
262,Medhi Benatia,ma MAR,DF,Bayern Munich,de Bundesliga,28,1987,14,11,977,10.9,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches
263,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,26,1989,11,11,883,9.8,1,1,2,1,0,0,3,0,0.1,0.1,0.2,0.1,0.2,Matches
264,Sven Bender,de GER,"DF,MF",Dortmund,de Bundesliga,26,1989,19,14,"1,246",13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
265,Nicklas Bendtner,dk DEN,FW,Wolfsburg,de Bundesliga,27,1988,13,4,418,4.6,2,0,2,2,0,0,2,0,0.43,0,0.43,0.43,0.43,Matches
266,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,24,1991,19,14,"1,237",13.7,4,4,8,4,0,0,4,1,0.29,0.29,0.58,0.29,0.58,Matches
267,Pierre Bengtsson,se SWE,DF,Mainz 05,de Bundesliga,27,1988,16,14,"1,273",14.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
268,Ryan Bennett,eng ENG,DF,Norwich City,eng Premier League,25,1990,22,20,"1,837",20.4,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
269,Saïd Benrahma,dz ALG,"FW,MF",Nice,fr Ligue 1,19,1995,9,0,135,1.5,2,0,2,2,0,0,0,0,1.33,0,1.33,1.33,1.33,Matches
270,Saïd Benrahma,dz ALG,FW,Angers,fr Ligue 1,19,1995,12,1,304,3.4,1,0,1,1,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
271,Charlison Benschop,cw CUW,FW,Hannover 96,de Bundesliga,25,1989,9,2,344,3.8,1,0,1,1,0,0,0,0,0.26,0,0.26,0.26,0.26,Matches
272,Ramy Bensebaini,dz ALG,"DF,MF",Montpellier,fr Ligue 1,20,1995,22,15,"1,348",15,2,0,2,2,0,0,7,0,0.13,0,0.13,0.13,0.13,Matches
273,Nabil Bentaleb,dz ALG,MF,Tottenham Hotspur,eng Premier League,20,1994,5,2,170,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
274,Christian Benteke,be BEL,FW,Liverpool,eng Premier League,24,1990,29,14,"1,529",17,9,3,12,8,1,1,2,0,0.53,0.18,0.71,0.47,0.65,Matches
275,Accursio Bentivegna,it ITA,FW,Palermo,it Serie A,19,1996,1,0,11,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Francesco Benussi,it ITA,GK,Carpi,it Serie A,33,1981,4,4,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
277,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,27,1987,27,26,"1,979",22,24,7,31,24,0,0,1,0,1.09,0.32,1.41,1.09,1.41,Matches
278,Yassine Benzia,dz ALG,"FW,MF",Lille,fr Ligue 1,20,1994,25,17,"1,332",14.8,5,0,5,5,0,0,4,0,0.34,0,0.34,0.34,0.34,Matches
279,Saido Berahino,bi BDI,"FW,MF",West Brom,eng Premier League,21,1993,31,17,"1,746",19.4,4,0,4,4,0,2,0,0,0.21,0,0.21,0.21,0.21,Matches
280,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,20,1994,29,26,"2,167",24.1,7,6,13,4,3,4,10,1,0.29,0.25,0.54,0.17,0.42,Matches
281,Yuri Berchiche,es ESP,DF,Real Sociedad,es La Liga,25,1990,21,21,"1,847",20.5,0,4,4,0,0,0,10,0,0,0.19,0.19,0,0.19,Matches
282,Álex Bergantiños,es ESP,MF,Dep La Coruña,es La Liga,30,1985,22,20,"1,749",19.4,2,1,3,2,0,0,3,0,0.1,0.05,0.15,0.1,0.15,Matches
283,Markel Bergara,es ESP,MF,Real Sociedad,es La Liga,29,1986,20,15,"1,354",15,1,0,1,1,0,0,8,1,0.07,0,0.07,0.07,0.07,Matches
284,Steven Berghuis,nl NED,"FW,MF",Watford,eng Premier League,23,1991,9,0,231,2.6,0,2,2,0,0,0,2,0,0,0.78,0.78,0,0.78,Matches
285,Franck Béria,fr FRA,DF,Lille,fr Ligue 1,32,1983,2,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
286,Robert Berić,si SVN,"FW,MF",Saint-Étienne,fr Ligue 1,24,1991,10,7,671,7.5,3,0,3,3,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
287,Kévin Bérigaud,fr FRA,"FW,MF",Montpellier,fr Ligue 1,27,1988,19,10,"1,031",11.5,3,1,4,3,0,0,0,0,0.26,0.09,0.35,0.26,0.35,Matches
288,Etrit Berisha,al ALB,GK,Lazio,it Serie A,26,1989,11,9,873,9.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
289,Saúl Berjón,es ESP,MF,Eibar,es La Liga,29,1986,29,16,"1,400",15.6,4,4,8,1,3,4,1,0,0.26,0.26,0.51,0.06,0.32,Matches
290,Federico Bernardeschi,it ITA,MF,Fiorentina,it Serie A,21,1994,33,25,"2,272",25.2,2,4,6,2,0,0,6,0,0.08,0.16,0.24,0.08,0.24,Matches
291,Paul Bernardoni,fr FRA,GK,Bordeaux,fr Ligue 1,18,1997,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Paul Bernardoni,fr FRA,GK,Troyes,fr Ligue 1,18,1997,14,14,"1,260",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
293,Juan Bernat,es ESP,"DF,MF",Bayern Munich,de Bundesliga,22,1993,16,13,"1,149",12.8,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
294,Andrea Bertolacci,it ITA,MF,Milan,it Serie A,24,1991,27,21,"1,805",20.1,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
295,Davide Bertoncini,it ITA,DF,Frosinone,it Serie A,24,1991,5,4,365,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
296,Ryan Bertrand,eng ENG,"DF,MF",Southampton,eng Premier League,25,1989,32,32,"2,880",32,1,3,4,0,1,1,6,0,0.03,0.09,0.12,0,0.09,Matches
297,Muhamed Bešić,ba BIH,"MF,DF",Everton,eng Premier League,22,1992,12,7,558,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
298,Vincent Bessat,fr FRA,"FW,DF",Caen,fr Ligue 1,29,1985,35,32,"2,757",30.6,1,1,2,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches
299,Beto,pt POR,GK,Sevilla,es La Liga,33,1982,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
300,Jonathan Biabiany,fr FRA,"MF,FW",Inter,it Serie A,27,1988,20,7,872,9.7,1,2,3,1,0,0,3,0,0.1,0.21,0.31,0.1,0.31,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Matteo Bianchetti,it ITA,DF,Hellas Verona,it Serie A,22,1993,23,17,"1,587",17.6,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
302,Raffaele Bianco,it ITA,MF,Carpi,it Serie A,27,1987,26,21,"1,852",20.6,1,3,4,1,0,0,7,1,0.05,0.15,0.19,0.05,0.19,Matches
303,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,25,1990,21,18,"1,599",17.8,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
304,Henri Bienvenu,cm CMR,FW,Troyes,fr Ligue 1,27,1988,7,1,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
305,Thievy Bifouma,cg CGO,"FW,MF",Reims,fr Ligue 1,23,1992,14,10,937,10.4,4,1,5,4,0,0,2,0,0.38,0.1,0.48,0.38,0.48,Matches
306,Thievy Bifouma,cg CGO,"FW,MF",Granada,es La Liga,23,1992,7,0,187,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
