Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
641,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,0,0,0,,0,0,,,0,0,Matches
642,Mustapha Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,0,6,0,0,1.19,0,0,,0,0,Matches
643,Mohamed Diamé,sn SEN,MF,Newcastle United,eng Premier League,31,1987,24.1,0,21,3,14.3,0.87,0.12,0,0,0,0,Matches
644,Grady Diangana,cd COD,MF,West Ham United,eng Premier League,20,1998,6.8,0,10,3,30,1.48,0.44,0,0,0,0,Matches
645,Lassana Diarra,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,33,1985,1.8,0,0,0,,0,0,,,0,0,Matches
646,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,0,9,1,11.1,1.23,0.14,0,0,0,0,Matches
647,Brahim Díaz,ma MAR,FW,Real Madrid,es La Liga,18,1999,4.2,1,7,5,71.4,1.68,1.2,0.14,0.2,0,0,Matches
648,Javier Díaz,es ESP,GK,Sevilla,es La Liga,21,1997,1,0,0,0,,0,0,,,0,0,Matches
649,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1,11,2,18.2,0.34,0.06,0.09,0.5,0,0,Matches
650,Lorenzo Dickmann,it ITA,MF,SPAL,it Serie A,21,1996,1.9,0,1,0,0,0.51,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Daniel Didavi,de GER,"FW,MF",Stuttgart,de Bundesliga,28,1990,10.6,2,24,10,41.7,2.26,0.94,0.08,0.2,0,0,Matches
652,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1,23,2,8.7,0.98,0.09,0.04,0.5,0,0,Matches
653,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,0,1,1,100,0.12,0.12,0,0,0,0,Matches
654,Eric Dier,eng ENG,MF,Tottenham Hotspur,eng Premier League,24,1994,16.7,3,9,3,33.3,0.54,0.18,0.33,1,0,0,Matches
655,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,22,1996,0.2,0,0,0,,0,0,,,0,0,Matches
656,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,4,34,10,29.4,1.03,0.3,0.12,0.4,0,0,Matches
657,Mitchell Dijks,nl NED,"DF,MF",Bologna,it Serie A,25,1993,22.5,1,9,4,44.4,0.4,0.18,0.11,0.25,0,0,Matches
658,Javairô Dilrosun,nl NED,MF,Hertha BSC,de Bundesliga,20,1998,10,2,11,5,45.5,1.1,0.5,0.18,0.4,0,0,Matches
659,Federico Dimarco,it ITA,"DF,MF",Parma,it Serie A,20,1997,9.9,1,14,3,21.4,1.41,0.3,0.07,0.33,0,0,Matches
660,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21,0,0,0,,0,0,,,0,0,Matches
661,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,1,9,3,33.3,0.6,0.2,0.11,0.33,0,0,Matches
662,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,14.4,0,9,0,0,0.63,0,0,,0,0,Matches
663,Federico Dionisi,it ITA,FW,Frosinone,it Serie A,31,1987,2.3,1,11,3,27.3,4.85,1.32,0.09,0.33,0,0,Matches
664,Lois Diony,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,25,1992,17.7,5,39,19,48.7,2.21,1.07,0.13,0.26,0,0,Matches
665,Issa Diop,ma MAR,DF,West Ham United,eng Premier League,21,1997,33,1,12,5,41.7,0.36,0.15,0.08,0.2,0,0,Matches
666,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1,36,5,13.9,1.38,0.19,0.03,0.2,0,0,Matches
667,Sofiane Diop,ma MAR,"MF,FW",Monaco,fr Ligue 1,18,2000,8.2,0,10,3,30,1.21,0.36,0,0,0,0,Matches
668,Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,0,7,2,28.6,0.71,0.2,0,0,0,0,Matches
669,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,0,2,0,0,0.83,0,0,,0,0,Matches
670,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,0,0,0,,0,0,,,0,0,Matches
671,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,0,12,1,8.3,0.36,0.03,0,0,0,0,Matches
672,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,0,2,1,50,0.13,0.06,0,0,0,0,Matches
673,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1,0,0,0,,0,0,,,0,0,Matches
674,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1,8,2,25,0.26,0.07,0.13,0.5,0,0,Matches
675,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,0,2,0,0,1.03,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1,11,4,36.4,0.55,0.2,0.09,0.25,0,0,Matches
677,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,1,1,100,0.32,0.32,0,0,0,0,Matches
678,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24,0,0,0,,0,0,,,0,0,Matches
679,Matt Doherty,ie IRL,MF,Wolves,eng Premier League,26,1992,34.9,4,46,18,39.1,1.32,0.52,0.09,0.22,0,0,Matches
680,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1,0,1,0,0,1.02,0,0,,0,0,Matches
681,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4,0,0,0,,0,0,,,0,0,Matches
682,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,0,2,0,0,0.29,0,0,,0,0,Matches
683,Ji Dong-won,kr KOR,"MF,FW",Augsburg,de Bundesliga,27,1991,9.9,4,23,7,30.4,2.32,0.71,0.17,0.57,0,0,Matches
684,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,1996,10.7,5,30,11,36.7,2.81,1.03,0.17,0.45,0,0,Matches
685,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,0,0,0,,0,0,,,0,0,Matches
686,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,0,2,0,0,1.18,0,0,,0,0,Matches
687,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,0,0,0,,0,0,,,0,0,Matches
688,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,30,1988,27.4,4,24,10,41.7,0.87,0.36,0.17,0.4,0,0,Matches
689,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,1993,34,5,50,17,34,1.47,0.5,0.1,0.29,0,0,Matches
690,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,0,1,1,100,0.28,0.28,0,0,0,0,Matches
691,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,23,1994,17.8,3,29,14,48.3,1.63,0.79,0.1,0.21,0,0,Matches
692,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6,2,15,9,60,2.5,1.5,0.13,0.22,0,0,Matches
693,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,0,0,0,,0,0,,,0,0,Matches
694,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,2,4,3,75,0.27,0.2,0.5,0.67,0,0,Matches
695,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,0,0,0,,0,0,,,0,0,Matches
696,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14,0,0,0,,0,0,,,0,0,Matches
697,Julian Draxler,de GER,MF,Paris Saint-Germain,fr Ligue 1,24,1993,22.7,3,32,19,59.4,1.41,0.84,0.09,0.16,0,0,Matches
698,Luke Dreher,eng ENG,MF,Crystal Palace,eng Premier League,19,1998,0,0,0,0,,0,0,,,0,0,Matches
699,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,0,0,Matches
700,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
701,Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,1989,7.3,0,2,1,50,0.27,0.14,0,0,0,0,Matches
702,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,0,23,8,34.8,0.75,0.26,0,0,0,0,Matches
703,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,0,0,Matches
704,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,29,1989,38,0,0,0,,0,0,,,0,0,Matches
705,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,1,18,10,55.6,1.97,1.09,0.06,0.1,0,0,Matches
706,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,11,54,20,37,1.9,0.7,0.2,0.55,0,0,Matches
707,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,5,37,16,43.2,1.08,0.47,0.14,0.31,0,0,Matches
708,Demeaco Duhaney,eng ENG,DF,Huddersfield Town,eng Premier League,19,1998,0.5,0,0,0,,0,0,,,0,0,Matches
709,Paul Dummett,wls WAL,DF,Newcastle United,eng Premier League,26,1991,22.1,0,9,1,11.1,0.41,0.05,0,0,0,0,Matches
710,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,4,26,10,38.5,1.27,0.49,0.15,0.4,0,0,Matches
711,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35,2,20,4,20,0.57,0.11,0.1,0.5,0,0,Matches
712,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,,0,0,,,0,0,Matches
713,Erik Durm,de GER,"DF,MF",Huddersfield Town,eng Premier League,26,1992,22.8,0,10,0,0,0.44,0,0,,0,0,Matches
714,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,4,42,9,21.4,1.99,0.43,0.05,0.22,2,2,Matches
715,Riza Durmisi,dk DEN,MF,Lazio,it Serie A,24,1994,3.6,0,4,2,50,1.1,0.55,0,0,0,0,Matches
716,Hugo Duro,es ESP,"FW,MF",Getafe,es La Liga,18,1999,4.6,0,7,1,14.3,1.51,0.22,0,0,0,0,Matches
717,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,0,4,2,50,1.62,0.81,0,0,0,0,Matches
718,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,5,64,22,34.4,2.7,0.93,0.06,0.18,1,1,Matches
719,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,9,131,51,38.9,4.57,1.78,0.07,0.18,0,0,Matches
720,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,1,44,8,18.2,2.26,0.41,0.02,0.13,0,0,Matches
721,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27,3,11,6,54.5,0.41,0.22,0.27,0.5,0,0,Matches
722,Dennis Eckert,,FW,Celta Vigo,es La Liga,21,1997,2.4,0,8,3,37.5,3.33,1.25,0,0,0,0,Matches
723,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,0,10,4,40,0.27,0.11,0,0,0,0,Matches
724,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,0,1,0,0,1.17,0,0,,0,0,Matches
725,Simone Edera,it ITA,"FW,MF",Bologna,it Serie A,21,1997,2.2,0,8,4,50,3.67,1.84,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
726,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38,0,0,0,,0,0,,,0,0,Matches
727,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,0,0,Matches
728,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,5,46,15,32.6,1.36,0.44,0.11,0.33,0,0,Matches
729,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,0,15,1,6.7,0.51,0.03,0,0,0,0,Matches
730,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,0,3,0,0,0.42,0,0,,0,0,Matches
731,Harvey Elliott,eng ENG,"FW,MF",Fulham,eng Premier League,15,2003,0.2,0,1,1,100,4.5,4.5,0,0,0,0,Matches
732,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,0,7,0,0,1.66,0,0,,0,0,Matches
733,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25,1,10,5,50,0.4,0.2,0.1,0.2,0,0,Matches
734,Gorka Elustondo,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,3.2,0,2,0,0,0.63,0,0,,0,0,Matches
735,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,21,1996,29.1,2,14,3,21.4,0.48,0.1,0.14,0.67,0,0,Matches
736,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,0,2,1,50,0.42,0.21,0,0,0,0,Matches
737,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,0,20,6,30,2.27,0.68,0,0,0,0,Matches
738,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1992,25.4,5,49,18,36.7,1.93,0.71,0.04,0.11,3,3,Matches
739,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,21,1997,14.9,5,26,13,50,1.74,0.87,0.19,0.38,0,0,Matches
740,Emerson,br BRA,MF,Real Betis,es La Liga,19,1999,3.5,0,3,1,33.3,0.85,0.28,0,0,0,0,Matches
741,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,0,0,Matches
742,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33,1,9,5,55.6,0.27,0.15,0.11,0.2,0,0,Matches
743,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,7,67,16,23.9,2.34,0.56,0.1,0.44,0,0,Matches
744,Javier Eraso,es ESP,MF,Leganés,es La Liga,28,1990,7,0,3,2,66.7,0.43,0.29,0,0,0,0,Matches
745,Christian Eriksen,dk DEN,"MF,FW",Tottenham Hotspur,eng Premier League,26,1992,30.8,8,83,31,37.3,2.69,1.01,0.1,0.26,0,0,Matches
746,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,0,8,1,12.5,0.59,0.07,0,0,0,0,Matches
747,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,4,22,10,45.5,1.11,0.5,0.18,0.4,0,0,Matches
748,Sergio Escudero,es ESP,"MF,DF",Sevilla,es La Liga,28,1989,17.2,0,27,2,7.4,1.57,0.12,0,0,0,0,Matches
749,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1,15,6,40,0.5,0.2,0.07,0.17,0,0,Matches
750,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
751,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,13.9,0,29,9,31,2.09,0.65,0,0,0,0,Matches
752,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38,0,0,0,,0,0,,,0,0,Matches
753,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1,15,3,20,0.66,0.13,0.07,0.33,0,0,Matches
754,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,4,24,8,33.3,0.81,0.27,0.17,0.5,0,0,Matches
755,Lucas Evangelista,br BRA,"MF,FW",Nantes,fr Ligue 1,23,1995,8,1,14,4,28.6,1.75,0.5,0.07,0.25,0,0,Matches
756,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1,10,4,40,0.45,0.18,0.1,0.25,0,0,Matches
757,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,0,9,1,11.1,0.6,0.07,0,0,0,0,Matches
758,Valentin Eysseric,fr FRA,FW,Fiorentina,it Serie A,26,1992,4,0,4,2,50,1.01,0.5,0,0,0,0,Matches
759,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,1992,2.3,1,6,1,16.7,2.58,0.43,0,0,1,2,Matches
760,Marco Fabián,mx MEX,MF,Eintracht Frankfurt,de Bundesliga,29,1989,0.7,0,1,0,0,1.45,0,0,,0,0,Matches
761,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,33,1985,38,0,0,0,,0,0,,,0,0,Matches
762,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,0,0,Matches
763,Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,28,1990,14.2,0,3,0,0,0.21,0,0,,0,0,Matches
764,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2,0,1,0,0,0.5,0,0,,0,0,Matches
765,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,1,10,5,50,0.93,0.47,0.1,0.2,0,0,Matches
766,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2,0,0,0,,0,0,,,0,0,Matches
767,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,0,0,0,,0,0,,,0,0,Matches
768,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1,0,2,0,0,2,0,0,,0,0,Matches
769,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36,5,51,16,31.4,1.42,0.44,0.08,0.25,1,1,Matches
770,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,15,94,42,44.7,3.31,1.48,0.13,0.29,3,4,Matches
771,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,0,15,3,20,1.92,0.38,0,0,0,0,Matches
772,Simon Falette,gn GUI,DF,Eintracht Frankfurt,de Bundesliga,26,1992,6.7,0,3,1,33.3,0.45,0.15,0,0,0,0,Matches
773,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,1990,17.9,6,56,21,37.5,3.13,1.17,0.11,0.29,0,0,Matches
774,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,1993,18.9,1,20,12,60,1.06,0.63,0.05,0.08,0,0,Matches
775,Mohamed Fares,dz ALG,"MF,DF",SPAL,it Serie A,22,1996,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
776,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,0,0,Matches
777,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,3,23,12,52.2,2.96,1.54,0.13,0.25,0,0,Matches
778,Andrea Favilli,it ITA,FW,Genoa,it Serie A,21,1997,1.9,0,5,3,60,2.65,1.59,0,0,0,0,Matches
779,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,5,31,15,48.4,0.99,0.48,0.16,0.33,0,0,Matches
780,Zouhair Feddal,ma MAR,DF,Real Betis,es La Liga,29,1989,18.9,1,16,4,25,0.85,0.21,0.06,0.25,0,0,Matches
781,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,9,91,43,47.3,4.12,1.95,0.05,0.12,4,6,Matches
782,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,0,1,0,0,7.5,0,0,,0,0,Matches
783,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,2,10,2,20,0.82,0.16,0.2,1,0,0,Matches
784,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,1,8,2,25,0.56,0.14,0.13,0.5,0,0,Matches
785,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,0,1,0,0,0.37,0,0,,0,0,Matches
786,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,0,7,3,42.9,0.84,0.36,0,0,0,0,Matches
787,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1,6,2,33.3,0.26,0.09,0.17,0.5,0,0,Matches
788,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,2,21,5,23.8,0.96,0.23,0.1,0.4,0,0,Matches
789,Gelson Fernandes,ch SUI,MF,Eintracht Frankfurt,de Bundesliga,31,1986,24.7,1,4,3,75,0.16,0.12,0.25,0.33,0,0,Matches
790,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16,0,0,0,,0,0,,,0,0,Matches
791,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6,0,0,0,,0,0,,,0,0,Matches
792,Borja Fernández,es ESP,"MF,DF",Valladolid,es La Liga,37,1981,9.3,0,5,1,20,0.54,0.11,0,0,0,0,Matches
793,Federico Fernández,ar ARG,DF,Newcastle United,eng Premier League,29,1989,16.5,0,4,1,25,0.24,0.06,0,0,0,0,Matches
794,Joaquín Fernández,es ESP,"DF,MF",Valladolid,es La Liga,22,1996,9.3,1,7,2,28.6,0.75,0.21,0.14,0.5,0,0,Matches
795,Valery Fernández,es ESP,"MF,DF",Girona,es La Liga,18,1999,9.9,0,2,1,50,0.2,0.1,0,0,0,0,Matches
796,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,1,30,7,23.3,1.14,0.27,0.03,0.14,0,0,Matches
797,Juan Ferney Otero,co COL,"MF,FW",Amiens,fr Ligue 1,23,1995,24.2,2,55,15,27.3,2.28,0.62,0.04,0.13,0,0,Matches
798,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6,0,0,0,,0,0,,,0,0,Matches
799,David Ferreiro,es ESP,MF,Huesca,es La Liga,30,1988,25.3,1,36,13,36.1,1.42,0.51,0.03,0.08,0,0,Matches
800,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
801,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,2,15,3,20,0.72,0.14,0.13,0.67,0,0,Matches
802,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,0,0,0,,0,0,,,0,0,Matches
803,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,3,12,3,25,1.02,0.26,0.25,1,0,0,Matches
804,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,10,41,18,43.9,2.76,1.21,0.15,0.33,4,4,Matches
805,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,26,1991,29,12,75,35,46.7,2.59,1.21,0.15,0.31,1,1,Matches
806,Junior Firpo,do DOM,"MF,DF",Real Betis,es La Liga,21,1996,21.5,3,19,7,36.8,0.88,0.33,0.16,0.43,0,0,Matches
807,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5,0,0,0,,0,0,,,0,0,Matches
808,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,0,0,0,,0,0,,,0,0,Matches
809,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,3,25,9,36,2.31,0.83,0.12,0.33,0,0,Matches
810,Alessandro Florenzi,it ITA,"DF,MF",Roma,it Serie A,27,1991,24.2,3,34,9,26.5,1.4,0.37,0.09,0.33,0,0,Matches
811,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,1,14,6,42.9,3.76,1.61,0.07,0.17,0,0,Matches
812,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,2.1,0,0,0,,0,0,,,0,0,Matches
813,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,5.3,0,6,0,0,1.13,0,0,,0,0,Matches
814,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,2,59,12,20.3,2.01,0.41,0.03,0.17,0,0,Matches
815,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,0,0,0,,0,0,,,0,0,Matches
816,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,2,12,3,25,1.18,0.3,0.17,0.67,0,0,Matches
817,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,0,2,1,50,0.06,0.03,0,0,0,0,Matches
818,Thomas Fontaine,mg MAD,DF,Reims,fr Ligue 1,27,1991,4.7,0,0,0,,0,0,,,0,0,Matches
819,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,3,35,12,34.3,1.01,0.35,0.09,0.25,0,0,Matches
820,Rui Fonte,pt POR,FW,Lille,fr Ligue 1,28,1990,7,1,13,4,30.8,1.87,0.57,0.08,0.25,0,0,Matches
821,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,22,1996,27.5,2,58,17,29.3,2.11,0.62,0.03,0.12,0,0,Matches
822,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,26,1991,13.9,4,30,14,46.7,2.16,1.01,0.03,0.07,3,3,Matches
823,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,0,0,0,,0,0,,,0,0,Matches
824,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,0,0,0,,0,0,,,0,0,Matches
825,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,22,1996,5.1,0,5,1,20,0.99,0.2,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
