Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1476,David Luiz,br BRA,"DF,MF",Chelsea,eng Premier League,30,1987,9.3,1,11,4,36.4,1.18,0.43,0.09,0.25,0,0,Matches
1477,Douglas Luiz,br BRA,MF,Girona,es La Liga,19,1998,3.4,0,10,5,50,2.91,1.46,0,0,0,0,Matches
1478,Everton Luiz,br BRA,MF,SPAL,it Serie A,29,1988,7.1,0,1,1,100,0.14,0.14,0,0,0,0,Matches
1479,Jordan Lukaku,be BEL,MF,Lazio,it Serie A,23,1994,15.1,1,6,3,50,0.4,0.2,0.17,0.33,0,0,Matches
1480,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,16,86,43,50,2.7,1.35,0.19,0.37,0,1,Matches
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2,0,,0,,,0,,,0,0,Matches
1482,Dodi Lukebakio,be BEL,"FW,MF",Watford,eng Premier League,19,1997,0.2,0,1,0,0,5.63,0,0,,0,0,Matches
1483,Saša Lukić,rs SRB,MF,Levante,es La Liga,20,1996,11,0,2,1,50,0.18,0.09,0,0,0,0,Matches
1484,Senad Lulić,ba BIH,MF,Lazio,it Serie A,31,1986,27,3,17,8,47.1,0.63,0.3,0.12,0.25,1,1,Matches
1485,Levi Lumeka,eng ENG,MF,Crystal Palace,eng Premier League,18,1998,0.3,0,1,0,0,3.46,0,0,,0,0,Matches
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26,1991,22.5,0,5,1,20,0.22,0.04,0,0,0,0,Matches
1487,Arnaud Lusamba,cd COD,MF,Nice,fr Ligue 1,20,1997,1.8,0,0,0,,0,0,,,0,0,Matches
1488,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,29,1988,17.6,0,3,0,0,0.17,0,0,,0,0,Matches
1489,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,0,0,0,,0,0,,,0,0,Matches
1490,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,3.5,0,2,0,0,0.57,0,0,,0,0,Matches
1491,Babis Lykogiannis,gr GRE,"MF,DF",Cagliari,it Serie A,23,1993,7.6,0,6,3,50,0.79,0.39,0,0,0,0,Matches
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,0,1,1,100,0.18,0.18,0,0,0,0,Matches
1493,Raïs M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,0,0,0,,0,0,,,0,0,Matches
1494,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,0,4,0,0,0.24,0,0,,0,0,Matches
1495,Zinédine Machach,fr FRA,MF,Toulouse,fr Ligue 1,21,1996,2.1,1,4,1,25,1.87,0.47,0.25,1,0,0,Matches
1496,Pablo Maffeo,es ESP,"MF,DF",Girona,es La Liga,20,1997,29.4,0,25,7,28,0.85,0.24,0,0,0,0,Matches
1497,Gabriel Magalhães,br BRA,DF,Troyes,fr Ligue 1,19,1997,0.9,0,0,0,,0,0,,,0,0,Matches
1498,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,0,0,1,,0,0.14,,0,0,0,Matches
1499,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,0,13,1,7.7,0.47,0.04,0,0,0,0,Matches
1500,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38,2,31,8,25.8,0.82,0.21,0.06,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1501,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,18,1999,0.6,0,1,0,0,1.64,0,0,,0,0,Matches
1502,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,26,1991,32.8,12,73,36,49.3,2.23,1.1,0.16,0.33,0,0,Matches
1503,Thiago Maia,br BRA,"MF,DF",Lille,fr Ligue 1,20,1997,27.4,0,15,2,13.3,0.55,0.07,0,0,0,0,Matches
1504,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,0,13,1,7.7,0.96,0.07,0,0,0,0,Matches
1505,Sebastian Maier,de GER,"MF,FW",Hannover 96,de Bundesliga,23,1993,2.9,0,5,2,40,1.7,0.68,0,0,0,0,Matches
1506,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,0,0,0,,0,0,,,0,0,Matches
1507,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,fr Ligue 1,21,1996,7.9,1,6,1,16.7,0.76,0.13,0.17,1,0,0,Matches
1508,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,0,0,0,,0,0,,,0,0,Matches
1509,Linton Maina,de GER,"FW,MF",Hannover 96,de Bundesliga,18,1999,0.1,0,0,0,,0,0,,,0,0,Matches
1510,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,eng Premier League,19,1997,10.2,0,5,0,0,0.49,0,0,,0,0,Matches
1511,Jean-Victor Makengo,fr FRA,FW,Nice,fr Ligue 1,19,1998,2.7,0,2,1,50,0.73,0.37,0,0,0,0,Matches
1512,Nemanja Maksimović,rs SRB,MF,Valencia,es La Liga,22,1995,6.2,0,7,2,28.6,1.13,0.32,0,0,0,0,Matches
1513,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0,0,,0,0,,,0,0,Matches
1514,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,20,1997,31.7,12,75,33,44,2.36,1.04,0.13,0.3,2,3,Matches
1515,Kévin Malcuit,ma MAR,"DF,MF",Lille,fr Ligue 1,26,1991,20.2,0,10,3,30,0.5,0.15,0,0,0,0,Matches
1516,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,25,1992,24.9,5,55,17,30.9,2.21,0.68,0.09,0.29,0,0,Matches
1517,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,0,23,8,34.8,0.69,0.24,0,0,0,0,Matches
1518,Scott Malone,eng ENG,DF,Huddersfield Town,eng Premier League,26,1991,12.4,0,8,2,25,0.64,0.16,0,0,0,0,Matches
1519,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33,0,16,3,18.8,0.48,0.09,0,0,0,0,Matches
1520,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,1,4,1,25,0.53,0.13,0.25,1,0,0,Matches
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,30,0,0,0,,0,0,,,0,0,Matches
1522,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,25,1991,33.6,1,14,2,14.3,0.42,0.06,0.07,0.5,0,0,Matches
1523,Georges Mandjeck,cm CMR,"MF,DF",Metz,fr Ligue 1,28,1988,10.8,0,7,2,28.6,0.65,0.19,0,0,0,0,Matches
1524,Rolando Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36,2,36,8,22.2,1,0.22,0.06,0.25,0,0,Matches
1525,Mario Mandžukić,hr CRO,"FW,MF",Juventus,it Serie A,31,1986,25.8,5,51,25,49,1.98,0.97,0.1,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1526,Sadio Mané,sn SEN,"FW,MF",Liverpool,eng Premier League,25,1992,24.3,10,70,26,37.1,2.88,1.07,0.14,0.38,0,0,Matches
1527,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,0,1,0,0,0.18,0,0,,0,0,Matches
1528,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,0,1,0,0,0.67,0,0,,0,0,Matches
1529,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,0,10,3,30,1.16,0.35,0,0,0,0,Matches
1530,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,1,15,4,26.7,0.79,0.21,0.07,0.25,0,0,Matches
1531,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,2,37,10,27,1.1,0.3,0.03,0.1,1,1,Matches
1532,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26,2,11,5,45.5,0.42,0.19,0.18,0.4,0,0,Matches
1533,Javier Manquillo,es ESP,DF,Newcastle United,eng Premier League,23,1994,19.5,0,2,0,0,0.1,0,0,,0,0,Matches
1534,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,1,5,1,20,0.44,0.09,0.2,1,0,0,Matches
1535,José Manuel Jurado,es ESP,"MF,FW",Espanyol,es La Liga,31,1986,16.7,0,13,3,23.1,0.78,0.18,0,0,0,0,Matches
1536,Harrison Manzala,cd COD,MF,Amiens,fr Ligue 1,23,1994,20.7,4,32,11,34.4,1.54,0.53,0.09,0.27,1,1,Matches
1537,Myziane Maolida,km COM,FW,Lyon,fr Ligue 1,18,1999,3.7,1,10,5,50,2.72,1.36,0.1,0.2,0,0,Matches
1538,Faitout Maouassa,fr FRA,MF,Rennes,fr Ligue 1,19,1998,9.9,0,15,4,26.7,1.52,0.41,0,0,0,0,Matches
1539,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,0,2,1,50,0.14,0.07,0,0,0,0,Matches
1540,Vincent Marcel,fr FRA,MF,Nice,fr Ligue 1,20,1997,0.5,0,0,0,,0,0,,,0,0,Matches
1541,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,3,24,10,41.7,0.7,0.29,0.13,0.3,0,0,Matches
1542,Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,2,33,9,27.3,1.31,0.36,0.06,0.22,0,0,Matches
1543,Solly March,eng ENG,MF,Brighton,eng Premier League,23,1994,20.6,1,27,9,33.3,1.31,0.44,0.04,0.11,0,0,Matches
1544,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0,0,0,0,,0,0,,,0,0,Matches
1545,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,0,12,4,33.3,1.32,0.44,0,0,0,0,Matches
1546,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,2,9,3,33.3,0.31,0.1,0.22,0.67,0,0,Matches
1547,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,28,1989,18.4,1,13,7,53.8,0.71,0.38,0.08,0.14,0,0,Matches
1548,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,1,12,2,16.7,0.64,0.11,0.08,0.5,0,0,Matches
1549,Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,18,98,42,42.9,3.52,1.51,0.17,0.4,1,1,Matches
1550,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,0,10,2,20,0.41,0.08,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1551,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,1,22,2,9.1,1.05,0.1,0.05,0.5,0,0,Matches
1552,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,0,0,0,,0,0,,,0,0,Matches
1553,João Mário,pt POR,MF,West Ham United,eng Premier League,24,1993,11.4,2,16,4,25,1.41,0.35,0.13,0.5,0,0,Matches
1554,João Mário,pt POR,MF,Inter,it Serie A,24,1993,6.2,0,12,2,16.7,1.95,0.32,0,0,0,0,Matches
1555,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23,1994,17,0,4,1,25,0.24,0.06,0,0,0,0,Matches
1556,Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,0,6,0,0,0.28,0,0,,0,0,Matches
1557,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,0,2,1,50,0.2,0.1,0,0,0,0,Matches
1558,Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,23,1994,25.1,0,16,0,0,0.64,0,0,,0,0,Matches
1559,Bruno Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,1,25,5,20,0.86,0.17,0.04,0.2,0,0,Matches
1560,Roger Martí,es ESP,FW,Levante,es La Liga,26,1991,10.7,3,27,8,29.6,2.52,0.75,0.07,0.25,1,1,Matches
1561,Anthony Martial,fr FRA,"MF,FW",Manchester Utd,eng Premier League,21,1995,17.6,9,49,16,32.7,2.79,0.91,0.16,0.5,1,1,Matches
1562,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,0,5,2,40,0.16,0.06,0,0,0,0,Matches
1563,Jonas Martin,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,27,1990,33.6,4,27,11,40.7,0.8,0.33,0.04,0.09,3,3,Matches
1564,Cuco Martina,cw CUW,"DF,MF",Everton,eng Premier League,27,1989,20.3,0,2,1,50,0.1,0.05,0,0,0,0,Matches
1565,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0,0,0,0,,0,0,,,0,0,Matches
1566,Emiliano Martínez,ar ARG,GK,Getafe,es La Liga,24,1992,5,0,0,0,,0,0,,,0,0,Matches
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26,1991,16,0,8,3,37.5,0.5,0.19,0,0,0,0,Matches
1568,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,1,11,3,27.3,0.94,0.26,0.09,0.33,0,0,Matches
1569,Javi Martínez,es ESP,"MF,DF",Bayern Munich,de Bundesliga,28,1988,17.9,1,21,4,19,1.17,0.22,0.05,0.25,0,0,Matches
1570,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,0,14,5,35.7,0.6,0.21,0,0,0,0,Matches
1571,Roger Martínez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,1,11,3,27.3,4.3,1.17,0.09,0.33,0,0,Matches
1572,Christopher Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,0,0,0,,0,0,,,0,0,Matches
1573,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,0,4,1,25,0.29,0.07,0,0,0,0,Matches
1574,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,0,6,2,33.3,0.48,0.16,0,0,0,0,Matches
1575,Adam Marušić,me MNE,MF,Lazio,it Serie A,24,1992,28,3,39,10,25.6,1.39,0.36,0.08,0.3,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1576,Omar Mascarell,gq EQG,MF,Eintracht Frankfurt,de Bundesliga,24,1993,8.6,1,4,2,50,0.47,0.23,0.25,0.5,0,0,Matches
1577,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6,0,0,0,,0,0,,,0,0,Matches
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,4,22,8,36.4,0.73,0.27,0.18,0.5,0,0,Matches
1579,Adam Masina,ma MAR,"DF,MF",Bologna,it Serie A,23,1994,31.4,0,17,4,23.5,0.54,0.13,0,0,0,0,Matches
1580,Eden Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,0,1,0,0,0.48,0,0,,0,0,Matches
1581,Arthur Masuaku,cd COD,"MF,DF",West Ham United,eng Premier League,23,1993,20.8,0,9,3,33.3,0.43,0.14,0,0,0,0,Matches
1582,Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,29,1988,21.4,3,29,11,37.9,1.36,0.52,0.1,0.27,0,0,Matches
1583,Christian Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,0,0,0,,0,0,,,0,0,Matches
1584,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,1,18,3,16.7,0.52,0.09,0.06,0.33,0,0,Matches
1585,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1,11,2,18.2,0.5,0.09,0.09,0.5,0,0,Matches
1586,Ryder Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,0,1,0,0,0.53,0,0,,0,0,Matches
1587,Ryder Matos,br BRA,"FW,MF",Hellas Verona,it Serie A,24,1993,10.9,0,16,4,25,1.47,0.37,0,0,0,0,Matches
1588,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,3,31,11,35.5,3.05,1.08,0.06,0.18,1,3,Matches
1589,Ville Matti Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,0,3,1,33.3,0.45,0.15,0,0,0,0,Matches
1590,Federico Mattiello,it ITA,MF,SPAL,it Serie A,22,1995,24.5,0,17,5,29.4,0.69,0.2,0,0,0,0,Matches
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,3,24,6,25,0.92,0.23,0.13,0.5,0,0,Matches
1592,Blaise Matuidi,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,30,1987,0.3,0,0,0,,0,0,,,0,0,Matches
1593,José Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,0,1,1,100,6.92,6.92,0,0,0,0,Matches
1594,Maurício,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0,0,,0,0,,,0,0,Matches
1595,Mërgim Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,0,5,2,40,0.31,0.12,0,0,0,0,Matches
1596,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,19,1997,2.2,0,0,0,,0,0,,,0,0,Matches
1597,Alfie Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38,2,20,6,30,0.53,0.16,0.1,0.33,0,0,Matches
1598,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,23,1993,32.9,2,18,7,38.9,0.55,0.21,0.11,0.29,0,0,Matches
1599,Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,27,1990,10.6,2,27,5,18.5,2.54,0.47,0.07,0.4,0,0,Matches
1600,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Stoke City,eng Premier League,28,1989,25.7,5,60,20,33.3,2.33,0.78,0.08,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1601,Florian Mayer,de GER,DF,Gladbach,de Bundesliga,19,1998,0.2,0,0,0,,0,0,,,0,0,Matches
1602,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.8,3,15,11,73.3,3.91,2.87,0.2,0.27,0,0,Matches
1603,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,0,2,1,50,2.22,1.11,0,0,0,0,Matches
1604,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,0,15,2,13.3,1.33,0.18,0,0,0,0,Matches
1605,Kylian Mbappé,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,18,1998,23.3,13,77,33,42.9,3.31,1.42,0.17,0.39,0,0,Matches
1606,Kylian Mbappé,fr FRA,FW,Monaco,fr Ligue 1,18,1998,0.8,0,3,2,66.7,3.65,2.43,0,0,0,0,Matches
1607,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,1,7,4,57.1,0.36,0.2,0.14,0.25,0,0,Matches
1608,Chancel Mbemba,cd COD,DF,Newcastle United,eng Premier League,22,1994,7.5,0,0,0,,0,0,,,0,0,Matches
1609,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,0,14,2,14.3,0.79,0.11,0,0,0,0,Matches
1610,Isaac Mbenza,be BEL,"FW,MF",Montpellier,fr Ligue 1,21,1996,23.3,8,55,23,41.8,2.36,0.99,0.15,0.35,0,0,Matches
1611,Bryan Mbeumo,cm CMR,"FW,MF",Troyes,fr Ligue 1,17,1999,0.7,0,3,1,33.3,4.22,1.41,0,0,0,0,Matches
1612,Jordi Mboula,es ESP,"DF,MF",Monaco,fr Ligue 1,18,1999,0.3,1,2,1,50,5.81,2.9,0.5,1,0,0,Matches
1613,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,29,1987,27,5,31,11,35.5,1.15,0.41,0.16,0.45,0,0,Matches
1614,Gareth McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,0,0,0,,0,0,,,0,0,Matches
1615,Oliver McBurnie,sct SCO,FW,Swansea City,eng Premier League,21,1996,3.1,0,5,3,60,1.63,0.98,0,0,0,0,Matches
1616,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18,0,0,0,,0,0,,,0,0,Matches
1617,James McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,0,1,0,0,0.44,0,0,,0,0,Matches
1618,James McClean,ie IRL,"MF,FW",West Brom,eng Premier League,28,1989,15.6,1,30,6,20,1.92,0.38,0.03,0.17,0,0,Matches
1619,Weston McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14,0,8,2,25,0.57,0.14,0,0,0,0,Matches
1620,Sam McQueen,eng ENG,DF,Southampton,eng Premier League,22,1995,1.6,0,1,0,0,0.61,0,0,,0,0,Matches
1621,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,20,1996,7,0,1,0,0,0.14,0,0,,0,0,Matches
1622,Iuri Medeiros,pt POR,FW,Genoa,it Serie A,23,1994,7.1,2,20,7,35,2.81,0.98,0.1,0.29,0,0,Matches
1623,Slobodan Medojević,rs SRB,MF,Eintracht Frankfurt,de Bundesliga,26,1990,0.3,0,0,0,,0,0,,,0,0,Matches
1624,Álvaro Medrán,es ESP,MF,Alavés,es La Liga,23,1994,10.5,2,17,6,35.3,1.62,0.57,0.12,0.33,0,0,Matches
1625,Álvaro Medrán,es ESP,MF,Valencia,es La Liga,23,1994,0.8,0,1,0,0,1.25,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1626,Ben Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29,0,25,8,32,0.86,0.28,0,0,0,0,Matches
1627,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,0,11,3,27.3,1.26,0.34,0,0,0,0,Matches
1628,Admir Mehmedi,ch SUI,MF,Wolfsburg,de Bundesliga,26,1991,3.2,1,4,1,25,1.24,0.31,0.25,1,0,0,Matches
1629,Admir Mehmedi,ch SUI,MF,Leverkusen,de Bundesliga,26,1991,7.8,2,13,4,30.8,1.67,0.51,0.15,0.5,0,0,Matches
1630,Alexander Meier,de GER,"FW,MF",Eintracht Frankfurt,de Bundesliga,34,1983,0,1,1,1,100,22.5,22.5,1,1,0,0,Matches
1631,Soualiho Meïté,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,1,11,3,27.3,0.74,0.2,0.09,0.33,0,0,Matches
1632,Soualiho Meïté,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,0,0,0,,0,0,,,0,0,Matches
1633,Óscar Melendo,es ESP,MF,Espanyol,es La Liga,19,1997,7.6,1,8,3,37.5,1.05,0.39,0.13,0.33,0,0,Matches
1634,Memphis,nl NED,"MF,FW",Lyon,fr Ligue 1,23,1994,28.4,19,106,46,43.4,3.73,1.62,0.16,0.37,2,2,Matches
1635,Ledian Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14,0,18,2,11.1,1.29,0.14,0,0,0,0,Matches
1636,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,1,12,3,25,0.38,0.09,0.08,0.33,0,0,Matches
1637,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,3,45,15,33.3,1.77,0.59,0.07,0.2,0,0,Matches
1638,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,20,1997,10.5,1,22,9,40.9,2.09,0.85,0.05,0.11,0,0,Matches
1639,Stiven Mendoza,co COL,MF,Amiens,fr Ligue 1,25,1992,11.5,2,26,7,26.9,2.27,0.61,0.08,0.29,0,0,Matches
1640,Alexandre Mendy,gw GNB,FW,Bordeaux,fr Ligue 1,23,1994,8.8,4,29,11,37.9,3.28,1.25,0.14,0.36,0,0,Matches
1641,Benjamin Mendy,fr FRA,"DF,MF",Manchester City,eng Premier League,23,1994,4,0,5,1,20,1.24,0.25,0,0,0,0,Matches
1642,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,0,17,4,23.5,0.72,0.17,0,0,0,0,Matches
1643,Nampalys Mendy,sn SEN,MF,Nice,fr Ligue 1,25,1992,10.7,0,1,0,0,0.09,0,0,,0,0,Matches
1644,Hamza Mendyl,ma MAR,"DF,MF",Lille,fr Ligue 1,19,1997,9.5,0,2,1,50,0.21,0.11,0,0,0,0,Matches
1645,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,0,19,7,36.8,0.81,0.3,0,0,0,0,Matches
1646,Jorge Meré,es ESP,DF,Köln,de Bundesliga,20,1997,21,1,3,1,33.3,0.14,0.05,0.33,1,0,0,Matches
1647,Alex Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,0,0,0,,0,0,,,0,0,Matches
1648,Mikel Merino,es ESP,MF,Newcastle United,eng Premier League,21,1996,15,1,16,6,37.5,1.07,0.4,0.06,0.17,0,0,Matches
1649,Sabin Merino,es ESP,"MF,FW",Athletic Club,es La Liga,25,1992,4.2,0,8,3,37.5,1.93,0.72,0,0,0,0,Matches
1650,Dries Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,18,128,50,39.1,3.84,1.5,0.11,0.28,4,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1651,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,1,2,2,100,0.49,0.49,0.5,0.5,0,0,Matches
1652,Roque Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,0,1,0,0,0.26,0,0,,0,0,Matches
1653,Roque Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,0,8,1,12.5,0.95,0.12,0,0,0,0,Matches
1654,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,30,1987,33.3,34,196,96,49,5.88,2.88,0.16,0.33,2,4,Matches
1655,Thomas Meunier,be BEL,DF,Paris Saint-Germain,fr Ligue 1,25,1991,17.5,4,11,5,45.5,0.63,0.29,0.36,0.8,0,0,Matches
1656,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,0,4,0,0,0.3,0,0,,0,0,Matches
1657,Max Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,0,8,2,25,0.42,0.1,0,0,0,0,Matches
1658,Senna Miangue,be BEL,"MF,DF",Cagliari,it Serie A,20,1997,8.9,0,3,0,0,0.34,0,0,,0,0,Matches
