Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,0,0,Matches
1568,Anderson Lucoqui,ao ANG,"MF,DF",Mainz 05,de Bundesliga,24,1997,8.3,1,8,4,50,0.97,0.48,0.13,0.25,0,0,Matches
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11,0,3,1,33.3,0.27,0.09,0,0,0,0,Matches
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,2,18,9,50,0.87,0.43,0.11,0.22,0,0,Matches
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,1987,30.2,13,81,36,44.4,2.68,1.19,0.12,0.28,3,5,Matches
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,1,14,3,21.4,0.47,0.1,0.07,0.33,0,0,Matches
1573,Luismi,es ESP,MF,Sevilla,es La Liga,20,2001,0.1,0,0,0,,0,0,,,0,0,Matches
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,0,0,Matches
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,8,43,15,34.9,2.44,0.85,0.16,0.47,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,2,6,3,50,0.26,0.13,0.33,0.67,0,0,Matches
1577,Dodi Lukebakio,be BEL,MF,Hertha BSC,de Bundesliga,23,1997,2,1,4,2,50,2.05,1.02,0,0,1,1,Matches
1578,Dodi Lukebakio,be BEL,"MF,FW",Wolfsburg,de Bundesliga,23,1997,9.8,1,17,7,41.2,1.73,0.71,0.06,0.14,0,0,Matches
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,5,32,10,31.3,0.97,0.3,0.06,0.2,3,3,Matches
1580,Levi Lumeka,eng ENG,MF,Troyes,fr Ligue 1,22,1998,0.7,0,0,0,,0,0,,,0,0,Matches
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2,0,0,0,,0,0,,,0,0,Matches
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1,0,0,0,,0,0,,,0,0,Matches
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,0,9,4,44.4,0.41,0.18,0,0,0,0,Matches
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27,0,0,0,,0,0,,,0,0,Matches
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,0,6,1,16.7,0.59,0.1,0,0,0,0,Matches
1586,Babis Lykogiannis,gr GRE,"MF,DF",Cagliari,it Serie A,27,1993,20.2,1,22,7,31.8,1.09,0.35,0.05,0.14,0,0,Matches
1587,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,1998,23.6,5,60,11,18.3,2.54,0.47,0.05,0.27,2,3,Matches
1588,Deiver Machado,co COL,MF,Lens,fr Ligue 1,27,1993,5.8,0,2,0,0,0.34,0,0,,0,0,Matches
1589,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,1993,15.3,4,37,17,45.9,2.42,1.11,0.11,0.24,0,0,Matches
1590,Yvann Macon,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,22,1998,17,0,15,4,26.7,0.88,0.24,0,0,0,0,Matches
1591,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,1996,27.3,12,72,34,47.2,2.64,1.24,0.17,0.35,0,0,Matches
1592,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,16.5,0,0,0,,0,0,,,0,0,Matches
1593,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,0,0,Matches
1594,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,2,9,7,77.8,1.54,1.2,0.22,0.29,0,0,Matches
1595,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,23,1997,34,5,29,12,41.4,0.85,0.35,0.17,0.42,0,0,Matches
1596,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,2,42,8,19,1.34,0.26,0.05,0.25,0,0,Matches
1597,Matej Maglica,hr CRO,DF,Stuttgart,de Bundesliga,22,1998,0.1,0,0,0,,0,0,,,0,0,Matches
1598,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,3,0,2,0,0,0.66,0,0,,0,0,Matches
1599,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,0,5,1,20,0.85,0.17,0,0,0,0,Matches
1600,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1601,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,1998,16.3,0,17,2,11.8,1.05,0.12,0,0,0,0,Matches
1602,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,1997,19.1,1,19,3,15.8,1,0.16,0.05,0.33,0,0,Matches
1603,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,1,23,10,43.5,0.82,0.36,0.04,0.1,0,0,Matches
1604,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,1991,16.6,11,61,23,37.7,3.66,1.38,0.11,0.3,4,5,Matches
1605,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,20.7,1,17,8,47.1,0.82,0.39,0.06,0.13,0,0,Matches
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,14.1,2,11,5,45.5,0.78,0.36,0.18,0.4,0,0,Matches
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32,0,0,0,,0,0,,,0,0,Matches
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,3,0,2,0,0,0.67,0,0,,0,0,Matches
1609,Ainsley Maitland-Niles,eng ENG,"MF,DF",Roma,it Serie A,23,1997,5.4,0,3,2,66.7,0.55,0.37,0,0,0,0,Matches
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,0.1,0,0,0,,0,0,,,0,0,Matches
1611,Abdul Majeed Waris,gh GHA,"MF,FW",Strasbourg,fr Ligue 1,29,1991,3.6,2,7,3,42.9,1.93,0.83,0.29,0.67,0,0,Matches
1612,Lovro Majer,hr CRO,MF,Rennes,fr Ligue 1,23,1998,20.4,6,45,18,40,2.21,0.88,0.13,0.33,0,0,Matches
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,26.1,1,32,10,31.3,1.23,0.38,0.03,0.1,0,0,Matches
1614,Béni Makouana,cg CGO,FW,Montpellier,fr Ligue 1,18,2002,3.6,0,7,0,0,1.96,0,0,,0,0,Matches
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,32.6,1,31,5,16.1,0.95,0.15,0.03,0.2,0,0,Matches
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,0,3,0,0,0.24,0,0,,0,0,Matches
1617,Kévin Malcuit,ma MAR,"MF,DF",Napoli,it Serie A,30,1991,3.2,0,1,0,0,0.31,0,0,,0,0,Matches
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,1.6,1,3,1,33.3,1.82,0.61,0.33,1,0,0,Matches
1619,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,22,1998,11.3,2,21,5,23.8,1.85,0.44,0.1,0.4,0,0,Matches
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,18.7,5,47,21,44.7,2.51,1.12,0.11,0.24,0,0,Matches
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,1993,17.7,6,57,18,31.6,3.22,1.02,0.11,0.33,0,0,Matches
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,1,17,2,11.8,0.84,0.1,0.06,0.5,0,0,Matches
1623,Lennard Maloney,us USA,"DF,MF",Dortmund,de Bundesliga,21,1999,0.1,0,0,0,,0,0,,,0,0,Matches
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,1,13,2,15.4,1.02,0.16,0.08,0.5,0,0,Matches
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,19.6,5,53,16,30.2,2.7,0.81,0.06,0.19,2,3,Matches
1627,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,0,3,0,0,0.11,0,0,,0,0,Matches
1628,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32,0,24,6,25,0.75,0.19,0,0,0,0,Matches
1629,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,4.7,1,12,5,41.7,2.54,1.06,0.08,0.2,0,0,Matches
1630,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,9,0,0,0,,0,0,,,0,0,Matches
1631,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,1,6,3,50,0.35,0.18,0.17,0.33,0,0,Matches
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,0,2,0,0,0.14,0,0,,0,0,Matches
1633,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,1,10,3,30,0.65,0.2,0.1,0.33,0,0,Matches
1634,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,14.7,0,23,5,21.7,1.57,0.34,0,0,0,0,Matches
1635,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,1996,10,0,0,0,,0,0,,,0,0,Matches
1636,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,1992,31.3,16,98,40,40.8,3.13,1.28,0.16,0.4,0,0,Matches
1637,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,1,3,1,33.3,0.23,0.08,0.33,1,0,0,Matches
1638,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,1998,20.6,1,17,8,47.1,0.83,0.39,0.06,0.13,0,0,Matches
1639,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,1987,24.4,7,17,9,52.9,0.7,0.37,0.06,0.11,6,6,Matches
1640,Ricardo Mangas,pt POR,"DF,MF",Bordeaux,fr Ligue 1,23,1998,26.1,3,17,5,29.4,0.65,0.19,0.18,0.6,0,0,Matches
1641,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,0,0,0,,0,0,,,0,0,Matches
1642,Javier Manquillo,es ESP,DF,Newcastle United,eng Premier League,27,1994,14,1,4,2,50,0.29,0.14,0.25,0.5,0,0,Matches
1643,Myziane Maolida,km COM,"FW,MF",Nice,fr Ligue 1,22,1999,0.4,0,1,0,0,2.65,0,0,,0,0,Matches
1644,Myziane Maolida,km COM,"MF,FW",Hertha BSC,de Bundesliga,22,1999,8.6,1,14,3,21.4,1.62,0.35,0.07,0.33,0,0,Matches
1645,Sekou Mara,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,10.1,6,39,18,46.2,3.88,1.79,0.13,0.28,1,1,Matches
1646,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,0,1,0,0,0.09,0,0,,0,0,Matches
1647,Fernando Marçal,br BRA,MF,Wolves,eng Premier League,32,1989,16.1,0,11,1,9.1,0.68,0.06,0,0,0,0,Matches
1648,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,0,8,3,37.5,1.37,0.51,0,0,0,0,Matches
1649,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10,0,3,0,0,0.3,0,0,,0,0,Matches
1650,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2,0,2,0,0,1,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1651,Solly March,eng ENG,MF,Brighton,eng Premier League,27,1994,19.4,0,21,11,52.4,1.08,0.57,0,0,0,0,Matches
1652,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15,0,8,1,12.5,0.53,0.07,0,0,0,0,Matches
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,1,25,10,40,0.72,0.29,0.04,0.1,0,0,Matches
1654,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,1990,9,0,2,0,0,0.22,0,0,,0,0,Matches
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,1,3,3,100,0.16,0.16,0.33,0.33,0,0,Matches
1656,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,1999,0.1,0,0,0,,0,0,,,0,0,Matches
1657,José Mari,es ESP,MF,Cádiz,es La Liga,33,1987,4.3,0,4,2,50,0.93,0.47,0,0,0,0,Matches
1658,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,1993,14.9,2,10,5,50,0.67,0.34,0.2,0.4,0,0,Matches
1659,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,2,0,1,0,0,0.5,0,0,,0,0,Matches
1660,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,1,20,7,35,0.88,0.31,0.05,0.14,0,0,Matches
1661,Mariano,do DOM,FW,Real Madrid,es La Liga,27,1993,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,0,0,Matches
1662,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,25,1996,31.3,0,41,7,17.1,1.31,0.22,0,0,0,0,Matches
1663,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,0,7,2,28.6,0.34,0.1,0,0,0,0,Matches
1664,Mika Mármol,es ESP,DF,Barcelona,es La Liga,20,2001,0,0,0,0,,0,0,,,0,0,Matches
1665,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,de Bundesliga,22,1999,0.3,0,1,0,0,3.75,0,0,,0,0,Matches
1666,Omar Marmoush,eg EGY,"FW,MF",Stuttgart,de Bundesliga,22,1999,17.5,3,48,13,27.1,2.75,0.74,0.06,0.23,0,1,Matches
1667,Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,27,1994,31.8,5,21,8,38.1,0.66,0.25,0.24,0.63,0,0,Matches
1668,Roger Martí,es ESP,FW,Levante,es La Liga,30,1991,23.5,7,49,20,40.8,2.09,0.85,0.12,0.3,1,3,Matches
1669,Anthony Martial,fr FRA,"MF,FW",Manchester Utd,eng Premier League,25,1995,2.4,1,5,3,60,2.12,1.27,0.2,0.33,0,0,Matches
1670,Anthony Martial,fr FRA,"FW,MF",Sevilla,es La Liga,25,1995,5.4,0,7,3,42.9,1.29,0.55,0,0,0,0,Matches
1671,Martín,es ESP,MF,Cádiz,es La Liga,22,1999,1.3,0,2,0,0,1.57,0,0,,0,0,Matches
1672,Aarón Martín,es ESP,MF,Mainz 05,de Bundesliga,24,1997,25.5,1,18,5,27.8,0.71,0.2,0.06,0.2,0,0,Matches
1673,Ander Martin,es ESP,MF,Real Sociedad,es La Liga,20,2000,1,0,3,2,66.7,3.07,2.05,0,0,0,0,Matches
1674,Andrés Martín,es ESP,FW,Rayo Vallecano,es La Liga,22,1999,2.1,0,5,1,20,2.42,0.48,0,0,0,0,Matches
1675,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,es La Liga,19,2002,0.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1676,Iván Martín,es ESP,MF,Alavés,es La Liga,22,1999,1.8,0,1,0,0,0.54,0,0,,0,0,Matches
1677,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,31,1990,23.4,1,21,4,19,0.9,0.17,0.05,0.25,0,0,Matches
1678,Gabriel Martinelli,br BRA,"MF,FW",Arsenal,eng Premier League,20,2001,20.7,6,52,16,30.8,2.52,0.77,0.1,0.31,1,1,Matches
1679,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28,1992,36,0,0,0,,0,0,,,0,0,Matches
1680,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26,3,27,9,33.3,1.04,0.35,0.11,0.33,0,0,Matches
1681,Javi Martínez,es ESP,MF,Osasuna,es La Liga,21,1999,9.8,1,10,2,20,1.02,0.2,0.1,0.5,0,0,Matches
1682,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,23,1998,1,0,0,0,,0,0,,,0,0,Matches
1683,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23,1997,25.4,21,118,53,44.9,4.65,2.09,0.15,0.34,3,6,Matches
1684,Pablo Martínez,es ESP,MF,Levante,es La Liga,23,1998,7.3,0,11,1,9.1,1.51,0.14,0,0,0,0,Matches
1685,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,1,16,4,25,1.01,0.25,0.06,0.25,0,0,Matches
1686,Gelson Martins,pt POR,MF,Monaco,fr Ligue 1,26,1995,21.2,4,30,11,36.7,1.42,0.52,0.13,0.36,0,0,Matches
1687,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,1,8,3,37.5,0.26,0.1,0.13,0.33,0,0,Matches
1688,Omar Mascarell,gq EQG,MF,Elche,es La Liga,28,1993,27.7,0,12,1,8.3,0.43,0.04,0,0,0,0,Matches
1689,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,0,2,0,0,0.35,0,0,,0,0,Matches
1690,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12,0,5,0,0,0.42,0,0,,0,0,Matches
1691,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,0,5,0,0,0.29,0,0,,0,0,Matches
1692,Roberto Massimo,de GER,MF,Stuttgart,de Bundesliga,20,2000,9.7,2,20,11,55,2.05,1.13,0.1,0.18,0,0,Matches
1693,Arthur Masuaku,cd COD,"MF,DF",West Ham United,eng Premier League,27,1993,7.2,1,4,1,25,0.55,0.14,0.25,1,0,0,Matches
1694,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,1988,7.5,1,10,3,30,1.34,0.4,0.1,0.33,0,0,Matches
1695,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,1988,2.6,0,5,1,20,1.91,0.38,0,0,0,0,Matches
1696,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,2002,23.7,1,31,8,25.8,1.31,0.34,0.03,0.13,0,0,Matches
1697,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,2002,8.8,0,4,1,25,0.46,0.11,0,0,0,0,Matches
1698,Aleš Matějů,cz CZE,"DF,MF",Venezia,it Serie A,25,1996,8.1,0,2,2,100,0.25,0.25,0,0,0,0,Matches
1699,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,12.7,5,37,18,48.6,2.91,1.41,0.14,0.28,0,0,Matches
1700,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,15.4,0,6,1,16.7,0.39,0.07,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31,3,34,9,26.5,1.1,0.29,0.09,0.33,0,0,Matches
1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,0,1,0,0,0.67,0,0,,0,0,Matches
1703,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,1,11,6,54.5,0.4,0.22,0.09,0.17,0,0,Matches
1704,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,1996,25.3,8,61,15,24.6,2.41,0.59,0.11,0.47,1,2,Matches
1705,Stephy Mavididi,eng ENG,"MF,FW",Montpellier,fr Ligue 1,23,1998,25.5,8,59,24,40.7,2.31,0.94,0.14,0.33,0,0,Matches
1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,4,32,11,34.4,1.06,0.37,0.13,0.36,0,0,Matches
1707,Eric Maxim Choupo-Moting,cm CMR,MF,Bayern Munich,de Bundesliga,32,1989,4.2,4,15,8,53.3,3.58,1.91,0.27,0.5,0,0,Matches
1708,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,1999,34.8,0,0,0,,0,0,,,0,0,Matches
1709,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,1997,11.6,6,17,7,41.2,1.47,0.6,0.29,0.71,1,1,Matches
1710,Borja Mayoral,es ESP,FW,Roma,it Serie A,24,1997,1.1,0,1,0,0,0.94,0,0,,0,0,Matches
1711,Derek Mazou-Sacko,fr FRA,MF,Troyes,fr Ligue 1,16,2004,0,0,0,0,,0,0,,,0,0,Matches
1712,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,0,6,0,0,0.43,0,0,,0,0,Matches
1713,Pasquale Mazzocchi,it ITA,"MF,DF",Salernitana,it Serie A,26,1995,14.1,0,5,2,40,0.35,0.14,0,0,0,0,Matches
1714,Kevin Mbabu,ch SUI,"DF,MF",Wolfsburg,de Bundesliga,26,1995,15.5,0,5,0,0,0.32,0,0,,0,0,Matches
1715,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,22,1998,33.6,28,147,68,46.3,4.38,2.02,0.16,0.35,4,4,Matches
1716,Ibrahima Mbaye,sn SEN,MF,Bologna,it Serie A,26,1994,1.2,0,0,0,,0,0,,,0,0,Matches
1717,Yannis Mbemba,ga GAB,DF,Nantes,fr Ligue 1,20,2001,0.1,0,2,1,50,36,18,0,0,0,0,Matches
1718,Amadou Mbengue,sn SEN,DF,Metz,fr Ligue 1,19,2002,6.8,0,3,0,0,0.44,0,0,,0,0,Matches
1719,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,21,1999,32.3,4,77,22,28.6,2.39,0.68,0.04,0.14,1,1,Matches
1720,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,8.9,0,9,0,0,1.01,0,0,,0,0,Matches
1721,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0,0,,0,0,,,0,0,Matches
1722,Jordi Mboula,es ESP,"MF,FW",Mallorca,es La Liga,22,1999,4.8,0,5,0,0,1.04,0,0,,0,0,Matches
1723,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1,0,0,0,,0,0,,,0,0,Matches
1724,Nathanael Mbuku,cd COD,"FW,MF",Reims,fr Ligue 1,19,2002,15.8,2,33,13,39.4,2.09,0.83,0.06,0.15,0,0,Matches
1725,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,33,1987,16,0,9,3,33.3,0.56,0.19,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1726,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,18,2002,0.2,0,1,0,0,4.5,0,0,,0,0,Matches
1727,Kasey McAteer,ie IRL,MF,Leicester City,eng Premier League,19,2001,0,0,0,0,,0,0,,,0,0,Matches
1728,Liam McCarron,sct SCO,DF,Leeds United,eng Premier League,20,2001,0.1,0,0,0,,0,0,,,0,0,Matches
1729,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,31,1989,17,0,0,0,,0,0,,,0,0,Matches
1730,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,26,1994,34.3,3,43,16,37.2,1.25,0.47,0.07,0.19,0,0,Matches
1731,Weston McKennie,us USA,MF,Juventus,it Serie A,22,1998,15.2,3,23,5,21.7,1.51,0.33,0.13,0.6,0,0,Matches
1732,Stuart McKinstry,sct SCO,MF,Leeds United,eng Premier League,18,2002,0,0,0,0,,0,0,,,0,0,Matches
1733,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,29,1992,30.1,1,33,6,18.2,1.1,0.2,0.03,0.17,0,0,Matches
1734,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,21,1999,34.5,0,52,15,28.8,1.51,0.43,0,0,0,0,Matches
1735,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,24,1996,26.5,1,27,7,25.9,1.02,0.26,0.04,0.14,0,0,Matches
1736,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,0,2,0,0,0.06,0,0,,0,0,Matches
1737,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,1,9,2,22.2,0.31,0.07,0.11,0.5,0,0,Matches
1738,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,0,5,1,20,0.58,0.12,0,0,0,0,Matches
1739,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,3,19,4,21.1,0.93,0.2,0.16,0.75,0,0,Matches
1740,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,30,1991,0,0,0,0,,0,0,,,0,0,Matches
1741,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,18,2003,0.8,0,1,1,100,1.32,1.32,0,0,0,0,Matches
1742,Farid El Melali,dz ALG,MF,Angers,fr Ligue 1,24,1997,0.2,0,1,0,0,6.43,0,0,,0,0,Matches
1743,Filippo Melegoni,it ITA,MF,Genoa,it Serie A,22,1999,10.9,1,13,7,53.8,1.19,0.64,0.08,0.14,0,0,Matches
1744,Óscar Melendo,es ESP,MF,Espanyol,es La Liga,23,1997,11,0,8,0,0,0.73,0,0,,0,0,Matches
1745,Gonzalo Melero,es ESP,MF,Levante,es La Liga,27,1994,18.8,7,22,11,50,1.17,0.59,0.23,0.45,2,2,Matches
1746,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,0,3,1,33.3,0.15,0.05,0,0,0,0,Matches
1747,Arthur Melo,br BRA,MF,Juventus,it Serie A,24,1996,10.7,0,2,0,0,0.19,0,0,,0,0,Matches
1748,Memphis,nl NED,FW,Barcelona,es La Liga,27,1994,20.6,12,61,34,55.7,2.97,1.65,0.13,0.24,4,5,Matches
1749,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,0,21,5,23.8,0.59,0.14,0,0,0,0,Matches
1750,Nuno Mendes,pt POR,DF,Paris Saint-Germain,fr Ligue 1,19,2002,18.4,0,7,1,14.3,0.38,0.05,0,0,0,0,Matches
