Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1576,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,19,2005,18.3,0,15,2,13.3,0.82,0.11,0,0,0,0,Matches
1577,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,26,1997,22.1,1,22,7,31.8,1,0.32,0.05,0.14,0,0,Matches
1578,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,24,1999,15,0,0,0,,0,0,,,0,0,Matches
1579,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,26,1998,3.4,2,7,5,71.4,2.07,1.48,0.14,0.2,1,1,Matches
1580,Hamidou Makalou,ml MLI,MF,Brest,fr Ligue 1,18,2006,0.4,0,0,0,,0,0,,,0,0,Matches
1581,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,22,2001,8.3,0,0,0,,0,0,,,0,0,Matches
1582,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,26,1998,23.9,0,7,1,14.3,0.29,0.04,0,0,0,0,Matches
1583,Nikola Maksimović,rs SRB,DF,Montpellier,fr Ligue 1,32,1991,6.5,0,1,0,0,0.15,0,0,,0,0,Matches
1584,Tyrell Malacia,nl NED,MF,Manchester Utd,eng Premier League,24,1999,1.1,0,0,0,,0,0,,,0,0,Matches
1585,Jarzinho Malanga,de GER,MF,Stuttgart,de Bundesliga,18,2006,0,0,0,0,,0,0,,,0,0,Matches
1586,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,23,2001,5,1,3,1,33.3,0.59,0.2,0.33,1,0,0,Matches
1587,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,22,2001,14.5,3,39,14,35.9,2.69,0.96,0.08,0.21,0,0,Matches
1588,Daniel Maldini,it ITA,MF,Atalanta,it Serie A,22,2001,2.9,3,10,5,50,3.49,1.74,0.3,0.6,0,0,Matches
1589,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,25,1998,16.8,0,17,3,17.6,1.01,0.18,0,0,0,0,Matches
1590,Donyell Malen,nl NED,MF,Aston Villa,eng Premier League,25,1999,3.4,3,15,9,60,4.43,2.66,0.2,0.33,0,0,Matches
1591,Donyell Malen,nl NED,MF,Dortmund,de Bundesliga,25,1999,6.8,3,19,6,31.6,2.79,0.88,0.16,0.5,0,0,Matches
1592,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,31,1993,4.3,0,9,3,33.3,2.11,0.7,0,0,0,0,Matches
1593,Lennard Maloney,us USA,"MF,DF",Heidenheim,de Bundesliga,24,1999,8.4,0,3,0,0,0.36,0,0,,0,0,Matches
1594,Lennard Maloney,us USA,"DF,MF",Mainz 05,de Bundesliga,24,1999,0.3,0,0,0,,0,0,,,0,0,Matches
1595,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,18,2005,0,0,0,0,,0,0,,,0,0,Matches
1596,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,23,2000,34,0,0,0,,0,0,,,0,0,Matches
1597,Dennis Man,ro ROU,"MF,FW",Parma,it Serie A,25,1998,22.2,4,49,20,40.8,2.21,0.9,0.08,0.2,0,0,Matches
1598,Gianluca Mancini,it ITA,DF,Roma,it Serie A,28,1996,34.9,2,22,7,31.8,0.63,0.2,0.09,0.29,0,0,Matches
1599,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,39,1985,16.5,0,0,0,,0,0,,,0,0,Matches
1600,Christos Mandas,gr GRE,GK,Lazio,it Serie A,22,2001,9,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1601,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,es La Liga,30,1994,10.5,0,1,1,100,0.1,0.1,0,0,0,0,Matches
1602,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,32,1991,19.3,0,6,2,33.3,0.31,0.1,0,0,0,0,Matches
1603,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27,1997,21.5,4,38,15,39.5,1.77,0.7,0.08,0.2,1,1,Matches
1604,Mateus Mane,pt POR,FW,Wolves,eng Premier League,16,2007,0,0,0,0,,0,0,,,0,0,Matches
1605,Orel Mangala,be BEL,MF,Everton,eng Premier League,26,1998,14,1,16,6,37.5,1.14,0.43,0.06,0.17,0,0,Matches
1606,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,26,1998,0.7,0,1,0,0,1.34,0,0,,0,0,Matches
1607,Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28,1996,16.2,0,8,1,12.5,0.49,0.06,0,0,0,0,Matches
1608,Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30,1994,5.7,0,0,0,,0,0,,,0,0,Matches
1609,Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,18,2005,3.7,2,11,3,27.3,2.96,0.81,0.18,0.67,0,0,Matches
1610,Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19,2005,0.1,0,1,0,0,15,0,0,,0,0,Matches
1611,Sekou Mara,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,22,2002,8.5,1,19,6,31.6,2.23,0.7,0.05,0.17,0,0,Matches
1612,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,21,2002,0.5,0,0,0,,0,0,,,0,0,Matches
1613,Alessandro Marcandalli,it ITA,DF,Venezia,it Serie A,21,2002,3.9,0,2,1,50,0.51,0.25,0,0,0,0,Matches
1614,Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,6.1,0,0,0,,0,0,,,0,0,Matches
1615,Solly March,eng ENG,MF,Brighton,eng Premier League,30,1994,1.9,0,2,0,0,1.07,0,0,,0,0,Matches
1616,Filip Marchwiński,pl POL,MF,Lecce,it Serie A,22,2002,0.2,0,0,0,,0,0,,,0,0,Matches
1617,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35,1989,17.4,0,8,2,25,0.46,0.12,0,0,0,0,Matches
1618,Alberto Marí,es ESP,FW,Valencia,es La Liga,23,2001,0.1,0,0,0,,0,0,,,0,0,Matches
1619,Pablo Marí,es ESP,DF,Monza,it Serie A,30,1993,18.1,0,2,0,0,0.11,0,0,,0,0,Matches
1620,Pablo Marí,es ESP,DF,Fiorentina,it Serie A,30,1993,12.2,0,5,1,20,0.41,0.08,0,0,0,0,Matches
1621,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,29,1995,22.2,0,5,1,20,0.23,0.05,0,0,0,0,Matches
1622,Luca Marianucci,it ITA,DF,Empoli,it Serie A,20,2004,11.9,0,8,2,25,0.67,0.17,0,0,0,0,Matches
1623,Mirko Marić,hr CRO,FW,Monza,it Serie A,29,1995,1.2,0,1,0,0,0.85,0,0,,0,0,Matches
1624,Mirko Marić,hr CRO,FW,Venezia,it Serie A,29,1995,4,0,6,1,16.7,1.52,0.25,0,0,0,0,Matches
1625,Arkaitz Mariezkurrena,es ESP,FW,Real Sociedad,es La Liga,19,2005,2.7,2,10,5,50,3.73,1.87,0.2,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1626,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,21,2003,13.8,1,21,7,33.3,1.53,0.51,0.05,0.14,0,0,Matches
1627,Rafa Marín,es ESP,DF,Napoli,it Serie A,22,2002,1.6,0,2,1,50,1.27,0.63,0,0,0,0,Matches
1628,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,28,1996,15.6,3,24,10,41.7,1.54,0.64,0.04,0.1,2,2,Matches
1629,Guillermo Maripán,cl CHI,DF,Torino,it Serie A,30,1994,26,1,12,5,41.7,0.46,0.19,0.08,0.2,0,0,Matches
1630,Mika Mármol,es ESP,DF,Las Palmas,es La Liga,23,2001,26.7,0,10,0,0,0.38,0,0,,0,0,Matches
1631,Omar Marmoush,eg EGY,"MF,FW",Manchester City,eng Premier League,25,1999,13.1,7,49,17,34.7,3.75,1.3,0.14,0.41,0,0,Matches
1632,Omar Marmoush,eg EGY,"FW,MF",Eintracht Frankfurt,de Bundesliga,25,1999,16.1,15,77,36,46.8,4.79,2.24,0.17,0.36,2,2,Matches
1633,Mario Maroto,es ESP,MF,Valladolid,es La Liga,20,2003,0.7,0,1,0,0,1.41,0,0,,0,0,Matches
1634,Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,30,1994,19.2,2,8,3,37.5,0.42,0.16,0.25,0.67,0,0,Matches
1635,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,22,2001,2,0,0,0,,0,0,,,0,0,Matches
1636,Ange Martial Tia,ml MLI,MF,Reims,fr Ligue 1,17,2006,1.9,0,4,2,50,2.11,1.05,0,0,0,0,Matches
1637,Aarón Martín,es ESP,"DF,MF",Genoa,it Serie A,27,1997,34.3,0,16,4,25,0.47,0.12,0,0,0,0,Matches
1638,Carlos Martín,es ESP,"MF,FW",Alavés,es La Liga,22,2002,14.8,2,26,12,46.2,1.76,0.81,0.08,0.17,0,0,Matches
1639,Diego Martín,es ESP,FW,Las Palmas,es La Liga,20,2003,0.4,0,1,0,0,2.25,0,0,,0,0,Matches
1640,Gerard Martín,es ESP,DF,Barcelona,es La Liga,22,2002,11.5,1,7,2,28.6,0.61,0.17,0.14,0.5,0,0,Matches
1641,Iván Martín,es ESP,MF,Girona,es La Liga,25,1999,22.7,1,11,3,27.3,0.49,0.13,0.09,0.33,0,0,Matches
1642,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,18,2006,10,0,9,2,22.2,0.9,0.2,0,0,0,0,Matches
1643,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,34,1990,5.5,1,3,1,33.3,0.54,0.18,0.33,1,0,0,Matches
1644,Mario Martín,es ESP,MF,Valladolid,es La Liga,20,2004,19.4,0,27,13,48.1,1.39,0.67,0,0,0,0,Matches
1645,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,23,2001,25.4,8,56,25,44.6,2.2,0.98,0.14,0.32,0,0,Matches
1646,Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,21,2003,29.2,2,19,6,31.6,0.65,0.21,0.11,0.33,0,0,Matches
1647,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,31,1992,35.5,0,0,0,,0,0,,,0,0,Matches
1648,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,33,1991,27.7,0,13,2,15.4,0.47,0.07,0,0,0,0,Matches
1649,Javi Martínez,es ESP,MF,Osasuna,es La Liga,24,1999,0.1,0,0,0,,0,0,,,0,0,Matches
1650,Josep Martinez,es ESP,GK,Inter,it Serie A,26,1998,5,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1651,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,26,1997,28.5,12,101,34,33.7,3.55,1.19,0.12,0.35,0,0,Matches
1652,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,26,1998,19.5,2,17,6,35.3,0.87,0.31,0.12,0.33,0,0,Matches
1653,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,28,1996,3.9,1,3,1,33.3,0.77,0.26,0.33,1,0,0,Matches
1654,Ramón Martínez,es ESP,DF,Sevilla,es La Liga,21,2002,2.9,1,4,3,75,1.38,1.03,0.25,0.33,0,0,Matches
1655,Toni Martínez,es ESP,FW,Alavés,es La Liga,27,1997,11.2,4,46,15,32.6,4.09,1.33,0.09,0.27,0,0,Matches
1656,Kevin Martins,it ITA,MF,Monza,it Serie A,19,2005,2,0,0,0,,0,0,,,0,0,Matches
1657,Javi Martón,es ESP,FW,Athletic Club,es La Liga,25,1999,0.6,0,0,0,,0,0,,,0,0,Matches
1658,Adam Marušić,me MNE,DF,Lazio,it Serie A,31,1992,26,4,23,10,43.5,0.89,0.39,0.17,0.4,0,0,Matches
1659,Marvin,es ESP,"DF,MF",Las Palmas,es La Liga,24,2000,11.5,0,5,0,0,0.43,0,0,,0,0,Matches
1660,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,31,1993,22.1,1,9,2,22.2,0.41,0.09,0.11,0.5,0,0,Matches
1661,Adam Masina,ma MAR,DF,Torino,it Serie A,30,1994,21.3,1,7,2,28.6,0.33,0.09,0.14,0.5,0,0,Matches
1662,Patrizio Masini,it ITA,MF,Genoa,it Serie A,23,2001,17.1,1,8,1,12.5,0.47,0.06,0.13,1,0,0,Matches
1663,Giorgos Masouras,gr GRE,FW,Bochum,de Bundesliga,30,1994,11.7,2,30,15,50,2.56,1.28,0.07,0.13,0,0,Matches
1664,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,25,1998,10.1,1,7,4,57.1,0.69,0.4,0.14,0.25,0,0,Matches
1665,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,23,2001,11.6,0,6,3,50,0.52,0.26,0,0,0,0,Matches
1666,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,31,1992,26.3,0,5,0,0,0.19,0,0,,0,0,Matches
1667,Jaime Mata,es ESP,"MF,FW",Las Palmas,es La Liga,35,1988,7.3,0,17,6,35.3,2.33,0.82,0,0,0,0,Matches
1668,Igor Matanovic,hr CRO,FW,Eintracht Frankfurt,de Bundesliga,21,2003,3.5,1,11,5,45.5,3.17,1.44,0.09,0.2,0,0,Matches
1669,Pape Matar Sarr,sn SEN,MF,Tottenham Hotspur,eng Premier League,21,2002,21.3,3,34,13,38.2,1.6,0.61,0.09,0.23,0,0,Matches
1670,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,22,2002,0.8,0,0,0,,0,0,,,0,0,Matches
1671,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27,1997,29.4,14,69,33,47.8,2.35,1.12,0.17,0.36,2,2,Matches
1672,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,35,1988,22.3,0,2,1,50,0.09,0.04,0,0,0,0,Matches
1673,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,16,2008,0.7,0,0,0,,0,0,,,0,0,Matches
1674,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,22,2002,28.3,1,14,2,14.3,0.49,0.07,0.07,0.5,0,0,Matches
1675,Jean Mattéo Bahoya,fr FRA,MF,Eintracht Frankfurt,de Bundesliga,19,2005,10.2,2,10,3,30,0.98,0.29,0.2,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1676,Alan Matturro,uy URU,DF,Genoa,it Serie A,19,2004,10,0,4,3,75,0.4,0.3,0,0,0,0,Matches
1677,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,26,1998,23.1,1,11,2,18.2,0.48,0.09,0.09,0.5,0,0,Matches
1678,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,27,1996,11.6,4,19,10,52.6,1.64,0.86,0.21,0.4,0,0,Matches
1679,Maurides,br BRA,FW,St Pauli,de Bundesliga,30,1994,0,0,0,0,,0,0,,,0,0,Matches
1680,Stephy Mavididi,eng ENG,MF,Leicester City,eng Premier League,26,1998,17.9,4,26,7,26.9,1.45,0.39,0.15,0.57,0,0,Matches
1681,Konstantinos Mavropanos,gr GRE,DF,West Ham United,eng Premier League,26,1997,22.7,0,18,5,27.8,0.79,0.22,0,0,0,0,Matches
1682,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,19,2005,16.7,0,1,1,100,0.06,0.06,0,0,0,0,Matches
1683,Borja Mayoral,es ESP,FW,Getafe,es La Liga,27,1997,12.4,5,20,9,45,1.62,0.73,0.2,0.44,1,1,Matches
1684,Senny Mayulu,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,18,2006,9,2,25,8,32,2.78,0.89,0.08,0.25,0,0,Matches
1685,Noussair Mazraoui,ma MAR,"DF,MF",Manchester Utd,eng Premier League,26,1997,31.5,0,13,3,23.1,0.41,0.1,0,0,0,0,Matches
1686,Andrea Mazza,it ITA,GK,Monza,it Serie A,20,2004,0.1,0,0,0,,0,0,,,0,0,Matches
1687,Luca Mazzitelli,it ITA,MF,Como,it Serie A,28,1995,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,0,0,Matches
1688,Pasquale Mazzocchi,it ITA,"MF,DF",Napoli,it Serie A,29,1995,7.8,0,3,1,33.3,0.38,0.13,0,0,0,0,Matches
1689,Samuel Mbangula,be BEL,MF,Juventus,it Serie A,20,2004,7.9,3,9,5,55.6,1.14,0.63,0.33,0.6,0,0,Matches
1690,Ethan Mbappé,fr FRA,MF,Lille,fr Ligue 1,17,2006,2.5,0,11,4,36.4,4.46,1.62,0,0,0,0,Matches
1691,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,25,1998,32.3,31,161,85,52.8,4.98,2.63,0.15,0.28,7,9,Matches
1692,Ibrahim Mbaye,sn SEN,FW,Paris Saint-Germain,fr Ligue 1,16,2008,3.8,1,12,7,58.3,3.18,1.85,0.08,0.14,0,0,Matches
1693,Bryan Mbeumo,cm CMR,"MF,FW",Brentford,eng Premier League,24,1999,37.9,20,85,41,48.2,2.24,1.08,0.18,0.37,5,6,Matches
1694,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,24,1999,0.2,0,1,1,100,4.29,4.29,0,0,0,0,Matches
1695,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,21,2002,3.9,3,12,4,33.3,3.09,1.03,0.25,0.75,0,0,Matches
1696,Kasey McAteer,ie IRL,MF,Leicester City,eng Premier League,22,2001,9.5,1,13,7,53.8,1.37,0.74,0.08,0.14,0,0,Matches
1697,Oliver McBurnie,sct SCO,FW,Las Palmas,es La Liga,28,1996,20.4,3,32,13,40.6,1.57,0.64,0.09,0.23,0,0,Matches
1698,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,34,1989,5,0,0,0,,0,0,,,0,0,Matches
1699,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,29,1994,24.7,1,31,5,16.1,1.26,0.2,0.03,0.2,0,0,Matches
1700,Scott McKenna,sct SCO,DF,Las Palmas,es La Liga,27,1996,27.4,0,10,0,0,0.36,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1701,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,25,1998,25.7,2,22,8,36.4,0.86,0.31,0.09,0.25,0,0,Matches
1702,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,25,1999,27.7,1,8,2,25,0.29,0.07,0.13,0.5,0,0,Matches
1703,Dwight McNeil,eng ENG,MF,Everton,eng Premier League,24,1999,15.2,4,24,10,41.7,1.58,0.66,0.17,0.4,0,0,Matches
1704,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,27,1996,0.2,0,1,0,0,4.74,0,0,,0,0,Matches
1705,Scott McTominay,sct SCO,MF,Napoli,it Serie A,27,1996,32.6,12,76,33,43.4,2.33,1.01,0.16,0.36,0,0,Matches
1706,Jakov Medić,hr CRO,DF,Bochum,de Bundesliga,25,1998,17.8,1,14,3,21.4,0.79,0.17,0.07,0.33,0,0,Matches
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,25,1999,28.3,0,27,3,11.1,0.96,0.11,0,0,0,0,Matches
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,34,1989,2,0,0,0,,0,0,,,0,0,Matches
1709,Jayden Meghoma,eng ENG,DF,Brentford,eng Premier League,18,2006,0.1,0,0,0,,0,0,,,0,0,Matches
1710,Henrik Meister,dk DEN,FW,Rennes,fr Ligue 1,20,2003,0.7,1,2,1,50,2.86,1.43,0.5,1,0,0,Matches
1711,Bamo Meïté,ci CIV,DF,Montpellier,fr Ligue 1,22,2001,4.7,0,1,0,0,0.21,0,0,,0,0,Matches
1712,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,22,2001,0.3,0,0,0,,0,0,,,0,0,Matches
1713,Kader Meïté,fr FRA,FW,Rennes,fr Ligue 1,16,2007,6,2,15,5,33.3,2.48,0.83,0.13,0.4,0,0,Matches
1714,Mateo Mejía,es ESP,FW,Sevilla,es La Liga,21,2003,0.1,0,0,0,,0,0,,,0,0,Matches
1715,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,27,1997,21,2,46,14,30.4,2.19,0.67,0.04,0.14,0,0,Matches
1716,Filippo Melegoni,it ITA,MF,Genoa,it Serie A,25,1999,1,0,1,0,0,1.01,0,0,,0,0,Matches
1717,Arthur Melo,br BRA,MF,Girona,es La Liga,27,1996,10.5,0,6,1,16.7,0.57,0.1,0,0,0,0,Matches
1718,Nuno Mendes,pt POR,DF,Paris Saint-Germain,fr Ligue 1,22,2002,18.6,1,21,10,47.6,1.13,0.54,0.05,0.1,0,0,Matches
1719,Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,27,1997,17,3,28,9,32.1,1.65,0.53,0.11,0.33,0,0,Matches
1720,Antoine Mendy,sn SEN,"DF,MF",Nice,fr Ligue 1,20,2004,9.2,0,9,1,11.1,0.98,0.11,0,0,0,0,Matches
1721,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,29,1995,11.2,0,0,0,,0,0,,,0,0,Matches
1722,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,32,1992,6.5,0,3,0,0,0.46,0,0,,0,0,Matches
1723,Nobel Mendy,sn SEN,DF,Real Betis,es La Liga,19,2004,1.2,0,0,0,,0,0,,,0,0,Matches
1724,Gideon Mensah,gh GHA,"DF,MF",Auxerre,fr Ligue 1,26,1998,25.3,0,4,1,25,0.16,0.04,0,0,0,0,Matches
1725,Alex Meret,it ITA,GK,Napoli,it Serie A,27,1997,33.4,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1726,Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28,1996,17.6,7,38,15,39.5,2.16,0.85,0.18,0.47,0,0,Matches
1727,Quentin Merlin,fr FRA,"MF,DF",Marseille,fr Ligue 1,22,2002,17.7,1,26,10,38.5,1.47,0.57,0.04,0.1,0,0,Matches
1728,Víctor Meseguer,es ESP,MF,Valladolid,es La Liga,25,1999,4.6,0,6,0,0,1.29,0,0,,0,0,Matches
1729,Rafik Messali,fr FRA,MF,Toulouse,fr Ligue 1,21,2003,5.1,0,4,0,0,0.79,0,0,,0,0,Matches
1730,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33,1991,9.4,1,18,6,33.3,1.91,0.64,0.06,0.17,0,1,Matches
1731,Connor Metcalfe,au AUS,"MF,FW",St Pauli,de Bundesliga,24,1999,4,0,6,3,50,1.51,0.75,0,0,0,0,Matches
1732,Karol Mets,ee EST,DF,St Pauli,de Bundesliga,31,1993,10,0,3,0,0,0.3,0,0,,0,0,Matches
1733,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,32,1991,21.4,2,28,11,39.3,1.31,0.51,0.07,0.18,0,0,Matches
1734,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,33,1991,2,0,0,0,,0,0,,,0,0,Matches
1735,Shumaira Mheuka,eng ENG,FW,Chelsea,eng Premier League,16,2007,0,0,1,1,100,90,90,0,0,0,0,Matches
1736,Lucas Michal,fr FRA,FW,Monaco,fr Ligue 1,19,2005,1.3,0,3,1,33.3,2.31,0.77,0,0,0,0,Matches
1737,Florian Micheler,at AUT,MF,Hoffenheim,de Bundesliga,19,2005,0.4,0,0,0,,0,0,,,0,0,Matches
1738,Miguel,es ESP,FW,Leganés,es La Liga,24,1999,19.2,1,35,16,45.7,1.83,0.84,0,0,1,2,Matches
1739,Valentin Mihaila,ro ROU,"MF,FW",Parma,it Serie A,24,2000,14.3,0,31,11,35.5,2.17,0.77,0,0,0,0,Matches
1740,Georges Mikautadze,ge GEO,"FW,MF",Lyon,fr Ligue 1,23,2000,16.1,11,56,26,46.4,3.48,1.61,0.14,0.31,3,4,Matches
1741,Igor Miladinović,rs SRB,MF,Saint-Étienne,fr Ligue 1,21,2003,0.3,0,0,0,,0,0,,,0,0,Matches
1742,Nikola Milenković,rs SRB,DF,Nottingham Forest,eng Premier League,26,1997,37,5,29,8,27.6,0.78,0.22,0.17,0.63,0,0,Matches
1743,Lewis Miley,eng ENG,MF,Newcastle United,eng Premier League,18,2006,3.5,1,3,2,66.7,0.86,0.58,0.33,0.5,0,0,Matches
1744,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,27,1997,37,0,0,0,,0,0,,,0,0,Matches
1745,Éder Militão,br BRA,DF,Real Madrid,es La Liga,26,1998,10.4,1,10,3,30,0.96,0.29,0.1,0.33,0,0,Matches
1746,Luis Milla,es ESP,MF,Getafe,es La Liga,29,1994,31.9,1,32,8,25,1,0.25,0,0,1,1,Matches
1747,Pere Milla,es ESP,MF,Espanyol,es La Liga,31,1992,5.1,3,11,5,45.5,2.17,0.99,0.27,0.6,0,0,Matches
1748,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,22,2002,20.5,6,44,19,43.2,2.15,0.93,0.14,0.32,0,1,Matches
1749,James Milner,eng ENG,MF,Brighton,eng Premier League,38,1986,1.9,0,2,1,50,1.06,0.53,0,0,0,0,Matches
1750,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,27,1996,25.4,2,7,5,71.4,0.28,0.2,0.29,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1751,Yerry Mina,co COL,DF,Cagliari,it Serie A,29,1994,28.5,1,26,8,30.8,0.91,0.28,0.04,0.13,0,0,Matches
1752,Takumi Minamino,jp JPN,MF,Monaco,fr Ligue 1,29,1995,24.8,6,57,21,36.8,2.3,0.85,0.11,0.29,0,0,Matches
1753,Lucas Mincarelli,fr FRA,DF,Montpellier,fr Ligue 1,20,2004,7.9,1,7,2,28.6,0.88,0.25,0.14,0.5,0,0,Matches
1754,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,31,1993,12.4,0,9,1,11.1,0.72,0.08,0,0,0,0,Matches
1755,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25,1999,30.3,4,33,10,30.3,1.09,0.33,0.12,0.4,0,0,Matches
1756,Kim Minsu,kr KOR,FW,Girona,es La Liga,18,2006,0.2,0,0,0,,0,0,,,0,0,Matches
1757,Yankuba Minteh,gm GAM,MF,Brighton,eng Premier League,20,2004,20.4,6,34,16,47.1,1.66,0.78,0.18,0.38,0,0,Matches
1758,Bojan Miovski,mk MKD,FW,Girona,es La Liga,25,1999,9.7,2,14,4,28.6,1.45,0.41,0.14,0.5,0,0,Matches
1759,Rafa Mir,es ESP,"FW,MF",Valencia,es La Liga,27,1997,8.4,1,27,8,29.6,3.23,0.96,0.04,0.13,0,0,Matches
1760,Juan Miranda,es ESP,DF,Bologna,it Serie A,24,2000,25.3,0,22,5,22.7,0.87,0.2,0,0,0,0,Matches
