Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1433,Mauricio Lemos,uy URU,DF,Las Palmas,es La Liga,20,1995,20.6,5,19,10,52.6,0.92,0.49,0.26,0.5,0,0,Matches
1434,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,21,1995,15.1,0,1,1,100,0.07,0.07,0,0,0,0,Matches
1435,Clément Lenglet,fr FRA,DF,Nancy,fr Ligue 1,21,1995,18,0,6,0,0,0.33,0,0,,0,0,Matches
1436,Ermir Lenjani,al ALB,"DF,FW",Rennes,fr Ligue 1,26,1989,0.3,0,1,0,0,3.46,0,0,,0,0,Matches
1437,Aaron Lennon,eng ENG,"MF,FW",Everton,eng Premier League,29,1987,5.7,0,5,0,0,0.88,0,0,,0,0,Matches
1438,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,24,1992,34,0,0,0,,0,0,,,0,0,Matches
1439,Jeremain Lens,nl NED,"FW,MF",Sunderland,eng Premier League,28,1987,0.8,0,3,0,0,3.91,0,0,,0,0,Matches
1440,Pedro León,es ESP,MF,Eibar,es La Liga,29,1986,33.4,10,85,38,44.7,2.55,1.14,0.11,0.24,1,3,Matches
1441,Sergio León,es ESP,FW,Osasuna,es La Liga,27,1989,26.6,10,72,33,45.8,2.71,1.24,0.13,0.27,1,1,Matches
1442,Benjamin Leroy,fr FRA,GK,Dijon,fr Ligue 1,27,1989,1,0,0,0,,0,0,,,0,0,Matches
1443,Joleon Lescott,eng ENG,DF,Sunderland,eng Premier League,33,1982,1.4,0,0,0,,0,0,,,0,0,Matches
1444,Filip Lesniak,sk SVK,MF,Tottenham Hotspur,eng Premier League,20,1996,0.1,0,0,0,,0,0,,,0,0,Matches
1445,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,25,1990,6,0,0,0,,0,0,,,0,0,Matches
1446,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,23,1993,7.4,0,0,0,,0,0,,,0,0,Matches
1447,Tobias Levels,de GER,DF,Ingolstadt,de Bundesliga,29,1986,8,0,6,0,0,0.75,0,0,,0,0,Matches
1448,Dorian Lévêque,fr FRA,DF,Guingamp,fr Ligue 1,26,1989,1.8,0,1,0,0,0.55,0,0,,0,0,Matches
1449,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,27,1988,30.8,30,143,59,41.3,4.64,1.91,0.17,0.42,5,5,Matches
1450,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,31,1985,23.5,1,10,3,30,0.43,0.13,0.1,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1451,Stefan Lex,de GER,MF,Ingolstadt,de Bundesliga,26,1989,3.7,0,9,3,33.3,2.43,0.81,0,0,0,0,Matches
1452,Aaron Leya Iseka,be BEL,"MF,FW",Marseille,fr Ligue 1,18,1997,2.9,0,6,0,0,2.08,0,0,,0,0,Matches
1453,Dario Lezcano,py PAR,FW,Ingolstadt,de Bundesliga,26,1990,27.9,6,59,25,42.4,2.12,0.9,0.1,0.24,0,1,Matches
1454,Luca Lezzerini,it ITA,GK,Fiorentina,it Serie A,21,1995,0.6,0,0,0,,0,0,,,0,0,Matches
1455,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,it Serie A,32,1984,20.7,1,6,3,50,0.29,0.14,0.17,0.33,0,0,Matches
1456,Lillo,es ESP,DF,Sporting Gijón,es La Liga,27,1989,23.7,0,5,2,40,0.21,0.08,0,0,0,0,Matches
1457,Lucas Lima,br BRA,DF,Nantes,fr Ligue 1,24,1991,37.6,1,22,8,36.4,0.59,0.21,0,0,1,2,Matches
1458,Heinz Lindner,at AUT,GK,Eintracht Frankfurt,de Bundesliga,26,1990,1.9,0,0,0,,0,0,,,0,0,Matches
1459,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,21,1995,26.5,1,23,5,21.7,0.87,0.19,0.04,0.2,0,0,Matches
1460,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,23,1992,15.1,1,37,13,35.1,2.45,0.86,0.03,0.08,0,0,Matches
1461,Pol Lirola,es ESP,DF,Sassuolo,it Serie A,18,1997,17.2,0,8,1,12.5,0.47,0.06,0,0,0,0,Matches
1462,Marko Livaja,hr CRO,FW,Las Palmas,es La Liga,22,1993,16,5,26,16,61.5,1.62,1,0.19,0.31,0,0,Matches
1463,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,26,1989,14.5,0,12,0,0,0.83,0,0,,0,0,Matches
1464,Jake Livermore,eng ENG,"MF,DF",Hull City,eng Premier League,26,1989,18.6,1,22,8,36.4,1.19,0.43,0.05,0.13,0,0,Matches
1465,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,25,1991,13,0,0,0,,0,0,,,0,0,Matches
1466,Adem Ljajić,rs SRB,"FW,MF",Torino,it Serie A,24,1991,27.9,10,94,28,29.8,3.37,1,0.1,0.32,1,2,Matches
1467,Diego Llorente,es ESP,"DF,MF",Málaga,es La Liga,22,1993,22.5,2,11,5,45.5,0.49,0.22,0.18,0.4,0,0,Matches
1468,Fernando Llorente,es ESP,FW,Swansea City,eng Premier League,31,1985,27.1,15,50,26,52,1.84,0.96,0.3,0.58,0,0,Matches
1469,Marcos Llorente,es ESP,MF,Alavés,es La Liga,21,1995,31.2,0,14,1,7.1,0.45,0.03,0,0,0,0,Matches
1470,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,29,1986,33.4,0,0,0,,0,0,,,0,0,Matches
1471,Alexandre Llovet,fr FRA,FW,Montpellier,fr Ligue 1,18,1997,0.2,0,0,0,,0,0,,,0,0,Matches
1472,Giovani Lo Celso,ar ARG,MF,Paris Saint-Germain,fr Ligue 1,20,1996,0.9,0,3,1,33.3,3.29,1.1,0,0,0,0,Matches
1473,Simone Lo Faso,it ITA,MF,Palermo,it Serie A,18,1998,2.8,0,7,1,14.3,2.47,0.35,0,0,0,0,Matches
1474,Manuel Locatelli,it ITA,MF,Milan,it Serie A,18,1998,18.8,2,21,5,23.8,1.12,0.27,0.1,0.4,0,0,Matches
1475,Francesco Lodi,it ITA,MF,Udinese,it Serie A,32,1984,0.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1476,Raoul Loé,cm CMR,MF,Osasuna,es La Liga,27,1989,6.3,0,5,3,60,0.79,0.47,0,0,0,0,Matches
1477,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,20,1996,0.4,0,1,1,100,2.57,2.57,0,0,0,0,Matches
1478,David Lombán,es ESP,DF,Granada,es La Liga,29,1987,20.5,2,10,2,20,0.49,0.1,0.2,1,0,0,Matches
1479,Cristiano Lombardi,it ITA,FW,Lazio,it Serie A,20,1995,4.9,1,10,3,30,2.06,0.62,0.1,0.33,0,0,Matches
1480,Kevin Long,ie IRL,DF,Burnley,eng Premier League,25,1990,3,0,1,0,0,0.33,0,0,,0,0,Matches
1481,Shane Long,ie IRL,FW,Southampton,eng Premier League,29,1987,14,3,41,15,36.6,2.93,1.07,0.07,0.2,0,1,Matches
1482,Ademola Lookman,ng NGA,FW,Everton,eng Premier League,18,1997,3.2,1,16,6,37.5,4.98,1.87,0.06,0.17,0,0,Matches
1483,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,25,1990,37,0,0,0,,0,0,,,0,0,Matches
1484,Hélder Lopes,pt POR,DF,Las Palmas,es La Liga,27,1989,13.6,0,6,0,0,0.44,0,0,,0,0,Matches
1485,Rony Lopes,pt POR,"MF,FW",Lille,fr Ligue 1,20,1995,20.7,4,67,25,37.3,3.24,1.21,0.06,0.16,0,0,Matches
1486,Adrián López,es ESP,"FW,MF",Villarreal,es La Liga,28,1988,7.5,2,10,4,40,1.33,0.53,0.2,0.5,0,0,Matches
1487,David López,es ESP,"DF,MF",Espanyol,es La Liga,26,1989,36,3,17,10,58.8,0.47,0.28,0.18,0.3,0,0,Matches
1488,Diego López,es ESP,GK,Espanyol,es La Liga,34,1981,34.6,0,0,0,,0,0,,,0,0,Matches
1489,Isma López,es ESP,"DF,MF",Sporting Gijón,es La Liga,26,1990,19.2,0,12,3,25,0.62,0.16,0,0,0,1,Matches
1490,Javi López,es ESP,DF,Espanyol,es La Liga,30,1986,16.9,0,1,0,0,0.06,0,0,,0,0,Matches
1491,Maxi López,ar ARG,FW,Torino,it Serie A,32,1984,4.9,2,13,5,38.5,2.66,1.02,0.15,0.4,0,0,Matches
1492,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,18,1997,24.1,3,25,7,28,1.04,0.29,0.12,0.43,0,0,Matches
1493,Unai López,es ESP,MF,Leganés,es La Liga,20,1995,13,2,12,6,50,0.93,0.46,0.17,0.33,0,0,Matches
1494,Alberto Lora,es ESP,DF,Sporting Gijón,es La Liga,29,1987,4.2,0,3,0,0,0.71,0,0,,0,0,Matches
1495,Jonas Lössl,dk DEN,GK,Mainz 05,de Bundesliga,27,1989,27,0,1,0,0,0.04,0,0,,0,0,Matches
1496,Jordan Lotiès,fr FRA,DF,Dijon,fr Ligue 1,31,1984,22.7,2,18,7,38.9,0.79,0.31,0.11,0.29,0,0,Matches
1497,Jeff Louis,ht HAI,"MF,FW",Caen,fr Ligue 1,23,1992,2.6,0,8,3,37.5,3.13,1.17,0,0,0,0,Matches
1498,Donald Love,sct SCO,DF,Sunderland,eng Premier League,21,1994,6.8,0,2,1,50,0.29,0.15,0,0,0,0,Matches
1499,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,27,1989,28.4,2,15,5,33.3,0.53,0.18,0.13,0.4,0,0,Matches
1500,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,27,1989,36,0,6,2,33.3,0.17,0.06,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1501,Luciano,br BRA,FW,Leganés,es La Liga,23,1993,13.1,4,25,8,32,1.91,0.61,0.12,0.38,1,1,Matches
1502,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,30,1985,33.4,3,25,10,40,0.75,0.3,0.12,0.3,0,0,Matches
1503,José Luis Gayà,es ESP,DF,Valencia,es La Liga,21,1995,23.2,1,14,8,57.1,0.6,0.34,0.07,0.13,0,0,Matches
1504,Luisinho,pt POR,"DF,MF",Dep La Coruña,es La Liga,31,1985,21.2,0,12,0,0,0.57,0,0,,0,0,Matches
1505,David Luiz,br BRA,DF,Chelsea,eng Premier League,29,1987,32.8,1,32,10,31.3,0.97,0.3,0.03,0.1,0,0,Matches
1506,David Luiz,br BRA,DF,Paris Saint-Germain,fr Ligue 1,29,1987,2.7,0,3,1,33.3,1.12,0.37,0,0,0,0,Matches
1507,Jordan Lukaku,be BEL,"MF,DF",Lazio,it Serie A,22,1994,9.5,0,2,1,50,0.21,0.11,0,0,0,0,Matches
1508,Romelu Lukaku,be BEL,FW,Everton,eng Premier League,23,1993,36.3,25,110,55,50,3.03,1.52,0.22,0.44,1,1,Matches
1509,Dodi Lukebakio,be BEL,"FW,MF",Toulouse,fr Ligue 1,18,1997,1,0,3,0,0,2.93,0,0,,0,0,Matches
1510,Saša Lukić,rs SRB,MF,Torino,it Serie A,19,1996,8.6,0,7,0,0,0.81,0,0,,0,0,Matches
1511,Senad Lulić,ba BIH,"MF,FW",Lazio,it Serie A,30,1986,27.6,3,30,10,33.3,1.09,0.36,0.1,0.3,0,0,Matches
1512,Antonio Luna,es ESP,DF,Eibar,es La Liga,25,1991,23.5,1,3,1,33.3,0.13,0.04,0.33,1,0,0,Matches
1513,Arnaud Lusamba,cd COD,"FW,MF",Nice,fr Ligue 1,19,1997,2.8,0,2,0,0,0.71,0,0,,0,0,Matches
1514,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,28,1988,16.7,0,2,0,0,0.12,0,0,,0,0,Matches
1515,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,29,1987,2,0,0,0,,0,0,,,0,0,Matches
1516,Germán Lux,ar ARG,GK,Dep La Coruña,es La Liga,34,1982,24.5,0,0,0,,0,0,,,0,0,Matches
1517,Cheikh M'Bengue,sn SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28,1988,13.1,0,3,1,33.3,0.23,0.08,0,0,0,0,Matches
1518,Massimo Maccarone,it ITA,FW,Empoli,it Serie A,36,1979,16.8,5,48,19,39.6,2.86,1.13,0.06,0.16,2,2,Matches
1519,Zinédine Machach,fr FRA,MF,Marseille,fr Ligue 1,20,1996,4.6,0,6,0,0,1.29,0,0,,0,0,Matches
1520,Darwin Machís,ve VEN,"MF,FW",Leganés,es La Liga,23,1993,11.8,1,36,13,36.1,3.06,1.11,0.03,0.08,0,0,Matches
1521,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,18,1997,0.1,0,0,0,,0,0,,,0,0,Matches
1522,Christian Maggio,it ITA,DF,Napoli,it Serie A,34,1982,4.4,0,1,0,0,0.23,0,0,,0,0,Matches
1523,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,31,1984,13.3,1,4,1,25,0.3,0.08,0.25,1,0,0,Matches
1524,Harry Maguire,eng ENG,DF,Hull City,eng Premier League,23,1993,25.6,2,33,10,30.3,1.29,0.39,0.06,0.2,0,0,Matches
1525,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,17,1999,0.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1526,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,25,1991,31.4,6,76,29,38.2,2.42,0.92,0.04,0.1,3,5,Matches
1527,Raffaele Maiello,it ITA,MF,Empoli,it Serie A,25,1991,0.7,0,0,0,,0,0,,,0,0,Matches
1528,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,17,1999,0,0,0,0,,0,0,,,0,0,Matches
1529,Domenico Maietta,it ITA,DF,Bologna,it Serie A,33,1982,26.4,0,4,1,25,0.15,0.04,0,0,0,0,Matches
1530,Habib Maïga,ci CIV,"DF,MF",Saint-Étienne,fr Ligue 1,20,1996,3.3,0,4,1,25,1.22,0.31,0,0,0,0,Matches
1531,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,6.3,0,0,0,,0,0,,,0,0,Matches
1532,Anthony Maisonnial,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,1998,1.9,0,0,0,,0,0,,,0,0,Matches
1533,Ainsley Maitland-Niles,eng ENG,"DF,FW",Arsenal,eng Premier League,18,1997,0,0,0,0,,0,0,,,0,0,Matches
1534,Abdul Majeed Waris,gh GHA,"FW,MF",Lorient,fr Ligue 1,24,1991,31.6,9,80,30,37.5,2.54,0.95,0.1,0.27,1,3,Matches
1535,Jean-Victor Makengo,fr FRA,MF,Caen,fr Ligue 1,18,1998,9.7,0,9,1,11.1,0.92,0.1,0,0,0,0,Matches
1536,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,24,1991,7.5,1,1,1,100,0.13,0.13,1,1,0,0,Matches
1537,Steed Malbranque,fr FRA,MF,Caen,fr Ligue 1,36,1980,4.1,0,6,2,33.3,1.46,0.49,0,0,0,0,Matches
1538,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,19,1997,30.3,7,67,25,37.3,2.21,0.82,0.1,0.28,0,1,Matches
1539,Kévin Malcuit,ma MAR,"DF,MF",Saint-Étienne,fr Ligue 1,25,1991,23.2,0,10,1,10,0.43,0.04,0,0,0,0,Matches
1540,Aly Mallé,ml MLI,"MF,FW",Granada,es La Liga,18,1998,5.6,0,6,3,50,1.06,0.53,0,0,0,0,Matches
1541,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,24,1992,13.1,1,29,8,27.6,2.22,0.61,0.03,0.13,0,0,Matches
1542,Yunus Mallı,tr TUR,MF,Mainz 05,de Bundesliga,24,1992,15.3,6,32,15,46.9,2.09,0.98,0.09,0.2,3,3,Matches
1543,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,25,1991,22.1,2,13,5,38.5,0.59,0.23,0.15,0.4,0,0,Matches
1544,Shaun Maloney,sct SCO,MF,Hull City,eng Premier League,33,1983,3.1,1,3,1,33.3,0.95,0.32,0.33,1,0,0,Matches
1545,Emanuel Mammana,ar ARG,DF,Lyon,fr Ligue 1,20,1996,16.8,1,11,2,18.2,0.65,0.12,0.09,0.5,0,0,Matches
1546,Rey Manaj,al ALB,FW,Pescara,it Serie A,19,1997,5.3,2,14,5,35.7,2.66,0.95,0.14,0.4,0,0,Matches
1547,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,27,1989,31.8,1,19,2,10.5,0.6,0.06,0.05,0.5,0,0,Matches
1548,Steve Mandanda,fr FRA,GK,Crystal Palace,eng Premier League,31,1985,9,0,0,0,,0,0,,,0,0,Matches
1549,Christophe Mandanne,fr FRA,FW,Nancy,fr Ligue 1,31,1985,10.4,1,11,2,18.2,1.06,0.19,0.09,0.5,0,0,Matches
1550,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,24,1991,24.6,2,13,7,53.8,0.53,0.28,0.15,0.29,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1551,Georges Mandjeck,cm CMR,MF,Metz,fr Ligue 1,27,1988,26,3,18,5,27.8,0.69,0.19,0.17,0.6,0,0,Matches
1552,Rolando Mandragora,it ITA,MF,Juventus,it Serie A,19,1997,0.1,0,1,0,0,18,0,0,,0,0,Matches
1553,Mario Mandžukić,hr CRO,"FW,MF",Juventus,it Serie A,30,1986,27.6,7,55,18,32.7,1.99,0.65,0.13,0.39,0,0,Matches
1554,Alexis Mané,sn SEN,MF,Guingamp,fr Ligue 1,19,1997,0.5,0,0,0,,0,0,,,0,0,Matches
1555,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,24,1992,24.8,13,57,25,43.9,2.3,1.01,0.23,0.52,0,0,Matches
1556,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,25,1991,29.4,2,10,6,60,0.34,0.2,0.2,0.33,0,0,Matches
1557,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,29,1987,31.6,3,40,17,42.5,1.27,0.54,0.03,0.06,2,2,Matches
1558,Ousman Manneh,gm GAM,FW,Werder Bremen,de Bundesliga,19,1997,5.4,1,19,10,52.6,3.52,1.85,0.05,0.1,0,0,Matches
1559,Vito Mannone,it ITA,GK,Sunderland,eng Premier League,28,1988,9,0,0,0,,0,0,,,0,0,Matches
1560,Kostas Manolas,gr GRE,DF,Roma,it Serie A,25,1991,30.8,0,15,4,26.7,0.49,0.13,0,0,0,0,Matches
1561,Javier Manquillo,es ESP,"DF,MF",Sunderland,eng Premier League,22,1994,15.9,1,3,1,33.3,0.19,0.06,0.33,1,0,0,Matches
1562,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,32,1984,30,1,15,4,26.7,0.5,0.13,0.07,0.25,0,0,Matches
1563,José Manuel Jurado,es ESP,MF,Espanyol,es La Liga,30,1986,27.3,3,35,12,34.3,1.28,0.44,0.09,0.25,0,0,Matches
1564,Faitout Maouassa,fr FRA,"MF,FW",Nancy,fr Ligue 1,18,1998,11.5,3,26,12,46.2,2.25,1.04,0.12,0.25,0,0,Matches
1565,Mohamed Mara,gn GUI,"MF,FW",Lorient,fr Ligue 1,19,1996,7,0,12,3,25,1.73,0.43,0,0,0,0,Matches
1566,Florian Marange,fr FRA,DF,Bastia,fr Ligue 1,30,1986,16.1,0,7,1,14.3,0.43,0.06,0,0,0,0,Matches
1567,Fernando Marçal,br BRA,DF,Guingamp,fr Ligue 1,27,1989,29.9,0,14,6,42.9,0.47,0.2,0,0,0,0,Matches
1568,Vincent Marcel,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1997,2.6,0,2,0,0,0.78,0,0,,0,0,Matches
1569,Marcelo,br BRA,DF,Real Madrid,es La Liga,28,1988,25.3,2,25,4,16,0.99,0.16,0.08,0.5,0,0,Matches
1570,Giovanni Marchese,it ITA,DF,Genoa,it Serie A,31,1984,0.1,0,0,0,,0,0,,,0,0,Matches
1571,Federico Marchetti,it ITA,GK,Lazio,it Serie A,33,1983,16.5,0,0,0,,0,0,,,0,0,Matches
1572,Vincent Marchetti,fr FRA,MF,Nancy,fr Ligue 1,19,1997,10.9,0,16,1,6.3,1.47,0.09,0,0,0,0,Matches
1573,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,30,1986,13.9,1,9,3,33.3,0.65,0.22,0.11,0.33,0,0,Matches
1574,Gian Marco Ferrari,it ITA,DF,Crotone,it Serie A,24,1992,37,3,10,6,60,0.27,0.16,0.3,0.5,0,0,Matches
1575,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,27,1989,23.9,1,10,3,30,0.42,0.13,0.1,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1576,José María Giménez,uy URU,"DF,MF",Atlético Madrid,es La Liga,21,1995,11.3,0,13,6,46.2,1.15,0.53,0,0,0,0,Matches
1577,Mariano,do DOM,FW,Real Madrid,es La Liga,22,1993,1.4,1,5,1,20,3.63,0.73,0.2,1,0,0,Matches
1578,Mariano,br BRA,"DF,MF",Sevilla,es La Liga,30,1986,29.4,0,9,3,33.3,0.31,0.1,0,0,0,0,Matches
1579,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,29,1986,6.2,0,2,0,0,0.32,0,0,,0,0,Matches
1580,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,24,1991,16,1,15,2,13.3,0.94,0.13,0.07,0.5,0,0,Matches
1581,Guido Marilungo,it ITA,FW,Empoli,it Serie A,26,1989,10.5,0,12,2,16.7,1.15,0.19,0,0,0,0,Matches
1582,Adrián Marín,es ESP,DF,Leganés,es La Liga,19,1997,10.1,0,7,3,42.9,0.69,0.3,0,0,0,0,Matches
1583,Diego Mariño,es ESP,GK,Sporting Gijón,es La Liga,26,1990,2,0,0,0,,0,0,,,0,0,Matches
1584,João Mário,pt POR,MF,Inter,it Serie A,23,1993,22.3,3,32,11,34.4,1.44,0.49,0.09,0.27,0,0,Matches
1585,Lazar Marković,rs SRB,MF,Hull City,eng Premier League,22,1994,11.2,2,12,5,41.7,1.07,0.45,0.17,0.4,0,0,Matches
1586,Marlon,br BRA,DF,Barcelona,es La Liga,20,1995,2,0,0,0,,0,0,,,0,0,Matches
1587,Dean Marney,eng ENG,MF,Burnley,eng Premier League,32,1984,19.6,1,12,3,25,0.61,0.15,0.08,0.33,0,0,Matches
1588,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,29,1987,7.2,0,3,1,33.3,0.42,0.14,0,0,0,0,Matches
1589,Iván Márquez,es ESP,DF,Osasuna,es La Liga,22,1994,4,0,0,0,,0,0,,,0,0,Matches
1590,Javi Márquez,es ESP,MF,Granada,es La Liga,30,1986,4.4,0,11,2,18.2,2.48,0.45,0,0,0,0,Matches
1591,Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,22,1994,27.8,3,15,5,33.3,0.54,0.18,0.2,0.6,0,0,Matches
1592,David Marshall,sct SCO,GK,Hull City,eng Premier League,31,1985,16,0,0,0,,0,0,,,0,0,Matches
1593,Bruno Martella,it ITA,"DF,MF",Crotone,it Serie A,23,1992,25.8,0,14,3,21.4,0.54,0.12,0,0,0,0,Matches
1594,Anthony Martial,fr FRA,"MF,FW",Manchester Utd,eng Premier League,20,1995,17.3,4,42,18,42.9,2.43,1.04,0.1,0.22,0,0,Matches
1595,Aarón Martín,es ESP,DF,Espanyol,es La Liga,19,1997,28.7,0,3,1,33.3,0.1,0.03,0,0,0,0,Matches
1596,Alberto Martín,es ESP,MF,Leganés,es La Liga,27,1989,13.2,0,4,0,0,0.3,0,0,,0,0,Matches
1597,Jonas Martin,fr FRA,MF,Real Betis,es La Liga,26,1990,12.8,2,9,5,55.6,0.7,0.39,0.22,0.4,0,0,Matches
1598,Marvin Martin,fr FRA,"FW,MF",Dijon,fr Ligue 1,28,1988,5.5,0,7,1,14.3,1.26,0.18,0,0,0,0,Matches
1599,Cuco Martina,cw CUW,DF,Southampton,eng Premier League,26,1989,6.6,0,2,0,0,0.3,0,0,,0,0,Matches
1600,Álex Martínez,es ESP,DF,Real Betis,es La Liga,25,1990,10.7,0,8,3,37.5,0.74,0.28,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
1601,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,30,1986,9.7,0,1,1,100,0.1,0.1,0,0,0,0,Matches
1602,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,23,1992,2,0,0,0,,0,0,,,0,0,Matches
1603,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,25,1991,33.3,3,41,13,31.7,1.23,0.39,0.07,0.23,0,0,Matches
1604,Javi Martínez,es ESP,DF,Bayern Munich,de Bundesliga,27,1988,23.7,1,11,3,27.3,0.46,0.13,0.09,0.33,0,0,Matches
1605,Josef Martínez,ve VEN,FW,Torino,it Serie A,23,1993,5.9,1,16,6,37.5,2.7,1.01,0.06,0.17,0,0,Matches
1606,Pablo Martinez,fr FRA,DF,Angers,fr Ligue 1,27,1989,6.9,0,4,1,25,0.58,0.14,0,0,0,0,Matches
1607,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,24,1992,35,1,18,7,38.9,0.51,0.2,0.06,0.14,0,0,Matches
1608,Luís Martins,pt POR,DF,Granada,es La Liga,24,1992,0.8,0,0,0,,0,0,,,0,0,Matches
1609,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,11.2,0,4,0,0,0.36,0,0,,0,0,Matches
1610,Joris Marveaux,mq MTQ,MF,Montpellier,fr Ligue 1,33,1982,4.1,0,2,0,0,0.49,0,0,,0,0,Matches
1611,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,30,1986,21.2,5,33,19,57.6,1.56,0.9,0.15,0.26,0,0,Matches
1612,Omar Mascarell,gq EQG,MF,Eintracht Frankfurt,de Bundesliga,23,1993,27.2,0,12,4,33.3,0.44,0.15,0,0,0,0,Matches
1613,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,32,1984,21.3,1,11,2,18.2,0.52,0.09,0,0,1,1,Matches
1614,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,30,1986,32.5,3,12,5,41.7,0.37,0.15,0.25,0.6,0,0,Matches
1615,Adam Masina,ma MAR,DF,Bologna,it Serie A,22,1994,27,1,18,8,44.4,0.67,0.3,0.06,0.13,0,0,Matches
1616,Brandon Mason,eng ENG,DF,Watford,eng Premier League,18,1997,1.3,0,0,0,,0,0,,,0,0,Matches
1617,Ryan Mason,eng ENG,MF,Hull City,eng Premier League,25,1991,10.3,1,17,4,23.5,1.65,0.39,0.06,0.25,0,0,Matches
