Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
434,Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,it Serie A,22,2000,28.4,1,71,17,23.9,2.5,0.6,0.01,0.06,0,0,Matches
435,Andrea Cambiaso,it ITA,MF,Juventus,it Serie A,23,2000,26.4,2,29,8,27.6,1.1,0.3,0.07,0.25,0,0,Matches
436,Axel Camblan,fr FRA,FW,Brest,fr Ligue 1,19,2003,1,0,2,0,0,2,0,0,,0,0,Matches
437,Sergio Camello,es ESP,FW,Rayo Vallecano,es La Liga,22,2001,18.5,3,34,13,38.2,1.84,0.7,0.09,0.23,0,0,Matches
438,José Campaña,es ESP,MF,Las Palmas,es La Liga,30,1993,1.9,0,1,0,0,0.53,0,0,,0,0,Matches
439,Emre Can,de GER,MF,Dortmund,de Bundesliga,29,1994,21.7,2,17,3,17.6,0.78,0.14,0,0,2,2,Matches
440,Matteo Cancellieri,it ITA,"FW,MF",Empoli,it Serie A,21,2002,19.9,4,40,13,32.5,2.01,0.65,0.1,0.31,0,0,Matches
441,João Cancelo,pt POR,DF,Barcelona,es La Liga,29,1994,27.8,2,31,10,32.3,1.11,0.36,0.06,0.2,0,0,Matches
442,Fali Candé,gw GNB,DF,Metz,fr Ligue 1,25,1998,20.5,0,13,7,53.8,0.63,0.34,0,0,0,0,Matches
443,Antonio Candreva,it ITA,MF,Salernitana,it Serie A,36,1987,30.6,6,65,21,32.3,2.13,0.69,0.08,0.24,1,1,Matches
444,Thomas Cannon,ie IRL,FW,Everton,eng Premier League,20,2002,0,0,0,0,,0,0,,,0,0,Matches
445,Sergi Canós,es ESP,MF,Valencia,es La Liga,26,1997,13.7,1,43,17,39.5,3.15,1.24,0.02,0.06,0,0,Matches
446,Luigi Canotto,it ITA,"FW,MF",Frosinone,it Serie A,29,1994,0.2,0,0,0,,0,0,,,0,0,Matches
447,Gino Caoki,fr FRA,FW,Lorient,fr Ligue 1,19,2004,0.1,0,0,0,,0,0,,,0,0,Matches
448,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,35,1988,16.2,1,14,5,35.7,0.87,0.31,0.07,0.2,0,0,Matches
449,Gianluca Caprari,it ITA,"MF,FW",Monza,it Serie A,30,1993,3.2,0,8,0,0,2.53,0,0,,0,0,Matches
450,Elia Caprile,it ITA,GK,Empoli,it Serie A,21,2001,23,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
451,Francesco Caputo,it ITA,FW,Empoli,it Serie A,35,1987,14.1,3,23,10,43.5,1.63,0.71,0.09,0.2,1,1,Matches
452,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,0,0,Matches
453,Andrea Carboni,it ITA,DF,Monza,it Serie A,22,2001,16.5,1,18,4,22.2,1.09,0.24,0.06,0.25,0,0,Matches
454,Valentin Carboni,ar ARG,MF,Monza,it Serie A,18,2005,13,2,23,7,30.4,1.77,0.54,0.09,0.29,0,0,Matches
455,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,30,1993,29,0,10,3,30,0.34,0.1,0,0,0,0,Matches
456,Dani Cárdenas,es ESP,GK,Rayo Vallecano,es La Liga,26,1997,1,0,0,0,,0,0,,,0,0,Matches
457,Irvin Cardona,mt MLT,"FW,MF",Augsburg,de Bundesliga,25,1997,0.6,0,3,0,0,5,0,0,,0,0,Matches
458,Marc Cardona,es ESP,FW,Las Palmas,es La Liga,28,1995,8.2,4,22,11,50,2.69,1.34,0.14,0.27,1,1,Matches
459,Sergi Cardona,es ESP,DF,Las Palmas,es La Liga,24,1999,31.3,1,26,5,19.2,0.83,0.16,0.04,0.2,0,0,Matches
460,Johnny Cardoso,us USA,MF,Real Betis,es La Liga,21,2001,14.8,1,12,3,25,0.81,0.2,0.08,0.33,0,0,Matches
461,Igor Carioca,br BRA,"MF,DF",Lorient,fr Ligue 1,26,1996,2.9,0,1,0,0,0.34,0,0,,0,0,Matches
462,Diego Carlos,br BRA,DF,Aston Villa,eng Premier League,30,1993,20.2,0,10,1,10,0.5,0.05,0,0,0,0,Matches
463,Carmona,es ESP,"MF,DF",Getafe,es La Liga,21,2002,14.6,1,12,3,25,0.82,0.21,0.08,0.33,0,0,Matches
464,Marco Carnesecchi,it ITA,GK,Atalanta,it Serie A,23,2000,26.9,0,0,0,,0,0,,,0,0,Matches
465,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,es La Liga,29,1993,2.5,0,2,1,50,0.81,0.41,0,0,0,0,Matches
466,Álvaro Carreras,es ESP,"MF,FW",Granada,es La Liga,20,2003,5.3,0,7,1,14.3,1.33,0.19,0,0,0,0,Matches
467,Rasmus Carstensen,dk DEN,"DF,MF",Köln,de Bundesliga,22,2000,18.4,0,10,4,40,0.54,0.22,0,0,0,0,Matches
468,Antonin Cartillier,fr FRA,DF,Monaco,fr Ligue 1,19,2004,0.1,0,0,0,,0,0,,,0,0,Matches
469,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,31,1992,24.1,4,18,10,55.6,0.75,0.41,0.22,0.4,0,0,Matches
470,Fabio Carvalho,pt POR,MF,RB Leipzig,de Bundesliga,20,2002,1.8,0,3,2,66.7,1.64,1.09,0,0,0,0,Matches
471,William Carvalho,pt POR,MF,Real Betis,es La Liga,31,1992,7.6,1,8,3,37.5,1.06,0.4,0.13,0.33,0,0,Matches
472,Cesare Casadei,it ITA,MF,Chelsea,eng Premier League,20,2003,0.9,0,0,0,,0,0,,,0,0,Matches
473,Marc Casado,es ESP,MF,Barcelona,es La Liga,19,2003,0.2,0,0,0,,0,0,,,0,0,Matches
474,Nicolò Casale,it ITA,DF,Lazio,it Serie A,25,1998,17.3,0,7,1,14.3,0.4,0.06,0,0,0,0,Matches
475,Casemiro,br BRA,"MF,DF",Manchester Utd,eng Premier League,31,1992,22,1,39,9,23.1,1.77,0.41,0.03,0.11,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
476,Kaelan Casey,eng ENG,DF,West Ham United,eng Premier League,18,2004,0,0,0,0,,0,0,,,0,0,Matches
477,Matty Cash,pl POL,"DF,MF",Aston Villa,eng Premier League,25,1997,23.8,2,33,13,39.4,1.39,0.55,0.06,0.15,0,0,Matches
478,Josué Casimir,ht HAI,"MF,FW",Le Havre,fr Ligue 1,21,2001,22.4,0,21,3,14.3,0.94,0.13,0,0,0,0,Matches
479,Giuseppe Caso,it ITA,FW,Frosinone,it Serie A,24,1998,4.6,0,7,4,57.1,1.51,0.86,0,0,0,0,Matches
480,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,fr Ligue 1,23,2000,21.6,1,15,4,26.7,0.69,0.18,0.07,0.25,0,0,Matches
481,Timothy Castagne,be BEL,DF,Fulham,eng Premier League,27,1995,29.3,1,14,5,35.7,0.48,0.17,0.07,0.2,0,0,Matches
482,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,31,1992,25,0,0,0,,0,0,,,0,0,Matches
483,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,24,1998,18.7,4,54,20,37,2.89,1.07,0.07,0.2,0,0,Matches
484,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,28,1995,27.4,2,10,6,60,0.37,0.22,0.2,0.33,0,0,Matches
485,Samu Castillejo,es ESP,"MF,FW",Sassuolo,it Serie A,28,1995,6,0,6,2,33.3,1.01,0.34,0,0,0,0,Matches
486,Jonny Castro,es ESP,"DF,MF",Wolves,eng Premier League,29,1994,0.1,0,0,0,,0,0,,,0,0,Matches
487,Santiago Castro,ar ARG,FW,Bologna,it Serie A,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,0,0,Matches
488,Gaetano Castrovilli,it ITA,MF,Fiorentina,it Serie A,26,1997,4.1,1,5,2,40,1.23,0.49,0.2,0.5,0,0,Matches
489,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,28,1994,15.1,1,12,2,16.7,0.79,0.13,0.08,0.5,0,0,Matches
490,Catena,es ESP,DF,Osasuna,es La Liga,28,1994,28.2,1,18,5,27.8,0.64,0.18,0.06,0.2,0,0,Matches
491,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,26,1997,18.4,0,6,1,16.7,0.33,0.05,0,0,0,0,Matches
492,Ivan Cavaleiro,pt POR,"MF,FW",Lille,fr Ligue 1,29,1993,8.6,1,11,3,27.3,1.29,0.35,0.09,0.33,0,0,Matches
493,Dani Ceballos,es ESP,MF,Real Madrid,es La Liga,26,1996,6.6,0,7,1,14.3,1.05,0.15,0,0,0,0,Matches
494,Emil Ceide,no NOR,FW,Sassuolo,it Serie A,21,2001,2,0,2,0,0,1.02,0,0,,0,0,Matches
495,Zeki Çelik,tr TUR,"DF,MF",Roma,it Serie A,26,1997,7.5,0,2,1,50,0.27,0.13,0,0,0,0,Matches
496,Álex Centelles,es ESP,DF,Almería,es La Liga,25,1997,10.9,0,2,1,50,0.18,0.09,0,0,0,0,Matches
497,Fabien Centonze,fr FRA,DF,Hellas Verona,it Serie A,27,1996,7.5,0,1,0,0,0.13,0,0,,0,0,Matches
498,Fabien Centonze,fr FRA,MF,Nantes,fr Ligue 1,27,1996,1,0,0,0,,0,0,,,0,0,Matches
499,Václav Černý,cz CZE,"MF,FW",Wolfsburg,de Bundesliga,25,1997,10.2,4,20,5,25,1.95,0.49,0.2,0.8,0,0,Matches
500,Michele Cerofolini,it ITA,GK,Frosinone,it Serie A,24,1999,7.5,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Alberto Cerri,it ITA,FW,Empoli,it Serie A,27,1996,6.1,1,10,3,30,1.65,0.5,0.1,0.33,0,0,Matches
502,Leonardo Cerri,it ITA,FW,Juventus,it Serie A,20,2003,0.1,0,0,0,,0,0,,,0,0,Matches
503,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1994,6.1,0,9,1,11.1,1.48,0.16,0,0,0,0,Matches
504,Julian Chabot,de GER,DF,Köln,de Bundesliga,25,1998,30,0,19,4,21.1,0.63,0.13,0,0,0,0,Matches
505,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,de Bundesliga,18,2005,0.4,0,0,0,,0,0,,,0,0,Matches
506,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,fr Ligue 1,20,2002,0.6,0,0,0,,0,0,,,0,0,Matches
507,Fares Chaïbi,dz ALG,"MF,FW",Eintracht Frankfurt,de Bundesliga,20,2002,21.2,2,40,14,35,1.88,0.66,0.05,0.14,0,0,Matches
508,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,24,1999,10.6,1,2,2,100,0.19,0.19,0.5,0.5,0,0,Matches
509,Muhammed Cham,at AUT,"MF,FW",Clermont Foot,fr Ligue 1,22,2000,28.4,8,74,30,40.5,2.61,1.06,0.05,0.13,4,5,Matches
510,Calum Chambers,eng ENG,MF,Aston Villa,eng Premier League,28,1995,1.7,0,0,0,,0,0,,,0,0,Matches
511,Timothy Chandler,us USA,"DF,MF",Eintracht Frankfurt,de Bundesliga,33,1990,0.2,0,2,1,50,10,5,0,0,0,0,Matches
512,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,28,1994,33,1,19,3,15.8,0.58,0.09,0.05,0.33,0,0,Matches
513,Charlys,br BRA,MF,Hellas Verona,it Serie A,19,2004,0.3,0,0,0,,0,0,,,0,0,Matches
514,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,es La Liga,25,1998,13,1,11,2,18.2,0.85,0.15,0.09,0.5,0,0,Matches
515,Jhoanner Chávez,ec ECU,"MF,DF",Lens,fr Ligue 1,21,2002,5.3,0,3,0,0,0.56,0,0,,0,0,Matches
516,Walid Cheddira,ma MAR,FW,Frosinone,it Serie A,25,1998,23.6,7,60,28,46.7,2.55,1.19,0.1,0.21,1,1,Matches
517,Rayan Cherki,fr FRA,"MF,FW",Lyon,fr Ligue 1,19,2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,0,0,Matches
518,Youssef Chermiti,pt POR,FW,Everton,eng Premier League,19,2004,2.3,0,7,2,28.6,3.03,0.87,0,0,0,0,Matches
519,Lucas Chevalier,fr FRA,GK,Lille,fr Ligue 1,21,2001,33,0,0,0,,0,0,,,0,0,Matches
520,Fabio Chiarodia,it ITA,DF,Gladbach,de Bundesliga,18,2005,1.7,0,0,0,,0,0,,,0,0,Matches
521,Federico Chiesa,it ITA,FW,Juventus,it Serie A,25,1997,24.4,9,74,27,36.5,3.03,1.11,0.11,0.3,1,1,Matches
522,Ben Chilwell,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,8.4,0,12,4,33.3,1.43,0.48,0,0,0,0,Matches
523,Tawanda Chirewa,zw ZIM,FW,Wolves,eng Premier League,19,2003,1.6,0,3,1,33.3,1.86,0.62,0,0,0,0,Matches
524,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,26,1997,28.8,1,17,6,35.3,0.59,0.21,0.06,0.17,0,0,Matches
525,Leon Chiwome,eng ENG,FW,Wolves,eng Premier League,17,2006,1.9,0,2,0,0,1.03,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Tahith Chong,cw CUW,"MF,FW",Luton Town,eng Premier League,23,1999,22,4,30,7,23.3,1.36,0.32,0.13,0.57,0,0,Matches
527,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,21,2001,28.7,0,21,7,33.3,0.73,0.24,0,0,0,0,Matches
528,Andreas Christensen,dk DEN,"DF,MF",Barcelona,es La Liga,27,1996,22,2,12,4,33.3,0.55,0.18,0.17,0.5,0,0,Matches
529,Jacob Christensen,dk DEN,MF,Köln,de Bundesliga,22,2001,2.4,0,1,0,0,0.41,0,0,,0,0,Matches
530,Oliver Christensen,dk DEN,GK,Fiorentina,it Serie A,24,1999,4,0,0,0,,0,0,,,0,0,Matches
531,Ryan Christie,sct SCO,MF,Bournemouth,eng Premier League,28,1995,32.3,0,43,13,30.2,1.33,0.4,0,0,0,0,Matches
532,Carney Chukwuemeka,at AUT,MF,Chelsea,eng Premier League,19,2003,2.5,1,3,2,66.7,1.19,0.79,0.33,0.5,0,0,Matches
533,Samuel Chukwueze,ng NGA,"MF,FW",Milan,it Serie A,24,1999,11.3,1,28,8,28.6,2.48,0.71,0.04,0.13,0,0,Matches
534,Chumi,es ESP,DF,Almería,es La Liga,24,1999,27,0,5,1,20,0.18,0.04,0,0,0,0,Matches
535,Víctor Chust,es ESP,DF,Cádiz,es La Liga,23,2000,20.7,0,4,0,0,0.19,0,0,,0,0,Matches
536,Pathé Ciss,sn SEN,MF,Rayo Vallecano,es La Liga,29,1994,18.5,1,22,8,36.4,1.19,0.43,0.05,0.13,0,0,Matches
537,Alphadjo Cissè,it ITA,MF,Hellas Verona,it Serie A,16,2006,0.1,0,0,0,,0,0,,,0,0,Matches
538,Djaoui Cissé,fr FRA,MF,Rennes,fr Ligue 1,19,2004,0,0,0,0,,0,0,,,0,0,Matches
539,Ibrahim Cissoko,nl NED,MF,Toulouse,fr Ligue 1,20,2003,2.7,1,8,5,62.5,2.99,1.87,0.13,0.2,0,0,Matches
540,Giorgio Cittadini,it ITA,DF,Monza,it Serie A,21,2002,0.2,0,0,0,,0,0,,,0,0,Matches
541,Giorgio Cittadini,it ITA,DF,Genoa,it Serie A,21,2002,1.2,0,0,0,,0,0,,,0,0,Matches
542,Patrick Ciurria,it ITA,MF,Monza,it Serie A,28,1995,17.8,0,28,7,25,1.58,0.39,0,0,0,0,Matches
543,Bobby Clark,eng ENG,MF,Liverpool,eng Premier League,18,2005,1,0,2,0,0,2.02,0,0,,0,0,Matches
544,Jordan Clark,eng ENG,MF,Luton Town,eng Premier League,29,1993,14.5,1,17,4,23.5,1.17,0.28,0.06,0.25,0,0,Matches
545,Alexis Claude-Maurice,fr FRA,MF,Nice,fr Ligue 1,25,1998,5.6,0,18,6,33.3,3.21,1.07,0,0,0,0,Matches
546,Jonathan Clauss,fr FRA,"DF,MF",Marseille,fr Ligue 1,30,1992,23,3,28,8,28.6,1.22,0.35,0.11,0.38,0,0,Matches
547,Silvi Clúa,es ESP,MF,Girona,es La Liga,18,2005,0,0,0,0,,0,0,,,0,0,Matches
548,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,32,1991,14.9,0,4,0,0,0.27,0,0,,0,0,Matches
549,Marcus Coco,fr FRA,"MF,DF",Nantes,fr Ligue 1,27,1996,16.5,1,9,3,33.3,0.55,0.18,0.11,0.33,0,0,Matches
550,Saúl Coco,gq EQG,DF,Las Palmas,es La Liga,24,1999,25.5,1,20,4,20,0.78,0.16,0.05,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,34,1988,7.4,0,0,0,,0,0,,,0,0,Matches
552,Maxime Colin,fr FRA,DF,Metz,fr Ligue 1,31,1991,20.4,0,6,0,0,0.29,0,0,,0,0,Matches
553,Nathan Collins,ie IRL,DF,Brentford,eng Premier League,22,2001,29.5,1,10,2,20,0.34,0.07,0.1,0.5,0,0,Matches
554,Nnamdi Collins,de GER,DF,Eintracht Frankfurt,de Bundesliga,19,2004,1,0,0,0,,0,0,,,0,0,Matches
555,Lorenzo Colombo,it ITA,FW,Monza,it Serie A,21,2002,15.1,4,37,10,27,2.45,0.66,0.11,0.4,0,0,Matches
556,Andrea Colpani,it ITA,MF,Monza,it Serie A,24,1999,29.5,8,65,19,29.2,2.2,0.64,0.12,0.42,0,0,Matches
557,Levi Colwill,eng ENG,DF,Chelsea,eng Premier League,20,2003,20,1,11,3,27.3,0.55,0.15,0.09,0.33,0,0,Matches
558,Kingsley Coman,fr FRA,MF,Bayern Munich,de Bundesliga,27,1996,12.4,3,34,8,23.5,2.75,0.65,0.09,0.38,0,0,Matches
559,Eray Cömert,ch SUI,DF,Nantes,fr Ligue 1,25,1998,22.2,2,9,3,33.3,0.41,0.14,0.22,0.67,0,0,Matches
560,Santi Comesaña,es ESP,MF,Villarreal,es La Liga,26,1996,18.4,2,17,7,41.2,0.93,0.38,0.12,0.29,0,0,Matches
561,Pietro Comuzzo,it ITA,DF,Fiorentina,it Serie A,18,2005,0.5,0,0,0,,0,0,,,0,0,Matches
562,Alois Confais,fr FRA,"DF,MF",Le Havre,fr Ligue 1,26,1996,0.1,0,0,0,,0,0,,,0,0,Matches
563,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,36,1987,35,0,0,0,,0,0,,,0,0,Matches
564,Bambasé Conté,de GER,MF,Hoffenheim,de Bundesliga,20,2003,0.5,0,3,0,0,5.63,0,0,,0,0,Matches
565,Nikita Contini Baranovsky,it ITA,GK,Napoli,it Serie A,27,1996,0.2,0,0,0,,0,0,,,0,0,Matches
566,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,26,1997,31,0,12,4,33.3,0.39,0.13,0,0,0,0,Matches
567,Copete,es ESP,DF,Mallorca,es La Liga,23,1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1,0,0,Matches
568,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,19,2003,18.2,2,13,3,23.1,0.72,0.17,0.15,0.67,0,0,Matches
569,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,32,1991,10.1,0,3,0,0,0.3,0,0,,0,0,Matches
570,Tommaso Corazza,it ITA,DF,Bologna,it Serie A,19,2004,2.2,0,1,0,0,0.46,0,0,,0,0,Matches
571,Theo Corbeanu,ca CAN,MF,Granada,es La Liga,21,2002,2,1,5,2,40,2.47,0.99,0.2,0.5,0,0,Matches
572,Jeppe Corfitzen,dk DEN,FW,Lecce,it Serie A,18,2004,0.1,0,0,0,,0,0,,,0,0,Matches
573,Jack Cork,eng ENG,"DF,MF",Burnley,eng Premier League,34,1989,0.3,0,0,0,,0,0,,,0,0,Matches
574,Maxwel Cornet,ci CIV,MF,West Ham United,eng Premier League,26,1996,1.2,1,4,1,25,3.21,0.8,0.25,1,0,0,Matches
575,Giacomo Corona,it ITA,FW,Empoli,it Serie A,19,2004,0.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Jesús Corona,mx MEX,"DF,FW",Sevilla,es La Liga,30,1993,0.2,0,0,0,,0,0,,,0,0,Matches
577,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,28,1995,17,9,43,20,46.5,2.53,1.18,0.21,0.45,0,0,Matches
578,Joaquín Correa,ar ARG,"MF,FW",Marseille,fr Ligue 1,28,1994,4.8,0,4,2,50,0.84,0.42,0,0,0,0,Matches
579,Thierry Correia,pt POR,DF,Valencia,es La Liga,24,1999,23.9,0,5,2,40,0.21,0.08,0,0,0,0,Matches
580,Oscar Cortés,co COL,MF,Lens,fr Ligue 1,19,2003,0.5,1,1,1,100,2.05,2.05,1,1,0,0,Matches
581,Danny da Costa,de GER,"MF,DF",Mainz 05,de Bundesliga,30,1993,9.2,0,6,1,16.7,0.65,0.11,0,0,0,0,Matches
582,David Costa,pt POR,MF,Lens,fr Ligue 1,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,0,0,Matches
583,Jaume Costa,es ESP,"DF,MF",Mallorca,es La Liga,35,1988,18.7,0,6,2,33.3,0.32,0.11,0,0,0,0,Matches
584,João Costa,br BRA,FW,Roma,it Serie A,18,2005,0.2,0,0,0,,0,0,,,0,0,Matches
585,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,22,2001,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,0,0,Matches
586,Samu Costa,pt POR,MF,Mallorca,es La Liga,22,2000,25.6,1,22,3,13.6,0.86,0.12,0.05,0.33,0,0,Matches
587,Benoît Costil,fr FRA,GK,Salernitana,it Serie A,36,1987,13,0,0,0,,0,0,,,0,0,Matches
588,Grégoire Coudert,fr FRA,GK,Brest,fr Ligue 1,24,1999,2,0,0,0,,0,0,,,0,0,Matches
589,Vladimír Coufal,cz CZE,DF,West Ham United,eng Premier League,30,1992,34.8,0,8,2,25,0.23,0.06,0,0,0,0,Matches
590,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,27,1996,23.1,0,13,3,23.1,0.56,0.13,0,0,0,0,Matches
591,Mamadou Coulibaly,sn SEN,MF,Salernitana,it Serie A,24,1999,0,0,0,0,,0,0,,,0,0,Matches
592,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,19,2004,1.3,0,2,0,0,1.53,0,0,,0,0,Matches
593,Tanguy Coulibaly,fr FRA,"MF,FW",Montpellier,fr Ligue 1,22,2001,6.9,1,16,8,50,2.31,1.16,0.06,0.13,0,0,Matches
594,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31,1992,3.7,0,0,0,,0,0,,,0,0,Matches
595,Philippe Coutinho,br BRA,"FW,MF",Aston Villa,eng Premier League,31,1992,0.3,0,3,1,33.3,10.8,3.6,0,0,0,0,Matches
596,Yan Couto,br BRA,"MF,DF",Girona,es La Liga,21,2002,24.9,1,29,11,37.9,1.16,0.44,0.03,0.09,0,0,Matches
597,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,24,1999,3.1,0,1,0,0,0.33,0,0,,0,0,Matches
598,Nicolas Cozza,fr FRA,"DF,MF",Nantes,fr Ligue 1,24,1999,9.9,0,5,1,20,0.5,0.1,0,0,0,0,Matches
599,Alessio Cragno,it ITA,GK,Sassuolo,it Serie A,29,1994,3,0,0,0,,0,0,,,0,0,Matches
600,Crespo,pt POR,MF,Rayo Vallecano,es La Liga,26,1996,5.9,0,3,0,0,0.51,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Aaron Cresswell,eng ENG,DF,West Ham United,eng Premier League,33,1989,4.8,0,0,0,,0,0,,,0,0,Matches
602,Bryan Cristante,it ITA,MF,Roma,it Serie A,28,1995,36.5,3,54,9,16.7,1.48,0.25,0.06,0.33,0,0,Matches
603,Cristian,es ESP,GK,Valencia,es La Liga,25,1998,0.6,0,0,0,,0,0,,,0,0,Matches
604,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,31,1992,18.5,0,3,0,0,0.16,0,0,,0,0,Matches
605,Juan Cruz,ar ARG,FW,Hellas Verona,it Serie A,24,1999,1.2,0,1,0,0,0.83,0,0,,0,0,Matches
606,Juan Cruz,es ESP,MF,Real Betis,es La Liga,23,2000,0.8,0,2,0,0,2.37,0,0,,0,0,Matches
607,Juan Cuadrado,co COL,"DF,FW",Inter,it Serie A,35,1988,3,0,5,0,0,1.69,0,0,,0,0,Matches
608,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,16,2007,17.3,0,3,0,0,0.17,0,0,,0,0,Matches
609,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,25,1998,19.8,0,8,4,50,0.4,0.2,0,0,0,0,Matches
610,Iván Cuéllar,es ESP,GK,Mallorca,es La Liga,39,1984,1,0,0,0,,0,0,,,0,0,Matches
611,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,23,1999,21.8,3,20,7,35,0.92,0.32,0.15,0.43,0,0,Matches
612,Josh Cullen,ie IRL,MF,Burnley,eng Premier League,27,1996,22.9,2,16,5,31.3,0.7,0.22,0.13,0.4,0,0,Matches
613,Matheus Cunha,br BRA,"FW,MF",Wolves,eng Premier League,24,1999,27.1,12,73,38,52.1,2.69,1.4,0.15,0.29,1,1,Matches
614,Marvin Cuni,al ALB,FW,Frosinone,it Serie A,22,2001,5.9,1,10,2,20,1.69,0.34,0.1,0.5,0,0,Matches
615,Eric Curbelo,es ESP,DF,Las Palmas,es La Liga,29,1994,1.1,0,0,0,,0,0,,,0,0,Matches
616,Sam Curtis,ie IRL,DF,Sheffield United,eng Premier League,17,2005,0.3,0,0,0,,0,0,,,0,0,Matches
617,Tomáš Čvančara,cz CZE,"FW,MF",Gladbach,de Bundesliga,22,2000,10,4,36,13,36.1,3.62,1.31,0.08,0.23,1,2,Matches
618,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,34,1988,17.1,0,14,4,28.6,0.82,0.23,0,0,0,0,Matches
619,Alberto Dadie,es ESP,DF,Real Sociedad,es La Liga,21,2002,0.3,0,0,0,,0,0,,,0,0,Matches
620,Trévis Dago,ci CIV,FW,Lille,fr Ligue 1,18,2005,0.3,0,1,0,0,3.91,0,0,,0,0,Matches
621,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,25,1998,31,0,0,0,,0,0,,,0,0,Matches
622,Mahmoud Dahoud,de GER,MF,Stuttgart,de Bundesliga,27,1996,2.5,1,3,1,33.3,1.19,0.4,0.33,1,0,0,Matches
623,Mahmoud Dahoud,de GER,MF,Brighton,eng Premier League,27,1996,5,0,6,1,16.7,1.19,0.2,0,0,0,0,Matches
