Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
225,Lucho González,ar ARG,MF,pt Porto,32,1981,5.3,2,,7,,,1.31,,0.29,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Mark González,cl CHI,"FW,MF",ru CSKA Moscow,29,1984,0.3,0,,0,,,0,,,0,0,Matches
227,Mikel González,es ESP,DF,es Real Sociedad,27,1985,4.7,0,,1,,,0.21,,0,0,0,Matches
228,Leon Goretzka,de GER,MF,de Schalke 04,18,1995,0.5,0,,1,,,1.91,,0,0,0,Matches
229,Mario Götze,de GER,"FW,MF",de Bayern Munich,21,1992,5.9,3,,7,,,1.19,,0.43,0,0,Matches
230,Esteban Granero,es ESP,MF,es Real Sociedad,26,1987,0.1,0,,0,,,0,,,0,0,Matches
231,Julian Green,us USA,"FW,MF",de Bayern Munich,18,1995,0,0,,0,,,0,,,0,0,Matches
232,Antoine Griezmann,fr FRA,"FW,MF",es Real Sociedad,22,1991,5.5,0,,11,,,2.02,,0,0,0,Matches
233,Kevin Großkreutz,de GER,"DF,FW",de Dortmund,25,1988,10,1,,5,,,0.5,,0.2,0,0,Matches
234,Andrés Guardado,mx MEX,"DF,FW",de Leverkusen,26,1986,2,0,,0,,,0,,,0,0,Matches
235,Josuha Guilavogui,fr FRA,"DF,MF",es Atlético Madrid,22,1990,1.4,0,,0,,,0,,,0,0,Matches
236,Ceyhun Gülselam,tr TUR,"DF,MF",tr Galatasaray,25,1987,0.5,0,,0,,,0,,,0,0,Matches
237,Izet Hajrović,ba BIH,MF,tr Galatasaray,21,1991,0.5,0,,1,,,2.05,,0,0,0,Matches
238,Marek Hamšík,sk SVK,MF,it Napoli,26,1987,3.2,0,,2,,,0.63,,0,0,0,Matches
239,Joe Hart,eng ENG,GK,eng Manchester City,26,1987,7,0,,0,,,0,,,0,0,Matches
240,Eden Hazard,be BEL,"FW,MF",eng Chelsea,22,1991,7.6,2,,6,,,0.79,,0.17,1,1,Matches
241,Jens Hegeler,de GER,"DF,MF",de Leverkusen,25,1988,1.1,1,,3,,,2.62,,0.33,0,0,Matches
242,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,23,1990,0.7,0,,0,,,0,,,0,0,Matches
243,Javier Hernández,mx MEX,FW,eng Manchester Utd,25,1988,1.9,0,,0,,,0,,,0,0,Matches
244,Héctor Herrera,mx MEX,MF,pt Porto,23,1990,0.3,0,,0,,,0,,,0,0,Matches
245,Son Heung-min,kr KOR,"FW,MF",de Leverkusen,21,1992,5.7,0,,7,,,1.24,,0,0,0,Matches
246,Gonzalo Higuaín,ar ARG,"FW,MF",it Napoli,25,1987,4.5,4,,9,,,2,,0.44,0,0,Matches
247,Roberto Hilbert,de GER,"DF,MF",de Leverkusen,28,1984,2,0,,0,,,0,,,0,0,Matches
248,Timo Hildebrand,de GER,GK,de Schalke 04,34,1979,4,0,,0,,,0,,,0,0,Matches
249,Danny Hoesen,nl NED,FW,nl Ajax,22,1991,1.4,1,,2,,,1.41,,0.5,0,0,Matches
250,Jonas Hofmann,de GER,MF,de Dortmund,21,1992,1.3,0,,1,,,0.77,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Marco Höger,de GER,"DF,MF",de Schalke 04,23,1989,2,0,,0,,,0,,,0,0,Matches
252,José Holebas,gr GRE,"DF,MF",gr Olympiacos,29,1984,6.1,0,,2,,,0.33,,0,0,0,Matches
253,James Holland,au AUS,MF,at Austria Wien,24,1989,5.9,0,,1,,,0.17,,0,0,0,Matches
254,Keisuke Honda,jp JPN,"FW,MF",ru CSKA Moscow,27,1986,5.3,2,,10,,,1.89,,0.1,1,1,Matches
255,Tim Hoogland,de GER,"DF,MF",de Schalke 04,28,1985,1.1,1,,1,,,0.95,,1,0,0,Matches
256,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,25,1988,5.8,1,,3,,,0.51,,0.33,0,0,Matches
257,Pavel Horváth,cz CZE,MF,cz Viktoria Plzeň,38,1975,5.7,0,,2,,,0.35,,0,0,0,Matches
258,Philipp Hosiner,at AUT,FW,at Austria Wien,24,1989,5.3,2,,5,,,0.94,,0.4,0,0,Matches
259,Benedikt Höwedes,de GER,DF,de Schalke 04,25,1988,7,0,,1,,,0.14,,0,0,0,Matches
260,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,29,1984,3,0,,0,,,0,,,0,0,Matches
261,Tomáš Hubočan,sk SVK,DF,ru Zenit,27,1985,6,0,,0,,,0,,,0,0,Matches
262,Tomáš Hübschman,cz CZE,"DF,MF",ua Shakhtar Donetsk,31,1981,3.7,0,,2,,,0.53,,0,0,0,Matches
263,Hulk,br BRA,"FW,MF",ru Zenit,27,1986,7.9,4,,28,,,3.52,,0.11,1,2,Matches
264,Mats Hummels,de GER,DF,de Dortmund,24,1988,5.5,0,,1,,,0.18,,0,0,0,Matches
265,Klaas-Jan Huntelaar,nl NED,FW,de Schalke 04,29,1983,1.5,1,,3,,,1.99,,0.33,0,0,Matches
266,Gabriel Iancu,ro ROU,"FW,MF",ro Steaua,19,1994,1.1,0,,0,,,0,,,0,0,Matches
267,Zlatan Ibrahimović,se SWE,FW,fr Paris Saint-Germain,31,1981,7.4,10,,24,,,3.23,,0.38,1,2,Matches
268,Sergei Ignashevich,ru RUS,DF,ru CSKA Moscow,34,1979,6,0,,0,,,0,,,0,0,Matches
269,Asier Illarramendi,es ESP,MF,es Real Madrid,23,1990,5.3,0,,2,,,0.37,,0,0,0,Matches
270,Ilsinho,br BRA,"DF,MF",ua Shakhtar Donetsk,27,1985,0.7,0,,2,,,2.95,,0,0,0,Matches
271,Giannelli Imbula,cd COD,MF,fr Marseille,20,1992,2.6,0,,1,,,0.38,,0,0,0,Matches
272,Selçuk İnan,tr TUR,MF,tr Galatasaray,28,1985,8,0,,3,,,0.37,,0,0,0,Matches
273,Andrés Iniesta,es ESP,MF,es Barcelona,29,1984,8.7,0,,6,,,0.69,,0,0,0,Matches
274,Gökhan Inler,ch SUI,MF,it Napoli,29,1984,4.3,1,,5,,,1.16,,0.2,0,0,Matches
275,Lorenzo Insigne,it ITA,"FW,MF",it Napoli,22,1991,2.6,2,,5,,,1.92,,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Emiliano Insúa,ar ARG,DF,es Atlético Madrid,24,1989,3.5,0,,1,,,0.29,,0,0,0,Matches
277,Eray İşcan,tr TUR,GK,tr Galatasaray,22,1991,2,0,,0,,,0,,,0,0,Matches
278,Isco,es ESP,"FW,MF",es Real Madrid,21,1992,7.1,3,,8,,,1.12,,0.38,0,0,Matches
279,Mauricio Isla,cl CHI,"DF,MF",it Juventus,25,1988,0.5,0,,0,,,0,,,0,0,Matches
280,Ivan Ivanov,bg BUL,DF,ch Basel,25,1988,5.3,0,,2,,,0.37,,0,0,0,Matches
281,Branislav Ivanović,rs SRB,DF,eng Chelsea,29,1984,11,0,,3,,,0.27,,0,0,0,Matches
282,Emilio Izaguirre,hn HON,DF,sct Celtic,27,1986,5,0,,0,,,0,,,0,0,Matches
283,Marat Izmailov,ru RUS,MF,pt Porto,30,1982,0.3,0,,0,,,0,,,0,0,Matches
284,Lars Jacobsen,dk DEN,DF,dk FC Copenhagen,33,1979,6,0,,0,,,0,,,0,0,Matches
285,Christophe Jallet,fr FRA,DF,fr Paris Saint-Germain,29,1983,3,0,,0,,,0,,,0,0,Matches
286,Adnan Januzaj,be BEL,"FW,MF",eng Manchester Utd,18,1995,1.1,0,,1,,,0.91,,0,0,0,Matches
287,Carl Jenkinson,eng ENG,DF,eng Arsenal,21,1992,1,0,,0,,,0,,,0,0,Matches
288,Jesé,es ESP,"FW,MF",es Real Madrid,20,1993,0.7,0,,0,,,0,,,0,0,Matches
289,Ola John,nl NED,"FW,MF",pt Benfica,21,1992,0.7,0,,1,,,1.34,,0,0,0,Matches
290,Miloš Jojić,rs SRB,MF,de Dortmund,21,1992,1.4,0,,0,,,0,,,0,0,Matches
291,Jermaine Jones,us USA,MF,de Schalke 04,31,1981,2.8,0,,1,,,0.36,,0,0,0,Matches
292,Phil Jones,eng ENG,"DF,MF",eng Manchester Utd,21,1992,6,1,,4,,,0.67,,0.25,0,0,Matches
293,Nigel de Jong,nl NED,MF,it Milan,28,1984,7.9,0,,0,,,0,,,0,0,Matches
294,Siem de Jong,nl NED,"FW,MF",nl Ajax,24,1989,3.7,0,,6,,,1.64,,0,0,0,Matches
295,Juanfran,es ESP,"DF,MF",es Atlético Madrid,28,1985,12.3,0,,1,,,0.08,,0,0,0,Matches
296,Tomáš Jun,cz CZE,FW,at Austria Wien,30,1983,2.5,1,,1,,,0.4,,1,0,0,Matches
297,Nicolai Jørgensen,dk DEN,"FW,MF",dk FC Copenhagen,22,1991,4.9,1,,2,,,0.41,,0.5,0,0,Matches
298,Shinji Kagawa,jp JPN,"FW,MF",eng Manchester Utd,24,1989,6.6,0,,8,,,1.21,,0,0,0,Matches
299,Kaká,br BRA,"FW,MF",it Milan,31,1982,5.5,2,,3,,,0.54,,0.67,0,0,Matches
300,Tomáš Kalas,cz CZE,DF,eng Chelsea,20,1993,0,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Thomas Kaminski,be BEL,GK,be Anderlecht,20,1992,3,0,,0,,,0,,,0,0,Matches
302,Pantelis Kapetanos,gr GRE,FW,ro Steaua,30,1983,2.6,0,,1,,,0.38,,0,0,0,Matches
303,Vyacheslav Karavayev,ru RUS,DF,ru CSKA Moscow,18,1995,1,0,,0,,,0,,,0,0,Matches
304,Semih Kaya,tr TUR,DF,tr Galatasaray,22,1991,4.6,0,,0,,,0,,,0,0,Matches
305,Beram Kayal,il ISR,MF,sct Celtic,25,1988,2.2,1,,3,,,1.36,,0.33,0,0,Matches
306,Sebastian Kehl,de GER,"DF,MF",de Dortmund,33,1980,4.7,1,,4,,,0.86,,0.25,0,0,Matches
307,Aleksandr Kerzhakov,ru RUS,FW,ru Zenit,30,1982,5.4,2,,5,,,0.93,,0.4,0,0,Matches
308,Saber Khalifa,tn TUN,FW,fr Marseille,26,1986,2.5,0,,0,,,0,,,0,0,Matches
309,Sami Khedira,de GER,MF,es Real Madrid,26,1987,4.5,0,,1,,,0.22,,0,0,0,Matches
310,Roman Kienast,at AUT,FW,at Austria Wien,29,1984,3,2,,5,,,1.67,,0.4,0,0,Matches
311,Stefan Kießling,de GER,"FW,MF",de Leverkusen,29,1984,6.7,2,,8,,,1.2,,0.25,0,0,Matches
312,Oliver Kirch,de GER,"DF,MF",de Dortmund,30,1982,1,0,,0,,,0,,,0,0,Matches
313,Jan Kirchhoff,de GER,"DF,MF",de Bayern Munich,22,1990,0.3,0,,0,,,0,,,0,0,Matches
314,Davy Klaassen,nl NED,MF,nl Ajax,20,1993,2.9,0,,4,,,1.37,,0,0,0,Matches
315,Sacha Kljestan,us USA,MF,be Anderlecht,27,1985,4.9,1,,3,,,0.61,,0.33,0,0,Matches
316,Fabian Koch,at AUT,DF,at Austria Wien,24,1989,4,0,,0,,,0,,,0,0,Matches
317,Dominik Kohr,de GER,"DF,MF",de Leverkusen,19,1994,0.1,0,,0,,,0,,,0,0,Matches
318,Koke,es ESP,MF,es Atlético Madrid,21,1992,12.1,1,,11,,,0.91,,0.09,0,0,Matches
319,Daniel Kolář,cz CZE,MF,cz Viktoria Plzeň,27,1985,5.6,1,,4,,,0.71,,0.25,0,0,Matches
320,Aleksandar Kolarov,rs SRB,DF,eng Manchester City,27,1985,5.9,1,,3,,,0.51,,0,1,1,Matches
321,Sead Kolašinac,ba BIH,"DF,MF",de Schalke 04,20,1993,3.3,0,,0,,,0,,,0,0,Matches
322,Vincent Kompany,be BEL,DF,eng Manchester City,27,1986,4,1,,1,,,0.25,,1,0,0,Matches
323,Laurent Koscielny,fr FRA,DF,eng Arsenal,27,1985,8,0,,2,,,0.25,,0,0,0,Matches
324,Cheikhou Kouyaté,sn SEN,"DF,MF",be Anderlecht,23,1989,5.5,0,,0,,,0,,,0,0,Matches
325,Jan Kovařík,cz CZE,"DF,MF",cz Viktoria Plzeň,25,1988,2.5,0,,2,,,0.8,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,29,1983,6,0,,0,,,0,,,0,0,Matches
327,Thomas Kristensen,dk DEN,MF,dk FC Copenhagen,30,1983,0.7,0,,0,,,0,,,0,0,Matches
328,Bojan Krkić,es ESP,"FW,MF",nl Ajax,22,1990,1.8,0,,2,,,1.11,,0,0,0,Matches
329,Toni Kroos,de GER,MF,de Bayern Munich,23,1990,11,1,,11,,,1,,0.09,0,0,Matches
330,Robbie Kruse,au AUS,"FW,MF",de Leverkusen,24,1988,0.9,0,,0,,,0,,,0,0,Matches
331,Oleksandr Kucher,ua UKR,DF,ua Shakhtar Donetsk,30,1982,6,0,,0,,,0,,,0,0,Matches
332,Yekta Kurtuluş,tr TUR,MF,tr Galatasaray,27,1985,1.4,0,,0,,,0,,,0,0,Matches
333,Alberto de la Bella,es ESP,DF,es Real Sociedad,27,1985,5,0,,2,,,0.4,,0,0,0,Matches
334,Philipp Lahm,de GER,"DF,MF",de Bayern Munich,29,1983,11,0,,1,,,0.09,,0,0,0,Matches
335,Frank Lampard,eng ENG,MF,eng Chelsea,35,1978,8.9,1,,4,,,0.45,,0.25,0,0,Matches
336,Mitchell Langerak,au AUS,GK,de Dortmund,24,1988,1.5,0,,0,,,0,,,0,0,Matches
337,Iasmin Latovlevici,ro ROU,"DF,MF",ro Steaua,27,1986,6,0,,3,,,0.5,,0,0,0,Matches
338,Ezequiel Lavezzi,ar ARG,"FW,MF",fr Paris Saint-Germain,28,1985,7.1,2,,8,,,1.13,,0.25,0,0,Matches
339,Joe Ledley,wls WAL,MF,sct Celtic,26,1987,2,0,,0,,,0,,,0,0,Matches
340,Mario Lemina,ga GAB,"DF,MF",fr Marseille,19,1993,2.2,0,,0,,,0,,,0,0,Matches
341,Bernd Leno,de GER,GK,de Leverkusen,21,1992,8,0,,0,,,0,,,0,0,Matches
342,Marin Leovac,hr CRO,DF,at Austria Wien,24,1988,2.2,0,,0,,,0,,,0,0,Matches
343,Joleon Lescott,eng ENG,DF,eng Manchester City,30,1982,3.4,0,,0,,,0,,,0,0,Matches
344,Robert Lewandowski,pl POL,FW,de Dortmund,24,1988,9,6,,15,,,1.67,,0.33,1,1,Matches
345,Licá,pt POR,"FW,MF",pt Porto,24,1988,3,0,,3,,,0.99,,0,0,0,Matches
346,Stephan Lichtsteiner,ch SUI,"DF,MF",it Juventus,29,1984,2.5,0,,1,,,0.41,,0,0,0,Matches
347,Lima,br BRA,FW,pt Benfica,30,1983,3.2,1,,5,,,1.54,,0,1,1,Matches
348,David Limberský,cz CZE,"DF,MF",cz Viktoria Plzeň,29,1983,3.8,0,,0,,,0,,,0,0,Matches
349,Heinz Lindner,at AUT,GK,at Austria Wien,23,1990,6,0,,0,,,0,,,0,0,Matches
350,Fernando Llorente,es ESP,FW,it Juventus,28,1985,3.8,2,,4,,,1.06,,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Yuri Lodygin,ru RUS,GK,ru Zenit,23,1990,7,0,,0,,,0,,,0,0,Matches
352,Nicolas Lombaerts,be BEL,DF,ru Zenit,28,1985,7.5,0,,1,,,0.13,,0,0,0,Matches
353,Adrián López,es ESP,FW,es Atlético Madrid,25,1988,6.2,2,,6,,,0.97,,0.33,0,0,Matches
354,Diego López,es ESP,GK,es Real Madrid,31,1981,0.8,0,,0,,,0,,,0,0,Matches
355,Filipe Luís,br BRA,DF,es Atlético Madrid,27,1985,9.4,1,,4,,,0.42,,0.25,0,0,Matches
356,Luisão,br BRA,DF,pt Benfica,32,1981,6,1,,1,,,0.17,,1,0,0,Matches
357,David Luiz,br BRA,"DF,MF",eng Chelsea,26,1987,7.1,0,,2,,,0.28,,0,0,0,Matches
358,Mikael Lustig,se SWE,DF,sct Celtic,26,1986,5.6,0,,0,,,0,,,0,0,Matches
359,Paulo Machado,pt POR,MF,gr Olympiacos,27,1986,1.9,0,,2,,,1.04,,0,0,0,Matches
360,Florian Mader,at AUT,MF,at Austria Wien,30,1982,5,0,,8,,,1.61,,0,0,0,Matches
361,Christian Maggio,it ITA,"DF,MF",it Napoli,31,1982,5,0,,0,,,0,,,0,0,Matches
362,Maicon,br BRA,DF,pt Porto,24,1988,2,0,,1,,,0.5,,0,0,0,Matches
363,Vyacheslav Malafeev,ru RUS,GK,ru Zenit,34,1979,1,0,,0,,,0,,,0,0,Matches
364,Steve Mandanda,fr FRA,GK,fr Marseille,28,1985,6,0,,0,,,0,,,0,0,Matches
365,Mario Mandžukić,hr CRO,"FW,MF",de Bayern Munich,27,1986,7.2,3,,7,,,0.97,,0.43,0,0,Matches
366,Eliaquim Mangala,fr FRA,DF,pt Porto,22,1991,6,0,,2,,,0.33,,0,0,0,Matches
367,Giannis Maniatis,gr GRE,"DF,MF",gr Olympiacos,26,1986,7,0,,3,,,0.43,,0,0,0,Matches
368,Kostas Manolas,gr GRE,DF,gr Olympiacos,22,1991,7,2,,2,,,0.29,,1,0,0,Matches
369,Javier Manquillo,es ESP,DF,es Atlético Madrid,19,1994,1,0,,1,,,1,,0,0,0,Matches
370,José Manuel Pinto,es ESP,GK,es Barcelona,37,1975,4,0,,0,,,0,,,0,0,Matches
371,Iván Marcano,es ESP,DF,gr Olympiacos,26,1987,2,0,,0,,,0,,,0,0,Matches
372,Marcelo,br BRA,"DF,MF",es Real Madrid,25,1988,6.5,1,,2,,,0.31,,0.5,0,0,Matches
373,Claudio Marchisio,it ITA,MF,it Juventus,27,1986,3.2,0,,6,,,1.87,,0,0,0,Matches
374,Georg Margreitter,at AUT,"DF,MF",dk FC Copenhagen,24,1988,0.1,0,,0,,,0,,,0,0,Matches
375,Jean Marie Dongou,cm CMR,FW,es Barcelona,18,1995,0.1,0,,0,,,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Lazar Marković,rs SRB,"FW,MF",pt Benfica,19,1994,4.1,0,,3,,,0.74,,0,0,0,Matches
377,Marquinhos,br BRA,"DF,MF",fr Paris Saint-Germain,19,1994,5.9,3,,4,,,0.68,,0.75,0,0,Matches
378,Carlos Martínez,es ESP,DF,es Real Sociedad,27,1986,4,0,,0,,,0,,,0,0,Matches
379,Iñigo Martínez,es ESP,DF,es Real Sociedad,22,1991,5,0,,0,,,0,,,0,0,Matches
380,Jackson Martínez,co COL,FW,pt Porto,26,1986,6,2,,13,,,2.17,,0.15,0,0,Matches
381,Javi Martínez,es ESP,"DF,MF",de Bayern Munich,24,1988,5.4,0,,0,,,0,,,0,0,Matches
382,Javier Mascherano,ar ARG,"DF,MF",es Barcelona,29,1984,9,0,,0,,,0,,,0,0,Matches
383,Juan Mata,es ESP,"FW,MF",eng Chelsea,25,1988,1.2,0,,1,,,0.87,,0,0,0,Matches
384,Nemanja Matić,rs SRB,MF,pt Benfica,24,1988,6,1,,4,,,0.67,,0.25,0,0,Matches
385,Joël Matip,cm CMR,"DF,MF",de Schalke 04,21,1991,6,1,,1,,,0.17,,1,0,0,Matches
386,Alessandro Matri,it ITA,FW,it Milan,28,1984,1.1,0,,1,,,0.87,,0,0,0,Matches
387,Adam Matthews,wls WAL,"DF,MF",sct Celtic,21,1992,2.7,0,,0,,,0,,,0,0,Matches
388,Blaise Matuidi,fr FRA,MF,fr Paris Saint-Germain,26,1987,7.7,1,,4,,,0.52,,0.25,0,0,Matches
389,Maxwell,br BRA,DF,fr Paris Saint-Germain,31,1981,8,0,,0,,,0,,,0,0,Matches
390,Chancel Mbemba,cd COD,DF,be Anderlecht,18,1994,5,1,,1,,,0.2,,1,0,0,Matches
391,Carl Medjani,dz ALG,"DF,MF",gr Olympiacos,28,1985,1,0,,0,,,0,,,0,0,Matches
392,Olof Mellberg,se SWE,"DF,MF",dk FC Copenhagen,35,1977,6,1,,2,,,0.33,,0.5,0,0,Matches
393,Felipe Melo,br BRA,"DF,MF",tr Galatasaray,30,1983,7.8,1,,4,,,0.51,,0.25,0,0,Matches
394,Lucas Mendes,qa QAT,DF,fr Marseille,23,1990,3.5,0,,0,,,0,,,0,0,Matches
395,Tiago Mendes,pt POR,MF,es Atlético Madrid,32,1981,7,0,,1,,,0.14,,0,0,0,Matches
396,Benjamin Mendy,fr FRA,DF,fr Marseille,19,1994,2,0,,0,,,0,,,0,0,Matches
397,Jérémy Ménez,fr FRA,"FW,MF",fr Paris Saint-Germain,26,1987,1.4,0,,2,,,1.46,,0,0,0,Matches
398,Dries Mertens,be BEL,"FW,MF",it Napoli,26,1987,4.3,0,,8,,,1.87,,0,0,0,Matches
399,Per Mertesacker,de GER,DF,eng Arsenal,28,1984,8,0,,0,,,0,,,0,0,Matches
400,Lionel Messi,ar ARG,"FW,MF",es Barcelona,26,1987,7,8,,23,,,3.29,,0.26,2,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
401,Giandomenico Mesto,it ITA,"DF,MF",it Napoli,31,1982,1.2,0,,0,,,0,,,0,0,Matches
402,Philippe Mexès,fr FRA,DF,it Milan,31,1982,4.1,0,,2,,,0.49,,0,0,0,Matches
403,Max Meyer,de GER,"FW,MF",de Schalke 04,17,1995,5.9,0,,3,,,0.51,,0,0,0,Matches
404,Georgi Milanov,bg BUL,"FW,MF",ru CSKA Moscow,21,1992,3.7,0,,0,,,0,,,0,0,Matches
405,Luka Milivojević,rs SRB,MF,be Anderlecht,22,1991,2.8,0,,1,,,0.36,,0,0,0,Matches
406,James Milner,eng ENG,"DF,MF",eng Manchester City,27,1986,4,1,,5,,,1.26,,0.2,0,0,Matches
407,Miranda,br BRA,DF,es Atlético Madrid,28,1984,13.3,2,,4,,,0.3,,0.5,0,0,Matches
408,Kostas Mitroglou,gr GRE,FW,gr Olympiacos,25,1988,5,3,,10,,,2,,0.3,0,0,Matches
409,Aleksandar Mitrović,rs SRB,FW,be Anderlecht,18,1994,5.6,0,,6,,,1.07,,0,0,1,Matches
410,Ryo Miyaichi,jp JPN,"FW,MF",eng Arsenal,20,1992,0,0,,0,,,0,,,0,0,Matches
411,Henrikh Mkhitaryan,am ARM,"FW,MF",de Dortmund,24,1989,8.8,2,,10,,,1.13,,0.2,0,0,Matches
412,Luka Modrić,hr CRO,MF,es Real Madrid,27,1985,10.8,1,,3,,,0.28,,0.33,0,0,Matches
413,Niklas Moisander,fi FIN,DF,nl Ajax,27,1985,3.7,0,,0,,,0,,,0,0,Matches
414,Nacho Monreal,es ESP,DF,eng Arsenal,27,1986,2.2,0,,0,,,0,,,0,0,Matches
415,Riccardo Montolivo,it ITA,MF,it Milan,28,1985,4.2,0,,2,,,0.47,,0,0,0,Matches
416,Martín Montoya,es ESP,DF,es Barcelona,22,1991,2,0,,1,,,0.5,,0,0,0,Matches
417,Artur Moraes,br BRA,GK,pt Benfica,32,1981,6,0,,0,,,0,,,0,0,Matches
418,Álvaro Morata,es ESP,FW,es Real Madrid,20,1992,1.9,1,,6,,,3.1,,0.17,0,0,Matches
419,Jérémy Morel,mg MAD,DF,fr Marseille,29,1984,4.4,0,,1,,,0.23,,0,0,0,Matches
420,Thiago Motta,it ITA,MF,fr Paris Saint-Germain,30,1982,8.7,2,,3,,,0.35,,0.67,0,0,Matches
421,Lucas Moura,br BRA,"FW,MF",fr Paris Saint-Germain,20,1992,5.5,0,,9,,,1.65,,0,0,0,Matches
422,Charlie Mulgrew,sct SCO,"DF,MF",sct Celtic,27,1986,5.5,0,,4,,,0.73,,0,0,0,Matches
423,Thomas Müller,de GER,"FW,MF",de Bayern Munich,23,1989,7.9,5,,9,,,1.14,,0.44,1,2,Matches
424,Sulley Muntari,gh GHA,MF,it Milan,28,1984,5.1,1,,2,,,0.39,,0.5,0,0,Matches
425,Thomas Murg,at AUT,"FW,MF",at Austria Wien,18,1994,2.3,0,,2,,,0.87,,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
426,Ahmed Musa,ng NGA,"FW,MF",ru CSKA Moscow,20,1992,4.6,1,,4,,,0.86,,0.25,0,0,Matches
427,Fernando Muslera,uy URU,GK,tr Galatasaray,27,1986,6,0,,0,,,0,,,0,0,Matches
428,Delvin N'Dinga,cg CGO,MF,gr Olympiacos,25,1988,3.8,0,,3,,,0.8,,0,0,0,Matches
429,Fabrice N'Sakala,cd COD,"DF,MF",be Anderlecht,23,1990,6,0,,0,,,0,,,0,0,Matches
430,Kirill Nababkin,ru RUS,"DF,MF",ru CSKA Moscow,26,1986,5,0,,1,,,0.2,,0,0,0,Matches
431,Nacho,es ESP,DF,es Real Madrid,23,1990,2.7,0,,0,,,0,,,0,0,Matches
432,Andy Najar,hn HON,"DF,MF",be Anderlecht,20,1993,1,0,,1,,,1,,0,0,0,Matches
433,Nani,pt POR,"FW,MF",eng Manchester Utd,26,1986,1,1,,1,,,1,,1,0,0,Matches
434,Samir Nasri,fr FRA,"FW,MF",eng Manchester City,26,1987,4.8,1,,3,,,0.63,,0.33,0,0,Matches
435,Matija Nastasić,rs SRB,DF,eng Manchester City,20,1993,4,0,,0,,,0,,,0,0,Matches
436,Jesús Navas,es ESP,"DF,MF",eng Manchester City,27,1985,5.2,0,,2,,,0.39,,0,0,0,Matches
437,Ionuț Neagu,ro ROU,MF,ro Steaua,23,1989,0.5,0,,0,,,0,,,0,0,Matches
438,Álvaro Negredo,es ESP,FW,eng Manchester City,27,1985,3.6,5,,10,,,2.76,,0.5,0,0,Matches
439,Luís Neto,pt POR,DF,ru Zenit,25,1988,3,0,,0,,,0,,,0,0,Matches
440,Manuel Neuer,de GER,GK,de Bayern Munich,27,1986,12,0,,0,,,0,,,0,0,Matches
441,Roman Neustädter,ru RUS,"DF,MF",de Schalke 04,25,1988,8,0,,3,,,0.37,,0,0,0,Matches
442,Neymar,br BRA,"FW,MF",es Barcelona,21,1992,8.6,4,,23,,,2.67,,0.17,0,0,Matches
443,Nicolas Nkoulou,cm CMR,DF,fr Marseille,23,1990,5,0,,0,,,0,,,0,0,Matches
444,Antonio Nocerino,it ITA,MF,it Milan,28,1985,1.5,0,,1,,,0.68,,0,0,0,Matches
445,Dany Nounkeu,cm CMR,DF,tr Galatasaray,27,1986,3,0,,0,,,0,,,0,0,Matches
446,Bram Nuytinck,nl NED,DF,be Anderlecht,23,1990,3.2,0,,0,,,0,,,0,0,Matches
447,Chinedu Obasi,ng NGA,FW,de Schalke 04,27,1986,1.2,0,,2,,,1.64,,0,0,0,Matches
448,John Obi Mikel,ng NGA,MF,eng Chelsea,26,1987,4.4,0,,0,,,0,,,0,0,Matches
