Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
328,Abdukodir Khusanov,uz UZB,DF,fr Lens,19,2004,0.3,0,0,0,,0,0,,,0,0,Matches
329,Joshua Kimmich,de GER,"MF,DF",de Bayern Munich,28,1995,12,1,9,3,33.3,0.75,0.25,0.11,0.33,0,0,Matches
330,Jakub Kiwior,pl POL,DF,eng Arsenal,23,2000,4.2,0,5,1,20,1.18,0.24,0,0,0,0,Matches
331,Simon Kjær,dk DEN,DF,it Milan,34,1989,0,0,0,0,,0,0,,,0,0,Matches
332,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,20,2003,2.3,0,3,0,0,1.31,0,0,,0,0,Matches
333,Davy Klaassen,nl NED,MF,it Inter,30,1993,0.9,0,0,0,,0,0,,,0,0,Matches
334,Lukas Klostermann,de GER,DF,de RB Leipzig,27,1996,4,0,0,0,,0,0,,,0,0,Matches
335,Robin Knoche,de GER,DF,de Union Berlin,31,1992,3,0,1,0,0,0.33,0,0,,0,0,Matches
336,Gregor Kobel,ch SUI,GK,de Dortmund,25,1997,12,0,0,0,,0,0,,,0,0,Matches
337,Sekou Koita,ml MLI,FW,at RB Salzburg,23,1999,0.8,0,2,0,0,2.65,0,0,,0,0,Matches
338,Orkun Kökçü,tr TUR,MF,pt Benfica,22,2000,2.9,0,3,0,0,1.03,0,0,,0,0,Matches
339,Koke,es ESP,MF,es Atlético Madrid,31,1992,8.6,0,3,0,0,0.35,0,0,,0,0,Matches
340,Randal Kolo Muani,fr FRA,"FW,MF",fr Paris Saint-Germain,24,1998,5.2,1,8,2,25,1.53,0.38,0.13,0.5,0,0,Matches
341,Karim Konaté,ci CIV,FW,at RB Salzburg,19,2004,2.6,0,11,3,27.3,4.18,1.14,0,0,0,1,Matches
342,Yukhym Konoplia,ua UKR,DF,ua Shakhtar Donetsk,23,1999,2.8,0,1,0,0,0.35,0,0,,0,0,Matches
343,Ilias Kostis,gr GRE,DF,es Atlético Madrid,20,2003,0,0,0,0,,0,0,,,0,0,Matches
344,Jules Koundé,fr FRA,DF,es Barcelona,24,1998,8,0,2,1,50,0.25,0.12,0,0,0,0,Matches
345,Mateo Kovačić,hr CRO,MF,eng Manchester City,29,1994,4.8,0,6,0,0,1.25,0,0,,0,0,Matches
346,Alex Král,cz CZE,MF,de Union Berlin,25,1998,2.8,1,3,2,66.7,1.08,0.72,0.33,0.5,0,0,Matches
347,Jean-Philippe Krasso,ci CIV,FW,rs Red Star,26,1997,1.2,0,3,1,33.3,2.43,0.81,0,0,0,0,Matches
348,Frans Krätzig,de GER,"DF,MF",de Bayern Munich,20,2003,0.1,0,0,0,,0,0,,,0,0,Matches
349,Toni Kroos,de GER,MF,es Real Madrid,33,1990,9.5,0,7,5,71.4,0.73,0.52,0,0,0,0,Matches
350,Rade Krunić,ba BIH,MF,it Milan,29,1993,2.3,0,1,1,100,0.43,0.43,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar Donetsk,22,2000,4.3,0,4,2,50,0.93,0.46,0,0,0,0,Matches
352,Takefusa Kubo,jp JPN,"FW,MF",es Real Sociedad,22,2001,6.2,0,11,3,27.3,1.77,0.48,0,0,0,0,Matches
353,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,22,2001,7.4,0,17,3,17.6,2.29,0.4,0,0,0,0,Matches
354,Gustaf Lagerbielke,se SWE,DF,sct Celtic,23,2000,0.9,1,1,1,100,1.15,1.15,1,1,0,0,Matches
355,Aïssa Laïdouni,tn TUN,MF,de Union Berlin,26,1996,3.1,0,2,0,0,0.65,0,0,,0,0,Matches
356,Konrad Laimer,at AUT,"MF,DF",de Bayern Munich,26,1997,8.6,0,2,0,0,0.23,0,0,,0,0,Matches
357,Érik Lamela,ar ARG,MF,es Sevilla,31,1992,2.1,0,1,1,100,0.48,0.48,0,0,0,0,Matches
358,Senne Lammens,be BEL,GK,be Antwerp,21,2002,1,0,0,0,,0,0,,,0,0,Matches
359,Noa Lang,nl NED,"FW,MF",nl PSV,24,1999,1.8,0,9,4,44.4,4.91,2.18,0,0,0,0,Matches
360,Jordan Larsson,se SWE,FW,dk FC Copenhagen,26,1997,1.2,0,4,3,75,3.46,2.6,0,0,0,1,Matches
361,Jamaal Lascelles,eng ENG,DF,eng Newcastle United,29,1993,5,0,2,0,0,0.4,0,0,,0,0,Matches
362,Sandro Lauper,ch SUI,MF,ch Young Boys,26,1996,3.1,0,4,0,0,1.3,0,0,,0,0,Matches
363,Manuel Lazzari,it ITA,DF,it Lazio,29,1993,4.7,0,0,0,,0,0,,,0,0,Matches
364,Robin Le Normand,es ESP,DF,es Real Sociedad,26,1996,6.4,0,6,2,33.3,0.94,0.31,0,0,0,0,Matches
365,Rafael Leão,pt POR,"FW,MF",it Milan,24,1999,4.9,1,11,4,36.4,2.24,0.82,0.09,0.25,0,0,Matches
366,Diogo Leite,pt POR,DF,de Union Berlin,24,1999,6,0,1,0,0,0.17,0,0,,0,0,Matches
367,Stav Lemkin,il ISR,DF,ua Shakhtar Donetsk,20,2003,0.7,0,0,0,,0,0,,,0,0,Matches
368,Christopher Lenz,de GER,DF,de RB Leipzig,28,1994,1,0,0,0,,0,0,,,0,0,Matches
369,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,30,1993,6,3,6,4,66.7,1,0.67,0.5,0.75,0,0,Matches
370,Robert Lewandowski,pl POL,FW,es Barcelona,34,1988,8.2,3,22,10,45.5,2.7,1.23,0.14,0.3,0,0,Matches
371,Rico Lewis,eng ENG,"DF,MF",eng Manchester City,18,2004,6.1,0,5,1,20,0.82,0.16,0,0,0,0,Matches
372,Matthijs de Ligt,nl NED,DF,de Bayern Munich,23,1999,5.2,0,5,0,0,0.96,0,0,,0,0,Matches
373,Victor Lindelöf,se SWE,DF,eng Manchester Utd,29,1994,3.3,0,0,0,,0,0,,,0,0,Matches
374,Jesper Lindstrøm,dk DEN,"FW,MF",it Napoli,23,2000,0.7,0,1,0,0,1.41,0,0,,0,0,Matches
375,Ondřej Lingr,cz CZE,"FW,MF",nl Feyenoord,24,1998,0.8,0,1,0,0,1.3,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Samuel Lino,br BRA,"MF,DF",es Atlético Madrid,23,1999,5.6,3,18,8,44.4,3.21,1.43,0.17,0.38,0,0,Matches
377,Valentino Livramento,eng ENG,"DF,FW",eng Newcastle United,20,2002,3,0,1,1,100,0.33,0.33,0,0,0,0,Matches
378,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,28,1995,7.2,0,5,1,20,0.69,0.14,0,0,0,0,Matches
379,Danny Loader,cm CMR,"FW,MF",pt Porto,22,2000,0.2,0,0,0,,0,0,,,0,0,Matches
380,Stanislav Lobotka,sk SVK,MF,it Napoli,28,1994,7.5,0,1,0,0,0.13,0,0,,0,0,Matches
381,Ruben Loftus-Cheek,eng ENG,MF,it Milan,27,1996,3.6,0,8,0,0,2.23,0,0,,0,0,Matches
382,Sean Longstaff,eng ENG,MF,eng Newcastle United,25,1997,3.9,1,2,2,100,0.51,0.51,0.5,0.5,0,0,Matches
