Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
511,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Liverpool,28,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
512,Salih Özcan,tr TUR,MF,de Dortmund,24,1998,7,7,541,6,0,1,1,0,0,0,4,0,0,0.17,0.17,0,0.17,Matches
513,Exequiel Palacios,ar ARG,MF,de Leverkusen,23,1998,2,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
514,Cole Palmer,eng ENG,MF,eng Manchester City,20,2002,4,1,138,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
515,Antonios Papadopoulos,de GER,"DF,MF",de Dortmund,22,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
516,Leandro Paredes,ar ARG,MF,it Juventus,28,1994,4,4,354,3.9,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
517,Felix Passlack,de GER,DF,de Dortmund,24,1998,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1,Matches
518,Remko Pasveer,nl NED,GK,nl Ajax,38,1983,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
519,Paulinho,pt POR,"MF,FW",pt Sporting CP,29,1992,5,2,236,2.6,1,0,1,1,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches
520,Paulinho,br BRA,"FW,MF",de Leverkusen,22,2000,2,0,49,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
521,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26,1996,9,7,592,6.6,2,0,2,2,0,0,4,1,0.3,0,0.3,0.3,0.3,Matches
522,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21,2001,6,6,540,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
523,Dimitri Payet,fr FRA,MF,fr Marseille,35,1987,2,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
524,Pedri,es ESP,"MF,FW",es Barcelona,19,2002,5,5,401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
525,Luca Pellegrini,it ITA,MF,de Eintracht Frankfurt,23,1999,4,1,201,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Iñaki Peña,es ESP,GK,es Barcelona,23,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
527,Pepe,pt POR,DF,pt Porto,39,1983,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
528,Pepê,br BRA,"DF,MF",pt Porto,25,1997,8,8,685,7.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
529,Danilo Pereira,pt POR,"DF,MF",fr Paris Saint-Germain,30,1991,7,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
530,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28,1994,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
531,Mattia Perin,it ITA,GK,it Juventus,29,1992,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
532,Ivan Perišić,hr CRO,MF,eng Tottenham Hotspur,33,1989,7,7,572,6.4,0,3,3,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches
533,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32,1990,6,5,495,5.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
534,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,27,1994,6,6,490,5.4,1,2,3,1,0,0,1,0,0.18,0.37,0.55,0.18,0.55,Matches
535,Ivan Petryak,ua UKR,MF,ua Shakhtar Donetsk,28,1994,6,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
536,Kalvin Phillips,eng ENG,"DF,MF",eng Manchester City,26,1995,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
537,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,27,1995,6,6,481,5.3,0,2,2,0,0,0,1,0,0,0.37,0.37,0,0.37,Matches
538,Václav Pilař,cz CZE,MF,cz Viktoria Plzeň,33,1988,5,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
539,Rodrigo Pinho,br BRA,FW,pt Benfica,31,1991,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
540,Gerard Piqué,es ESP,DF,es Barcelona,35,1987,4,2,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
541,Tommaso Pobega,it ITA,MF,it Milan,23,1999,8,0,163,1.8,1,0,1,1,0,0,1,0,0.55,0,0.55,0.55,0.55,Matches
542,Suf Podgoreanu,il ISR,MF,il Maccabi Haifa,20,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
543,Matteo Politano,it ITA,"FW,MF",it Napoli,28,1993,9,6,403,4.5,1,1,2,0,1,1,2,0,0.22,0.22,0.45,0,0.22,Matches
544,Pedro Porro,es ESP,MF,pt Sporting CP,22,1999,5,4,392,4.4,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
545,Pedro Porro,es ESP,"DF,MF",eng Tottenham Hotspur,22,1999,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
546,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,28,1994,5,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
547,Christian Pulisic,us USA,MF,eng Chelsea,23,1998,5,1,113,1.3,0,1,1,0,0,0,0,0,0,0.8,0.8,0,0.8,Matches
548,Adrien Rabiot,fr FRA,MF,it Juventus,27,1995,5,5,446,5,2,0,2,2,0,0,0,0,0.4,0,0.4,0.4,0.4,Matches
549,Ivan Rakitić,hr CRO,MF,es Sevilla,34,1988,6,6,418,4.6,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
550,Gonçalo Ramos,pt POR,FW,pt Benfica,21,2001,10,10,712,7.9,3,1,4,3,0,0,2,0,0.38,0.13,0.51,0.38,0.51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Sergio Ramos,es ESP,DF,fr Paris Saint-Germain,36,1986,8,8,720,8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
552,Calvin Ramsay,sct SCO,DF,eng Liverpool,19,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,Raphinha,br BRA,FW,es Barcelona,25,1996,5,4,294,3.3,0,2,2,0,0,0,0,0,0,0.61,0.61,0,0.61,Matches
554,Giacomo Raspadori,it ITA,FW,it Napoli,22,2000,7,3,250,2.8,4,3,7,4,0,0,1,0,1.44,1.08,2.52,1.44,2.52,Matches
555,David Raum,de GER,DF,de RB Leipzig,24,1998,8,6,531,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Ante Rebić,hr CRO,MF,it Milan,28,1993,7,2,249,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
557,Matheus Reis,br BRA,"DF,MF",pt Sporting CP,27,1995,6,5,509,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
558,Karim Rekik,nl NED,DF,es Sevilla,27,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
559,Devyne Rensch,nl NED,DF,nl Ajax,19,2003,4,3,287,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
560,Marco Reus,de GER,"MF,FW",de Dortmund,33,1989,3,3,262,2.9,1,1,2,1,0,0,0,0,0.34,0.34,0.69,0.34,0.69,Matches
561,Gio Reyna,us USA,"MF,FW",de Dortmund,19,2002,6,3,383,4.3,0,2,2,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches
562,Richarlison,br BRA,"MF,FW",eng Tottenham Hotspur,25,1997,6,4,365,4.1,2,0,2,2,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
563,Stefan Ristovski,mk MKD,"DF,MF",hr Dinamo Zagreb,30,1992,5,5,370,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
564,Mats Rits,be BEL,MF,be Club Brugge,29,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
565,Sergi Roberto,es ESP,DF,es Barcelona,30,1992,3,3,206,2.3,0,2,2,0,0,0,1,0,0,0.87,0.87,0,0.87,Matches
566,Andrew Robertson,sct SCO,DF,eng Liverpool,28,1994,5,4,378,4.2,0,2,2,0,0,0,0,0,0,0.48,0.48,0,0.48,Matches
567,Rochinha,pt POR,"FW,MF",pt Sporting CP,27,1995,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
568,Sebastian Rode,de GER,MF,de Eintracht Frankfurt,31,1990,6,3,299,3.3,0,1,1,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches
569,Rodri,es ESP,"MF,DF",eng Manchester City,26,1996,12,11,995,11.1,2,0,2,2,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
570,Rodrygo,br BRA,FW,es Real Madrid,21,2001,12,10,819,9.1,5,2,7,3,2,2,0,0,0.55,0.22,0.77,0.33,0.55,Matches
571,Cristian Romero,ar ARG,DF,eng Tottenham Hotspur,24,1998,7,7,598,6.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
572,Valentin Rongier,fr FRA,MF,fr Marseille,27,1994,6,5,471,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
573,Tom Rothe,de GER,DF,de Dortmund,17,2004,3,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Amir Rrahmani,xk KVX,DF,it Napoli,28,1994,7,7,613,6.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
575,Antonio Rüdiger,de GER,DF,es Real Madrid,29,1993,10,6,678,7.5,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Daniele Rugani,it ITA,DF,it Juventus,28,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Mário Rui,pt POR,DF,it Napoli,31,1991,6,5,386,4.3,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
578,Fabián Ruiz Peña,es ESP,MF,fr Paris Saint-Germain,26,1996,7,3,238,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
579,Nikita Rukavytsya,au AUS,"FW,MF",il Maccabi Haifa,35,1987,6,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
580,Mathew Ryan,au AUS,GK,dk FC Copenhagen,30,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
581,Julian Ryerson,no NOR,"DF,MF",de Dortmund,24,1997,1,0,18,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
582,Marcel Sabitzer,at AUT,MF,de Bayern Munich,28,1994,6,3,280,3.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
583,Alexis Saelemaekers,be BEL,"MF,FW",it Milan,23,1999,8,4,371,4.1,2,0,2,2,0,0,1,0,0.49,0,0.49,0.49,0.49,Matches
584,Fashion Sakala,zm ZAM,MF,sct Rangers,25,1997,4,2,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
585,Mohamed Salah,eg EGY,"FW,MF",eng Liverpool,30,1992,8,7,624,6.9,8,2,10,7,1,1,0,0,1.15,0.29,1.44,1.01,1.3,Matches
586,Kike Salas,es ESP,DF,es Sevilla,20,2002,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
587,Renato Sanches,pt POR,MF,fr Paris Saint-Germain,24,1997,3,1,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
588,Alexis Sánchez,cl CHI,FW,fr Marseille,33,1988,5,5,418,4.6,2,1,3,2,0,0,0,0,0.43,0.22,0.65,0.43,0.65,Matches
589,Davinson Sánchez,co COL,DF,eng Tottenham Hotspur,26,1996,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
590,Cisse Sandra,be BEL,MF,be Club Brugge,18,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
591,Alex Sandro,br BRA,DF,it Juventus,31,1991,4,2,239,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
592,James Sands,us USA,"DF,MF",sct Rangers,22,2000,4,4,324,3.6,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
593,Leroy Sané,de GER,MF,de Bayern Munich,26,1996,8,7,552,6.1,4,1,5,4,0,0,0,0,0.65,0.16,0.82,0.65,0.82,Matches
594,Nuno Santos,pt POR,MF,pt Sporting CP,27,1995,6,5,295,3.3,1,0,1,1,0,0,1,0,0.31,0,0.31,0.31,0.31,Matches
595,Zaidu Sanusi,ng NGA,DF,pt Porto,25,1997,8,7,585,6.5,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
596,Alvaro Sanz,es ESP,MF,es Barcelona,21,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
597,Pablo Sarabia,es ESP,FW,fr Paris Saint-Germain,30,1992,3,1,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
598,Stefan Savić,me MNE,DF,es Atlético Madrid,31,1991,3,3,270,3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
599,Patrik Schick,cz CZE,FW,de Leverkusen,26,1996,5,5,446,5,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
600,Andreas Schjelderup,no NOR,"FW,MF",pt Benfica,18,2004,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Xaver Schlager,at AUT,MF,de RB Leipzig,24,1997,7,7,583,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
602,Nico Schlotterbeck,de GER,DF,de Dortmund,22,1999,8,6,561,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
603,Abdoulaye Seck,sn SEN,DF,il Maccabi Haifa,30,1992,6,4,397,4.4,2,0,2,2,0,0,2,0,0.45,0,0.45,0.45,0.45,Matches
604,Nicolas Seiwald,at AUT,MF,at RB Salzburg,21,2001,6,6,540,6,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
605,Benjamin Šeško,si SVN,FW,at RB Salzburg,19,2003,6,3,330,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Ryan Sessegnon,eng ENG,MF,eng Tottenham Hotspur,22,2000,3,2,155,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
607,Maryan Shved,ua UKR,"FW,MF",ua Shakhtar Donetsk,25,1997,3,3,187,2.1,2,0,2,2,0,0,0,0,0.96,0,0.96,0.96,0.96,Matches
608,Danylo Sikan,ua UKR,FW,ua Shakhtar Donetsk,21,2001,4,0,104,1.2,0,1,1,0,0,0,1,0,0,0.87,0.87,0,0.87,Matches
609,André Silva,pt POR,FW,de RB Leipzig,26,1995,8,6,533,5.9,3,3,6,3,0,0,0,0,0.51,0.51,1.01,0.51,1.01,Matches
610,António Silva,pt POR,DF,pt Benfica,18,2003,10,10,894,9.9,2,0,2,2,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
611,Bernardo Silva,pt POR,"MF,FW",eng Manchester City,27,1994,13,9,911,10.1,3,1,4,3,0,0,2,0,0.3,0.1,0.4,0.3,0.4,Matches
612,Rafa Silva,pt POR,"MF,FW",pt Benfica,29,1993,10,10,819,9.1,5,2,7,5,0,0,1,0,0.55,0.22,0.77,0.55,0.77,Matches
613,Thiago Silva,br BRA,DF,eng Chelsea,37,1984,8,7,640,7.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
614,Mohamed Simakan,fr FRA,DF,de RB Leipzig,22,2000,7,6,511,5.7,1,3,4,1,0,0,1,0,0.18,0.53,0.7,0.18,0.7,Matches
615,Giovanni Simeone,ar ARG,FW,it Napoli,27,1995,7,2,263,2.9,4,0,4,4,0,0,0,0,1.37,0,1.37,1.37,1.37,Matches
616,Roko Simic,hr CRO,FW,at RB Salzburg,18,2003,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
617,Oliver Skipp,eng ENG,MF,eng Tottenham Hotspur,21,2000,4,2,211,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
618,Leo Skiri Østigård,no NOR,DF,it Napoli,22,1999,3,2,197,2.2,1,0,1,1,0,0,0,0,0.46,0,0.46,0.46,0.46,Matches
619,Andreas Skov Olsen,dk DEN,"FW,MF",be Club Brugge,22,1999,5,4,295,3.3,1,1,2,1,0,0,0,0,0.31,0.31,0.61,0.31,0.61,Matches
620,Milan Škriniar,sk SVK,DF,it Inter,27,1995,8,6,536,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
621,Hrvoje Smolčić,hr CRO,DF,de Eintracht Frankfurt,21,2000,3,1,122,1.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
622,Eduard Sobol,ua UKR,MF,be Club Brugge,27,1995,4,1,109,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
623,Carlos Soler,es ESP,MF,fr Paris Saint-Germain,25,1997,6,2,155,1.7,1,0,1,1,0,0,0,0,0.58,0,0.58,0.58,0.58,Matches
624,Oumar Solet,fr FRA,DF,at RB Salzburg,22,2000,4,4,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
625,Yann Sommer,ch SUI,GK,de Bayern Munich,33,1988,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
626,Matìas Soulé,ar ARG,"FW,MF",it Juventus,19,2003,3,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
627,Djibril Sow,ch SUI,MF,de Eintracht Frankfurt,25,1997,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
628,Kamal Sowah,gh GHA,"FW,MF",be Club Brugge,22,2000,7,7,591,6.6,2,0,2,2,0,0,4,1,0.3,0,0.3,0.3,0.3,Matches
629,Dario Špikić,hr CRO,"MF,FW",hr Dinamo Zagreb,23,1999,6,1,167,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
630,Jorne Spileers,be BEL,DF,be Club Brugge,17,2005,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
631,Jerry St. Juste,nl NED,DF,pt Sporting CP,25,1996,4,3,189,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
632,Marko Stamenic,nz NZL,MF,dk FC Copenhagen,20,2002,3,3,269,3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
633,Jindřich Staněk,cz CZE,GK,cz Viktoria Plzeň,26,1996,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,22,2000,8,3,349,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
635,Carl Starfelt,se SWE,DF,sct Celtic,27,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
636,Orri Steinn Óskarsson,is ISL,FW,dk FC Copenhagen,17,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,32,1989,6,6,532,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
638,Raheem Sterling,eng ENG,"MF,FW",eng Chelsea,27,1994,9,8,630,7,3,1,4,3,0,0,1,0,0.43,0.14,0.57,0.43,0.57,Matches
639,John Stones,eng ENG,"DF,MF",eng Manchester City,28,1994,8,8,684,7.6,1,1,2,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,Matches
640,Luka Sučić,hr CRO,"MF,FW",at RB Salzburg,19,2002,5,5,398,4.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
641,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar Donetsk,19,2002,6,6,480,5.3,0,2,2,0,0,0,0,0,0,0.37,0.37,0,0.37,Matches
642,Niklas Süle,de GER,DF,de Dortmund,26,1995,8,7,675,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
643,Daniel Sundgren,se SWE,DF,il Maccabi Haifa,31,1990,4,4,324,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
644,Suso,es ESP,"MF,FW",es Sevilla,28,1993,6,3,237,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
645,Josip Šutalo,hr CRO,DF,hr Dinamo Zagreb,22,2000,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
646,Jan Sýkora,cz CZE,"MF,FW",cz Viktoria Plzeň,28,1993,2,2,148,1.6,1,0,1,1,0,0,1,0,0.61,0,0.61,0.61,0.61,Matches
647,Abakar Sylla,ci CIV,DF,be Club Brugge,19,2002,6,6,492,5.5,1,0,1,1,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches
648,Wojciech Szczęsny,pl POL,GK,it Juventus,32,1990,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
649,Dominik Szoboszlai,hu HUN,MF,de RB Leipzig,21,2000,8,8,653,7.3,1,2,3,1,0,0,0,0,0.14,0.28,0.41,0.14,0.41,Matches
650,Christian Sørensen,dk DEN,DF,dk FC Copenhagen,29,1992,5,1,102,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Dušan Tadić,rs SRB,FW,nl Ajax,33,1988,5,5,432,4.8,0,1,1,0,0,0,2,1,0,0.21,0.21,0,0.21,Matches
652,Jonathan Tah,de GER,DF,de Leverkusen,26,1996,6,5,481,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
653,Japhet Tanganga,eng ENG,DF,eng Tottenham Hotspur,23,1999,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
654,Edmond Tapsoba,bf BFA,DF,de Leverkusen,23,1999,5,4,349,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
655,Mehdi Taremi,ir IRN,FW,pt Porto,30,1992,7,7,611,6.8,5,2,7,3,2,2,2,1,0.74,0.29,1.03,0.44,0.74,Matches
656,Ciprian Tătărușanu,ro ROU,GK,it Milan,36,1986,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
657,Nuno Tavares,pt POR,"MF,DF",fr Marseille,22,2000,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
658,James Tavernier,eng ENG,DF,sct Rangers,30,1991,6,6,486,5.4,1,0,1,0,1,1,1,0,0.19,0,0.19,0,0,Matches
659,Greg Taylor,sct SCO,DF,sct Celtic,24,1997,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
660,Kenneth Taylor,nl NED,MF,nl Ajax,20,2002,6,5,417,4.6,0,1,1,0,0,0,2,0,0,0.22,0.22,0,0.22,Matches
661,Lucas Taylor,br BRA,DF,ua Shakhtar Donetsk,27,1995,5,3,312,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
662,Mavis Tchibota,cg CGO,FW,il Maccabi Haifa,26,1996,4,1,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
663,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,22,2000,10,5,432,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
664,Mathys Tel,fr FRA,"FW,MF",de Bayern Munich,17,2005,5,0,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
665,Alex Telles,br BRA,"DF,FW",es Sevilla,29,1992,6,4,391,4.3,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
666,Marc-André ter Stegen,de GER,GK,es Barcelona,30,1992,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
667,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,32,1989,1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
668,Malick Thiaw,de GER,DF,it Milan,20,2001,4,3,275,3.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
669,Mohamed Tijani,bj BEN,DF,cz Viktoria Plzeň,25,1997,3,2,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
670,Malik Tillman,us USA,"MF,FW",sct Rangers,20,2002,5,4,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
671,Jurriën Timber,nl NED,DF,nl Ajax,21,2001,6,6,529,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
672,Fikayo Tomori,eng ENG,DF,it Milan,24,1997,10,10,827,9.2,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
673,Sandro Tonali,it ITA,MF,it Milan,22,2000,12,12,"1,051",11.7,0,2,2,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
674,Pablo Torre,es ESP,MF,es Barcelona,19,2003,3,1,95,1.1,1,0,1,1,0,0,1,0,0.95,0,0.95,0.95,0.95,Matches
675,Ferrán Torres,es ESP,FW,es Barcelona,22,2000,5,1,188,2.1,3,1,4,3,0,0,1,0,1.44,0.48,1.91,1.44,1.91,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Andriy Totovytskyi,ua UKR,MF,ua Shakhtar Donetsk,29,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
677,Kevin Trapp,de GER,GK,de Eintracht Frankfurt,32,1990,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
678,Francisco Trincão,pt POR,"FW,MF",pt Sporting CP,22,1999,6,5,386,4.3,2,0,2,2,0,0,0,0,0.47,0,0.47,0.47,0.47,Matches
679,Anatolii Trubin,ua UKR,GK,ua Shakhtar Donetsk,20,2001,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
680,Kostas Tsimikas,gr GRE,DF,eng Liverpool,26,1996,6,4,342,3.8,0,2,2,0,0,0,1,0,0,0.53,0.53,0,0.53,Matches
681,David Turnbull,sct SCO,MF,sct Celtic,23,1999,5,0,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
682,Tuta,br BRA,DF,de Eintracht Frankfurt,23,1999,7,7,599,6.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
