Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
415,Thomas Meunier,be BEL,DF,fr Paris Saint-Germain,24,1991,5,1,5,2,40,0.99,0.4,0.2,0.5,0,0,Matches
416,Miha Mevlja,si SVN,DF,ru Rostov,26,1990,6,0,0,0,,0,0,,,0,0,Matches
417,Georgi Milanov,bg BUL,MF,ru CSKA Moscow,24,1992,3.8,0,2,2,100,0.52,0.52,0,0,0,0,Matches
418,Arkadiusz Milik,pl POL,FW,it Napoli,22,1994,2.2,3,7,4,57.1,3.17,1.81,0.29,0.5,1,1,Matches
419,Yordan Minev,bg BUL,DF,bg Ludogorets Razgrad,35,1980,4,0,1,0,0,0.25,0,0,,0,0,Matches
420,Virgil Misidjan,sr SUR,"MF,FW",bg Ludogorets Razgrad,23,1993,4.4,1,8,1,12.5,1.8,0.23,0.13,1,0,0,Matches
421,Kostas Mitroglou,gr GRE,FW,pt Benfica,28,1988,5.5,1,10,3,30,1.83,0.55,0.1,0.33,0,0,Matches
422,Luka Modrić,hr CRO,MF,es Real Madrid,30,1985,10.9,0,11,2,18.2,1.01,0.18,0,0,0,0,Matches
423,Nacho Monreal,es ESP,DF,eng Arsenal,30,1986,2.8,0,2,1,50,0.71,0.35,0,0,0,0,Matches
424,Emre Mor,tr TUR,MF,de Dortmund,19,1997,0.6,0,2,1,50,3.16,1.58,0,0,0,0,Matches
425,Júnior Moraes,ua UKR,FW,ua Dynamo Kyiv,29,1987,4.1,1,9,4,44.4,2.2,0.98,0.11,0.25,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
426,Wesley Moraes,br BRA,FW,be Club Brugge,19,1996,2.3,0,8,4,50,3.51,1.76,0,0,0,0,Matches
427,Álvaro Morata,es ESP,FW,es Real Madrid,23,1992,1.8,3,5,3,60,2.73,1.64,0.6,1,0,0,Matches
428,Jérémy Morel,mg MAD,DF,fr Lyon,32,1984,6,0,2,0,0,0.33,0,0,,0,0,Matches
429,Héctor Moreno,mx MEX,DF,nl PSV,28,1988,6,0,2,0,0,0.33,0,0,,0,0,Matches
430,Wes Morgan,jm JAM,DF,eng Leicester City,32,1984,8.9,1,3,2,66.7,0.34,0.22,0.33,0.5,0,0,Matches
431,Nikola Moro,hr CRO,MF,hr Dinamo Zagreb,18,1998,0.9,0,0,0,,0,0,,,0,0,Matches
432,Mykola Morozyuk,ua UKR,DF,ua Dynamo Kyiv,28,1988,3,0,3,0,0,1,0,0,,0,0,Matches
433,Cosmin Moți,ro ROU,DF,bg Ludogorets Razgrad,31,1984,6,0,3,1,33.3,0.5,0.17,0,0,0,1,Matches
434,Thiago Motta,it ITA,MF,fr Paris Saint-Germain,33,1982,4.2,0,6,0,0,1.43,0,0,,0,0,Matches
435,Thibault Moulin,fr FRA,MF,pl Legia Warsaw,26,1990,4.7,1,9,3,33.3,1.91,0.64,0.11,0.33,0,0,Matches
436,Lucas Moura,br BRA,"FW,MF",fr Paris Saint-Germain,23,1992,5.7,1,14,6,42.9,2.46,1.05,0.07,0.17,0,0,Matches
437,João Moutinho,pt POR,MF,fr Monaco,29,1986,7,0,5,0,0,0.72,0,0,,0,0,Matches
438,Thomas Müller,de GER,FW,de Bayern Munich,26,1989,5.1,3,22,9,40.9,4.29,1.75,0.14,0.33,0,0,Matches
439,Ahmed Musa,ng NGA,"FW,MF",eng Leicester City,23,1992,2.4,0,3,0,0,1.26,0,0,,0,0,Matches
440,Shkodran Mustafi,de GER,DF,eng Arsenal,24,1992,7,0,6,0,0,0.86,0,0,,0,0,Matches
441,Kévin N'Doram,fr FRA,MF,fr Monaco,20,1996,1,0,0,0,,0,0,,,0,0,Matches
442,Georges-Kévin N'Koudou,cm CMR,"FW,MF",eng Tottenham Hotspur,21,1995,0.8,0,2,0,0,2.61,0,0,,0,0,Matches
443,Kirill Nababkin,ru RUS,DF,ru CSKA Moscow,29,1986,1,0,1,0,0,1,0,0,,0,0,Matches
444,Nacho,es ESP,DF,es Real Madrid,26,1990,3.8,0,2,0,0,0.52,0,0,,0,0,Matches
445,Luciano Narsingh,nl NED,FW,nl PSV,25,1990,3.2,1,4,2,50,1.26,0.63,0.25,0.5,0,0,Matches
446,Jefferson Nascimento,br BRA,DF,pt Sporting CP,28,1988,1,0,1,0,0,1,0,0,,0,0,Matches
447,Samir Nasri,fr FRA,"MF,FW",es Sevilla,29,1987,4.8,1,9,4,44.4,1.88,0.84,0.11,0.25,0,0,Matches
448,Natanael,br BRA,DF,bg Ludogorets Razgrad,25,1990,5.9,1,7,1,14.3,1.19,0.17,0.14,1,0,0,Matches
449,Bibras Natkho,il ISR,MF,ru CSKA Moscow,28,1988,4.2,1,6,1,16.7,1.43,0.24,0,0,1,1,Matches
450,César Navas,es ESP,DF,ru Rostov,36,1980,6,0,1,1,100,0.17,0.17,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
451,Jesús Navas,es ESP,"MF,FW",eng Manchester City,30,1985,2.5,0,3,0,0,1.19,0,0,,0,0,Matches
452,Keylor Navas,cr CRC,GK,es Real Madrid,29,1986,12.3,0,0,0,,0,0,,,0,0,Matches
453,Wilfred Ndidi,ng NGA,MF,eng Leicester City,19,1996,4,0,2,2,100,0.5,0.5,0,0,0,0,Matches
454,Neto,br BRA,GK,it Juventus,27,1989,1,0,0,0,,0,0,,,0,0,Matches
455,Manuel Neuer,de GER,GK,de Bayern Munich,30,1986,9.3,0,0,0,,0,0,,,0,0,Matches
456,Rúben Neves,pt POR,MF,pt Porto,19,1997,1.1,0,1,0,0,0.87,0,0,,0,0,Matches
457,Neymar,br BRA,FW,es Barcelona,24,1992,8.9,4,20,10,50,2.26,1.13,0.15,0.3,1,2,Matches
458,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,21,1994,9.3,4,18,7,38.9,1.93,0.75,0.22,0.57,0,0,Matches
459,Nemanja Nikolić,hu HUN,FW,pl Legia Warsaw,28,1987,2.1,1,10,4,40,4.81,1.93,0.1,0.25,0,0,Matches
460,Nicolas Nkoulou,cm CMR,DF,fr Lyon,26,1990,4,0,1,0,0,0.25,0,0,,0,0,Matches
461,Christopher Nkunku,fr FRA,"FW,MF",fr Paris Saint-Germain,18,1997,0.2,0,0,0,,0,0,,,0,0,Matches
462,Christian Noboa,ec ECU,"MF,FW",ru Rostov,31,1985,6,1,12,3,25,2,0.5,0.08,0.33,0,0,Matches
463,Nolito,es ESP,"FW,MF",eng Manchester City,29,1986,2.5,1,13,4,30.8,5.22,1.61,0.08,0.25,0,0,Matches
464,Atınç Nukan,tr TUR,DF,tr Beşiktaş,23,1993,0.3,0,0,0,,0,0,,,0,0,Matches
465,Steven Nzonzi,fr FRA,MF,es Sevilla,27,1988,8,1,8,6,75,1,0.75,0.13,0.17,0,1,Matches
466,Eoghan O'Connell,ie IRL,DF,sct Celtic,20,1995,0.2,0,0,0,,0,0,,,0,0,Matches
467,Jan Oblak,si SVN,GK,es Atlético Madrid,23,1993,11,0,0,0,,0,0,,,0,0,Matches
468,Vadis Odjidja-Ofoe,be BEL,MF,pl Legia Warsaw,27,1989,5.1,1,6,1,16.7,1.17,0.2,0.17,1,0,0,Matches
469,Shinji Okazaki,jp JPN,"FW,MF",eng Leicester City,30,1986,3.8,1,7,3,42.9,1.86,0.8,0.14,0.33,0,0,Matches
470,Paulo Oliveira,pt POR,DF,pt Sporting CP,24,1992,1.6,0,0,0,,0,0,,,0,0,Matches
471,Robin Olsen,se SWE,GK,dk FC Copenhagen,26,1990,6,0,0,0,,0,0,,,0,0,Matches
472,Josh Onomah,eng ENG,"FW,MF",eng Tottenham Hotspur,19,1997,0.1,0,0,0,,0,0,,,0,0,Matches
473,David Ospina,co COL,GK,eng Arsenal,27,1988,8,0,0,0,,0,0,,,0,0,Matches
474,Nicolás Otamendi,ar ARG,DF,eng Manchester City,28,1988,6,0,7,1,14.3,1.17,0.17,0,0,0,0,Matches
475,Otávio,pt POR,"MF,FW",pt Porto,21,1995,4.7,1,17,3,17.6,3.58,0.63,0.06,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
476,Alex Oxlade-Chamberlain,eng ENG,MF,eng Arsenal,22,1993,4.2,1,5,2,40,1.19,0.48,0.2,0.5,0,0,Matches
477,Ramazan Özcan,at AUT,GK,de Leverkusen,32,1984,1,0,0,0,,0,0,,,0,0,Matches
478,Mesut Özil,de GER,MF,eng Arsenal,27,1988,7,4,12,7,58.3,1.72,1,0.33,0.57,0,0,Matches
479,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,23,1992,2.8,0,3,0,0,1.08,0,0,,0,0,Matches
480,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,28,1988,9,1,6,4,66.7,0.67,0.45,0.17,0.25,0,0,Matches
481,Nicolás Pareja,ar ARG,DF,es Sevilla,32,1984,6,1,1,2,200,0.17,0.33,1,0.5,0,0,Matches
482,Thomas Partey,gh GHA,MF,es Atlético Madrid,23,1993,2,0,1,0,0,0.5,0,0,,0,0,Matches
483,Felix Passlack,de GER,DF,de Dortmund,18,1998,2,1,1,1,100,0.5,0.5,1,1,0,0,Matches
484,Javier Pastore,ar ARG,MF,fr Paris Saint-Germain,27,1989,0.2,0,0,0,,0,0,,,0,0,Matches
485,Remko Pasveer,nl NED,GK,nl PSV,32,1983,1,0,0,0,,0,0,,,0,0,Matches
486,Rui Patrício,pt POR,GK,pt Sporting CP,28,1988,6,0,0,0,,0,0,,,0,0,Matches
487,Gabriel Paulista,br BRA,DF,eng Arsenal,25,1990,1.5,0,0,0,,0,0,,,0,0,Matches
488,Domagoj Pavičić,hr CRO,"MF,FW",hr Dinamo Zagreb,22,1994,4.4,0,2,1,50,0.46,0.23,0,0,0,0,Matches
489,Andrija Pavlović,rs SRB,FW,dk FC Copenhagen,22,1993,2.2,0,11,0,0,5.1,0,0,,0,0,Matches
490,Michał Pazdan,pl POL,DF,pl Legia Warsaw,28,1987,3,0,0,0,,0,0,,,0,0,Matches
491,Rui Pedro,pt POR,"FW,MF",pt Porto,28,1988,0.1,0,,0,,,0,,,0,0,Matches
492,Pepe,pt POR,DF,es Real Madrid,33,1983,2.2,0,0,0,,0,0,,,0,0,Matches
493,Danilo Pereira,pt POR,MF,pt Porto,24,1991,7.8,0,7,3,42.9,0.89,0.38,0,0,0,0,Matches
494,João Pereira,pt POR,DF,pt Sporting CP,32,1984,2.7,0,0,0,,0,0,,,0,0,Matches
495,Maxi Pereira,uy URU,DF,pt Porto,32,1984,4.4,0,4,1,25,0.9,0.23,0,0,0,0,Matches
496,Gastón Pereiro,uy URU,"MF,FW",nl PSV,21,1995,3,0,8,7,87.5,2.65,2.32,0,0,0,0,Matches
497,Lucas Pérez,es ESP,MF,eng Arsenal,27,1988,1.5,3,4,3,75,2.65,1.99,0.75,1,0,0,Matches
498,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,22,1994,0.3,0,0,0,,0,0,,,0,0,Matches
499,Radosav Petrović,rs SRB,"DF,MF",pt Sporting CP,27,1989,0,0,0,0,,0,0,,,0,0,Matches
500,Tomás Pina Isla,es ESP,MF,be Club Brugge,28,1987,4.5,0,1,2,200,0.22,0.44,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Gerard Piqué,es ESP,DF,es Barcelona,29,1987,7.2,1,5,1,20,0.69,0.14,0.2,1,0,0,Matches
502,Łukasz Piszczek,pl POL,"DF,MF",de Dortmund,31,1985,7.5,0,7,2,28.6,0.94,0.27,0,0,0,0,Matches
503,Josip Pivarić,hr CRO,"DF,MF",hr Dinamo Zagreb,27,1989,5,0,1,0,0,0.2,0,0,,0,0,Matches
504,Pizzi,pt POR,MF,pt Benfica,26,1989,8,0,4,0,0,0.5,0,0,,0,0,Matches
505,Marko Pjaca,hr CRO,"FW,MF",it Juventus,21,1995,1,1,3,2,66.7,2.9,1.94,0.33,0.5,0,0,Matches
506,Miralem Pjanić,ba BIH,MF,it Juventus,26,1990,10.1,1,19,7,36.8,1.88,0.69,0.05,0.14,0,0,Matches
507,Ihor Plastun,ua UKR,DF,bg Ludogorets Razgrad,25,1990,1.1,0,0,0,,0,0,,,0,0,Matches
508,Joel Pohjanpalo,fi FIN,FW,de Leverkusen,21,1994,0.8,0,1,1,100,1.32,1.32,0,0,0,0,Matches
509,Dmitry Poloz,ru RUS,FW,ru Rostov,25,1991,5.4,3,6,4,66.7,1.12,0.75,0.33,0.5,1,1,Matches
510,Benoît Poulain,fr FRA,DF,be Club Brugge,29,1987,4.4,0,1,0,0,0.23,0,0,,0,0,Matches
511,Andrei Prepeliță,ro ROU,MF,ru Rostov,30,1985,1,0,0,0,,0,0,,,0,0,Matches
512,Aleksandar Prijović,rs SRB,FW,pl Legia Warsaw,26,1990,2.6,2,9,3,33.3,3.51,1.17,0.22,0.67,0,0,Matches
513,Davy Pröpper,nl NED,MF,nl PSV,24,1991,5.9,1,7,3,42.9,1.18,0.51,0.14,0.33,0,1,Matches
514,Christian Pulisic,us USA,MF,de Dortmund,17,1998,6.6,1,21,7,33.3,3.16,1.05,0.05,0.14,0,0,Matches
515,Valeri Qazaishvili,ge GEO,FW,pl Legia Warsaw,23,1993,0.9,0,2,0,0,2.2,0,0,,0,0,Matches
516,Ricardo Quaresma,pt POR,"MF,FW",tr Beşiktaş,32,1983,5.8,3,12,5,41.7,2.08,0.87,0.08,0.2,2,2,Matches
517,Adrien Rabiot,fr FRA,MF,fr Paris Saint-Germain,21,1995,4,0,4,2,50,1.01,0.51,0,0,0,0,Matches
518,Miroslav Radović,rs SRB,"MF,FW",pl Legia Warsaw,32,1984,4.8,2,9,4,44.4,1.86,0.83,0.11,0.25,1,1,Matches
519,Rafael,br BRA,"DF,MF",fr Lyon,26,1990,5,0,6,3,50,1.2,0.6,0,0,0,0,Matches
520,Raffael,br BRA,"FW,MF",de Gladbach,31,1985,2.8,1,14,1,7.1,5.06,0.36,0.07,1,0,0,Matches
521,Rafinha,br BRA,DF,de Bayern Munich,30,1985,4,0,1,0,0,0.25,0,0,,0,0,Matches
522,Rafinha,br BRA,MF,es Barcelona,23,1993,2.4,0,3,0,0,1.25,0,0,,0,0,Matches
523,Andrea Raggi,it ITA,DF,fr Monaco,32,1984,7.6,0,4,1,25,0.53,0.13,0,0,0,0,Matches
524,Ivan Rakitić,hr CRO,MF,es Barcelona,28,1988,6.6,0,8,3,37.5,1.21,0.45,0,0,0,0,Matches
525,Adil Rami,fr FRA,DF,es Sevilla,30,1985,7,0,7,1,14.3,1,0.14,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Adrián Ramos,co COL,FW,de Dortmund,30,1986,1,1,1,1,100,1,1,1,1,0,0,Matches
527,Sergio Ramos,es ESP,DF,es Real Madrid,30,1986,11.1,1,10,2,20,0.9,0.18,0.1,0.5,0,0,Matches
528,Bart Ramselaar,nl NED,MF,nl PSV,20,1996,3.1,0,4,1,25,1.3,0.32,0,0,0,0,Matches
529,Aaron Ramsey,wls WAL,MF,eng Arsenal,25,1990,3.4,0,7,0,0,2.05,0,0,,0,0,Matches
530,Lior Refaelov,il ISR,FW,be Club Brugge,30,1986,0.7,0,1,1,100,1.36,1.36,0,0,0,0,Matches
531,Pepe Reina,es ESP,GK,it Napoli,33,1982,8,0,0,0,,0,0,,,0,0,Matches
532,Marco Reus,de GER,"FW,MF",de Dortmund,27,1989,3.2,4,12,9,75,3.71,2.78,0.33,0.44,0,0,Matches
533,Ricardo van Rhijn,nl NED,"DF,MF",be Club Brugge,25,1991,5.1,0,6,2,33.3,1.18,0.39,0,0,0,0,Matches
534,Rhodolfo,br BRA,DF,tr Beşiktaş,29,1986,1,0,0,0,,0,0,,,0,0,Matches
535,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,33,1983,4.7,0,9,1,11.1,1.92,0.21,0,0,0,1,Matches
536,Sergio Rico,es ESP,GK,es Sevilla,22,1993,8,0,0,0,,0,0,,,0,0,Matches
537,Tomás Rincón,ve VEN,MF,it Juventus,28,1988,0.3,0,0,0,,0,0,,,0,0,Matches
538,Arjen Robben,nl NED,"MF,FW",de Bayern Munich,32,1984,7,3,25,14,56,3.55,1.99,0.12,0.21,0,0,Matches
539,Sergi Roberto,es ESP,DF,es Barcelona,24,1992,7,1,6,2,33.3,0.85,0.28,0.17,0.5,0,0,Matches
540,Patrick Roberts,eng ENG,MF,sct Celtic,19,1997,2.6,1,2,1,50,0.78,0.39,0.5,1,0,0,Matches
541,Sebastian Rode,de GER,DF,de Dortmund,25,1990,1.6,0,0,0,,0,0,,,0,0,Matches
542,James Rodríguez,co COL,"MF,FW",es Real Madrid,25,1991,3.5,0,6,3,50,1.7,0.85,0,0,0,0,Matches
543,Marko Rog,hr CRO,MF,it Napoli,21,1995,0.5,0,2,0,0,4.09,0,0,,0,0,Matches
544,Tom Rogić,au AUS,MF,sct Celtic,23,1992,3.9,0,9,1,11.1,2.3,0.26,0,0,0,0,Matches
545,Cristiano Ronaldo,pt POR,FW,es Real Madrid,31,1985,13.3,12,68,26,38.2,5.1,1.95,0.18,0.46,0,0,Matches
546,Danny Rose,eng ENG,DF,eng Tottenham Hotspur,26,1990,3,0,1,0,0,0.33,0,0,,0,0,Matches
547,Artur Rudko,ua UKR,GK,ua Dynamo Kyiv,24,1992,5,0,0,0,,0,0,,,0,0,Matches
548,Daniele Rugani,it ITA,DF,it Juventus,22,1994,2,1,1,1,100,0.5,0.5,1,1,0,0,Matches
549,Bryan Ruiz,cr CRC,"MF,FW",pt Sporting CP,30,1985,4.8,1,5,1,20,1.04,0.21,0.2,1,0,0,Matches
550,Serhiy Rybalka,ua UKR,MF,ua Dynamo Kyiv,26,1990,4.9,0,7,1,14.3,1.43,0.2,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Maciej Rybus,pl POL,MF,fr Lyon,26,1989,2.8,0,8,3,37.5,2.86,1.07,0,0,0,0,Matches
552,Jakub Rzeźniczak,pl POL,DF,pl Legia Warsaw,29,1986,5,0,0,0,,0,0,,,0,0,Matches
553,Bacary Sagna,fr FRA,DF,eng Manchester City,33,1983,3.2,0,0,0,,0,0,,,0,0,Matches
554,Olcay Şahan,tr TUR,FW,tr Beşiktaş,29,1987,0.6,0,1,0,0,1.64,0,0,,0,0,Matches
555,Nuri Şahin,tr TUR,MF,de Dortmund,27,1988,1.8,1,2,1,50,1.13,0.56,0.5,1,0,0,Matches
556,Eduardo Salvio,ar ARG,MF,pt Benfica,26,1990,7,3,18,7,38.9,2.58,1,0.06,0.14,2,2,Matches
557,Andreas Samaris,gr GRE,MF,pt Benfica,27,1989,1.6,0,0,0,,0,0,,,0,0,Matches
558,Renato Sanches,pt POR,MF,de Bayern Munich,18,1997,2.2,0,4,2,50,1.79,0.9,0,0,0,0,Matches
559,Alexis Sánchez,cl CHI,"FW,MF",eng Arsenal,27,1988,7.4,3,15,9,60,2.03,1.22,0.2,0.33,0,1,Matches
560,Alex Sandro,br BRA,"DF,MF",it Juventus,25,1991,9.5,0,6,2,33.3,0.63,0.21,0,0,0,0,Matches
561,Leroy Sané,de GER,"FW,MF",eng Manchester City,20,1996,3.1,2,6,2,33.3,1.92,0.64,0.33,1,0,0,Matches
562,Federico Santander,py PAR,FW,dk FC Copenhagen,25,1991,3.6,1,16,5,31.3,4.39,1.37,0.06,0.2,0,0,Matches
563,Pablo Sarabia,es ESP,"MF,FW",es Sevilla,24,1992,3.7,1,10,2,20,2.71,0.54,0.1,0.5,0,0,Matches
564,Lucas Sasha,br BRA,MF,bg Ludogorets Razgrad,26,1990,0,0,2,0,0,180,0,0,,0,0,Matches
565,Stefan Savić,me MNE,DF,es Atlético Madrid,25,1991,9.2,0,3,1,33.3,0.33,0.11,0,0,0,0,Matches
566,Ezequiel Schelotto,it ITA,"MF,DF",pt Sporting CP,27,1989,2.3,0,1,1,100,0.44,0.44,0,0,0,0,Matches
567,Gordon Schildenfeld,hr CRO,"DF,MF",hr Dinamo Zagreb,31,1985,5,0,2,0,0,0.4,0,0,,0,0,Matches
568,Jeffrey Schlupp,gh GHA,MF,eng Leicester City,23,1992,1.5,0,4,1,25,2.59,0.65,0,0,0,0,Matches
569,Kasper Schmeichel,dk DEN,GK,eng Leicester City,29,1986,8,0,0,0,,0,0,,,0,0,Matches
570,Marcel Schmelzer,de GER,"DF,MF",de Dortmund,28,1988,6,0,5,2,40,0.83,0.33,0,0,0,0,Matches
571,Nico Schulz,de GER,MF,de Gladbach,23,1993,0.7,0,1,0,0,1.43,0,0,,0,0,Matches
572,André Schürrle,de GER,FW,de Dortmund,25,1990,2.1,1,7,4,57.1,3.37,1.93,0.14,0.25,0,0,Matches
573,Daniel Schwaab,de GER,"MF,DF",nl PSV,27,1988,5.8,0,0,0,,0,0,,,0,0,Matches
574,Nélson Semedo,pt POR,"DF,MF",pt Benfica,22,1993,8,1,5,1,20,0.62,0.12,0.2,1,0,0,Matches
575,Rúben Semedo,pt POR,DF,pt Sporting CP,22,1994,6,0,1,0,0,0.17,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Adrian Šemper,hr CRO,GK,hr Dinamo Zagreb,18,1998,2,0,0,0,,0,0,,,0,0,Matches
577,Georgi Shchennikov,ru RUS,DF,ru CSKA Moscow,25,1991,6,0,0,0,,0,0,,,0,0,Matches
578,Oleksandr Shovkovskiy,ua UKR,GK,ua Dynamo Kyiv,41,1975,1,0,,0,,,0,,,0,0,Matches
579,Djibril Sidibé,fr FRA,DF,fr Monaco,24,1992,9,1,6,1,16.7,0.67,0.11,0.17,1,0,0,Matches
580,Leonardo Sigali,ar ARG,DF,hr Dinamo Zagreb,29,1987,5,0,2,0,0,0.4,0,0,,0,0,Matches
581,Adrien Silva,pt POR,MF,pt Sporting CP,27,1989,4.2,1,10,4,40,2.4,0.96,0,0,1,1,Matches
582,André Silva,pt POR,"FW,MF",pt Porto,20,1995,6.7,4,24,6,25,3.58,0.89,0.08,0.33,2,2,Matches
583,Bernardo Silva,pt POR,"MF,FW",fr Monaco,21,1994,10.2,2,13,6,46.2,1.27,0.59,0.15,0.33,0,0,Matches
584,Danilo da Silva,br BRA,DF,ua Dynamo Kyiv,29,1986,1,0,1,0,0,1,0,0,,0,0,Matches
585,David Silva,es ESP,MF,eng Manchester City,30,1986,6,1,5,1,20,0.83,0.17,0.2,1,0,0,Matches
586,Rafa Silva,pt POR,FW,pt Benfica,23,1993,1.4,0,4,1,25,2.86,0.71,0,0,0,0,Matches
587,Thiago Silva,br BRA,DF,fr Paris Saint-Germain,31,1984,6.5,0,6,0,0,0.92,0,0,,0,0,Matches
588,Timmy Simons,be BEL,"MF,DF",be Club Brugge,39,1976,4,0,1,0,0,0.25,0,0,,0,0,Matches
589,Danny Simpson,eng ENG,DF,eng Leicester City,29,1987,6,0,1,0,0,0.17,0,0,,0,0,Matches
590,Jozo Šimunović,hr CRO,DF,sct Celtic,21,1994,2,0,0,0,,0,0,,,0,0,Matches
591,Scott Sinclair,eng ENG,"MF,FW",sct Celtic,27,1989,4.5,0,12,1,8.3,2.66,0.22,0,0,0,0,Matches
592,Moussa Sissoko,fr FRA,MF,eng Tottenham Hotspur,26,1989,1.5,0,1,0,0,0.67,0,0,,0,0,Matches
593,Mario Šitum,hr CRO,"DF,MF",hr Dinamo Zagreb,24,1992,3.7,0,4,1,25,1.09,0.27,0,0,0,0,Matches
594,Islam Slimani,dz ALG,FW,eng Leicester City,28,1988,3,1,3,2,66.7,1,0.66,0.33,0.5,0,0,Matches
595,Tiquinho Soares,br BRA,FW,pt Porto,25,1991,2,0,3,1,33.3,1.5,0.5,0,0,0,0,Matches
596,Yann Sommer,ch SUI,GK,de Gladbach,27,1988,6,0,0,0,,0,0,,,0,0,Matches
597,Borna Sosa,hr CRO,DF,hr Dinamo Zagreb,18,1998,1,0,1,0,0,1,0,0,,0,0,Matches
598,Hillel Soudani,dz ALG,"FW,MF",hr Dinamo Zagreb,28,1987,4.3,0,17,1,5.9,3.92,0.23,0,0,0,0,Matches
599,Claudemir de Souza,br BRA,MF,be Club Brugge,28,1988,4.9,0,3,1,33.3,0.61,0.2,0,0,0,0,Matches
600,Andraž Šporar,si SVN,FW,ch Basel,22,1994,1,0,3,1,33.3,2.9,0.97,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Renato Steffen,ch SUI,"MF,FW",ch Basel,24,1991,5,1,9,4,44.4,1.8,0.8,0.11,0.25,0,0,Matches
602,Raheem Sterling,eng ENG,"MF,FW",eng Manchester City,21,1994,6.4,2,14,4,28.6,2.18,0.62,0.14,0.5,0,0,Matches
603,Lars Stindl,de GER,"MF,FW",de Gladbach,27,1988,4.3,2,12,5,41.7,2.79,1.16,0.17,0.4,0,0,Matches
604,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,20,1995,2.7,0,1,0,0,0.37,0,0,,0,0,Matches
605,John Stones,eng ENG,DF,eng Manchester City,22,1994,6.2,1,4,1,25,0.65,0.16,0.25,1,0,0,Matches
606,Vladislav Stoyanov,bg BUL,GK,bg Ludogorets Razgrad,29,1987,5,0,0,0,,0,0,,,0,0,Matches
607,Carlos Strandberg,se SWE,FW,ru CSKA Moscow,20,1996,1.1,0,2,2,100,1.86,1.86,0,0,0,0,Matches
608,Tobias Strobl,de GER,"MF,DF",de Gladbach,26,1990,4.9,0,4,1,25,0.82,0.21,0,0,0,0,Matches
609,Stefano Sturaro,it ITA,MF,it Juventus,23,1993,1.5,0,0,0,,0,0,,,0,0,Matches
610,Denis Suárez,es ESP,MF,es Barcelona,22,1994,1,0,0,0,,0,0,,,0,0,Matches
611,Luis Suárez,uy URU,FW,es Barcelona,29,1987,9,3,21,10,47.6,2.33,1.11,0.14,0.3,0,0,Matches
612,Danijel Subašić,hr CRO,GK,fr Monaco,31,1984,11,0,0,0,,0,0,,,0,0,Matches
613,Marek Suchý,cz CZE,DF,ch Basel,28,1988,6,0,4,0,0,0.67,0,0,,0,0,Matches
614,Erik Sviatchenko,dk DEN,DF,sct Celtic,24,1991,5.8,0,0,0,,0,0,,,0,0,Matches
615,Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,25,1991,4,1,7,4,57.1,1.76,1.01,0.14,0.25,0,0,Matches
616,Jonathan Tah,de GER,DF,de Leverkusen,20,1996,5,0,1,1,100,0.2,0.2,0,0,0,0,Matches
617,Talisca,br BRA,MF,tr Beşiktaş,22,1994,1.5,1,9,4,44.4,6.04,2.69,0.11,0.25,0,0,Matches
618,Alex Telles,br BRA,DF,pt Porto,23,1992,6.3,0,6,0,0,0.95,0,0,,0,0,Matches
619,Marc-André ter Stegen,de GER,GK,es Barcelona,24,1992,9,0,0,0,,0,0,,,0,0,Matches
