Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
402,Lautaro Martínez,ar ARG,FW,it Inter,23,1997,6.4,1,0,0,7,9,5,0,6,3,,,0,Matches
403,Lisandro Martínez,ar ARG,DF,nl Ajax,23,1998,8,1,0,0,7,8,0,0,12,11,,,0,Matches
404,Toni Martínez,es ESP,"MF,FW",pt Porto,24,1997,1.6,0,0,0,2,3,0,3,0,1,,,0,Matches
405,Christopher Martins,lu LUX,MF,ch Young Boys,24,1997,4.6,1,0,0,7,5,0,0,11,7,,,0,Matches
406,Clinton Mata,ao ANG,"DF,MF",be Club Brugge,28,1992,5.9,1,0,0,7,10,0,11,10,8,,,0,Matches
407,Juan Mata,es ESP,MF,eng Manchester Utd,33,1988,1.1,0,0,0,0,4,0,2,0,1,,,0,Matches
408,Nemanja Matić,rs SRB,DF,eng Manchester Utd,32,1988,2.2,2,0,0,2,4,0,1,4,2,,,0,Matches
409,Joël Matip,cm CMR,DF,eng Liverpool,29,1991,7,1,0,0,6,1,0,0,6,6,,,0,Matches
410,Mykola Matviyenko,ua UKR,DF,ua Shakhtar Donetsk,25,1996,4,0,0,0,2,3,0,1,7,1,,,0,Matches
411,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",de Bayern Munich,32,1989,0.6,0,0,0,2,1,1,0,0,0,,,0,Matches
412,Maycon,br BRA,MF,ua Shakhtar Donetsk,24,1997,5.3,0,0,0,5,1,0,11,8,3,,,0,Matches
413,Noussair Mazraoui,ma MAR,DF,nl Ajax,23,1997,7.3,1,0,0,8,8,0,10,2,18,,,0,Matches
414,Kevin Mbabu,ch SUI,"DF,MF",de Wolfsburg,26,1995,3.6,2,0,0,7,3,0,14,5,3,,,0,Matches
415,Noah Mbamba,be BEL,MF,be Club Brugge,16,2005,0.6,0,0,0,0,1,0,0,3,1,,,0,Matches
416,Kylian Mbappé,fr FRA,FW,fr Paris Saint-Germain,22,1998,7.5,1,0,0,3,11,8,10,0,1,,,0,Matches
417,Chancel Mbemba,cd COD,DF,pt Porto,26,1994,5,2,1,0,3,4,0,2,2,2,,,1,Matches
418,Luke Mbete-Tatu,eng ENG,DF,eng Manchester City,17,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
419,James Mcatee,eng ENG,MF,eng Manchester City,18,2002,0.5,0,0,0,1,2,0,1,0,1,,,0,Matches
420,Weston McKennie,us USA,MF,it Juventus,22,1998,4.3,0,0,0,3,2,0,2,7,6,,,0,Matches
421,Scott McTominay,sct SCO,MF,eng Manchester Utd,24,1996,4.4,1,0,0,7,4,0,0,10,0,,,0,Matches
422,Brandon Mechele,be BEL,DF,be Club Brugge,28,1993,1.5,0,0,0,0,0,0,0,4,2,,,0,Matches
423,Soualiho Meïté,fr FRA,MF,pt Benfica,27,1994,1.7,0,0,0,1,8,0,0,0,1,,,0,Matches
424,Arthur Melo,br BRA,MF,it Juventus,24,1996,3,1,0,0,4,4,1,2,4,4,,,0,Matches
425,Memphis,nl NED,FW,es Barcelona,27,1994,5.8,0,0,0,4,6,4,41,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Nuno Mendes,pt POR,DF,fr Paris Saint-Germain,19,2002,6.4,1,0,0,5,10,2,11,4,7,,,0,Matches
427,Edouard Mendy,sn SEN,GK,eng Chelsea,29,1992,9.3,0,0,0,0,0,0,0,0,0,,,0,Matches
428,Ferland Mendy,fr FRA,DF,es Real Madrid,26,1995,9.6,3,0,0,7,7,0,13,7,7,,,0,Matches
429,Teden Mengi,eng ENG,DF,eng Manchester Utd,19,2002,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
430,Umut Meraş,tr TUR,DF,tr Beşiktaş,25,1995,2.8,0,0,0,1,2,0,3,9,2,,,0,Matches
431,Lionel Messi,ar ARG,FW,fr Paris Saint-Germain,34,1987,7,1,0,0,3,11,1,11,0,0,,,0,Matches
432,Junior Messias,br BRA,FW,it Milan,30,1991,1.3,0,0,0,2,4,1,4,2,3,,,0,Matches
433,Thomas Meunier,be BEL,DF,de Dortmund,29,1991,5.4,1,0,0,6,1,1,16,9,8,,,0,Matches
434,Simon Mignolet,be BEL,GK,be Club Brugge,33,1988,6,1,0,0,0,0,0,0,0,0,,,0,Matches
435,Éder Militão,br BRA,DF,es Real Madrid,23,1998,11.9,4,0,0,17,16,0,2,26,12,,,0,Matches
436,James Milner,eng ENG,"MF,DF",eng Liverpool,35,1986,2.4,3,0,0,12,4,0,10,2,2,,,0,Matches
437,Takumi Minamino,jp JPN,"MF,FW",eng Liverpool,26,1995,2.4,0,0,0,3,3,2,1,0,3,,,0,Matches
438,Óscar Mingueza,es ESP,DF,es Barcelona,22,1999,2.5,0,0,0,7,1,0,12,6,7,,,0,Matches
439,Rafa Mir,es ESP,FW,es Sevilla,24,1997,3,1,0,0,3,1,0,2,0,1,,,0,Matches
440,Aleksei Miranchuk,ru RUS,"FW,MF",it Atalanta,25,1995,0.4,0,0,0,1,1,0,0,0,0,,,0,Matches
441,Fabio Miretti,it ITA,MF,it Juventus,17,2003,0,0,0,0,0,0,0,0,1,0,,,0,Matches
442,Luka Modrić,hr CRO,MF,es Real Madrid,35,1985,11.9,1,0,0,3,8,0,12,15,9,,,0,Matches
443,Niklas Moisander,fi FIN,DF,se Malmö,35,1985,2.1,1,0,0,1,1,0,0,2,2,,,0,Matches
444,Javi Montero,es ESP,DF,tr Beşiktaş,22,1999,3.4,2,0,0,4,3,0,0,10,4,,,0,Matches
445,Gonzalo Montiel,ar ARG,DF,es Sevilla,24,1997,2.1,1,0,0,1,2,0,13,2,5,,,0,Matches
446,Wesley Moraes,br BRA,FW,be Club Brugge,24,1996,0.3,1,0,0,0,1,0,0,0,0,,,0,Matches
447,Álvaro Morata,es ESP,FW,it Juventus,28,1992,5.7,0,0,0,5,13,6,4,0,4,,,0,Matches
448,Morato,br BRA,DF,pt Benfica,20,2001,2,0,0,0,1,0,0,0,2,0,,,0,Matches
449,Alberto Moreno,es ESP,"MF,DF",es Villarreal,29,1992,3.5,2,0,0,5,3,0,1,5,1,,,0,Matches
450,Gerard Moreno,es ESP,FW,es Villarreal,29,1992,5.8,1,0,0,3,7,3,5,3,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Ilaix Moriba,gn GUI,MF,de RB Leipzig,18,2003,0.7,1,0,0,2,2,0,0,1,1,,,0,Matches
452,Tyler Morton,eng ENG,MF,eng Liverpool,18,2002,2,0,0,0,1,1,0,0,5,1,,,0,Matches
453,Andrei Mostovoy,ru RUS,MF,ru Zenit,23,1997,1.7,0,0,0,2,2,1,5,2,1,,,0,Matches
454,Youssoufa Moukoko,de GER,FW,de Dortmund,16,2004,0.2,1,0,0,2,0,0,0,0,0,,,0,Matches
455,Mason Mount,eng ENG,MF,eng Chelsea,22,1999,6,0,0,0,10,6,0,29,0,9,,,0,Matches
456,Mykhailo Mudryk,ua UKR,MF,ua Shakhtar Donetsk,20,2001,2,1,0,0,3,4,1,11,1,0,,,0,Matches
457,Nordi Mukiele,fr FRA,"MF,DF",de RB Leipzig,23,1997,5.4,0,0,0,9,8,0,12,7,5,,,1,Matches
458,Thomas Müller,de GER,MF,de Bayern Munich,31,1989,8.6,0,0,0,11,2,6,25,3,2,,,0,Matches
459,Luis Muriel,co COL,FW,it Atalanta,30,1991,1.5,1,0,0,2,3,0,5,1,1,,,0,Matches
460,Jamal Musiala,de GER,MF,de Bayern Munich,18,2003,5,0,0,0,5,5,1,2,8,5,,,0,Matches
461,Juan Musso,ar ARG,GK,it Atalanta,27,1994,6,0,0,0,0,1,0,0,0,0,,,0,Matches
462,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,22,1999,5,0,0,0,3,5,1,9,7,2,,,0,Matches
463,Joakim Mæhle,dk DEN,MF,it Atalanta,24,1997,4.8,0,0,0,3,7,1,8,7,6,,,0,Matches
464,Georges-Kévin N'Koudou,cm CMR,MF,tr Beşiktaş,26,1995,1,0,0,0,0,1,1,2,1,1,,,0,Matches
465,Fabrice N'Sakala,cd COD,DF,tr Beşiktaş,31,1990,3,0,0,0,0,2,0,11,3,3,,,0,Matches
466,Stanley N'Soki,fr FRA,"DF,MF",be Club Brugge,22,1999,5.4,1,0,0,7,2,0,0,25,2,,,0,Matches
467,Nacho,es ESP,DF,es Real Madrid,31,1990,6.4,2,0,0,7,7,0,5,11,7,,,0,Matches
468,Adi Nalic,ba BIH,FW,se Malmö,23,1997,1,0,0,0,0,4,0,5,2,4,,,0,Matches
469,Sebastian Nanasi,se SWE,"MF,FW",se Malmö,19,2002,1,0,0,0,0,0,0,0,0,1,,,0,Matches
470,Jesús Navas,es ESP,DF,es Sevilla,35,1985,3.7,1,0,0,3,4,0,21,4,1,,,0,Matches
471,Keylor Navas,cr CRC,GK,fr Paris Saint-Germain,34,1986,3,0,0,0,0,0,0,0,0,0,,,0,Matches
472,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,18,2003,0.2,0,0,0,0,0,0,0,2,0,,,0,Matches
473,David Neres,br BRA,FW,nl Ajax,24,1997,2.3,0,0,0,3,0,1,5,1,1,,,0,Matches
474,Luís Neto,pt POR,DF,pt Sporting CP,33,1988,4.1,1,0,0,0,3,0,0,18,2,,,0,Matches
475,Manuel Neuer,de GER,GK,de Bayern Munich,35,1986,9,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Neymar,br BRA,FW,fr Paris Saint-Germain,29,1992,5.2,1,0,0,4,20,1,5,0,3,,,0,Matches
477,Moumi Ngamaleu,cm CMR,"MF,FW",ch Young Boys,27,1994,5.9,2,0,0,10,13,0,18,9,10,,,0,Matches
478,Tanguy Nianzou,fr FRA,DF,de Bayern Munich,19,2002,2.4,1,0,0,6,2,0,0,4,2,,,0,Matches
479,Lasse Nielsen,dk DEN,DF,se Malmö,33,1988,5,2,0,0,2,1,0,0,11,3,,,0,Matches
480,Saúl Ñíguez,es ESP,MF,eng Chelsea,26,1994,1.8,0,0,0,3,1,0,9,2,4,,,0,Matches
481,Boban Nikolov,mk MKD,"DF,MF",md FC Sheriff Tiraspol,27,1994,1.1,0,0,0,4,3,0,0,1,2,,,0,Matches
482,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,23,1997,5.9,0,0,0,10,8,2,12,4,6,,,0,Matches
483,Felix Nmecha,de GER,MF,de Wolfsburg,20,2000,0.4,0,0,0,1,1,0,1,0,0,,,0,Matches
484,Lukas Nmecha,de GER,"FW,MF",de Wolfsburg,22,1998,3.6,3,0,0,8,9,1,0,1,1,,,0,Matches
485,Hugo Novoa,es ESP,"DF,MF",de RB Leipzig,18,2003,0.3,0,0,0,0,1,0,1,0,0,,,0,Matches
486,Matheus Nunes,pt POR,MF,pt Sporting CP,22,1998,5.6,3,0,0,4,9,0,1,7,9,,,0,Matches
487,Darwin Núñez,uy URU,FW,pt Benfica,22,1999,6.8,1,0,0,6,7,10,13,0,1,,,0,Matches
488,Jan Oblak,si SVN,GK,es Atlético Madrid,28,1993,10,0,0,0,0,1,0,0,0,0,,,0,Matches
489,Lucas Ocampos,ar ARG,FW,es Sevilla,27,1994,5.1,2,0,0,4,18,1,15,4,3,,,0,Matches
490,Noah Okafor,ch SUI,FW,at RB Salzburg,21,2000,3.8,1,0,0,5,2,3,3,1,2,,,0,Matches
491,Sérgio Oliveira,pt POR,MF,pt Porto,29,1992,3.3,1,0,0,5,1,0,17,4,7,,,0,Matches
492,Dani Olmo,es ESP,MF,de RB Leipzig,23,1998,1,0,0,0,3,4,0,0,1,0,,,0,Matches
493,Martin Olsson,se SWE,DF,se Malmö,33,1988,3.2,0,0,0,3,3,1,9,3,1,,,0,Matches
494,Amadou Onana,be BEL,MF,fr Lille,19,2001,2.9,0,0,0,1,3,0,0,0,6,,,0,Matches
495,André Onana,cm CMR,GK,nl Ajax,25,1996,2,0,0,0,0,1,0,0,0,0,,,0,Matches
496,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,23,1997,4.8,1,0,0,5,5,0,0,15,4,,,0,Matches
497,Willi Orban,hu HUN,DF,de RB Leipzig,28,1992,3.5,1,0,0,3,3,1,0,6,8,,,0,Matches
498,Divock Origi,be BEL,FW,eng Liverpool,26,1995,2.1,0,0,0,4,6,0,3,0,4,,,0,Matches
499,Nicolás Otamendi,ar ARG,DF,pt Benfica,33,1988,9,2,0,0,17,11,0,0,19,10,,,0,Matches
500,Otávio,pt POR,MF,pt Porto,26,1995,5,1,0,0,12,8,0,14,1,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Paulo Otávio,br BRA,MF,de Wolfsburg,26,1994,1.9,0,0,0,2,6,0,7,5,3,,,0,Matches
502,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,27,1993,3.3,0,0,0,2,2,0,12,4,9,,,0,Matches
503,Magomed Ozdoyev,ru RUS,MF,ru Zenit,28,1992,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
504,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,28,1992,0.6,0,0,0,0,2,0,3,0,1,,,0,Matches
505,João Palhinha,pt POR,MF,pt Sporting CP,26,1995,5.9,2,0,0,23,17,0,3,6,13,,,0,Matches
506,Cole Palmer,eng ENG,"FW,MF",eng Manchester City,19,2002,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
507,Leandro Paredes,ar ARG,MF,fr Paris Saint-Germain,27,1994,3.5,3,0,0,7,5,0,0,4,2,,,0,Matches
508,Daniel Parejo,es ESP,MF,es Villarreal,32,1989,11.7,2,0,0,5,17,0,39,8,8,,,0,Matches
509,Mario Pašalić,hr CRO,MF,it Atalanta,26,1995,2.4,1,0,0,2,1,0,1,2,1,,,0,Matches
510,Felix Passlack,de GER,"DF,MF",de Dortmund,23,1998,0.7,0,0,0,0,1,0,0,1,1,,,0,Matches
511,Remko Pasveer,nl NED,GK,nl Ajax,37,1983,6,0,0,0,0,0,0,0,0,0,,,0,Matches
512,Alan Patrick,br BRA,MF,ua Shakhtar Donetsk,30,1991,3,0,0,0,5,6,0,5,2,1,,,0,Matches
513,Paulinho,pt POR,FW,pt Sporting CP,28,1992,6.4,2,0,0,5,14,5,3,5,2,,,0,Matches
514,Benjamin Pavard,fr FRA,DF,de Bayern Munich,25,1996,8.5,0,0,0,9,4,2,13,17,8,,,0,Matches
515,Alfonso Pedraza,es ESP,DF,es Villarreal,25,1996,4.8,1,0,0,5,3,0,20,3,4,,,0,Matches
516,Pedri,es ESP,MF,es Barcelona,18,2002,1.7,0,0,0,2,1,0,1,1,3,,,0,Matches
517,Pedrinho,br BRA,"MF,FW",ua Shakhtar Donetsk,23,1998,3.8,0,0,0,5,3,0,6,0,2,,,0,Matches
518,Jordan Pefok,us USA,FW,ch Young Boys,25,1996,3.8,0,0,0,7,3,4,0,1,3,,,0,Matches
519,Luca Pellegrini,it ITA,DF,it Juventus,22,1999,0,0,0,0,0,0,0,0,0,0,,,0,Matches
520,Carlos de Pena,uy URU,"MF,FW",ua Dynamo Kyiv,29,1992,4.1,0,0,0,0,2,1,12,11,4,,,0,Matches
521,Rubén Peña,es ESP,"DF,MF",es Villarreal,30,1991,0.2,1,0,0,1,0,0,0,0,1,,,0,Matches
522,Sergio Peña,pe PER,MF,se Malmö,25,1995,3.1,1,0,0,3,3,0,4,9,8,,,0,Matches
523,Pepê,br BRA,"FW,MF",pt Porto,24,1997,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
524,Pepe,pt POR,DF,pt Porto,38,1983,3.9,1,0,0,3,6,0,2,4,3,,,0,Matches
525,Danilo Pereira,pt POR,MF,fr Paris Saint-Germain,29,1991,4,2,0,0,6,3,0,0,4,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Mattia Perin,it ITA,GK,it Juventus,28,1992,1,0,0,0,0,0,0,0,0,0,,,0,Matches
527,Ivan Perišić,hr CRO,MF,it Inter,32,1989,5.9,0,0,0,7,1,2,39,6,7,,,0,Matches
528,Pavao Pervan,at AUT,GK,de Wolfsburg,33,1987,1,0,0,0,0,0,0,0,0,0,,,0,Matches
529,Matteo Pessina,it ITA,MF,it Atalanta,24,1997,2.3,0,0,0,2,3,0,3,0,3,,,0,Matches
530,Giuseppe Pezzella,it ITA,"DF,MF",it Atalanta,23,1997,0.6,0,0,0,1,2,0,1,0,1,,,0,Matches
531,Maximilian Philipp,de GER,MF,de Wolfsburg,27,1994,1,0,0,0,0,2,0,0,1,1,,,0,Matches
532,Nathaniel Phillips,eng ENG,DF,eng Liverpool,24,1997,1,0,0,0,2,0,0,0,1,0,,,0,Matches
533,Kamil Piątkowski,pl POL,DF,at RB Salzburg,21,2000,0.9,0,0,0,1,1,0,0,2,0,,,0,Matches
534,Yeremi Pino,es ESP,"FW,MF",es Villarreal,18,2002,4.7,3,0,0,6,7,0,4,9,2,,,0,Matches
535,Gerard Piqué,es ESP,DF,es Barcelona,34,1987,4.4,2,0,0,8,3,0,0,11,5,,,0,Matches
536,Pizzi,pt POR,"FW,MF",pt Benfica,31,1989,1.8,0,0,0,0,3,3,6,0,0,,,0,Matches
537,Miralem Pjanić,ba BIH,MF,tr Beşiktaş,31,1990,2.9,1,0,0,2,6,0,11,2,0,,,0,Matches
538,Paul Pogba,fr FRA,MF,eng Manchester Utd,28,1993,3.8,0,0,0,7,7,1,0,2,3,,,0,Matches
539,Marin Pongračić,hr CRO,DF,de Dortmund,23,1997,1.9,0,0,0,1,0,0,0,3,0,,,0,Matches
540,Pedro Porro,es ESP,MF,pt Sporting CP,21,1999,5.8,2,0,0,6,12,0,25,11,5,,,0,Matches
541,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,27,1994,1.7,1,0,0,4,1,1,0,1,0,,,0,Matches
542,Riqui Puig,es ESP,MF,es Barcelona,21,1999,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
543,Christian Pulisic,us USA,FW,eng Chelsea,22,1998,4.1,0,0,0,4,4,1,3,0,3,,,0,Matches
544,Andriy Pyatov,ua UKR,GK,ua Shakhtar Donetsk,37,1984,2.9,0,0,0,0,0,0,0,0,0,,,0,Matches
545,Dani Raba,es ESP,"FW,MF",es Villarreal,25,1995,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
546,Adrien Rabiot,fr FRA,MF,it Juventus,26,1995,6,2,0,0,6,4,0,5,8,11,,,0,Matches
547,Stjepan Radeljić,ba BIH,DF,md FC Sheriff Tiraspol,23,1997,0.9,0,0,0,1,0,0,0,0,0,,,0,Matches
548,Nemanja Radonjić,rs SRB,"FW,MF",pt Benfica,25,1996,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
549,Erdal Rakip,mk MKD,MF,se Malmö,25,1996,3,1,0,0,12,6,0,1,0,2,,,0,Matches
550,Ivan Rakitić,hr CRO,MF,es Sevilla,33,1988,3.1,1,0,0,6,3,0,15,5,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,31,1989,5.5,1,0,0,2,3,0,16,9,3,,,0,Matches
552,Eric Ramírez,ve VEN,FW,ua Dynamo Kyiv,22,1998,0.2,0,0,0,1,0,1,1,0,0,,,0,Matches
553,Gonçalo Ramos,pt POR,"FW,MF",pt Benfica,20,2001,4.1,2,0,0,8,5,0,0,3,3,,,0,Matches
554,Aaron Ramsey,wls WAL,MF,it Juventus,30,1990,0.2,1,0,0,1,0,0,1,0,0,,,0,Matches
555,Andrea Ranocchia,it ITA,DF,it Inter,33,1988,1.1,0,0,0,2,1,0,0,1,0,,,0,Matches
556,Marcus Rashford,eng ENG,"MF,FW",eng Manchester Utd,23,1997,2.8,1,0,0,3,4,3,3,0,6,,,0,Matches
557,Ante Rebić,hr CRO,FW,it Milan,27,1993,1.3,1,0,0,2,0,1,1,0,1,,,0,Matches
558,Reinier,br BRA,MF,de Dortmund,19,2002,1.4,0,0,0,4,0,1,1,0,1,,,0,Matches
559,Matheus Reis,br BRA,MF,pt Sporting CP,26,1995,6.7,0,0,0,6,8,0,6,10,6,,,0,Matches
560,Karim Rekik,nl NED,DF,es Sevilla,26,1994,1.4,1,0,0,2,3,1,2,2,0,,,0,Matches
561,Devyne Rensch,nl NED,"DF,MF",nl Ajax,18,2003,0.8,0,0,0,2,0,0,1,1,2,,,0,Matches
562,Marco Reus,de GER,"MF,FW",de Dortmund,32,1989,5.5,1,0,0,4,3,7,13,3,6,,,1,Matches
563,Rodrigo Ribeiro,pt POR,FW,pt Sporting CP,16,2005,0,0,0,0,0,0,0,0,0,0,,,0,Matches
564,Federico Ricca,uy URU,DF,be Club Brugge,26,1994,1.8,0,0,0,0,1,0,4,2,1,,,0,Matches
565,Omar Richards,eng ENG,"DF,MF",de Bayern Munich,23,1998,0.6,1,0,0,3,0,0,1,1,4,,,0,Matches
566,Fabian Rieder,ch SUI,MF,ch Young Boys,19,2002,3,0,0,0,6,1,0,10,6,6,,,0,Matches
567,Søren Rieks,dk DEN,"MF,FW",se Malmö,34,1987,2.4,1,0,0,1,1,1,0,1,1,,,0,Matches
568,Mats Rits,be BEL,MF,be Club Brugge,28,1993,4.6,0,0,0,2,4,0,3,6,4,,,0,Matches
569,Sergi Roberto,es ESP,MF,es Barcelona,29,1992,1.9,0,0,0,0,1,0,6,2,0,,,0,Matches
570,Andrew Robertson,sct SCO,DF,eng Liverpool,27,1994,9.2,1,0,0,5,3,1,59,11,7,,,0,Matches
571,Marc Roca,es ESP,MF,de Bayern Munich,24,1996,0.9,0,0,0,4,0,0,0,1,0,,,0,Matches
572,Rodri,es ESP,MF,eng Manchester City,25,1996,9.3,2,0,0,19,4,0,1,14,18,,,0,Matches
573,Óscar Rodríguez Arnaiz,es ESP,MF,es Sevilla,23,1998,0.3,0,0,0,0,1,0,3,0,0,,,0,Matches
574,Rodrygo,br BRA,FW,es Real Madrid,20,2001,5.6,1,0,0,5,11,1,11,11,6,,,0,Matches
575,Alessio Romagnoli,it ITA,DF,it Milan,26,1995,4.4,0,0,0,4,0,0,1,9,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Iván Romero,es ESP,"FW,MF",es Sevilla,20,2001,0.2,0,0,0,0,1,1,0,0,0,,,0,Matches
577,Cristiano Ronaldo,pt POR,FW,eng Manchester Utd,36,1985,6.8,1,0,0,4,11,2,3,0,1,,,0,Matches
578,Marten de Roon,nl NED,"MF,DF",it Atalanta,30,1991,5.4,2,0,0,10,1,0,1,15,8,,,0,Matches
579,Valentin Rosier,fr FRA,DF,tr Beşiktaş,24,1996,4.5,0,0,0,4,3,0,14,9,4,,,0,Matches
580,Jérôme Roussillon,gp GLP,"DF,MF",de Wolfsburg,28,1993,4,2,0,0,4,2,0,6,4,3,,,0,Matches
581,Antonio Rüdiger,de GER,DF,eng Chelsea,28,1993,9.3,2,0,0,11,3,0,1,6,9,,,0,Matches
582,Daniele Rugani,it ITA,DF,it Juventus,27,1994,2,0,0,0,3,1,0,0,1,3,,,0,Matches
583,Gerónimo Rulli,ar ARG,GK,es Villarreal,29,1992,12,2,0,0,0,3,0,0,0,0,,,0,Matches
584,Serdar Saatçı,tr TUR,DF,tr Beşiktaş,18,2003,1,0,0,0,0,0,0,0,3,0,,,0,Matches
585,Marcel Sabitzer,at AUT,MF,de Bayern Munich,27,1994,1.5,1,0,0,3,0,1,2,2,0,,,0,Matches
586,Alexis Saelemaekers,be BEL,"MF,FW",it Milan,22,1999,4.9,1,0,0,7,7,0,6,5,5,,,0,Matches
587,Mohamed Salah,eg EGY,FW,eng Liverpool,29,1992,11.2,0,0,0,4,12,5,13,2,4,,,0,Matches
588,Renato Sanches,pt POR,"MF,FW",fr Lille,23,1997,4.5,0,0,0,9,8,1,9,3,4,,,0,Matches
589,Alexis Sánchez,cl CHI,FW,it Inter,32,1988,1.8,2,1,1,1,2,3,0,2,3,,,0,Matches
590,Jadon Sancho,eng ENG,MF,eng Manchester Utd,21,2000,4.4,0,0,0,0,2,0,4,3,2,,,0,Matches
591,Cisse Sandra,be BEL,MF,be Club Brugge,17,2003,0.6,0,0,0,0,0,0,1,0,0,,,0,Matches
592,Alex Sandro,br BRA,"DF,MF",it Juventus,30,1991,6.1,0,0,0,8,9,0,8,5,9,,,0,Matches
593,Leroy Sané,de GER,MF,de Bayern Munich,25,1996,8.8,0,0,0,2,5,4,15,3,8,,,0,Matches
594,Douglas Santos,br BRA,"DF,MF",ru Zenit,27,1994,4.9,0,0,0,4,6,1,17,9,12,,,0,Matches
595,Nuno Santos,pt POR,FW,pt Sporting CP,26,1995,2.4,0,0,0,1,2,3,13,1,0,,,0,Matches
596,Zaidu Sanusi,ng NGA,"DF,FW",pt Porto,24,1997,4.3,1,0,0,4,6,0,7,4,9,,,0,Matches
597,Pablo Sarabia,es ESP,"FW,MF",pt Sporting CP,29,1992,5.6,0,0,0,3,12,2,18,3,2,,,0,Matches
598,Bouna Sarr,sn SEN,"DF,MF",de Bayern Munich,29,1992,1.4,1,0,0,3,3,0,4,2,0,,,0,Matches
599,Malang Sarr,fr FRA,DF,eng Chelsea,22,1999,1.1,0,0,0,0,1,0,0,1,2,,,0,Matches
600,Charlie Savage,wls WAL,MF,eng Manchester Utd,18,2003,0,0,0,0,0,0,0,0,1,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Stefan Savić,me MNE,DF,es Atlético Madrid,30,1991,5,1,0,0,1,1,0,0,10,5,,,0,Matches
602,Nico Schulz,de GER,DF,de Dortmund,28,1993,2.2,0,0,0,2,0,0,3,2,4,,,0,Matches
603,Perr Schuurs,nl NED,DF,nl Ajax,21,1999,1.6,1,0,0,2,0,0,0,3,1,,,0,Matches
604,Haris Seferović,ch SUI,FW,pt Benfica,29,1992,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
605,Nicolas Seiwald,at AUT,MF,at RB Salzburg,20,2001,7.2,2,0,0,19,3,1,24,6,13,,,0,Matches
606,Stefano Sensi,it ITA,MF,it Inter,25,1995,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
607,Javier Serrano,es ESP,MF,es Atlético Madrid,18,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
608,Benjamin Šeško,si SVN,FW,at RB Salzburg,18,2003,2.6,0,0,0,4,0,2,2,2,1,,,0,Matches
609,Artem Shabanov,ua UKR,DF,ua Dynamo Kyiv,29,1992,1,0,0,0,0,0,0,0,0,0,,,0,Matches
610,Mykola Shaparenko,ua UKR,MF,ua Dynamo Kyiv,22,1998,5.4,1,0,0,7,8,0,8,10,10,,,0,Matches
611,Luke Shaw,eng ENG,DF,eng Manchester Utd,26,1995,4.4,2,0,0,7,5,1,16,9,3,,,0,Matches
