Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
163,Rémy Riou,fr FRA,GK,Nantes,fr Ligue 1,26,1987,32,32,"2,880",32,35,1.09,123,88,71.5,8,11,13,9,28.1,,,,,,Matches
164,Rudy Riou,fr FRA,GK,Lens,fr Ligue 1,34,1980,32,32,"2,812",31.2,50,1.6,146,96,65.8,5,8,19,8,25,,,,,,Matches
165,Roberto,es ESP,GK,Granada,es La Liga,35,1979,23,23,"2,070",23,36,1.57,95,59,62.1,3,10,10,7,30.4,,,,,,Matches
166,Joel Robles,es ESP,GK,Everton,eng Premier League,24,1990,7,6,585,6.5,6,0.92,21,15,71.4,1,3,3,3,50,,,,,,Matches
167,Sergio Romero,ar ARG,GK,Sampdoria,it Serie A,27,1987,10,9,880,9.8,12,1.23,43,31,72.1,2,6,1,1,11.1,,,,,,Matches
168,Rubén,es ESP,GK,Almería,es La Liga,30,1984,23,23,"2,070",23,38,1.65,117,79,67.5,4,5,14,4,17.4,,,,,,Matches
169,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,27,1986,38,38,"3,420",38,30,0.79,125,95,76,19,12,7,18,47.4,,,,,,Matches
170,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,22,1992,22,22,"1,980",22,27,1.23,92,65,70.7,8,8,6,6,27.3,,,,,,Matches
171,Mikel Saizar,es ESP,GK,Córdoba,es La Liga,31,1983,6,6,540,6,12,2,37,25,67.6,0,0,6,0,0,,,,,,Matches
172,Mamadou Samassa,ml MLI,GK,Guingamp,fr Ligue 1,24,1990,9,8,733,8.1,13,1.6,32,19,59.4,3,0,6,2,25,,,,,,Matches
173,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,27,1986,24,24,"2,160",24,37,1.54,112,75,67,8,5,11,6,25,,,,,,Matches
174,Mark Schwarzer,au AUS,GK,Leicester City,eng Premier League,41,1972,6,6,540,6,10,1.67,31,21,67.7,0,2,4,1,16.7,,,,,,Matches
175,Simone Scuffet,it ITA,GK,Udinese,it Serie A,18,1996,1,0,90,1.7,5,5,7,2,28.6,0,0,1,0,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
176,Luigi Sepe,it ITA,GK,Empoli,it Serie A,23,1991,31,31,"2,790",31,35,1.13,127,92,72.4,18,8,5,10,32.3,,,,,,Matches
177,Salvatore Sirigu,it ITA,GK,Paris Saint-Germain,fr Ligue 1,27,1987,34,34,"3,002",33.4,28,0.84,100,72,72,20,11,2,12,35.3,,,,,,Matches
178,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,23,1991,3,3,270,3,5,1.67,9,4,44.4,1,0,2,1,33.3,,,,,,Matches
179,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,25,1988,34,34,"3,060",34,26,0.76,157,131,83.4,19,9,6,15,44.1,,,,,,Matches
180,Stefano Sorrentino,it ITA,GK,Palermo,it Serie A,35,1979,35,35,"3,150",35,51,1.46,154,103,66.9,12,12,11,6,17.1,,,,,,Matches
181,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,35,1979,36,36,"3,204",35.6,49,1.38,138,89,64.5,12,8,16,6,16.7,,,,,,Matches
182,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,22,1992,37,37,"3,330",37,55,1.49,152,97,63.8,7,10,20,8,21.6,,,,,,Matches
183,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,21,1992,1,1,90,1,1,1,3,2,66.7,0,0,1,0,0,,,,,,Matches
184,Maarten Stekelenburg,nl NED,GK,Monaco,fr Ligue 1,31,1982,1,1,90,1,1,1,3,2,66.7,1,0,0,0,0,,,,,,Matches
185,Marco Storari,it ITA,GK,Juventus,it Serie A,37,1977,5,5,450,5,4,0.8,20,16,80,3,1,1,1,20,,,,,,Matches
186,Richard Strebinger,at AUT,GK,Werder Bremen,de Bundesliga,21,1993,2,1,122,1.4,6,4.43,15,9,60,0,1,1,0,0,,,,,,Matches
187,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,29,1984,37,37,"3,330",37,25,0.68,106,81,76.4,19,11,7,20,54.1,,,,,,Matches
188,Wojciech Szczęsny,pl POL,GK,Arsenal,eng Premier League,24,1990,17,17,"1,498",16.6,21,1.26,63,42,66.7,7,6,4,3,17.6,,,,,,Matches
189,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,it Serie A,28,1986,9,9,810,9,11,1.22,45,34,75.6,5,3,1,1,11.1,,,,,,Matches
190,Toño,es ESP,GK,Rayo Vallecano,es La Liga,34,1979,21,20,"1,724",19.2,30,1.57,89,59,66.3,8,2,9,8,40,,,,,,Matches
191,Kevin Trapp,de GER,GK,Eintracht Frankfurt,de Bundesliga,24,1990,22,22,"1,979",22,35,1.59,122,87,71.3,6,7,8,4,18.2,,,,,,Matches
192,Gerhard Tremmel,de GER,GK,Swansea City,eng Premier League,35,1978,2,1,112,1.2,3,2.41,7,4,57.1,0,0,1,0,0,,,,,,Matches
193,Przemysław Tytoń,pl POL,GK,Elche,es La Liga,27,1987,32,32,"2,856",31.7,47,1.48,139,92,66.2,10,7,14,10,31.3,,,,,,Matches
194,Samir Ujkani,xk KVX,GK,Palermo,it Serie A,26,1988,3,3,270,3,4,1.33,13,9,69.2,0,1,2,1,33.3,,,,,,Matches
195,Sven Ulreich,de GER,GK,Stuttgart,de Bundesliga,25,1988,28,28,"2,520",28,44,1.57,131,87,66.4,7,8,13,5,17.9,,,,,,Matches
196,Víctor Valdés,es ESP,GK,Manchester Utd,eng Premier League,32,1982,2,1,107,1.2,1,0.84,7,6,85.7,0,1,0,0,0,,,,,,Matches
197,Rémy Vercoutre,fr FRA,GK,Caen,fr Ligue 1,34,1980,38,38,"3,420",38,55,1.45,177,122,68.9,12,10,16,7,18.4,,,,,,Matches
198,Emiliano Viviano,it ITA,GK,Sampdoria,it Serie A,28,1985,29,29,"2,540",28.2,30,1.06,127,97,76.4,11,11,7,11,37.9,,,,,,Matches
199,Michel Vorm,nl NED,GK,Tottenham Hotspur,eng Premier League,30,1983,4,3,357,4,5,1.26,17,12,70.6,2,1,1,1,33.3,,,,,,Matches
200,Roman Weidenfeller,de GER,GK,Dortmund,de Bundesliga,33,1980,25,25,"2,250",25,32,1.28,84,52,61.9,10,5,10,7,28,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
201,Timon Wellenreuther,de GER,GK,Schalke 04,de Bundesliga,18,1995,8,7,675,7.5,10,1.33,43,33,76.7,2,3,3,1,14.3,,,,,,Matches
202,Felix Wiedwald,de GER,GK,Eintracht Frankfurt,de Bundesliga,24,1990,10,9,811,9,19,2.11,36,17,47.2,5,1,4,2,22.2,,,,,,Matches
203,Raphael Wolf,de GER,GK,Werder Bremen,de Bundesliga,26,1988,27,27,"2,398",26.6,51,1.91,121,70,57.9,9,7,10,5,18.5,,,,,,Matches
204,Yoel,es ESP,GK,Valencia,es La Liga,25,1988,2,1,109,1.2,3,2.48,6,3,50,0,1,1,0,0,,,,,,Matches
205,Ron-Robert Zieler,de GER,GK,Hannover 96,de Bundesliga,25,1989,34,34,"3,060",34,56,1.65,169,113,66.9,9,10,15,7,20.6,,,,,,Matches
206,Eñaut Zubikarai,es ESP,GK,Real Sociedad,es La Liga,30,1984,16,16,"1,440",16,24,1.5,78,54,69.2,3,5,8,2,12.5,,,,,,Matches
