Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
517,Denis Cheryshev,ru RUS,MF,Valencia,es La Liga,30,1990,6.3,1,0,0,15,7,4,27,8,5,,,0,Matches
518,Daniel Chesters,eng ENG,MF,West Ham United,eng Premier League,19,2002,0,0,0,0,0,0,0,0,0,0,,,0,Matches
519,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,36,1984,15,2,0,0,15,22,2,1,19,13,,,0,Matches
520,Federico Chiesa,it ITA,"FW,MF",Juventus,it Serie A,23,1997,9.6,0,0,0,9,16,1,32,4,19,,,0,Matches
521,Ben Chilwell,eng ENG,MF,Chelsea,eng Premier League,24,1996,6,0,0,0,10,15,2,32,4,3,,,0,Matches
522,Chiquinho,pt POR,MF,Wolves,eng Premier League,21,2000,2.3,0,0,0,9,7,0,25,1,6,,,0,Matches
523,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,31,1989,25.6,4,0,0,28,13,1,0,43,15,,,0,Matches
524,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,24,1997,29.3,6,0,0,22,24,0,9,36,32,,,0,Matches
525,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,19,2001,32.6,5,0,0,29,10,0,19,41,30,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Hamza Choudhury,bd BAN,"MF,DF",Leicester City,eng Premier League,23,1997,3.2,1,0,0,4,5,0,0,12,2,,,0,Matches
527,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,25,1996,16.6,2,0,0,11,7,0,1,32,9,,,0,Matches
528,Max Christiansen,de GER,MF,Greuther Fürth,de Bundesliga,24,1996,22.8,5,0,0,20,19,1,3,67,25,,,0,Matches
529,Carney Chukwuemeka,at AUT,MF,Aston Villa,eng Premier League,17,2003,3.3,0,0,0,3,9,0,0,2,0,,,0,Matches
530,Samuel Chukwueze,ng NGA,MF,Villarreal,es La Liga,22,1999,14.8,4,0,0,11,16,12,17,5,10,,,0,Matches
531,Víctor Chust,es ESP,DF,Cádiz,es La Liga,21,2000,20.3,2,0,0,14,8,0,2,16,11,,,0,Matches
532,Riccardo Ciervo,it ITA,MF,Sampdoria,it Serie A,19,2002,2.5,0,0,0,3,1,0,9,2,4,,,0,Matches
533,Jasper Cillessen,nl NED,GK,Valencia,es La Liga,32,1989,16.2,1,0,0,0,1,0,0,0,0,,,0,Matches
534,Pathé Ciss,sn SEN,MF,Rayo Vallecano,es La Liga,27,1994,12.2,5,0,0,19,9,1,0,30,16,,,1,Matches
535,Moustapha Cissé,gn GUI,FW,Atalanta,it Serie A,17,2003,0.4,0,0,0,2,1,2,0,0,0,,,0,Matches
536,Giorgio Cittadini,it ITA,DF,Atalanta,it Serie A,19,2002,0,0,0,0,0,0,0,0,1,0,,,0,Matches
537,Ciaran Clark,ie IRL,DF,Newcastle United,eng Premier League,31,1989,11.3,2,1,0,6,5,1,1,15,9,,,0,Matches
538,Alexis Claude-Maurice,fr FRA,"FW,MF",Nice,fr Ligue 1,23,1998,2.3,1,0,0,4,5,0,9,3,0,,,0,Matches
539,Jonathan Clauss,fr FRA,MF,Lens,fr Ligue 1,28,1992,33.8,3,0,0,38,15,4,346,71,36,,,0,Matches
540,Carlos Clerc,es ESP,"DF,MF",Levante,es La Liga,29,1992,16.8,6,0,0,23,18,0,48,23,18,,,0,Matches
541,Tom Cleverley,eng ENG,MF,Watford,eng Premier League,31,1989,18,2,0,0,28,19,2,53,18,22,,,0,Matches
542,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,30,1991,15,1,0,0,3,5,0,17,16,10,,,0,Matches
543,Conor Coady,eng ENG,DF,Wolves,eng Premier League,28,1993,37.3,4,0,0,20,2,2,2,29,14,,,0,Matches
544,Marcus Coco,fr FRA,"MF,FW",Nantes,fr Ligue 1,25,1996,10.3,3,1,1,20,31,4,24,9,13,,,0,Matches
545,Coke,es ESP,DF,Levante,es La Liga,34,1987,1.3,1,0,0,4,1,0,0,2,2,,,0,Matches
546,Séamus Coleman,ie IRL,"DF,MF",Everton,eng Premier League,32,1988,29.5,4,0,0,15,17,2,41,32,36,,,1,Matches
547,Álex Collado,es ESP,"MF,FW",Granada,es La Liga,22,1999,11.3,1,0,0,15,16,0,42,5,13,,,0,Matches
548,Ebrima Colley,gm GAM,"FW,MF",Spezia,it Serie A,21,2000,4.4,1,0,0,10,12,2,18,3,2,,,0,Matches
549,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,28,1992,30.5,6,1,0,25,31,1,1,79,36,,,0,Matches
550,Nathan Collins,ie IRL,DF,Burnley,eng Premier League,20,2001,18.6,2,1,0,20,12,4,3,24,15,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Kingsley Coman,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,25,1996,15.1,1,1,0,9,22,5,81,8,8,,,0,Matches
552,Eray Cömert,ch SUI,DF,Valencia,es La Liga,23,1998,4.5,2,0,0,3,0,0,0,2,3,,,0,Matches
553,Santi Comesaña,es ESP,MF,Rayo Vallecano,es La Liga,24,1996,29.8,12,1,1,60,56,1,11,31,59,,,0,Matches
554,Diego Conde,es ESP,GK,Getafe,es La Liga,22,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
555,Aaron Connolly,ie IRL,FW,Brighton,eng Premier League,21,2000,1.7,0,0,0,0,6,0,0,0,0,,,0,Matches
556,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,34,1987,36.9,2,0,0,2,5,0,0,0,0,,,0,Matches
557,Abdu Conté,pt POR,"DF,MF",Troyes,fr Ligue 1,23,1998,15,2,0,0,14,14,2,41,4,11,,,0,Matches
558,Andrea Conti,it ITA,MF,Sampdoria,it Serie A,27,1994,2.6,1,0,0,5,4,1,0,5,2,,,0,Matches
559,Andrea Conti,it ITA,"DF,MF",Milan,it Serie A,27,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
560,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,29,1991,20.2,5,0,0,19,9,2,1,41,25,,,0,Matches
561,Lucas Copado,de GER,FW,Bayern Munich,de Bundesliga,17,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
562,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,17,2003,2.8,0,0,0,2,1,0,0,4,5,,,0,Matches
563,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,30,1991,9.2,3,0,0,22,13,0,1,21,16,,,0,Matches
564,Sébastien Corchia,fr FRA,"DF,MF",Nantes,fr Ligue 1,30,1990,14.7,0,1,0,22,25,0,79,11,16,,,0,Matches
565,Sergio Córdova,ve VEN,FW,Augsburg,de Bundesliga,23,1997,3.6,2,0,0,5,11,5,3,0,3,,,0,Matches
566,Jack Cork,eng ENG,MF,Burnley,eng Premier League,32,1989,18.6,4,0,0,32,10,1,8,17,8,,,0,Matches
567,Maxwel Cornet,ci CIV,"FW,MF",Burnley,eng Premier League,24,1996,19.6,2,0,0,20,20,26,55,10,9,,,0,Matches
568,Maxwel Cornet,ci CIV,DF,Lyon,fr Ligue 1,24,1996,0.7,2,1,1,2,1,0,3,1,1,,,0,Matches
569,Jesús Corona,mx MEX,"FW,MF",Sevilla,es La Liga,28,1993,12.9,2,0,0,11,27,7,53,9,7,,,0,Matches
570,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,26,1995,20.6,3,1,0,24,27,10,35,11,8,,,0,Matches
571,Joaquín Correa,ar ARG,FW,Inter,it Serie A,26,1994,11.4,2,0,0,15,16,1,1,1,5,,,0,Matches
572,Thierry Correia,pt POR,"DF,MF",Valencia,es La Liga,22,1999,15.7,5,0,0,32,29,0,50,18,24,,,0,Matches
573,Danny da Costa,de GER,"MF,DF",Eintracht Frankfurt,de Bundesliga,28,1993,8.1,2,0,0,8,2,0,22,11,2,,,0,Matches
574,David Costa,pt POR,"MF,FW",Lens,fr Ligue 1,20,2001,16.3,2,0,0,9,14,0,36,12,12,,,0,Matches
575,Hélder Costa,ao ANG,"FW,MF",Leeds United,eng Premier League,27,1994,0.2,0,0,0,1,2,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Hélder Costa,ao ANG,MF,Valencia,es La Liga,27,1994,12.4,3,0,0,28,14,1,46,3,16,,,0,Matches
577,Jaume Costa,es ESP,DF,Mallorca,es La Liga,33,1988,20.3,5,1,0,21,26,2,74,23,28,,,0,Matches
578,Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,34,1987,25,1,0,0,0,3,0,0,0,0,,,0,Matches
579,Vladimír Coufal,cz CZE,DF,West Ham United,eng Premier League,28,1992,24.5,5,1,1,29,15,2,107,21,25,,,1,Matches
580,Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,29,1991,9.4,1,0,0,12,8,7,3,1,1,,,0,Matches
581,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,25,1996,25.9,3,0,0,34,49,0,14,21,31,,,0,Matches
582,Mamadou Coulibaly,sn SEN,MF,Salernitana,it Serie A,22,1999,9,1,0,0,15,10,0,8,10,12,,,0,Matches
583,Tanguy Coulibaly,fr FRA,"MF,FW",Stuttgart,de Bundesliga,20,2001,12,8,0,0,24,14,6,14,3,14,,,0,Matches
584,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,29,1992,36,1,0,0,1,1,0,0,0,1,,,0,Matches
585,Philippe Coutinho,br BRA,"FW,MF",Barcelona,es La Liga,29,1992,5.6,1,0,0,7,13,2,19,4,3,,,0,Matches
586,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,29,1992,14.8,0,0,0,8,20,4,19,6,11,,,0,Matches
587,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,22,1999,30.8,2,1,0,24,19,1,23,40,50,,,0,Matches
588,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,27,1994,35,3,0,0,1,8,0,0,1,3,,,0,Matches
589,Aaron Cresswell,eng ENG,DF,West Ham United,eng Premier League,31,1989,30.3,3,0,0,14,10,2,144,32,19,,,0,Matches
590,Charlie Cresswell,eng ENG,DF,Leeds United,eng Premier League,18,2002,1.6,1,0,0,3,0,1,1,2,2,,,0,Matches
591,Domenico Criscito,it ITA,DF,Genoa,it Serie A,34,1986,18,4,0,0,21,27,0,51,41,20,,,0,Matches
592,Bryan Cristante,it ITA,MF,Roma,it Serie A,26,1995,29.8,9,0,0,39,14,1,14,44,39,,,1,Matches
593,Cristo,es ESP,DF,Real Sociedad,es La Liga,21,2000,0.2,0,0,0,1,0,0,2,0,0,,,0,Matches
594,Enzo Crivelli,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1995,1.1,0,0,0,1,0,0,0,0,0,,,0,Matches
595,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,25,1995,20.9,3,0,0,26,12,1,30,24,13,,,0,Matches
596,Giovanni Crociata,it ITA,MF,Empoli,it Serie A,23,1997,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
597,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,4,0,0,19,5,0,8,17,22,,,0,Matches
598,Juan Cuadrado,co COL,"MF,DF",Juventus,it Serie A,33,1988,27.6,9,0,0,19,52,1,134,27,23,,,0,Matches
599,Cucho,co COL,"MF,FW",Watford,eng Premier League,22,1999,12.7,3,0,0,12,12,1,54,7,5,,,1,Matches
600,Marc Cucurella,es ESP,"DF,MF",Getafe,es La Liga,23,1998,0.3,0,0,0,0,1,0,2,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Marc Cucurella,es ESP,"DF,MF",Brighton,eng Premier League,23,1998,34.3,6,0,0,28,30,3,116,30,61,,,0,Matches
602,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,6,2,0,33,14,0,6,47,32,,,0,Matches
603,Mickaël Cuisance,fr FRA,MF,Bayern Munich,de Bundesliga,21,1999,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
604,Mickaël Cuisance,fr FRA,MF,Venezia,it Serie A,21,1999,10.2,2,0,0,12,9,1,18,11,10,,,0,Matches
605,Luke Cundle,eng ENG,MF,Wolves,eng Premier League,19,2002,2,0,0,0,3,1,0,2,1,3,,,0,Matches
606,Matheus Cunha,br BRA,FW,Hertha BSC,de Bundesliga,22,1999,0.7,0,0,0,1,3,0,0,0,0,,,0,Matches
607,Matheus Cunha,br BRA,FW,Atlético Madrid,es La Liga,22,1999,11.8,3,0,0,22,26,1,7,5,12,,,0,Matches
608,Patrick Cutrone,it ITA,FW,Empoli,it Serie A,23,1998,15.6,1,0,0,13,15,20,21,5,2,,,0,Matches
609,Wylan Cyprien,fr FRA,MF,Nantes,fr Ligue 1,26,1995,16.6,3,0,0,19,16,1,69,8,15,,,0,Matches
610,Rafael Czichos,de GER,"DF,MF",Köln,de Bundesliga,31,1990,15.6,4,0,0,16,11,0,3,19,20,,,1,Matches
611,Lennart-Marten Czyborra,de GER,DF,Arminia,de Bundesliga,22,1999,1.5,1,0,0,5,0,0,5,3,0,,,0,Matches
612,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,32,1988,11.1,2,0,0,13,5,1,8,9,14,,,0,Matches
613,Lucas Da Cunha,fr FRA,MF,Nice,fr Ligue 1,20,2001,4.4,0,0,0,3,5,0,23,1,7,,,0,Matches
614,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,fr Ligue 1,20,2001,9.3,0,0,0,6,5,1,19,1,11,,,0,Matches
615,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,33,1988,12.5,5,1,1,19,4,0,1,20,7,,,0,Matches
616,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,de Bundesliga,29,1992,14.6,5,0,0,29,19,2,5,5,11,,,0,Matches
617,Colin Dagba,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,22,1998,1.8,1,0,0,6,2,0,9,2,2,,,0,Matches
618,Finn Dahmen,de GER,GK,Mainz 05,de Bundesliga,23,1998,2,0,0,0,0,0,0,0,0,0,,,0,Matches
619,Mahmoud Dahoud,de GER,"MF,DF",Dortmund,de Bundesliga,25,1996,18.4,7,1,1,23,13,0,29,14,23,,,0,Matches
620,Patson Daka,zm ZAM,FW,Leicester City,eng Premier League,22,1998,12.9,2,0,0,17,14,7,1,2,10,,,0,Matches
621,Stuart Dallas,nir NIR,"DF,MF",Leeds United,eng Premier League,30,1991,32.4,5,0,0,33,30,2,101,55,61,,,0,Matches
622,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,22,1999,20,4,0,0,18,4,1,59,28,39,,,0,Matches
623,Mikkel Damsgaard,dk DEN,MF,Sampdoria,it Serie A,21,2000,6.4,1,0,0,10,8,0,5,6,14,,,0,Matches
624,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,20,2001,14.4,4,0,0,17,4,1,7,16,31,,,0,Matches
625,Danilo,br BRA,"DF,MF",Juventus,it Serie A,30,1991,21,6,0,0,19,11,0,13,30,27,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,24,1997,16.4,1,0,0,3,18,17,29,2,6,,,0,Matches
627,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,22,1998,31,9,2,1,43,36,1,1,40,31,,,0,Matches
628,Dante,br BRA,DF,Nice,fr Ligue 1,37,1983,31.9,7,3,1,26,12,0,3,47,28,,,0,Matches
629,Ebrima Darboe,gm GAM,MF,Roma,it Serie A,20,2001,0.7,0,0,0,1,0,0,0,1,1,,,0,Matches
630,Márton Dárdai,hu HUN,DF,Hertha BSC,de Bundesliga,19,2002,8.4,2,0,0,10,6,0,9,19,5,,,0,Matches
631,Sergi Darder,es ESP,MF,Espanyol,es La Liga,27,1993,34.7,4,0,0,28,38,0,69,24,25,,,0,Matches
632,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,30,1990,19.8,6,0,0,21,33,3,66,22,18,,,0,Matches
633,Karl Darlow,wls WAL,GK,Newcastle United,eng Premier League,30,1990,8,1,0,0,1,1,0,0,1,0,,,0,Matches
634,Matteo Darmian,it ITA,MF,Inter,it Serie A,31,1989,16.7,4,0,0,23,18,0,37,18,16,,,0,Matches
635,Josh Dasilva,eng ENG,"MF,FW",Brentford,eng Premier League,22,1998,2.9,0,1,0,4,3,0,4,1,1,,,0,Matches
636,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,21,2000,31.2,3,0,0,25,47,6,6,6,11,,,0,Matches
637,Alphonso Davies,ca CAN,"DF,MF",Bayern Munich,de Bundesliga,20,2000,19.3,3,0,0,15,27,3,44,21,16,,,0,Matches
638,Ben Davies,wls WAL,DF,Tottenham Hotspur,eng Premier League,28,1993,28.2,6,0,0,31,18,5,18,30,21,,,0,Matches
639,Tom Davies,eng ENG,MF,Everton,eng Premier League,23,1998,2.6,1,0,0,4,3,0,0,2,1,,,0,Matches
640,Keinan Davis,eng ENG,FW,Aston Villa,eng Premier League,23,1998,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
641,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,13.3,3,0,0,26,14,0,7,19,17,,,0,Matches
642,Craig Dawson,eng ENG,DF,West Ham United,eng Premier League,31,1990,30.6,5,1,0,39,12,1,1,30,16,,,0,Matches
643,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,30,1991,24.5,2,0,0,21,27,5,179,7,16,,,0,Matches
644,Konrad De La Fuente,us USA,"FW,MF",Marseille,fr Ligue 1,20,2001,8.7,1,0,0,2,6,1,20,2,8,,,0,Matches
645,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,1987,2,0,0,0,3,0,0,0,1,1,,,0,Matches
646,Tommaso De Nipoti,it ITA,FW,Atalanta,it Serie A,18,2003,0.1,0,0,0,0,0,1,0,0,0,,,0,Matches
647,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,27,1994,23.9,7,0,0,44,59,1,93,23,30,,,0,Matches
648,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,1992,13,2,1,0,15,7,0,53,8,12,,,0,Matches
649,Lorenzo De Silvestri,it ITA,"MF,DF",Bologna,it Serie A,33,1988,25.5,7,0,0,29,27,3,56,27,14,,,0,Matches
650,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,1992,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Troy Deeney,eng ENG,FW,Watford,eng Premier League,33,1988,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
652,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,it Serie A,30,1991,15.1,3,0,0,16,18,3,1,4,9,,,0,Matches
653,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,25,1995,23.7,5,0,0,44,21,1,12,28,23,,,0,Matches
654,Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,25,1996,0.3,0,0,0,0,3,0,0,1,1,,,0,Matches
655,Romain Del Castillo,fr FRA,MF,Brest,fr Ligue 1,25,1996,10.8,1,1,0,16,20,0,45,7,13,,,0,Matches
656,Thomas Delaine,fr FRA,"MF,DF",Metz,fr Ligue 1,29,1992,25.7,4,0,0,22,14,1,112,27,35,,,0,Matches
657,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,29,1991,17.2,4,1,1,26,20,1,14,14,25,,,0,Matches
658,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,29,1991,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
659,Liam Delap,eng ENG,FW,Manchester City,eng Premier League,18,2003,0.1,0,0,0,1,1,0,0,0,0,,,0,Matches
660,Sacha Delaye,fr FRA,MF,Montpellier,fr Ligue 1,19,2002,2.8,0,0,0,5,1,0,3,1,6,,,0,Matches
661,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,3.7,1,0,0,2,2,0,3,4,4,,,0,Matches
662,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,29,1991,27.2,3,0,0,38,43,15,51,7,8,,,0,Matches
663,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,29,1991,3,0,0,0,6,2,0,13,0,0,,,0,Matches
664,Fabian Delph,eng ENG,MF,Everton,eng Premier League,31,1989,7.4,2,0,0,8,6,0,1,16,16,,,0,Matches
665,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,25,1996,24.5,6,0,0,30,19,10,2,7,9,,,0,Matches
666,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,24,1997,15.7,3,0,0,11,17,4,146,5,16,,,0,Matches
667,Yusuf Demir,at AUT,FW,Barcelona,es La Liga,18,2003,2.1,0,0,0,0,4,0,2,2,1,,,0,Matches
668,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,21.3,8,0,0,29,16,3,0,57,18,,,0,Matches
669,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,28,1993,22.8,10,0,0,34,29,3,153,32,31,,,0,Matches
670,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,23,1998,9.7,4,0,0,27,6,12,6,1,6,,,0,Matches
671,Diego Demme,de GER,MF,Napoli,it Serie A,29,1991,7.7,4,0,0,28,8,0,7,8,14,,,0,Matches
672,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,1995,11.1,2,0,0,7,5,0,1,15,4,,,0,Matches
673,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,1995,21.7,4,0,0,13,6,0,6,10,17,,,0,Matches
674,Emmanuel Dennis,ng NGA,"FW,MF",Watford,eng Premier League,23,1997,28.7,9,1,1,58,40,12,40,15,34,,,0,Matches
675,Fabio Depaoli,it ITA,MF,Hellas Verona,it Serie A,24,1997,7.8,3,0,0,19,10,4,33,7,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Fabio Depaoli,it ITA,MF,Sampdoria,it Serie A,24,1997,1.2,1,0,0,8,1,0,3,1,1,,,0,Matches
677,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,1992,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
678,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,1994,14.5,0,0,0,0,4,0,0,0,0,,,1,Matches
679,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,20,2000,16.8,2,0,0,17,19,1,59,2,15,,,0,Matches
680,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,1991,19.4,4,0,0,40,31,20,2,2,4,,,0,Matches
681,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,27,1994,29.1,9,0,0,25,31,33,165,10,5,,,0,Matches
682,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,1998,23.4,4,0,0,20,29,0,86,20,23,,,0,Matches
683,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,1992,0.2,0,0,0,0,0,0,3,0,0,,,0,Matches
684,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,32,1988,0.4,1,0,0,1,2,0,0,0,0,,,0,Matches
685,Federico Di Francesco,it ITA,"FW,MF",Empoli,it Serie A,27,1994,15.2,2,0,0,29,27,13,39,9,5,,,0,Matches
686,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,1993,31.9,3,0,0,37,46,8,50,35,40,,,0,Matches
687,Ángel Di María,ar ARG,"FW,MF",Paris Saint-Germain,fr Ligue 1,33,1988,18.3,2,0,0,9,14,7,124,6,18,,,0,Matches
688,Francesco Di Mariano,it ITA,FW,Venezia,it Serie A,25,1996,0.7,0,0,0,1,1,0,1,0,1,,,0,Matches
689,Francesco Di Tacchio,it ITA,"MF,DF",Salernitana,it Serie A,31,1990,13.9,3,0,0,24,24,0,7,24,8,,,1,Matches
690,Boulaye Dia,sn SEN,FW,Villarreal,es La Liga,24,1996,14.1,3,0,0,23,13,7,1,4,5,,,0,Matches
691,Moussa Diaby,fr FRA,MF,Leverkusen,de Bundesliga,22,1999,30.7,10,1,1,38,25,17,85,8,11,,,0,Matches
692,Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,fr Ligue 1,20,2000,0.7,1,1,0,2,1,0,0,1,0,,,0,Matches
693,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,1996,21.6,11,0,0,26,15,1,5,33,25,,,2,Matches
694,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,,,0,Matches
695,Abdou Diallo,sn SEN,DF,Paris Saint-Germain,fr Ligue 1,25,1996,9.7,1,0,0,12,3,0,17,11,14,,,0,Matches
696,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,1995,17.1,2,0,0,17,20,15,9,4,5,,,0,Matches
697,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,1999,11.4,1,0,0,8,15,0,8,7,11,,,0,Matches
698,Habib Diarra,sn SEN,MF,Strasbourg,fr Ligue 1,17,2004,1.2,1,0,0,2,1,0,0,0,1,,,0,Matches
699,Stéphane Diarra,fr FRA,"FW,MF",Lorient,fr Ligue 1,22,1998,5.8,2,0,0,6,8,2,22,7,9,,,0,Matches
700,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,1997,26.7,5,0,0,27,10,2,3,24,20,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Krépin Diatta,sn SEN,MF,Monaco,fr Ligue 1,22,1999,3.2,0,0,0,3,9,0,3,1,2,,,0,Matches
702,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1997,1.9,0,0,0,5,0,0,0,0,2,,,0,Matches
703,Brahim Díaz,ma MAR,MF,Milan,it Serie A,21,1999,20.6,4,0,0,22,33,4,12,8,17,,,0,Matches
704,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1997,1,0,0,0,0,0,0,0,0,0,,,0,Matches
705,Luis Díaz,co COL,FW,Liverpool,eng Premier League,24,1997,10.6,0,0,0,14,14,3,14,4,7,,,0,Matches
706,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,1988,16.7,5,0,0,15,4,0,12,17,14,,,0,Matches
707,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,31,1990,3.1,1,0,0,3,7,2,9,1,2,,,0,Matches
708,Bamba Dieng,sn SEN,"FW,MF",Marseille,fr Ligue 1,21,2000,10.8,0,1,0,13,12,4,3,4,10,,,0,Matches
