Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
776,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,0,0,0,2,2,0,1,2,0,,,0,Matches
777,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,2,0,0,16,12,0,13,16,11,,,0,Matches
778,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,5,2,0,21,20,2,1,32,17,,,1,Matches
779,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3,1,0,0,2,3,0,0,6,3,,,0,Matches
780,Erik Durm,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1992,16.4,1,0,0,9,14,1,48,29,13,,,0,Matches
781,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,0,0,0,1,1,0,0,0,0,,,0,Matches
782,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,23,1997,22.5,4,0,0,22,14,0,10,30,21,,,0,Matches
783,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,0,0,0,10,30,4,69,1,8,,,0,Matches
784,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,2,0,0,26,37,10,16,3,6,,,0,Matches
785,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,0,0,0,0,0,0,0,0,1,,,0,Matches
786,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,1,0,0,3,4,0,4,2,3,,,0,Matches
787,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38,3,0,0,19,27,1,2,60,38,,,0,Matches
788,Simone Edera,it ITA,MF,Torino,it Serie A,23,1997,0.6,0,0,0,1,1,0,5,1,1,,,0,Matches
789,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36,3,0,0,1,4,0,0,0,1,,,0,Matches
790,Kyle Edwards,eng ENG,MF,West Brom,eng Premier League,22,1998,1.3,0,0,0,1,1,0,1,1,3,,,0,Matches
791,John Egan,ie IRL,DF,Sheffield United,eng Premier League,27,1992,29.2,7,1,0,29,11,0,4,37,23,,,0,Matches
792,Johannes Eggestein,de GER,FW,Werder Bremen,de Bundesliga,22,1998,0.4,0,0,0,1,0,0,1,1,0,,,0,Matches
793,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,5,0,0,32,39,1,19,46,44,,,0,Matches
794,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
795,Kingsley Ehizibue,nl NED,"DF,MF",Köln,de Bundesliga,25,1995,12.6,5,0,0,19,16,2,39,22,17,,,0,Matches
796,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,9,0,0,49,57,0,3,51,30,,,0,Matches
797,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,18,2002,1,1,0,0,3,1,0,0,0,1,,,0,Matches
798,Anthony Elanga,se SWE,"MF,FW",Manchester Utd,eng Premier League,18,2002,1.7,0,0,0,2,4,1,2,1,2,,,0,Matches
799,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,20,1,0,0,26,40,4,143,24,18,,,0,Matches
800,Elif Elmas,mk MKD,MF,Napoli,it Serie A,20,1999,8.2,3,0,0,10,8,1,6,2,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
801,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,2,0,0,6,3,0,38,19,13,,,0,Matches
802,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,3,0,0,10,10,0,2,24,7,,,0,Matches
803,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,5,0,0,22,27,1,5,19,15,,,1,Matches
804,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,23,1996,28.2,1,0,0,14,14,1,0,70,35,,,0,Matches
805,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,1,0,0,8,2,0,0,6,2,,,0,Matches
806,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,23,1997,16,4,0,0,34,55,11,5,9,9,,,0,Matches
807,Emerson,br BRA,DF,Real Betis,es La Liga,21,1999,33.2,9,1,0,56,73,3,90,64,48,,,1,Matches
808,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,28,1991,3.9,1,0,0,5,12,0,2,0,0,,,0,Matches
809,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,1,0,0,3,1,0,0,7,0,,,0,Matches
810,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,2,0,0,28,36,25,14,8,12,,,0,Matches
811,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,22,1997,5.1,0,0,0,9,13,2,9,5,3,,,0,Matches
812,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,5,0,0,45,54,0,2,55,46,,,0,Matches
813,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,1,0,0,31,19,8,8,6,14,,,0,Matches
814,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,1,0,0,13,4,1,104,11,5,,,0,Matches
815,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20,6,0,0,37,13,0,2,39,16,,,0,Matches
816,Patrick Erras,de GER,"DF,MF",Werder Bremen,de Bundesliga,25,1995,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
817,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,5,0,0,14,9,0,4,21,13,,,0,Matches
818,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5,1,0,0,0,0,0,0,0,1,,,0,Matches
819,Dani Escriche,es ESP,"MF,FW",Huesca,es La Liga,22,1998,9.5,5,1,0,20,16,6,8,8,7,,,0,Matches
820,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,3,0,0,8,7,1,21,8,8,,,0,Matches
821,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,6,0,0,32,21,3,79,42,46,,,0,Matches
822,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,1,0,0,3,0,0,3,7,4,,,0,Matches
823,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,7,0,0,33,22,0,92,19,7,,,0,Matches
824,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13,1,0,0,24,20,6,65,32,20,,,0,Matches
825,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1,1,0,0,2,1,0,5,2,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
826,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,3,0,0,14,2,0,0,13,5,,,1,Matches
827,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,7,0,0,18,12,1,0,45,12,,,1,Matches
828,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,4,0,0,29,28,0,85,29,28,,,0,Matches
829,Valentin Eysseric,fr FRA,MF,Fiorentina,it Serie A,28,1992,8.1,2,0,0,12,11,0,33,8,9,,,0,Matches
830,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,3,0,0,18,71,1,85,20,15,,,0,Matches
831,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,0,0,0,0,0,0,0,0,0,,,0,Matches
832,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,35,1985,35,2,0,0,1,2,0,0,0,1,,,0,Matches
833,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,1993,28.5,6,0,0,29,27,0,2,41,35,,,0,Matches
834,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,5,1,1,36,13,1,33,42,40,,,0,Matches
835,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,33,1987,9.7,2,0,0,15,13,0,68,14,13,,,0,Matches
836,Bandiougou Fadiga,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,19,2001,0.7,1,0,0,2,2,0,0,0,1,,,0,Matches
837,Bandiougou Fadiga,fr FRA,MF,Brest,fr Ligue 1,19,2001,0.5,0,0,0,0,1,0,1,0,0,,,0,Matches
838,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,13,2,1,23,15,0,0,63,22,,,0,Matches
839,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,0,0,0,1,2,0,1,0,0,,,0,Matches
840,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,20.8,2,0,0,0,3,0,0,1,1,,,0,Matches
841,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,1998,32.1,0,0,0,36,72,0,142,32,30,,,1,Matches
842,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,1993,29.3,11,0,0,21,25,0,18,37,25,,,0,Matches
843,Iago Falque,es ESP,MF,Benevento,it Serie A,30,1990,4,0,0,0,0,3,0,31,0,3,,,0,Matches
844,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,2,0,0,9,3,1,0,3,5,,,0,Matches
845,Paolo Faragò,it ITA,"DF,MF",Bologna,it Serie A,27,1993,0.3,0,0,0,0,0,0,0,0,1,,,0,Matches
846,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,2,0,0,7,2,0,11,7,10,,,0,Matches
847,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,28,1991,32.1,8,0,0,47,38,10,65,55,37,,,0,Matches
848,Mohamed Fares,dz ALG,MF,Lazio,it Serie A,24,1996,12.7,5,0,0,28,8,2,60,19,14,,,0,Matches
849,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,5,0,0,18,16,2,22,13,6,,,0,Matches
850,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,1.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
851,Noah Fatar,fr FRA,FW,Angers,fr Ligue 1,18,2002,0.2,0,0,0,3,0,0,0,0,0,,,0,Matches
852,Ansu Fati,es ESP,"MF,FW",Barcelona,es La Liga,17,2002,4.8,1,0,0,6,11,2,4,3,4,,,0,Matches
853,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,2,0,0,12,6,1,51,9,12,,,0,Matches
854,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,1,0,0,14,8,9,0,0,1,,,0,Matches
855,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,2,0,0,6,3,0,4,9,2,,,0,Matches
856,Nabil Fekir,fr FRA,MF,Real Betis,es La Liga,27,1993,29.1,5,1,0,80,93,13,113,11,25,,,0,Matches
857,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,8,0,0,29,14,0,1,35,17,,,1,Matches
858,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,5,0,0,14,8,1,3,23,22,,,0,Matches
859,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,17.5,6,0,0,16,48,6,10,5,5,,,0,Matches
860,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29,5,0,0,24,24,1,5,55,24,,,1,Matches
861,Zinedine Ferhat,dz ALG,"MF,FW",Nîmes,fr Ligue 1,27,1993,32.9,2,0,0,23,66,9,126,33,20,,,0,Matches
862,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,6,0,0,43,53,3,168,27,31,,,0,Matches
863,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,de Bundesliga,24,1996,9.3,1,0,0,7,5,1,27,29,5,,,0,Matches
864,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29,0,0,0,0,2,0,0,2,1,,,0,Matches
865,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,1,0,0,11,31,1,125,22,13,,,0,Matches
866,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22,0,0,0,0,3,0,0,3,1,,,0,Matches
867,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16,0,0,0,0,3,0,0,0,0,,,0,Matches
868,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,1,0,0,6,2,0,1,9,2,,,0,Matches
869,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,1.6,0,0,0,4,7,0,0,1,1,,,0,Matches
870,Carlos Fernández,es ESP,"MF,FW",Real Sociedad,es La Liga,24,1996,4.3,5,0,0,18,9,0,3,0,1,,,0,Matches
871,Federico Fernández,ar ARG,DF,Newcastle United,eng Premier League,31,1989,23.1,4,0,0,15,14,0,12,17,22,,,1,Matches
872,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23,8,0,0,28,13,3,1,41,18,,,0,Matches
873,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,6,0,0,22,10,0,6,23,16,,,0,Matches
874,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,6,0,0,40,16,1,1,41,31,,,0,Matches
875,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,3,0,0,9,10,0,4,26,14,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
876,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,32,1988,28.1,5,0,0,53,38,15,242,26,14,,,0,Matches
877,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,4,0,0,15,8,0,56,22,9,,,0,Matches
878,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,3.3,5,1,1,22,6,1,1,1,3,,,0,Matches
879,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,28.6,6,0,0,52,35,0,28,16,40,,,0,Matches
880,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1,0,0,0,0,0,0,0,0,0,,,0,Matches
881,Fidel,es ESP,"MF,DF",Elche,es La Liga,30,1989,26.6,8,0,0,30,42,5,166,18,29,,,0,Matches
882,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,0.7,0,0,0,2,1,0,0,2,4,,,0,Matches
883,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,6,0,0,0,10,5,2,4,1,2,,,0,Matches
884,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,31.5,2,0,0,22,17,4,14,12,17,,,0,Matches
885,Junior Firpo,do DOM,"MF,DF",Barcelona,es La Liga,23,1996,3.2,2,0,0,9,6,3,4,5,1,,,0,Matches
886,Will Fish,eng ENG,DF,Manchester Utd,eng Premier League,17,2003,0,0,0,0,0,0,0,0,0,0,,,0,Matches
887,John Fleck,sct SCO,MF,Sheffield United,eng Premier League,28,1991,28.6,4,0,0,33,28,1,97,27,33,,,0,Matches
888,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3,0,0,0,0,0,0,0,0,0,,,0,Matches
889,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,2000,4,1,0,0,4,2,0,1,7,7,,,0,Matches
890,Alexis Flips,fr FRA,MF,Reims,fr Ligue 1,20,2000,0.5,0,0,0,1,1,0,5,0,0,,,0,Matches
891,Alessandro Florenzi,it ITA,"DF,MF",Paris Saint-Germain,fr Ligue 1,29,1991,17.1,1,0,0,10,7,2,81,19,16,,,0,Matches
892,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,0,1,0,0,0,0,,,0,Matches
893,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,20,2000,18,0,0,0,13,34,3,74,11,11,,,0,Matches
894,Mamadou Fofana,ml MLI,"MF,DF",Metz,fr Ligue 1,22,1998,11.9,2,0,0,13,2,0,1,21,14,,,0,Matches
895,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,25.7,2,0,0,21,23,1,20,33,9,,,0,Matches
896,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,7,0,0,37,29,2,2,61,37,,,0,Matches
897,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,1,0,0,6,5,1,0,10,4,,,0,Matches
898,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,31.9,10,1,1,46,34,0,37,35,55,,,0,Matches
899,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,4,0,0,34,34,4,57,68,41,,,1,Matches
900,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
901,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,24.2,8,0,0,45,16,0,1,55,41,,,0,Matches
902,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,0,0,0,1,3,0,0,6,3,,,0,Matches
903,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,3,1,1,17,3,1,10,12,9,,,0,Matches
904,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,7,0,0,30,16,0,12,37,28,,,1,Matches
905,Fernando Forestieri,it ITA,FW,Udinese,it Serie A,30,1990,6.1,1,0,0,12,21,5,10,2,8,,,0,Matches
906,Pablo Fornals,es ESP,MF,West Ham United,eng Premier League,24,1996,28.6,3,0,0,29,17,7,47,35,30,,,0,Matches
907,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,de Bundesliga,28,1991,17.1,0,0,0,15,25,7,41,12,8,,,0,Matches
908,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8,0,0,0,1,3,0,0,0,0,,,0,Matches
909,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,16.8,4,0,0,24,21,4,21,13,13,,,0,Matches
910,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,7,1,1,25,8,0,1,30,22,,,1,Matches
911,Yassin Fortune,ht HAI,"FW,MF",Angers,fr Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
912,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,1,0,0,1,0,1,5,3,0,,,0,Matches
913,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,2,0,0,5,4,0,9,7,2,,,0,Matches
914,Daam Foulon,be BEL,"DF,MF",Benevento,it Serie A,21,1999,11.3,4,0,0,16,23,0,27,13,16,,,1,Matches
915,Dimitri Foulquier,fr FRA,"DF,MF",Granada,es La Liga,27,1993,29.6,7,0,0,29,24,3,55,24,21,,,1,Matches
916,Juan Foyth,ar ARG,"DF,MF",Villarreal,es La Liga,22,1998,13,6,0,0,20,14,0,1,18,22,,,0,Matches
917,Gianluca Frabotta,it ITA,"DF,MF",Juventus,it Serie A,21,1999,7.7,5,0,0,12,2,0,32,14,5,,,0,Matches
918,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,6,1,1,13,12,1,57,34,27,,,1,Matches
919,Tyrese Francois,au AUS,MF,Fulham,eng Premier League,20,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
920,Ryan Fraser,sct SCO,"FW,MF",Newcastle United,eng Premier League,26,1994,10.3,2,1,1,5,20,0,103,7,2,,,0,Matches
921,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,26.6,5,0,0,46,30,1,9,46,42,,,0,Matches
922,Ryan Fredericks,eng ENG,"DF,MF",West Ham United,eng Premier League,27,1992,6.3,2,0,0,11,10,1,22,10,5,,,0,Matches
923,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,30.1,5,0,0,40,31,1,20,46,40,,,0,Matches
924,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,6,0,0,31,31,0,28,56,34,,,0,Matches
925,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34,1,0,0,26,22,2,12,53,29,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
926,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,de Bundesliga,19,2000,4.8,1,0,0,8,12,0,21,2,4,,,0,Matches
927,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,1997,24.3,3,0,0,38,28,3,110,16,25,,,0,Matches
928,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,4,0,0,14,5,0,10,14,8,,,0,Matches
929,Angelo Fulgini,nc NCL,MF,Angers,fr Ligue 1,23,1996,30.3,4,0,0,29,130,3,99,16,13,,,0,Matches
930,Niclas Füllkrug,de GER,"FW,MF",Werder Bremen,de Bundesliga,27,1993,9.7,1,0,0,15,14,15,4,3,2,,,0,Matches
931,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,1,0,0,7,3,0,1,8,8,,,0,Matches
932,Darnell Furlong,eng ENG,"DF,MF",West Brom,eng Premier League,24,1995,32.6,5,0,0,33,33,3,98,49,28,,,1,Matches
933,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5,0,0,0,0,0,0,0,0,0,,,0,Matches
934,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,1.5,1,0,0,2,3,0,0,2,3,,,0,Matches
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,6.2,2,0,0,5,5,0,0,6,5,,,0,Matches
936,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,9.7,1,0,0,12,18,4,6,3,2,,,0,Matches
937,Mijat Gaćinović,rs SRB,"MF,FW",Hoffenheim,de Bundesliga,25,1995,9.1,5,0,0,14,7,0,27,17,9,,,0,Matches
938,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,13.7,2,0,0,23,17,0,9,21,17,,,0,Matches
939,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,21.7,6,0,0,28,34,0,38,42,20,,,0,Matches
940,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,1999,8.5,1,0,0,24,19,3,1,3,4,,,0,Matches
941,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,1988,4.8,0,0,0,5,4,3,2,0,1,,,0,Matches
942,Javi Galán,es ESP,"MF,DF",Huesca,es La Liga,25,1994,34.1,5,0,0,62,97,5,158,38,53,,,0,Matches
943,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,2000,28.1,11,0,0,43,63,0,67,27,38,,,0,Matches
944,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,1986,9,2,0,0,31,12,4,10,2,4,,,0,Matches
945,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,1987,12,0,0,0,9,8,9,3,0,4,,,0,Matches
946,Idrissa Gana Gueye,sn SEN,MF,Paris Saint-Germain,fr Ligue 1,30,1989,17.6,3,0,0,35,19,0,8,18,35,,,0,Matches
947,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,1999,14.5,0,0,0,15,46,11,14,8,3,,,0,Matches
948,Aleix García,es ESP,MF,Eibar,es La Liga,23,1997,4.9,1,0,0,4,1,0,26,8,5,,,0,Matches
949,Borja García,es ESP,"MF,FW",Huesca,es La Liga,29,1990,12.4,0,0,0,3,33,1,12,10,9,,,0,Matches
950,Dani García,es ESP,MF,Athletic Club,es La Liga,30,1990,21.3,8,0,0,29,22,0,6,36,21,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
951,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35,8,0,0,45,25,1,1,58,20,,,1,Matches
952,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,4.3,0,0,0,4,2,0,0,4,6,,,0,Matches
953,Manu García,es ESP,MF,Alavés,es La Liga,34,1986,12.5,9,1,1,18,28,1,5,12,14,,,0,Matches
954,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,31,1989,5.6,2,0,0,5,8,1,37,11,8,,,0,Matches
955,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,34,1986,19.4,8,2,1,52,50,11,19,14,20,,,0,Matches
956,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,27,1993,30.2,2,0,0,42,41,6,160,28,32,,,0,Matches
957,Sergi García,es ESP,MF,Alavés,es La Liga,21,1999,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
958,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,13.8,3,0,0,14,4,0,4,13,10,,,1,Matches
959,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,20.6,3,1,0,20,10,0,38,30,38,,,0,Matches
960,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,,,0,Matches
961,Dwight Gayle,eng ENG,FW,Newcastle United,eng Premier League,29,1990,5.7,0,0,0,6,6,3,5,1,1,,,0,Matches
962,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8,3,0,0,0,1,0,0,1,1,,,0,Matches
963,Jean-Philippe Gbamin,ci CIV,"DF,MF",Everton,eng Premier League,24,1995,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
964,Yann Gboho,fr FRA,MF,Rennes,fr Ligue 1,19,2001,3.4,0,0,0,8,7,1,3,1,5,,,0,Matches
965,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,25.5,0,0,0,0,3,0,0,0,0,,,0,Matches
966,Christian Gebauer,at AUT,MF,Arminia,de Bundesliga,26,1993,7.6,0,0,0,7,9,0,9,5,4,,,0,Matches
967,Theodor Gebre Selassie,cz CZE,"MF,DF",Werder Bremen,de Bundesliga,33,1986,33.7,3,0,0,26,45,7,59,62,36,,,0,Matches
968,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,2003,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
969,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,1998,7.3,4,1,0,15,9,0,34,3,10,,,0,Matches
970,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,1985,11.5,0,0,0,7,16,2,10,17,8,,,0,Matches
971,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,26,1994,21.5,3,0,0,36,27,5,40,22,31,,,0,Matches
