Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1460,Senad Lulić,ba BIH,MF,Lazio,it Serie A,32,1986,32.5,5,0,0,41,27,7,140,46,45,0,2,0,Matches
1461,Antonio Luna,es ESP,"MF,DF",Levante,es La Liga,27,1991,14,4,0,0,14,12,0,52,15,10,,,0,Matches
1462,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,0,1,0,0,0,0,,,0,Matches
1463,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,0,0,0,10,7,0,2,13,7,0,2,0,Matches
1464,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,2,0,0,17,34,0,0,47,30,0,0,0,Matches
1465,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,0,0,0,0,1,0,0,0,0,0,0,0,Matches
1466,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1,0,0,0,1,1,0,0,5,1,0,0,0,Matches
1467,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,2,1,1,11,3,2,1,22,18,0,0,0,Matches
1468,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,3,0,0,18,10,0,2,17,14,0,1,0,Matches
1469,Babis Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,1,0,0,9,2,1,42,20,8,0,0,0,Matches
1470,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,5,1,0,24,33,0,7,72,41,0,0,0,Matches
1471,Darwin Machís,ve VEN,"MF,FW",Udinese,it Serie A,25,1993,5.1,2,0,0,7,12,0,22,2,7,0,0,0,Matches
1472,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,5,2,1,26,78,2,206,13,34,2,0,0,Matches
1473,Gary Madine,eng ENG,FW,Cardiff City,eng Premier League,27,1990,0.4,0,0,0,2,1,0,0,0,1,0,0,0,Matches
1474,Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,1,0,0,4,12,0,23,15,13,0,0,0,Matches
1475,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,0,0,14,13,0,1,20,11,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1476,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,4,1,1,37,39,0,2,25,32,0,2,0,Matches
1477,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,2,0,0,20,12,0,0,15,10,0,0,0,Matches
1478,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,6,1,0,20,16,4,1,36,17,0,0,0,Matches
1479,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,0,0,0,10,15,9,74,9,7,0,0,0,Matches
1480,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,4,0,0,18,14,1,2,23,21,0,0,0,Matches
1481,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,4,0,0,12,40,0,30,31,27,0,0,0,Matches
1482,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,2,0,0,19,16,0,10,31,18,0,1,0,Matches
1483,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19,5,0,0,18,4,1,8,24,17,0,2,0,Matches
1484,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38,1,0,0,0,10,0,0,1,1,0,0,0,Matches
1485,Linton Maina,de GER,"MF,FW",Hannover 96,de Bundesliga,19,1999,15.7,0,0,0,11,15,1,27,14,17,0,0,0,Matches
1486,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,20,1997,11,3,2,1,8,13,1,18,19,19,0,0,0,Matches
1487,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,1,0,0,4,2,0,1,0,1,0,1,0,Matches
1488,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,1991,25,3,0,0,17,73,11,41,5,12,3,0,0,Matches
1489,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1998,11.4,3,0,0,12,14,0,5,8,9,0,0,0,Matches
1490,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,4,0,0,19,11,1,4,71,45,,,0,Matches
1491,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,4,0,0,11,17,2,0,27,13,0,0,0,Matches
1492,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,1997,6.8,0,0,0,5,9,8,16,1,2,,,0,Matches
1493,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,3,0,0,25,23,3,96,45,31,0,1,0,Matches
1494,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,0,0,0,7,7,2,23,6,8,0,0,0,Matches
1495,Hugo Mallo,es ESP,"DF,MF",Celta Vigo,es La Liga,27,1991,34.4,11,0,0,51,27,9,177,50,41,,,0,Matches
1496,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,1,0,0,3,0,0,1,0,1,0,0,0,Matches
1497,Vincent Manceau,fr FRA,"DF,MF",Angers,fr Ligue 1,29,1989,31,2,0,0,29,35,1,59,38,64,0,0,1,Matches
1498,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25,5,0,0,37,15,2,3,47,29,0,1,0,Matches
1499,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,1,1,0,3,2,0,0,2,0,0,2,0,Matches
1500,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,0,0,0,5,2,0,4,1,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1501,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,26,1991,34,10,0,0,56,22,1,19,41,34,,,0,Matches
1502,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,8,1,0,46,40,1,47,43,38,0,0,0,Matches
1503,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,4,0,0,35,34,8,18,15,24,1,0,0,Matches
1504,Sadio Mané,sn SEN,"FW,MF",Liverpool,eng Premier League,26,1992,34.2,2,0,0,35,64,26,39,16,30,1,0,0,Matches
1505,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,2,1,0,14,12,0,81,20,26,0,1,0,Matches
1506,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,6,0,0,30,20,1,1,49,25,0,1,0,Matches
1507,Javier Manquillo,es ESP,DF,Newcastle United,eng Premier League,24,1994,12.2,2,0,0,13,8,1,29,16,21,0,0,0,Matches
1508,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,0,0,12,16,0,0,22,9,,,1,Matches
1509,Juan Manuel Valencia,co COL,MF,Bologna,it Serie A,20,1998,0.3,1,0,0,1,0,0,1,1,0,0,0,0,Matches
1510,Harrison Manzala,cd COD,MF,Angers,fr Ligue 1,24,1994,0.8,0,0,0,1,4,1,4,0,1,0,0,0,Matches
1511,Fran Manzanara,es ESP,DF,Levante,es La Liga,21,1996,1.7,0,0,0,1,1,0,0,1,5,,,0,Matches
1512,Myziane Maolida,km COM,FW,Nice,fr Ligue 1,19,1999,10.6,2,0,0,5,7,3,7,2,8,0,0,0,Matches
1513,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,2,1,1,13,26,0,79,25,31,0,0,0,Matches
1514,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,2,0,0,9,8,0,9,26,16,0,0,0,Matches
1515,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,0,0,0,10,4,0,14,23,4,0,0,0,Matches
1516,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,6,0,0,33,12,0,3,58,33,0,0,2,Matches
1517,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,6,0,0,19,20,5,72,17,19,,,0,Matches
1518,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,24,1994,27.4,1,0,0,29,30,7,153,28,28,1,0,0,Matches
1519,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,1,0,0,0,0,0,0,0,0,0,0,0,Matches
1520,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,9,0,0,40,25,0,12,36,24,0,1,0,Matches
1521,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,29,1989,26.9,7,2,1,39,11,9,78,27,32,,,0,Matches
1522,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,2,0,0,10,14,1,4,28,25,1,0,0,Matches
1523,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0,0,1,1,0,0,1,0,,,0,Matches
1524,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,5,0,0,8,18,0,0,44,15,,,0,Matches
1525,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5,2,0,0,5,4,14,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1526,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,0,0,3,1,0,1,1,0,0,0,0,Matches
1527,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,3,0,0,19,4,1,1,25,26,0,0,0,Matches
1528,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20,4,0,0,22,14,0,19,39,28,0,0,0,Matches
1529,Adrián Marín,es ESP,DF,Alavés,es La Liga,21,1997,3.2,2,0,0,11,3,0,2,7,8,,,0,Matches
1530,João Mário,pt POR,MF,Inter,it Serie A,25,1993,12,2,0,0,12,23,0,33,5,16,0,0,0,Matches
1531,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,5,0,0,16,9,1,0,40,26,,,0,Matches
1532,Lazar Marković,rs SRB,"FW,MF",Fulham,eng Premier League,24,1994,0.5,0,0,0,1,0,0,0,1,0,0,0,0,Matches
1533,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,4,1,1,19,8,0,7,26,19,0,0,0,Matches
1534,Marquinhos,br BRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,24,1994,29.9,2,1,0,30,11,1,1,41,40,0,1,0,Matches
1535,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21,5,0,0,38,32,8,17,4,6,,,0,Matches
1536,Anthony Martial,fr FRA,"FW,MF",Manchester Utd,eng Premier League,22,1995,18,2,0,0,14,28,6,33,3,8,2,0,0,Matches
1537,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32,3,0,0,29,28,6,236,42,33,1,0,0,Matches
1538,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,9,0,0,35,23,0,21,27,31,0,1,0,Matches
1539,Marvin Martin,fr FRA,"MF,FW",Reims,fr Ligue 1,30,1988,6.9,1,0,0,6,15,1,23,2,2,0,0,0,Matches
1540,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,12,0,0,38,55,0,15,68,26,,,0,Matches
1541,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,3,0,0,12,14,0,4,31,17,0,0,0,Matches
1542,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,4,0,0,27,43,3,12,4,5,0,0,0,Matches
1543,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,7,0,0,29,48,0,13,54,33,1,1,0,Matches
1544,Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,0,0,0,3,7,1,3,1,3,,,0,Matches
1545,Gelson Martins,pt POR,MF,Monaco,fr Ligue 1,23,1995,15.4,1,0,0,14,25,2,58,8,14,0,0,0,Matches
1546,Adam Marušić,me MNE,MF,Lazio,it Serie A,25,1992,23.5,2,1,0,32,18,2,57,23,17,0,1,0,Matches
1547,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,25,1993,11,2,0,0,14,5,0,1,25,11,0,1,0,Matches
1548,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,5,0,0,17,18,2,5,46,16,1,1,1,Matches
1549,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,5,0,0,17,10,1,31,16,18,0,0,0,Matches
1550,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,1,0,0,0,1,0,0,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1551,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,0,1,0,0,2,2,0,0,0,Matches
1552,Arthur Masuaku,cd COD,DF,West Ham United,eng Premier League,24,1993,19.5,2,0,0,16,5,0,36,36,26,0,0,0,Matches
1553,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27,10,0,0,79,52,30,55,17,21,,,0,Matches
1554,Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,30,1988,14.3,3,0,0,10,9,8,67,6,4,2,0,0,Matches
1555,Luca Matarese,it ITA,MF,Frosinone,it Serie A,20,1998,0.2,1,0,0,1,0,0,0,0,0,0,0,0,Matches
1556,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,2,0,0,33,30,36,29,6,8,1,0,0,Matches
1557,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,2,0,0,0,5,0,0,2,0,0,0,0,Matches
1558,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,8,2,1,27,20,1,9,31,33,0,0,0,Matches
1559,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,3,0,0,12,17,0,0,31,27,0,0,0,Matches
1560,Rabbi Matondo,wls WAL,MF,Schalke 04,de Bundesliga,17,2000,2.1,0,0,0,3,0,0,4,0,1,0,0,0,Matches
1561,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,3,0,0,6,5,10,5,4,1,0,0,0,Matches
1562,Federico Mattiello,it ITA,"MF,DF",Bologna,it Serie A,23,1995,14.8,2,1,0,17,12,1,71,20,20,0,0,0,Matches
1563,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,5,0,0,34,25,7,34,29,34,0,0,0,Matches
1564,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,0,0,5,4,0,0,5,4,0,0,0,Matches
1565,Stephy Mavididi,eng ENG,"FW,MF",Juventus,it Serie A,20,1998,0.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1566,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,1,0,0,2,0,0,0,5,1,0,0,0,Matches
1567,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,2,0,0,6,5,0,3,19,8,0,0,0,Matches
1568,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,1,0,0,13,21,3,205,23,27,0,0,0,Matches
1569,Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,3,0,0,9,7,3,36,6,10,0,0,0,Matches
1570,Eric Maxim Choupo-Moting,cm CMR,FW,Paris Saint-Germain,fr Ligue 1,29,1989,8.9,0,0,0,16,6,12,7,3,4,0,0,0,Matches
1571,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18,1,0,0,16,33,16,5,5,4,,,0,Matches
1572,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1,0,0,0,2,0,0,4,3,3,,,0,Matches
1573,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,3,0,0,13,5,0,7,4,2,0,0,0,Matches
1574,Kylian Mbappé,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,19,1998,26,5,1,0,19,44,30,25,5,4,4,0,0,Matches
1575,Ibrahima Mbaye,sn SEN,"DF,MF",Bologna,it Serie A,23,1994,22.3,6,0,0,35,23,1,14,20,31,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1576,Loïc Mbe Soh,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,17,2001,2,0,0,0,1,0,0,0,1,1,0,0,0,Matches
1577,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,1995,4,0,0,0,3,5,0,4,10,9,0,0,0,Matches
1578,Adama Mbengue,sn SEN,"DF,MF",Caen,fr Ligue 1,24,1993,8.2,3,0,0,21,8,0,28,8,31,0,1,0,Matches
1579,Isaac Mbenza,be BEL,"MF,FW",Huddersfield Town,eng Premier League,22,1996,11,1,0,0,9,6,6,34,6,8,0,0,0,Matches
1580,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5,1,0,0,5,9,0,0,7,0,0,0,0,Matches
1581,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0,0,0,3,7,0,3,6,10,0,1,0,Matches
1582,Jordi Mboula,es ESP,MF,Monaco,fr Ligue 1,19,1999,3.1,1,0,0,6,4,0,28,1,0,0,0,0,Matches
1583,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,30,1987,34,7,0,0,61,39,2,16,43,50,0,1,0,Matches
1584,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25,1,0,0,0,3,0,0,0,0,0,0,0,Matches
1585,James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0,0,0,0,0,0,0,1,1,0,0,0,Matches
1586,Kevin McDonald,sct SCO,MF,Fulham,eng Premier League,29,1988,9.3,5,1,1,12,6,0,3,11,11,0,0,0,Matches
1587,Levan Mchedlidze,ge GEO,"FW,MF",Empoli,it Serie A,28,1990,2.3,1,0,0,6,2,0,0,1,1,0,0,0,Matches
1588,Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,19,1998,19.4,6,0,0,34,17,5,11,35,14,1,0,0,Matches
1589,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,18,1999,17.7,2,0,0,15,10,1,118,14,23,0,0,0,Matches
1590,Scott McTominay,sct SCO,"MF,DF",Manchester Utd,eng Premier League,21,1996,9.6,1,0,0,11,16,1,3,14,9,0,0,0,Matches
1591,Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1994,1.2,0,0,0,1,2,0,4,1,2,0,0,0,Matches
1592,Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,8,1,1,25,18,2,52,17,8,,,0,Matches
1593,Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38,9,0,0,28,20,0,4,44,26,0,2,2,Matches
1594,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,6,0,0,34,55,11,23,9,13,1,0,0,Matches
1595,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,1991,18.8,1,0,0,29,38,18,76,16,30,0,0,0,Matches
1596,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,7,1,0,61,52,2,15,31,23,0,1,0,Matches
1597,Farid El Melali,dz ALG,MF,Angers,fr Ligue 1,21,1997,3.6,1,0,0,7,8,0,7,6,6,1,0,0,Matches
1598,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,1997,22.2,3,0,0,11,56,0,13,13,8,,,0,Matches
1599,Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,3,0,0,32,17,1,3,2,23,,,0,Matches
1600,Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,2,0,0,11,40,0,4,9,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1601,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,24,1994,30.4,5,0,0,36,33,11,201,11,9,0,0,0,Matches
1602,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,7,0,0,44,47,0,11,47,44,1,0,0,Matches
1603,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,10,0,0,39,66,0,137,67,51,0,2,0,Matches
1604,Brais Méndez,es ESP,MF,Celta Vigo,es La Liga,21,1997,26.1,5,0,0,38,64,11,108,24,31,,,0,Matches
1605,Nathaniel Mendez-Laing,gt GUA,MF,Cardiff City,eng Premier League,26,1992,10.9,0,0,0,7,3,3,26,11,27,1,0,0,Matches
1606,Stiven Mendoza,co COL,"MF,FW",Amiens,fr Ligue 1,26,1992,20.9,4,0,0,25,45,2,86,15,20,0,0,0,Matches
1607,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,2,0,0,14,9,10,3,1,3,0,0,0,Matches
1608,Benjamin Mendy,fr FRA,"DF,MF",Manchester City,eng Premier League,24,1994,10,1,0,0,12,2,0,51,10,12,0,0,0,Matches
1609,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38,3,0,0,2,15,0,0,3,1,0,0,0,Matches
1610,Ferland Mendy,fr FRA,"DF,MF",Lyon,fr Ligue 1,23,1995,28.1,2,0,0,29,42,0,80,31,29,0,1,0,Matches
1611,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,26,1992,23.2,5,0,0,22,36,0,4,27,20,0,1,0,Matches
1612,Hamza Mendyl,ma MAR,"DF,MF",Schalke 04,de Bundesliga,20,1997,6,5,0,0,11,6,0,19,10,17,0,0,0,Matches
1613,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,1,0,0,7,4,0,1,15,5,0,0,0,Matches
1614,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,10,0,0,32,19,2,5,26,23,,,0,Matches
1615,Alex Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,0,1,0,2,4,0,0,0,0,0,1,0,Matches
1616,Mehdi Merghem,dz ALG,"MF,FW",Guingamp,fr Ligue 1,21,1997,8,3,0,0,12,7,0,27,10,18,0,0,0,Matches
1617,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,10,1,1,70,37,1,15,29,28,,,0,Matches
1618,Sabin Merino,es ESP,FW,Leganés,es La Liga,26,1992,3.3,0,0,0,4,4,2,2,0,1,,,0,Matches
1619,Martín Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
1620,Dries Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25,1,0,0,33,28,14,74,13,13,0,0,0,Matches
1621,Roque Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,11,1,1,45,26,2,39,14,27,,,0,Matches
1622,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,3,0,0,22,66,17,78,3,7,,,0,Matches
1623,Romain Métanire,mg MAD,DF,Reims,fr Ligue 1,28,1990,3.5,1,1,0,6,5,1,1,7,9,0,1,0,Matches
1624,Thomas Meunier,be BEL,"DF,MF",Paris Saint-Germain,fr Ligue 1,26,1991,17.9,2,0,0,23,4,5,52,20,30,1,0,1,Matches
1625,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,3,0,0,13,10,0,0,30,14,1,2,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1626,Max Meyer,de GER,MF,Crystal Palace,eng Premier League,22,1995,15.7,3,0,0,10,18,1,25,17,20,1,0,0,Matches
1627,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8,5,0,0,11,4,0,1,12,11,0,2,0,Matches
1628,Míchel,es ESP,MF,Valladolid,es La Liga,30,1988,28.4,9,0,0,43,22,4,136,43,38,,,0,Matches
1629,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1,0,0,0,1,0,0,1,3,2,0,0,0,Matches
1630,Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
1631,Miguel,es ESP,FW,Valladolid,es La Liga,18,1999,0.1,0,0,0,0,1,0,0,1,0,,,0,Matches
1632,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,2,1,1,14,19,1,10,21,15,0,0,0,Matches
1633,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,8,1,1,60,19,1,21,51,41,0,0,0,Matches
1634,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,1994,26.6,4,0,0,43,28,16,5,3,11,0,0,0,Matches
1635,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,1995,26.6,7,1,0,60,34,12,34,29,31,0,0,0,Matches
1636,Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1997,1.8,1,1,1,0,0,0,0,0,0,0,0,0,Matches
1637,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38,10,0,0,60,39,0,183,72,70,0,0,0,Matches
1638,Pere Milla,es ESP,MF,Eibar,es La Liga,25,1992,3.8,0,0,0,7,5,2,16,2,6,,,0,Matches
1639,Vincenzo Millico,it ITA,FW,Torino,it Serie A,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1640,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,1986,19.9,7,2,1,28,27,0,133,16,25,0,0,0,Matches
1641,Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,4,0,0,40,41,13,9,4,10,,,0,Matches
1642,Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,3,0,0,13,5,1,0,7,8,1,0,0,Matches
1643,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0,0,0,0,1,0,1,7,3,0,0,0,Matches
1644,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,1,0,0,6,1,0,1,5,0,,,0,Matches
1645,Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,1987,14.4,2,0,0,16,25,4,63,5,8,0,0,0,Matches
1646,Jorge Miramón,es ESP,"DF,MF",Huesca,es La Liga,29,1989,27.7,5,0,0,26,13,0,81,44,54,,,0,Matches
1647,Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,3,0,0,20,10,1,0,14,6,0,2,0,Matches
