Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1475,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29,8,0,0,51,36,0,24,36,26,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1476,Jordan Lukaku,be BEL,MF,Lazio,it Serie A,25,1994,4.4,2,0,0,6,1,1,19,0,2,,,0,Matches
1477,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,2,0,0,47,20,23,24,1,6,,,0,Matches
1478,Dodi Lukebakio,be BEL,"MF,FW",Hertha BSC,de Bundesliga,21,1997,22.6,2,0,0,26,27,10,56,10,15,,,0,Matches
1479,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,20.7,5,1,0,43,21,2,23,28,16,,,0,Matches
1480,Senad Lulić,ba BIH,MF,Lazio,it Serie A,33,1986,17.5,6,0,0,28,11,7,69,22,12,,,0,Matches
1481,John Lundstram,eng ENG,MF,Sheffield United,eng Premier League,25,1994,27.3,5,0,0,28,12,7,55,33,31,,,0,Matches
1482,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,2,0,0,7,1,0,5,7,9,,,0,Matches
1483,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,1997,10.9,1,0,0,10,22,1,12,5,11,,,0,Matches
1484,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,0,0,0,0,2,0,0,1,0,,,0,Matches
1485,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,5,0,0,14,13,1,5,23,12,,,1,Matches
1486,Babis Lykogiannis,gr GRE,"DF,MF",Cagliari,it Serie A,25,1993,14.9,4,0,0,21,14,3,63,23,8,,,0,Matches
1487,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1990,21.6,1,0,0,15,16,0,2,45,16,,,0,Matches
1488,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,1998,3.9,0,0,0,4,4,1,23,1,5,,,0,Matches
1489,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,26,1993,23.7,5,0,0,43,43,12,141,26,13,,,0,Matches
1490,Yvann Macon,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,20,1998,1.1,1,0,0,1,3,0,3,3,1,,,0,Matches
1491,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,22,1996,29.2,4,0,0,36,88,4,220,10,32,,,0,Matches
1492,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,3,0,0,18,26,0,2,26,27,,,1,Matches
1493,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,4,0,0,19,5,1,0,14,12,,,0,Matches
1494,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,5,0,0,18,35,0,3,21,13,,,0,Matches
1495,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,2,0,0,2,3,0,0,2,0,,,0,Matches
1496,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,1,0,0,4,2,0,0,2,0,,,0,Matches
1497,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,1,0,0,3,6,0,6,7,9,,,0,Matches
1498,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38,6,0,0,33,22,6,2,75,23,,,0,Matches
1499,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,1,0,0,3,4,0,0,6,4,,,0,Matches
1500,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,1991,21.6,0,0,0,13,29,13,88,19,14,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1501,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,0,0,0,1,1,0,0,1,4,,,0,Matches
1502,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,0,0,0,4,4,0,15,7,6,,,0,Matches
1503,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,7,0,0,47,26,1,52,32,52,,,0,Matches
1504,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28,0,0,0,0,6,0,0,1,0,,,0,Matches
1505,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,6,1,1,15,13,0,17,29,21,,,0,Matches
1506,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,0,0,0,17,11,4,0,2,2,,,0,Matches
1507,Abdul Majeed Waris,gh GHA,"MF,FW",Strasbourg,fr Ligue 1,27,1991,4.1,1,0,0,8,20,1,7,4,4,,,0,Matches
1508,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,7,0,0,28,15,1,25,24,20,,,0,Matches
1509,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,11,1,0,0,21,14,1,8,3,10,,,0,Matches
1510,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,5,0,0,22,11,1,9,53,30,,,0,Matches
1511,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20,3,1,0,25,7,0,13,31,22,,,0,Matches
1512,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,0,0,0,2,4,0,13,3,6,,,0,Matches
1513,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2001,0.3,0,0,0,2,0,0,0,1,0,,,0,Matches
1514,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,1993,17.1,7,1,1,32,55,3,90,4,14,,,0,Matches
1515,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,1992,7.5,1,0,0,6,17,0,10,7,3,,,0,Matches
1516,Hugo Mallo,es ESP,"DF,MF",Celta Vigo,es La Liga,28,1991,21.8,7,0,0,31,27,3,85,25,41,,,0,Matches
1517,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,5,0,0,36,28,11,6,6,9,,,0,Matches
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22,1,0,0,14,11,1,42,21,21,,,0,Matches
1519,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,16,1,1,67,28,4,2,62,28,,,0,Matches
1520,Marco Mancosu,it ITA,MF,Lecce,it Serie A,30,1988,27.1,3,0,0,22,19,9,45,17,19,,,0,Matches
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,1,0,0,0,2,0,0,1,0,,,0,Matches
1522,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,1994,12.3,4,0,0,21,21,1,41,20,20,,,1,Matches
1523,Aïssa Mandi,dz ALG,DF,Real Betis,es La Liga,27,1991,28.6,9,0,0,29,18,5,3,40,17,,,0,Matches
1524,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,2,0,0,40,22,1,50,24,23,,,0,Matches
1525,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,3,0,0,46,51,14,49,14,33,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1526,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,3,1,1,13,1,1,0,8,2,,,0,Matches
1527,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,0,0,0,25,22,1,137,11,23,,,0,Matches
1528,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,2,0,0,9,5,0,9,7,6,,,0,Matches
1529,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,2,0,0,24,16,0,0,27,15,,,0,Matches
1530,Javier Manquillo,es ESP,"DF,MF",Newcastle United,eng Premier League,25,1994,17.8,5,0,0,19,11,1,45,20,25,,,0,Matches
1531,Giacomo Manzari,it ITA,MF,Sassuolo,it Serie A,18,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
1532,Myziane Maolida,km COM,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,0,0,0,10,6,1,9,3,10,,,0,Matches
1533,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20,3,0,0,14,32,2,63,23,33,,,0,Matches
1534,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,1,2,0,17,10,0,30,23,20,,,2,Matches
1535,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,4,0,0,13,8,0,1,22,17,,,0,Matches
1536,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,2,0,0,7,18,0,56,18,11,,,0,Matches
1537,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,25,1994,12.7,2,0,0,11,12,2,64,21,13,,,0,Matches
1538,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,5,0,0,18,13,0,2,28,5,,,0,Matches
1539,Óscar de Marcos,es ESP,"MF,DF",Athletic Club,es La Liga,30,1989,6,1,0,0,9,3,2,20,8,3,,,0,Matches
1540,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1,0,0,0,0,1,0,0,2,0,,,0,Matches
1541,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
1542,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0,0,0,2,0,0,0,1,0,,,0,Matches
1543,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,2,0,0,14,15,2,0,21,15,,,0,Matches
1544,Mariano,do DOM,FW,Real Madrid,es La Liga,25,1993,0.5,1,0,0,2,0,0,0,0,0,,,0,Matches
1545,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,6,1,1,20,7,2,21,10,14,,,1,Matches
1546,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,0,0,0,7,2,0,4,4,5,,,0,Matches
1547,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0,0,0,0,2,0,2,0,0,,,0,Matches
1548,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,1,0,0,25,4,0,20,12,13,,,0,Matches
1549,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1,0,0,0,0,0,0,0,2,1,,,0,Matches
1550,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,2,0,0,14,5,1,4,25,27,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1551,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,8,0,0,24,11,0,0,37,23,,,0,Matches
1552,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,de Bundesliga,20,1999,0.9,0,0,0,2,0,0,1,1,1,,,0,Matches
1553,Gonzalo Maroni,ar ARG,MF,Sampdoria,it Serie A,20,1999,2,0,0,0,3,1,0,12,3,1,,,0,Matches
1554,Marquinhos,br BRA,"MF,DF",Paris Saint-Germain,fr Ligue 1,25,1994,16.4,1,0,0,19,6,0,3,24,22,,,0,Matches
1555,Bruno Martella,it ITA,"DF,MF",Brescia,it Serie A,26,1992,14.1,3,0,0,7,4,1,63,19,10,,,0,Matches
1556,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,25.2,6,1,1,57,32,10,17,5,12,,,1,Matches
1557,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,1,0,0,28,41,12,11,4,11,,,0,Matches
1558,Aarón Martín,es ESP,"DF,MF",Mainz 05,de Bundesliga,22,1997,19.9,2,0,0,18,12,2,135,32,14,,,0,Matches
1559,Daniel Martín,es ESP,GK,Real Betis,es La Liga,21,1998,5.9,0,0,0,0,1,0,0,0,0,,,0,Matches
1560,David Martin,eng ENG,GK,West Ham United,eng Premier League,33,1986,4.8,1,0,0,0,0,0,0,0,0,,,0,Matches
1561,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,1,0,0,3,1,0,1,0,2,,,0,Matches
1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,0,0,0,4,4,0,7,1,3,,,0,Matches
1563,Josh Martin,eng ENG,MF,Norwich City,eng Premier League,17,2001,0.4,0,0,0,1,0,0,0,1,0,,,0,Matches
1564,Gabriel Martinelli,br BRA,MF,Arsenal,eng Premier League,18,2001,7.4,1,0,0,9,10,2,22,3,16,,,0,Matches
1565,Álex Martínez,es ESP,"DF,MF",Granada,es La Liga,28,1990,0.2,1,0,0,0,0,0,4,0,0,,,0,Matches
1566,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,2,0,0,0,0,0,0,0,0,,,0,Matches
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,10,0,0,30,36,3,19,42,30,,,1,Matches
1568,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
1569,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,1988,7.5,5,1,1,12,4,1,0,20,13,,,0,Matches
1570,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,13.2,0,0,0,4,7,0,1,20,15,,,0,Matches
1571,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,8,1,0,54,74,22,16,16,8,,,0,Matches
1572,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,0.4,0,0,0,1,1,0,0,0,0,,,0,Matches
1573,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,5,1,1,25,32,0,0,57,22,,,0,Matches
1574,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,24,1995,18.6,3,1,0,14,22,2,64,18,22,,,0,Matches
1575,Adam Marušić,me MNE,MF,Lazio,it Serie A,26,1992,10.5,3,0,0,8,11,0,13,13,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1576,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,26,1993,22.5,4,0,0,26,18,0,4,62,24,,,0,Matches
1577,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,4,0,0,11,5,0,9,26,14,,,0,Matches
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6,1,0,0,10,1,0,2,10,5,,,0,Matches
1579,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,3,0,0,26,12,2,68,28,21,,,0,Matches
1580,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,2,0,0,0,2,0,0,1,1,,,0,Matches
1581,Arthur Masuaku,cd COD,"DF,MF",West Ham United,eng Premier League,25,1993,10.4,6,1,1,10,9,0,25,13,23,,,0,Matches
1582,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,14,0,0,85,53,38,61,8,13,,,0,Matches
1583,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,31,1988,8.4,1,0,0,7,10,4,23,0,3,,,0,Matches
1584,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,10,1,1,47,29,1,16,41,30,,,1,Matches
1585,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,2,1,1,9,7,12,5,1,2,,,0,Matches
1586,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,3,0,0,27,18,0,3,23,23,,,0,Matches
1587,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,0,0,0,7,6,0,1,13,9,,,0,Matches
1588,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,1,0,0,22,17,15,10,5,5,,,0,Matches
1589,Alessandro Matri,it ITA,FW,Brescia,it Serie A,34,1984,1,1,1,0,1,1,3,2,0,0,,,0,Matches
1590,Federico Mattiello,it ITA,MF,Cagliari,it Serie A,24,1995,10.3,3,0,0,16,24,2,31,17,20,,,0,Matches
1591,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,2,0,0,40,26,3,41,20,25,,,0,Matches
1592,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,3,0,0,37,46,15,12,5,11,,,0,Matches
1593,Stephy Mavididi,eng ENG,"MF,FW",Dijon,fr Ligue 1,21,1998,15.5,0,0,0,23,22,1,15,6,12,,,0,Matches
1594,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,25,1993,30.1,5,0,0,13,17,4,216,28,29,,,0,Matches
1595,Alexandru Maxim,ro ROU,"FW,MF",Mainz 05,de Bundesliga,29,1990,1.3,1,0,0,3,0,0,13,1,2,,,0,Matches
1596,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris Saint-Germain,fr Ligue 1,30,1989,5,0,0,0,2,6,5,2,1,10,,,0,Matches
1597,Kévin Mayi,ga GAB,"FW,MF",Brest,fr Ligue 1,26,1993,0,0,0,0,0,0,0,0,0,0,,,0,Matches
1598,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,2,0,0,18,26,14,20,4,3,,,0,Matches
1599,Luca Mazzitelli,it ITA,"DF,MF",Sassuolo,it Serie A,23,1995,0.1,0,0,0,0,0,0,1,0,1,,,0,Matches
1600,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,4,0,0,31,17,0,82,20,44,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1601,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,20,1998,16.8,0,0,0,11,22,18,44,2,2,,,0,Matches
1602,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,5,0,0,23,18,2,11,15,10,,,0,Matches
1603,Loïc Mbe Soh,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,18,2001,0.6,0,0,0,0,0,0,2,1,2,,,0,Matches
1604,Isaac Mbenza,be BEL,MF,Amiens,fr Ligue 1,23,1996,0.9,0,0,0,2,0,0,4,0,0,,,0,Matches
1605,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,0,0,0,1,3,0,0,3,1,,,0,Matches
1606,Nathanael Mbuku,cd COD,"MF,FW",Reims,fr Ligue 1,17,2002,4.4,0,0,0,7,18,1,8,2,2,,,0,Matches
1607,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,6,0,0,56,35,4,42,61,50,,,0,Matches
1608,Oliver McBurnie,sct SCO,FW,Sheffield United,eng Premier League,23,1996,23.5,4,0,0,28,28,4,10,18,22,,,0,Matches
1609,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,0,0,0,1,3,0,0,0,1,,,0,Matches
1610,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,9,0,0,31,18,0,35,27,44,,,0,Matches
1611,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,3,0,0,37,65,0,64,25,34,,,0,Matches
1612,David McGoldrick,ie IRL,FW,Sheffield United,eng Premier League,31,1987,20.2,2,0,0,29,18,12,8,3,27,,,0,Matches
1613,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0,0,0,0,0,0,0,0,0,,,0,Matches
1614,Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23,8,0,0,37,15,0,9,48,19,,,0,Matches
1615,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,33,5,0,0,24,58,1,53,38,29,,,0,Matches
1616,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,5,0,0,29,41,0,256,28,34,,,0,Matches
1617,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,2,0,0,36,53,0,14,33,24,,,0,Matches
1618,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,2,0,0,7,3,1,9,10,13,,,0,Matches
1619,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,10,1,0,40,27,1,3,32,23,,,0,Matches
1620,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,7,0,0,26,21,3,2,44,22,,,0,Matches
1621,Joshua Mees,de GER,MF,Union Berlin,de Bundesliga,23,1996,3.6,1,0,0,5,1,0,5,2,4,,,0,Matches
1622,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,0,0,0,25,25,9,42,5,6,,,0,Matches
1623,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,5,0,0,35,35,1,15,24,21,,,0,Matches
1624,Farid El Melali,dz ALG,MF,Angers,fr Ligue 1,22,1997,3.4,0,0,0,7,7,0,7,3,5,,,0,Matches
1625,Óscar Melendo,es ESP,MF,Espanyol,es La Liga,21,1997,12.4,0,0,0,7,40,0,12,2,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1626,Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,4,0,0,32,29,3,2,10,13,,,0,Matches
1627,Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1,0,0,11,44,1,14,2,11,,,0,Matches
1628,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,0,0,0,8,18,3,36,2,3,,,0,Matches
1629,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,10,1,1,25,22,0,6,26,18,,,0,Matches
1630,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,4,1,1,21,19,0,9,41,28,,,0,Matches
1631,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,4,0,0,28,36,5,42,13,14,,,0,Matches
1632,Édgar Méndez,es ESP,MF,Alavés,es La Liga,29,1990,9.6,3,0,0,22,18,11,17,6,6,,,0,Matches
1633,Stiven Mendoza,co COL,MF,Amiens,fr Ligue 1,27,1992,12.2,2,0,0,21,21,1,20,8,6,,,0,Matches
1634,Alexandre Mendy,gw GNB,FW,Brest,fr Ligue 1,25,1994,10,3,0,0,22,11,3,3,1,2,,,0,Matches
1635,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,3,0,0,12,1,1,86,17,13,,,0,Matches
1636,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24,1,0,0,1,5,0,0,0,1,,,0,Matches
1637,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,8,1,1,25,29,1,66,23,27,,,0,Matches
1638,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,0,0,0,4,8,0,2,6,5,,,0,Matches
1639,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16,7,1,0,24,5,0,46,28,35,,,0,Matches
1640,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,1,0,0,11,5,1,3,17,9,,,0,Matches
1641,Levent Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,0.8,0,0,0,2,3,0,1,1,0,,,0,Matches
1642,Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,4,1,0,7,10,0,0,13,5,,,1,Matches
1643,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,0,0,0,0,3,0,0,1,0,,,0,Matches
1644,Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,9,1,1,17,17,0,21,28,13,,,0,Matches
1645,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,9,0,0,76,91,2,34,56,53,,,0,Matches
1646,Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,0,0,0,0,1,0,0,0,0,,,0,Matches
1647,Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,4,1,1,6,6,0,0,4,1,,,0,Matches
1648,Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,5,0,0,29,25,7,83,7,9,,,0,Matches
1649,Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,11,0,0,36,50,1,56,9,22,,,0,Matches
1650,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,32,1987,32,4,0,0,20,70,13,113,6,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
1651,Thomas Meunier,be BEL,DF,Paris Saint-Germain,fr Ligue 1,27,1991,13.8,3,0,0,20,2,0,54,18,22,,,0,Matches
1652,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,5,0,0,14,13,1,9,17,11,,,0,Matches
1653,Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,23,1995,7.3,1,0,0,6,16,2,9,9,13,,,0,Matches
1654,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,0,0,0,4,0,0,1,1,1,,,0,Matches
1655,Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,6,0,0,35,16,2,98,33,29,,,0,Matches
1656,Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,7,0,0,30,15,14,20,7,12,,,0,Matches
1657,Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,1,0,0,5,8,1,4,0,1,,,0,Matches
1658,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,8,1,1,44,49,2,64,32,25,,,0,Matches
1659,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,18,2000,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
1660,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,9,0,0,61,18,1,3,31,23,,,0,Matches
1661,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,19.4,5,0,0,25,28,13,2,2,6,,,0,Matches
1662,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,9,0,0,69,43,8,42,40,34,,,0,Matches
1663,Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,3,0,0,18,15,2,2,19,17,,,0,Matches
1664,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,12,0,0,49,27,1,146,39,32,,,0,Matches
1665,Vincenzo Millico,it ITA,FW,Torino,it Serie A,18,2000,2.4,0,0,0,5,3,0,24,0,0,,,0,Matches
